"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,69,0,0,1,0,0.08,0,0,0,4,1,0.04,4,0,0,4,0.02,21,0,0.26,0.08,0.03,52,0.01,0.01,0,0,0.01,1,0,0,0.01,0.01,1,0.04,0,0.01,2,2,0,0.12,4,0,0,4,0,0,0.01,1,1,0.01,0.02,0.01,1,0.04,0.05,7,0,0.22,0,0.1,0,0,0.04,2,0.01,0.02,0,0.02,7,0.44,0.07,1,0.01,0.02,0,0.02,0.01,0.01
"2",8,24,0,1,33,2,6,1.27,1,62,103,534,3,6,8,4,111,2,104,4,1,36,10,135,1,32,16,0.08,311,465,16,0.07,7,82,5.69,0.65,4,1,145,7,22,71,39,1,80,4,1,4.99,3,2,26,2,178.32,184,5,71,52,94,5,1,5.82,333,5,3,398,36,14,124,0,3,35,67,0.97,19,8,14,2,21,12,118
"3",0.04,23,0,0,5,0.02,2,0,0,3.67,1,1,1.22,21,0.04,1,3.04,6,2.25,0.01,0.44,2.55,0.02,4,1.95,0.65,6,0,70,2.16,0.33,0,1,3,1,0.07,0.03,0.02,0.37,1,1.89,51,1,0,35,0.23,0,0,0.11,0.05,0.78,6,0.05,4,0.04,0.59,2,0.66,0.03,0.37,0,61,0.06,1,4,12,2,0.22,0,0,2,6,0.11,0.58,0.14,2.41,0.02,2,7,17
"4",5,0.92,0,0,2.21,0,0.02,0,3,0.06,5.58,1.48,0.91,10,0.01,0.17,69,2,8,0,0.44,2,16,0.19,12,0.03,0.04,0,50,1,0.08,0,0.08,30,0,0.07,0.06,0.03,5.64,0.02,15,1,1,0,0.1,0.03,0,0,0,0,1.39,0.05,0.41,0.9,0,6,0.04,2,0.01,0.37,0,15,0.27,0,11,0.13,4,1,0,0.14,1,1,0.11,3,2,0.64,0.01,4.26,0.22,0.69
"5",5,0.84,0,0.05,0.79,2,1,0.64,0.04,26,0.15,5,4,114,0.25,18,27.85,0.04,3.94,1,0.56,20.06,5,10,1.3,0.68,34,0,16,101,3,0.07,7,7,0,0.09,0,0.14,0.21,42,1,64,6,1,1,21,1,2.02,4,1,3,6,0.11,78,2.62,0.39,21,1.03,0.09,0.47,0,14.89,0.03,12.32,57,30,5.89,1.65,0,2,0.18,48.07,0.14,21,7,15,2,55,13,54
"6",0.12,15,0,0,21,0,2,0,3.51,1.48,12,1.49,46,3.15,0.01,1.92,97,1,1.44,0.05,0.78,7,0.02,3.61,5,8,4,0.21,26,3.07,4,0,5,12.93,0.1,0.13,0.19,0.75,4.37,8,4,221,0.32,0,1,2,1,0,0.04,0,17,1.11,0.29,20,5,2.07,0.27,1,2,0.65,1,5,5,0,8,4,90,0.12,0,4,3,3.48,0.19,9,4,1,0.07,6,14.66,19.79
"7",15,112,0,0,1,1,1,0,2,14,22,5,30,51,2.2,20.61,131,6,95,0.01,1,30,1,4,1,28.4,5,2,3,5,3,0,9,41,0.09,0.2,3,6.4,150,25,10,103,15,0,11,6,3,0,0.1,3,9,5,33,4,3.88,54,31.4,72,0.5,1,1.8,8,5,20.84,49,11,17,32.86,0,1,57.58,188,0.3,109.56,15,33,3,13.72,5,43
"8",1,23,0,0.05,22,0,0.79,1,0.18,9,1.1,5.71,1.28,11,1,0.38,3,6,19,1,0.36,9.02,2.54,2,3,2,1.84,0,4,5,1.48,0.84,1,0.59,0,0.06,4,0.78,8,0.21,2,34,2.14,1,2.71,1,0,0.39,2,0.01,2,0.27,0.5,2,0.12,8,4,6,1,0.3,0,138,0.89,2.37,17,3,10,0.97,0,3.88,2,29,0.09,5,15,6,0.02,1,22,14
"9",0.02,98,0,0,0.99,3,0.35,0.02,1,0.08,0.5,1,0.15,4,0.02,0.25,6,6,2.42,3,0.42,2.55,0.02,0.62,7,1,1,0,17,5,0.05,0,0.39,0.54,0.02,0.07,0.02,1,0.78,1,4,14,0.47,0,0.38,1,0,0,0.02,0.01,1.17,0.07,0.06,1,0.01,5,0.13,1,0.01,0.35,0,6,0.05,1,73,2,3,0.07,0,0.01,1.17,12,0.11,17,0.96,12,0,2.26,1.11,0.47
"10",0.18,11,0,0,0.24,0,6,0,0.09,11,0.29,0.54,6,18,0.15,0.34,55,3,1,0,0.52,5,1,5,0.03,0.64,10,0,11,1,1,0,0.02,0.64,0.1,0.09,2,0.03,4,2,0.21,25,0.03,0,6,0.03,0.06,0,0,0,0.49,0.22,0.12,38,0,0.29,0.17,17,1,0.43,0,1,1,2,2.16,0.15,0.14,0.41,0,1,5,24,0.13,0.2,0.04,4,1,0.09,0.66,1
"11",0.23,12,0,0,2,0.01,0.01,0.01,0.2,3,48,4,1.35,26,1,0.76,13,1.91,2,3,0.67,4,0.6,7,3,0.26,2,0.21,5,9,1.23,0,6,0.7,0,0.11,0.01,0.11,19,5,4.27,1,1.05,0,2,0.18,0,0,0.05,0.25,3,2,2,2,1,13,9,6,0,0.56,1,22.16,2.57,6,1,4.76,9,8,0,0.11,1,56,0.17,14,4.41,2.71,2,10,2,4
"12",0.52,1,0,0,1,0,0.14,0.28,1,5.99,2,4,4.01,15,3,1,26,1.44,2,1,0.34,1,2,87,7.3,7.74,1,0,33,6,2,0,1,1.83,1,0.06,0.02,0.14,7,2.84,1,18,5,0,3,1.64,1,1,1,0.22,1,1.16,1.54,56,0,20,23,5,0.01,0.28,0,12.51,4,2,36,2,6,4,0,0.19,1.69,40,0.08,9,10.47,11,0.28,12.67,6,18
"13",1,13,0,0,16,0.02,0.28,0,0.01,1.82,14,7,7,24,0.03,18.75,94.69,3,2,0,0.28,5,1.22,31,3,1,4.04,0,31,48,2.19,0,0.11,10,0,0.05,2,0.06,2,1,5.17,15,1.24,0,2,4,1,0,0.16,0.14,10,5,14,15,0.09,5.27,1.19,1,0.22,0.24,0,7,0.56,0.44,48.02,6,3,32,0,2,10.26,47.99,0.07,3,7,4,1,4,6,1
"14",0.16,0.11,0,0,1,0,0,4,0,0.97,1.93,2,2.55,3.06,2,43,16,1,0.41,1,0.95,3,13,6,0.09,1,2.27,0,31,5,1,0,14,147,0,0.22,1,0,0.17,0.54,0.16,3,0.02,0,1,5,0,0.08,1,0.04,71,0.79,1,15,1,34,55,0.43,1,0.94,0,12,0.12,1,1.08,1.24,0.07,26,0,1,5,0.94,0.33,4,0.17,6,0.12,1,1,2.72
