"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1,0,21,10,0,319,0,6,0,17,7,6,3,0,36,160,38,3,20,1,3,0,3,8,0,4,1,8,1,106,25,18,3,1,0,0,45,0,96,9,83,4,16,0,79,0,67,0,13,19,0,66,162,0,4,1,0,2,11,19,21,175,94,8,56,116,13,8,2,13,1,547,2,5,0,9,1,41,0,49
"2",1,0,1,11,0,39,0,10,5,0,0,1,0,0,1,35,1,1,0,37,0,0,33,5,0,0,0,0,6,19,0,1,0,0,0,0,0,0,0,0,1,2,8,0,2,0,0,0,0,3,0,0,64,0,0,0,0,2,0,0,0,29,169,0,12,0,0,4,1,3,0,0,0,1,4,2,0,65,0,90
"3",3,0,0,0,0,58,3,0,4,2,2,5,0,0,1,29,12,0,5,0,0,0,22,14,0,0,0,3,0,4,0,7,0,0,0,0,4,0,0,0,0,1,1,0,6,0,0,0,6,0,1,7,16,0,4,0,2,16,14,4,48,42,172,0,3,51,4,0,9,6,0,53,0,0,1,8,0,0,0,0
"4",0,0,1,4,0,7,0,3,0,3,1,2,4,1,2,1,1,0,0,5,0,0,12,0,0,13,0,0,5,0,1,0,0,0,1,0,2,0,6,0,2,0,8,0,9,0,0,0,0,0,0,2,12,0,0,0,2,0,3,0,6,9,0,0,2,16,0,0,0,1,0,0,0,0,0,2,0,0,0,1
"5",5,0,0,14,0,18,0,1,11,3,0,11,3,0,0,23,4,0,1,6,0,0,17,12,0,4,0,16,2,0,1,0,1,0,0,0,7,1,8,3,4,1,7,0,2,0,10,1,2,1,0,5,7,1,4,3,0,8,4,1,23,65,32,0,3,14,11,0,2,1,0,21,0,7,0,5,0,16,0,55
"6",0,0,1,5,0,3,0,3,0,0,1,0,0,0,1,10,0,0,0,1,0,0,0,8,0,2,0,2,0,3,0,0,2,1,0,0,1,0,0,0,5,0,1,0,5,0,0,1,0,0,0,1,4,0,3,0,3,4,13,0,2,1,0,0,1,0,2,0,1,2,0,88,0,13,0,2,0,30,0,90
"7",0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,6,0,0,0,1,0,1,0,6,1,0,0,2,0,0,0,2,0,5,0,6,2,0,0,1,3,7,3,1,0,0,20,3,0,0,4,0,0,0,2
"8",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,2,0,0,1,0,3,0,4,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,121,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,16
"9",0,1,0,2,0,2,0,0,0,0,0,0,5,0,0,1,0,3,0,0,0,0,0,3,0,1,0,13,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,10,0,0,0,0,15,0,0,5,0,2,0,4,0,0,11,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,13,0,0
"10",0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,2,0,6,1,4,0,0,1,1,0,3,0,3,0,4,0,1,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,1,0,0,0,1,2,0,4,2,1,0,0,5,43,0,4,7,8,6,0,6,0,8,0,0,0,2,0,0,0,5
