"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0.38,2,0,42,3,13.48,3.71,24,8,10.34,8,0.4,0.22,2,43,10,49,40.37,19,1,0.03,55,13,92,0,61.26,2.38,0.01,51,77,0.11,0.27,1,1.14,0,1,2,5,0.11,2,7,8.44,0.6,1.66,35.06,3.84,13.04,100.77,0.01,24,0.03,1,10,68,33.04,0.16,6,5,0.43,3.13,1,41,7,4,6,0,45,85.64,2,1.43,0.04,0.01,1,0,23,2.54,0,14.07,0
"2",0,1,5.04,0,23,47,0.02,1.83,3,1.14,33,0.22,0.16,0.01,5,4.19,10,2,0.99,1.35,0.14,0.09,9,3.79,0.1,0,1,1,1,19,6,0.01,0.71,76,170,3.14,103.05,32,22,1,22,0.66,2.28,1.57,2,0.47,5.36,11.85,14,0,5,0.33,1.3,6.06,119,62,0.43,6,10,1.44,0.15,2,34.64,1,10,1.45,0,1,5.49,0.08,2,0.02,0,0.03,0.01,2.33,1.21,0.3,28,0
"3",0,0.49,0.02,0,3,21,3,0.32,2,22,1.2,17,0.01,0,0.93,8,32.27,9,5,12,7.35,0,8.04,1,35,1,31,0.09,0,1.52,11.46,0.16,0.35,95,0.01,0,11,191,4.38,0,45.31,5,3,0.78,0.05,1,1,9,10.94,0.05,6,0.14,1.69,7,3,16,0.21,1,8,0.05,0,4,11.38,13,4,16,0,6.56,0.51,1.59,0.06,0.02,0.38,0.42,0,1.38,3,0,1,0.08
"4",0,0.38,9.19,0,104,1,0.79,1,5,18,214,1.23,1.88,0,22,97,1,52,2,2,4,0.02,35,2.59,5,0,50,2.56,1,14.94,16.78,0.35,0.27,1,1,0.02,14,6.7,4,0,53,1,0.13,0.59,1,0.44,0.28,36,1,0,18,0.01,6.91,8.81,11,28,0.16,16,2.05,0.25,0.04,7.58,26.23,119,7.23,2,0,1.69,55.32,2,2.66,0.04,0.01,0.35,0,15,5,0.01,70,0
"5",0,0.7,24,0,109.53,1.43,2,1,4.73,16.72,9.12,1,14,0.03,1,19,16.11,9,1,4.3,11,0.08,3,0.73,1.75,0.1,1,0.2,9,1.98,28,0.95,0.5,4,133,2.49,16,3.23,0.16,0.02,3.37,1.01,0.21,1.1,0.23,0.21,1,9,14,0,33,0,1,2,8,2,0.3,19,4,0.08,0.43,13.98,14,18,0.22,4,0,2.26,5.61,1,0.26,0.01,1,1,0.01,1,14,2,47,0
"6",0,0.4,8.85,0,87.34,30,14,15,18.66,6,5.01,7,3,1.23,16.66,1,12.99,29.68,5,38,2,3,3,2.14,0.52,16.41,7,1,0.49,3,6,0,0.28,1,0.01,0.02,115,4,0.21,6.6,60,0.38,0.14,0.63,1.76,6,1,45.61,64,0.02,36,1,0.46,3.05,1,3,0.17,27,21,2,3.38,4.98,13,19,0.75,33,0,4.37,1,1.48,2,1,1,5,0.28,6.76,12,0,4,1
"7",0,0.79,1,0,25,5,1,5,27,7.55,186,19.74,0.15,4,7,13,10.03,9,1,6,6,0.11,148.62,0.03,1,2,6,1,10.15,18.77,136,5,0.56,15,6.83,1,1,139.07,4,0.16,4,16.31,2,1.13,5.96,6.34,1,16,31,13.57,5,17.26,0.53,17.87,4,26,0.34,20,0.57,0.48,22,18,19,339.42,1,2,0,8,8,1.38,0.04,0,1.25,2.09,0.58,3,10,0,18.37,2
"8",0,0.58,7,0,29,1,2,4.11,43,1,30.12,0.77,0.18,0.59,15,1,3.3,2,2.91,13,11.85,0.04,9.6,0.01,11.62,24.13,3,1,1,35,183,0.05,0.42,8.33,150.6,0.03,111,6,3,1.28,1,5,11,0.92,75.55,3.76,0.22,1,6,0.08,53,12.73,3,4.64,32.01,63,0.25,1,1.98,0.9,3.82,2,6,67,16.36,6,0,13,38,6,2,0,0.01,0.03,0.01,22,4.96,0,16.9,2
"9",0,0.33,1,0,4,1,0.87,1.11,28,7.14,1,1,0,0.22,1.23,1,12.14,1,4,1.83,7.22,1,6,6,12,4,42,13,0.16,2.13,11.66,0.02,0.24,8,0.18,0,34.27,144,1.73,0.05,12.16,2,8.02,0.52,0.06,0.85,0.12,6,67,0.06,9,0.07,1.74,2,1,9,0.14,56,5,1.13,0.22,37,18,19,15,6,0,3,28,0.16,0,0,0.03,0.42,0,0.39,0.27,0,10,0.01
"10",0,0.27,29.58,0,1,5.32,4,0.03,11,3,16,1.53,2,2,18,11,12,24,2.1,0.82,2.04,4,10,28.12,5.09,0.26,1,2,0.51,5.57,9,0.01,0.19,22,1.16,0,2,24,7,0.01,7,1.93,5.86,0.42,3.33,0.59,4,2,1,0.08,1,1,0.64,3.68,17,2.6,0.12,6,0.37,2,7.5,6.26,10.82,3.07,0.6,16,0,0.44,60.12,4,3,0.03,1,1.58,0,17,23,2,4,0.15
