"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,14,0,3,16,0,0,0,8,0,0,0,0,0,0,2,51,0,7,0,0,6,1,0,0,0,7,0,0,1,7,0,0,0,34,0,83,0,0,0,0,1,0,1,0,5,6,0,1,1,2,0,0,0,7,0,0,0,1,2,79,4,0,0,19,0,0,0,1,0,0,1,0,7,0,0,0,0,0,0
"2",2,19,0,11,7,5,0,1,36,0,0,11,0,0,4,0,3,0,22,1,7,266,2,0,1,1,1,0,0,1,7,13,0,1,8,0,0,0,1,0,0,0,0,0,1,11,12,0,2,17,3,0,0,0,3,0,0,0,1,3,28,5,32,0,10,0,3,0,2,0,1,0,0,1,1,0,1,0,3,0
"3",0,8,0,13,3,0,0,0,0,0,0,0,0,0,5,5,12,0,7,1,2,15,15,2,3,13,1,2,0,7,213,0,0,2,0,0,2,0,0,0,0,1,0,0,0,2,43,0,3,15,1,0,19,0,1,0,0,0,2,1,8,0,41,0,0,0,1,0,0,0,0,1,4,50,0,2,0,0,0,0
"4",3,0,0,0,78,28,39,357,644,10,0,77,2,0,235,0,0,0,0,23,0,0,0,0,0,0,0,3777,0,0,0,0,0,0,85,0,822,3,14,4,2,0,7,11,0,0,120,20,229,0,42,0,0,0,0,0,0,24,0,134,0,0,0,0,175,1,17,2,109,0,0,0,0,0,0,31,0,47,0,15
"5",0,2,0,3,3,3,0,0,1,2,1,1,0,0,2,1,3,0,5,0,3,41,0,0,0,9,6,15,0,1,5,3,0,3,0,0,50,0,1,0,0,0,0,3,0,4,5,0,4,2,2,0,4,0,9,0,0,0,0,0,108,1,4,0,0,0,0,0,0,0,0,0,1,13,1,1,0,0,0,4
"6",1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,71,0,0,4,0,0,0,0,0,4,8,0,0,1,0,37,0,0,0,1,1,0,0,1,4,15,0,3,0,10,0,1,0,3,1,0,0,1,4,87,1,3,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,9,0
"7",0,7,0,2,0,0,0,0,131,0,0,0,0,0,3,37,17,0,18,0,1,0,2,0,2,6,20,1,0,1,0,8,0,1,1,0,1,0,2,0,0,1,0,0,0,0,2,0,7,0,2,0,10,0,7,0,0,0,0,1,71,3,4,0,12,0,2,0,0,0,0,7,0,4,0,0,0,0,6,0
"8",0,2,0,1,3,0,0,0,142,0,0,1,0,0,0,7,1,0,16,1,3,6,3,0,2,23,0,3,0,4,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,57,0,2,0,6,0,6,0,0,0,0,0,6,4,4,0,6,0,2,0,2,0,1,6,2,5,0,3,0,0,0,1
"9",3,13,0,20,14,4,0,0,8,0,0,9,0,0,0,4,33,0,23,8,1,0,4,0,0,33,1,0,0,5,0,19,0,3,7,0,0,0,0,0,0,0,0,0,0,18,3,0,0,3,2,0,19,0,5,0,2,0,5,0,1,4,39,0,13,0,6,0,0,0,5,5,27,35,3,3,3,0,1,19
"10",2,0,0,0,0,8,0,1,0,4,0,1,0,0,51,2,0,0,0,4,5,54,1,0,7,0,2,5,0,0,0,27,0,0,2,0,27,0,25,0,0,0,0,1,1,0,9,0,88,15,3,0,0,0,11,0,0,0,0,32,337,0,0,0,12,0,4,0,33,0,0,1,0,2,0,2,0,4,8,0
