"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",3,123.1,29,3,0,1,5.17,3,1,7,52,8,0.19,6.54,6,21,16,5,5,4,0.48,10,11.47,12,4,6,9,2,1,7,0.1,11,34,9,35.9,3,3.7,80,1.15,70,0.06,4,30,3,0,1.12,9,3.93,0.36,3,8.94,82,84,31,0,1,20,1,6,4,71,26,8,4.6,7,0.03,0.16,50,21,1,10,11,1,0.07,0.72,9.45,2.45,3.07,0.29,29
"2",0.01,1,1,0.19,2,9,0.63,1.29,1,3,32,2,0.21,0.02,0.27,17,1,10,2,0.02,1,0.16,11,6,0.06,0.29,0.07,3,0.01,1.07,0.11,0.05,2.9,3,36,0.15,1,16,1,30,2,0.01,0.8,0.53,0,0.06,0.02,0.11,0,0.41,4.21,18,3,4,0,2.02,11,3,0.15,0.06,9,0.93,1,1.74,2,0.2,2,1,87,0,0.88,4.53,0.44,0,1,1,0.59,0,1,2
"3",0.23,45,10,0.01,0.01,1,3,1,2,3,23,4,0.15,0.62,1,71,0.75,25.67,26.89,2,2.78,6,24,25,2,1,8,0.84,0.01,5,0.08,3,10.56,2,56,2,5.78,106,0.34,16,0.08,1,2,6,0,0.14,0.97,3.72,0,1,15.7,31,57,171,0,2.02,29,0.59,2,1,2,9,2,2,3,1,1,3,56,0.64,6,25.53,4,0.01,0,0.43,2,5,1,47.87
"4",0,28,1.53,0.07,2,1,0.01,3,0.04,0.53,1,4,0.21,0.01,0.19,15,0.39,1.59,2,0.02,0.1,0.13,8,2.98,0.02,2,1,0.01,1,0.77,0.11,0.01,1.52,2,25,0.04,2.95,22,1,6,0.02,0.04,0.68,0.69,0,2,0.02,1,0,0.93,3,109,3,132,0,1.27,7,0,1,0.05,14,3,0.92,2,0.59,1.89,0.09,7.18,53,0,0.16,13,0.09,0.15,0,0.01,2,0.12,1,2
"5",1,9,0.99,0.35,2,3,0.01,2.08,0.38,1,18,46,0.21,0.02,2.15,6,2,6,11,0.05,1,7,1,3.09,0.15,2.28,0.54,1.04,1.26,5,0.11,0.05,2,4.11,12,0.03,6,84,1,28,0,0.79,3,1.88,0,0.01,2.51,0.29,0,1,2,27,95,2,0,2,23,0.03,0.58,0.06,9,3,0.8,5,2.66,4,1.06,27,5,0,0.5,12,1,0,1,0.04,0.17,0.23,1,1
"6",0.14,2,14,0.34,0.09,3,1,8,0.08,7,10,13,0.14,4,1.13,15,6,1,2,3.7,0,10,4.48,15,4,0.23,9,3.34,0,13,0.07,6,8,3,29.93,5,1,114,2,31,0,4.56,14,4,0,2,9.97,0.63,0,0.38,13,93,15,3,1,0.18,7,0.01,2,1,10,6,4,7,1,0.05,0.48,3,141,3,4,1,4,0.37,0,5,2.17,6,2.18,1
"7",0.18,2,2,2.54,0,2.49,0.6,12,0.77,7,18,78,0.16,2,1.85,77,1,3,13,5,0.49,4,2,2,1,0.66,1.2,1,0.01,2.79,0.08,2,2,16,5,1,1,14,2.47,21.02,0.02,0.42,3,0.73,0,0.11,1.34,10,0,2,1.45,3,40,8,1,0.13,25,0.12,21,5,7.14,29,3.72,1,1,1.01,5,64,23,0,1.94,2,0.3,0,0,2,1,0.3,3,52
"8",4,22,2,1,0.03,6,1,9,1.09,0.74,1,25,0.17,0.03,2,10,2,2,43,0.82,0.34,0.08,48,1,0.02,2.63,0.39,0.06,1,1.18,0.08,4,5,0.69,27,0.01,7,19,1,28,0,1,10,0.54,0,0.01,0.13,0.02,0,0.15,3.99,24,12.15,4,0,1.73,14,0.01,1,0.05,7,1,1.2,2,2,1,0.21,31.74,107,0.01,3,15,0.16,0,0,1,2.17,0.08,0.24,15
"9",0.35,4,2,0.31,0,5.07,1.7,5,1.98,3,6,5,0.33,6,2.7,12,1,18,1,1,0.71,5,34,19,6,1.38,2,9.32,2,17,0.17,1,14,4,2,3,1,51,4.01,73,0.01,2,1,4,0,1,1,1,0.18,2,4,2,27,5,1,3,29,0,4,6,10,15.35,8,2,2.66,1,1.3,6,166,2.72,3,2,7,1,0.01,7,10,1,1.15,4
"10",8,159,50,2,2,10,10,56,2,2,31,133,0.38,10,20.41,158,62,55,55,29,3,6,99,107,10,15,28,2,1,88,0.19,3,144,45,52,9,5,83,4,238,1,2,18,7,0,13,88.69,8,2,2,23,149,206,400,2,2,58,2,6,8,27,12,37,21,6,4,2,42,123,6,80,20,6,6,1,11,10,16,3,106
"11",0.02,61,0.43,0.66,2,1.29,0,1.05,2,2.85,1,6,0.3,0,1,39,1.15,16,60,0,0.04,0.12,1,4,0.09,2,0.06,0,0,2.78,0.15,0.02,1.44,1.3,6,1,5.4,6,5.19,60,0,0,4,1,0,0.01,2,0,0.05,2.59,17,35,18,3,0,2,2.3,0.26,0.04,0.02,3,0.37,0.13,2,1,2,3,4,426,0,6,5.88,2.79,0,0.01,0.04,0.75,0.04,2,9
"12",3.52,11,116,1.91,9.5,5,24.95,128,1,10,6.07,1,1,24,2,68,82,9,11,8,1,100,2,3.36,50,1.11,7,21,3,114,0.5,71,38,101,49.89,44,1.08,17,4,8,0.33,24,18,11,0,7,93,24,4,0.88,4,85,75,232.28,2,0.01,40,0.91,9,46,2.32,163,73,1.82,5,0.01,0.28,13,79.58,13,118,13,3,4,6,37,0.53,3,3,16
"13",3.26,29,7,0.77,0.94,3,1,5,3,2,31.33,4,0.1,3,4.62,5,5,9,1,4,1,3,24,1,2,5,7.91,3,0.59,2,0.05,3.01,8,9,9,2,2,79,3,3,1.11,1,2,4,0,9.65,7,2,0.84,2,9,1,3,13,0.49,1,16,1.53,1,2,1,3,6.95,2,5,3.23,2,22,62.11,0.01,2,13,1.46,0,0.67,1,4,7,2,9
"14",1,16,1,0.06,1.07,2,0.01,4,4.39,2,42,24,0.25,0.02,2.69,1,2,7,16.76,0.1,0.15,3,83,11,6,2,4,0.05,1.48,4,0.12,1,3,7.56,37,0.02,6,3,2,58.85,0,1,1,1.28,0,3,2.1,0,0,5,4,11,44,25,0,10.25,5.18,0.1,5,0.02,41,1.29,1,3,1,5.53,4,16,103,0.01,2.25,18,1,0.36,0,0.75,1.17,0.02,1,28
