"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.96,4,2,4,9.65,0.41,0.29,0.04,6,1,0,14.92,0.36,0.22,150,1,3,13,0.07,0,7.46,16,1,76,60,0.9,2,1,1.52,97,2.09,12.45,2,0,1,0.05,2,6.94,46,1,2,4.17,0.06,0.26,81,1,8.51,2,1,1,5.74,2,1,0.35,16.7,0.17,6,173,5,0.14,1,48,29.62,1.69,1.06,0,16.24,154,35,47,4,120.85,1,44.84,248,2,1.46,2.9,1,16
"2",1.06,36,9.67,0.66,6,5.09,1.93,13,1,26.23,0,3,31.09,0.44,5,1,72.74,8,15.59,0,19,9,22.44,58,196,2.87,48,0.01,2,6,20.01,1,3,1,46.19,7.57,14.49,1,48,3,16,6.67,0.01,0.21,9.55,2.36,25.14,41,0,0.07,7.81,3,1.26,6.95,1,0.35,435,44,12,0.36,4,3,2,3.18,0.01,0,4,3,84.35,27.11,7,25,1.61,7.13,8,41.86,3.51,36.5,49,28.32
"3",273,139,166.96,4,31,28,8.36,142.44,104,1,2,40,1.6,15.41,34,271,8,52.36,10,0,353.11,26,0.28,122,449.33,1,194,8,3.33,41,7,3,18,2,2,1,25.11,32,475.25,43,43,14.3,21.78,1,94,7.99,20.67,461.33,0,0.68,64,77,18,6.49,3,5.3,357.56,49,44,4,62,58.68,0.06,2,1,0,67.11,13,1,1,5,27,2,13,933,65.18,2.89,0.12,14,16
"4",2.67,7,14,0.35,1,0.37,15.05,0,9.54,5,0,8,0.01,0.45,1,2,42,5,4,0,3.78,89,1,3,15,0,4,0.06,0.89,80,0,1,1,0,195.8,1,0.14,5,23,0.46,8,0.01,0.02,0.02,22,0.47,3,143.23,0,1.52,13.05,2,5,0.37,3,5.73,0.46,48.67,4,1,0.99,5,18.21,0.06,2,0,0.12,2,10,8,6.11,265,5,0.72,105,36,0.9,0.44,13,29.64
"5",107.86,77,3.35,1.06,14.8,16,10,0,0.97,4.81,3.25,5,0.13,4,1.99,79,2,0.39,9,0,1,0.46,0.01,6.97,139.98,0.14,32,0.05,0,163,0.1,0.09,2,0,1,0,2,16.37,5,36,9,9,2,0.06,2.74,1,0.01,2,0.02,1,6.04,4.53,6,0.01,10,10,0.61,3,6,3,15,7,0.03,0.58,0.01,0,1,216,2.62,9,1,3,10.31,7.62,38,3.88,0.9,1,9.59,46
"6",19.86,323,3.78,43.66,18,6,1.3,29.2,5,54,13.59,4,6,0.04,8,58,13,11.01,0.05,0,1,8,24,435,1,4.1,131,49,1,214,21.4,25.21,3.26,0.87,17.27,3,4,5,115,3.08,1.43,2,0.15,2,74,176,2,4.01,3.18,2,3,39,3.29,14.17,7.84,154.41,14,74,4.45,146.31,33,171,59,1,6.93,0,1,10.95,19.8,13,11,78.72,2.45,95,65,33,1.48,16,39.01,1
"7",0.08,6,1,0,3,0.08,1,0,4,38.92,0,13.77,0.67,1,21,22,5,3,0.07,0,6.62,69,0.06,2.48,2,0,2.64,0.01,0,35.88,0.19,12,3.86,0,3,0.15,0.52,5,3,6.25,3,0.64,3,0.24,12.78,0.07,3.25,24.23,0.02,6,4.93,14.48,4,1,1,57.73,1,4,1,3,10,2.19,1,3.37,1,0,10.95,30,13,2,13,29,24,3,31,7,1.41,1,110,7.18
"8",0.5,17,40,43,6,1.19,14,16,19,102.52,12,13.13,5,1.31,54,21,3.16,2.7,1,0,6,23,6.18,5.33,20,0.02,37.39,1,2,133,21.07,12,13,1.63,48,7.97,0.02,6,1,1,51.32,1,4.69,2.01,35,2,18.11,15.2,1,8,1,10,2,13.95,35.19,18,2.4,114,17.14,2,3,12,56,5,5.68,0,0.05,121,8,142,20.17,73,120,15.29,4,1,1.98,1,1,105.51
"9",23,2,23,0,14.79,56.62,3,0.08,3,0.11,0.05,11,2,4,15,98.31,4,1.34,0.1,0,2.95,7.55,0,21,2,7,13,0,0,155,0.01,0.01,0.13,0,4,0.01,1.14,0.25,7,13,20,2.15,1,2,15.11,0.29,0.81,10.02,0.02,0.39,17,2.44,11,0.02,1.62,0.24,1,29.68,8.3,68.86,4,0.79,0,0.03,2,0,4,36,2.17,19,1,1,5.41,1.92,23,0.56,1.48,1,17,11
"10",31,17.6,9,0.01,5,2,6.58,0,1.28,0,0,9,1,13,1,7.48,20,2,0.22,0,13,4.34,0,2.03,0.2,0.01,2,0,1,139,0.02,0,1,0.8,49,0,10,0.06,18.58,30.13,3,0.57,0.54,0.05,1,0.2,0,3,0,0.02,6,2,1,0,1,0.11,142.39,4.59,4,0,2,0.35,0,0.02,0,0,2.37,24,0.06,1.6,9,3.08,1.69,15,26,0.29,1.15,0.01,1,5.96
