"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,5,1,3,5,151,1,41,18.62,4,43,9,13.65,4,75,6,1,1,26,0.72,49.66,6,12.41,3,4,3,3,2,6.72,31,14,26,7.45,29.59,9,59,1,3,366,144,7,2,5,70,10,1.03,32,101,21,59,2.79,1,12,49,1,190,0.41,2,35,58,8,3,3,0.31,1,26,10,1,5,23,11,23,1,3,0.41,2,99,20,15,56
"2",2,7,1,1.53,2,12,5,10,4.22,12.86,10,4.52,3,5.24,11,12,7.43,4,7.33,2,9,0.4,0.05,1,5,0.39,2.07,0.06,0.05,8,1.41,3,1,4,24,17,0.38,80,49,4,1,5,42,185,8,0,7,136,7.75,47,0,0.28,3,1,1,139,1.14,6.41,6.75,4.17,17.19,6,14,0.86,4,1,1,16,0.55,10,10.56,7.42,7,0.52,1.14,3,27,11,1,120
"3",21,3,0.09,9.94,11.57,29,1,24,4,0.07,29,16,2.79,5,23,4,0.19,0.75,11,0.47,19.44,3,8,31,25.17,10.3,0,2,0.14,0.05,7.51,7,4.8,4,14,12.94,3,4,81,108,2.32,2,52,190,1,0.02,7.81,15,9,2,1.8,2,1,23,18,16,0.27,0,11,24,3,7,3,0.2,3,22,13.72,1,8,43,61,13,2,0.36,0.27,3,38,13.29,8,33
"4",9,3,0.47,1.38,6.36,2,2,3,4,0,2.06,4.94,0.44,2.17,3,2,0,0.05,4,0.28,1,3,0.19,4,4.12,4.56,0,1.16,0,0.01,1,0.63,0.84,0.29,24,0.45,7,4,2,15,1,0.05,1,55,2,0,1.4,129,3,1,0,0,9,5,9,6,0.16,1,4,17,3,29,2.34,0.12,1,2,7,1,3,1,18,4,7,0.14,0.16,0.27,3,2.67,2.05,4
"5",2,3.71,0,3,1,5,14.3,23,6,1,9,11,0.03,3,20,6,1,2,18,0.52,3,18,4,46,8.78,28.56,2.15,2,4.81,0,13,2,5.33,2,12,2.89,4,28.94,35,72,6.91,1,7.52,37,5,0,8,15,33,7,2,2.89,7,17,11,34,0.3,1,70,5,20,22.63,4.87,0.22,3,8,9.02,2.43,1,13,1,14,1,4,0.3,2,34,8,18,15
"6",9,0.75,3.2,3,6,2,3,3,0.31,0,30,4.28,1,4,19,3,0.03,1.03,1,1.32,20,30,0.94,73,4,142,2.85,8,8.17,2.24,2.68,2,1.28,11.69,3.11,6.33,3,1,6,23,7.84,0.24,8,42,0.43,2.5,1,33,4,1,6.75,1,9,26.9,2,232,1,0,1,14,11,17.97,2,0.75,2,1,8,6,1,13,27,10,1,9,1,2,7,2,1,32
"7",1.12,1,2,1,2,0.21,4,2,19,4.75,10,1.6,0,10,1.1,0.22,0.01,1,2,0.74,3.04,25,1,17,0.06,6.33,0.01,0.03,0.02,0,1,2,1,0.13,7,1,1,1.65,0.34,2,0.11,0,0.01,0.99,10,1,1,252,1,0.31,0.3,0,2.42,6,0.31,1,0.42,2.64,3,1,1.43,0.89,1,0.32,4,3.23,7,0.19,1,8.83,1,0.32,11,0.1,0.42,17,1,2.51,2,24
"8",4.97,2.58,1.82,5,17,9,9,5,0.27,1,21.05,2,0.11,23,2,1,1.26,3,18,0.34,17,40,2,20,6,126,1.41,1,2,4.56,1,0.13,1,1,10,7.05,1,1,48,20.64,2,1,10,7,1,0,2,273,18,12,0.15,0.02,7.68,2,5.02,164,0.19,0.03,5.24,2.04,2.2,3,0.24,0.15,3.47,16,14,2.97,1.54,29,1,6,4,6,0.19,1,27.1,13,0.57,9
"9",1,0.76,0.14,4,5,1,0.55,1,0.03,0.01,20,2.46,3.19,3,1,3,6.5,1,4,1.32,8,2,0.08,17.09,6.88,42,1,7,2.69,0.02,3.24,1,1,1,18,1,1.69,14,9,20.6,0.25,0.1,2,51,0.17,2.5,4,1,5,23,6.75,0.04,1,4,8,42,1,0.32,4.64,12,7,1,0.04,0.75,1.03,36,1,1,0.48,27,2,7,10,7,1,3.78,23,2.16,1,9
"10",16.45,10,1,16,2,0.57,6.01,1.68,16,0.7,64,5,3.76,12,4,4,2.31,1,28.14,0.62,20,9,0.05,12,1,13,1,8,5.78,0.11,14.25,1,1,1,5,0.03,5,14,8.02,2,2,0,0.14,10.91,2.13,0.1,1,22,16,8.12,0,0.01,14.15,13,5,28,0.36,2.22,23,25,12,26,2,0.27,1,21,3,4,2.6,13,6.31,12,12,7,0.36,12,23,2,6,2
"11",10,4,2.61,5.87,18,3.56,1,4,1.32,4.5,26,3,0.01,7,17,4.61,0.19,0.13,1,0.7,29,18,2,41,4.86,107,2.9,4,1,0,3.69,1.84,0.08,0.19,11.83,0.05,6,28.66,13,16,0.01,0,0.96,102,1,1,9,54,2,9,2.7,1,1,3,3,1,0.4,2.5,11,3,1,39,5,0.3,6.41,4,9,3.56,7.11,81,11,39.87,13,13,0.4,1,31,1.07,2,8.6
"12",2,1,0,1,1.84,7,0.17,9,0.08,0,16,5,3,2,32.86,4,1,0.18,3,0.48,0.61,9,5.89,12,4,9.19,2,0.12,0.66,1,8,5,0.01,1,5.68,3,0.38,24,27,2,1,2,4,162,3,0.17,9,85,6,36,1,2.69,1.11,11,3.29,2,0.28,0.1,2,6.61,11,4.72,0.33,0.21,0.31,6.1,1.78,3,2,6,12,3,3,0.15,0.28,6.8,5,7.61,10,9
"13",3,1,1,6,3,2,2.1,1,1,0.07,15,12.43,0.03,11,9,3,0,0.25,1,0.35,3.21,10,1,4,1,6,0,1.84,0.42,1,17,1,0.05,3,8.63,0.25,6.2,12,3,35,2,0.18,7,15,0.12,0,6,157,10,21.26,0,0,3.04,3,1,135,0.2,0.01,22.06,8.75,13,5,1,0.15,1,8.06,1,11.43,1.31,10.02,3,1,7,1.67,0.2,1.84,21,16,1,4.48
"14",10,10,4.8,18,14,39,1,5,14.4,3.6,15,1,1,24.46,25,13,1,1,10,0.56,38.4,2,1,196,18,3.89,0.22,11.44,1,18,4,9,1,5,20,26,2,81,144,161,4.4,5,107,243,17.6,0,3,72,17,61,0.04,3.12,2,36,1,109,0.32,2,40,9,24,26,7,0.24,8,11,7,12,3,3,73.2,20,4,1.7,0.32,6,62,49.36,3,3
"15",1,3,0.03,4,2.25,14,1,9,0.47,0.01,4,1,0.14,2.07,1.31,3.06,0,0.18,2.84,0.38,26,14,2,3,1,2.79,0,0.29,2,0.55,3,1.83,0.29,0.51,3,2.68,4,8,11,1,0.26,0.67,4,50,1.37,0,7.61,9,1,15,0,0,5,17,1,46,0.22,0,8,5,2.81,6.12,1,0.16,0.49,2,4,1,2,2.07,8,1.84,1,0.37,0.22,1,13,4.17,1,54
"16",6,17,1,6,5,387,38.54,166,2,4,34,13,20,5.97,76,41,0,21,32,1.32,28.3,25,33.81,169.38,82,32.37,0.02,0.94,7,143,7,20,4,47,53,193,9,300,1101,273,17,24,818,1298,24,0,50,337.85,56,80,0.01,0.9,9,25,6,1413,1,7.04,78,65,36,11,7,0.85,3,24,2,49,19,3,48,25,9,0.39,1,117.2,128,35,17,198
"17",12,11,1,0.03,10,0.09,0.31,3,0,4.5,9,1,0.01,0.4,0.08,0.03,0.02,0.04,0.12,0.7,8,22,0.39,0.53,2,34,1,0.06,0.07,0.07,5,0.1,0,0,1,0.01,1,0.41,1,1.79,0.01,0,0.04,2.68,5,1,1,23,9,0.4,0,0.08,0.09,4,0.01,2.6,0.4,2.5,2,3,0.02,26,0,0.3,3,6,8,5,2,1,5,0.13,0.27,13,0.4,0.17,3,3,4,3.83
"18",28,24,0.01,3.34,3.22,14,3,6.48,1,0,3,1,0.07,4,4,1.8,0,0.06,1,0.38,2.45,21,2,18,7,1,0,0.11,0.12,0.86,2.16,3,0.21,0.16,5,0.15,1,13,13,19,0.01,0.62,6,25,1,0,1.39,7,21,7,0.15,0,1,22,1,3,0.22,0,1,6,1,2,0.89,0.16,1.16,3,5.42,4.83,2,0.7,29.52,4.13,3.23,0.08,0.22,0.39,35,4,1.23,4.64
"19",3,2,0,1,0.11,8,1,3,12,0.02,8,0.8,1,0.36,14,4,0.21,2,1.99,0.47,0.06,0.08,5,46,1,0.71,0,3,0,0.46,0.19,1.26,1.62,2.11,19,4.43,1,7,19,91,0.54,0.42,4,8,5,0,9,12,0.5,13,0.47,0,1.12,1.88,0.3,29,0.27,0,32,1,10.64,0.63,6.96,0.2,0.02,0.19,1,1.15,2,54,9,3,1,0.04,0.27,0.4,56,1.38,11,58
"20",4,0.55,0,22,7.48,10,5,16,0.21,4.5,5,2,0.13,2,1,2.69,0,2,5.66,0.7,1,2,12,178,6,5,0.07,0.69,2.22,15,3,1,2,1,4.77,3,30,3,38,29,2,1,68,322,0.44,1,10,46,3,3,0,0.01,0.88,15.71,0.71,10,0.4,2.5,2,3,20,3.73,2,0.3,1,5,2.05,1.66,0.56,1.37,48,6,0.85,1.31,0.4,2.51,14.95,2,1,49
"21",10,6,1,2,2,2,7,7,4,1,11.33,5,2,2,8,5,2,2,3,1.32,9,5,12.91,17,6,141,7.25,4,4.4,0.28,1,0.82,3,3,20,0.43,7,2,15,24,0.16,2,12.1,367,6.33,2.5,1,22,129.99,1,6.75,9.75,1,3,15,91,1,1,8,8,1,3,5,0.75,2.56,3,1,2.59,3,32,2,27,6,26,1,9,42.54,2,1,46.85
