"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,5,1,3,5,151,1,41,0,4,43,9,0,4,75,6,1,1,26,0,0,6,0,3,4,3,3,2,0,31,14,26,0,0,9,59,1,3,366,144,7,2,5,70,10,0,32,101,21,59,0,1,12,49,1,190,0,2,35,58,8,3,3,0,1,26,10,1,5,23,11,23,1,3,0,2,99,20,15,56
"2",2,7,1,0,2,12,5,10,0,0,10,0,3,0,11,12,0,4,0,2,9,0,0,1,5,0,0,0,0,8,0,3,1,4,24,17,0,80,49,4,1,5,42,185,8,0,7,136,0,47,0,0,3,1,1,139,0,0,0,0,0,6,14,0,4,1,1,16,0,10,0,0,7,0,0,3,27,11,1,120
"3",21,3,0,0,0,29,1,24,4,0,29,16,0,5,23,4,0,0,11,0,0,3,8,31,0,0,0,2,0,0,0,7,0,4,14,0,3,4,81,108,0,2,52,190,1,0,0,15,9,2,0,2,1,23,18,16,0,0,11,24,3,7,3,0,3,22,0,1,8,43,0,13,2,0,0,3,38,0,8,33
"4",9,3,0,0,0,2,2,3,4,0,0,0,0,0,3,2,0,0,4,0,1,3,0,4,0,0,0,0,0,0,1,0,0,0,24,0,7,4,2,15,1,0,1,55,2,0,0,129,3,1,0,0,9,5,9,6,0,1,4,17,3,29,0,0,1,2,7,1,3,1,18,4,7,0,0,0,3,0,0,4
"5",2,0,0,3,1,5,0,23,6,1,9,11,0,3,20,6,1,2,18,0,3,18,4,46,0,0,0,2,0,0,13,2,0,2,12,0,4,0,35,72,0,1,0,37,5,0,8,15,0,7,2,0,7,17,11,34,0,1,70,5,20,0,0,0,3,8,0,0,1,13,1,14,1,4,0,2,34,8,18,15
"6",9,0,0,3,6,2,3,3,0,0,30,0,1,4,19,3,0,0,1,0,20,30,0,73,4,142,0,8,0,0,0,2,0,0,0,0,3,1,6,23,0,0,8,42,0,0,1,33,4,1,0,1,9,0,2,232,1,0,1,14,11,0,2,0,2,1,8,6,1,13,27,10,1,9,0,2,7,2,1,32
"7",0,1,2,1,2,0,4,2,19,0,10,0,0,10,0,0,0,1,2,0,0,25,1,17,0,0,0,0,0,0,1,2,1,0,7,1,1,0,0,2,0,0,0,0,10,1,1,252,1,0,0,0,0,6,0,1,0,0,3,1,0,0,1,0,4,0,7,0,1,0,1,0,11,0,0,17,1,0,2,24
"8",0,0,0,5,17,9,9,5,0,1,0,2,0,23,2,1,0,3,18,0,17,40,2,20,6,126,0,1,2,0,1,0,1,1,10,0,1,1,48,0,2,1,10,7,1,0,2,273,18,12,0,0,0,2,0,164,0,0,0,0,0,3,0,0,0,16,14,0,0,29,1,6,4,6,0,1,0,13,0,9
"9",1,0,0,4,5,1,0,1,0,0,20,0,0,3,1,3,0,1,4,0,8,2,0,0,0,42,1,7,0,0,0,1,1,1,18,1,0,14,9,0,0,0,2,51,0,0,4,1,5,23,0,0,1,4,8,42,1,0,0,12,7,1,0,0,0,36,1,1,0,27,2,7,10,7,0,0,23,0,1,9
"10",0,10,1,16,2,0,0,0,16,0,64,5,0,12,4,4,0,1,0,0,20,9,0,12,1,13,1,8,0,0,0,1,1,1,5,0,5,14,0,2,2,0,0,1,0,0,1,22,16,0,0,0,0,13,5,28,0,0,23,25,12,26,2,0,1,21,3,4,0,13,0,12,12,7,0,12,23,2,6,2
