"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1,1.27,3.28,0.28,1,4,11,0.16,0,0.14,0,2,0,22.57,1,3.66,0.31,0.44,20,0.29,2,0.11,3,1,0.5,0,2,60,48.85,0.04,35,0.03,1,1,1.99,0,1.14,0,18,1,1,5.94,1,88,0.21,6.61,0,10.86,14.18,2,3,0.28,0.09,18.92,1,15,0,25,52,0.07,0,0,1,1,9,2,0.02,0.46,30,0.19,0.21,28,0,13.33,19,241,2.68,2,0.94,41.35
"2",0.33,1.59,3,0,0.36,40,6,8,0,0.05,0,0.01,0,5,4,6,0.02,1.33,0.02,0.02,4,0,14,3.33,1,0,10,159,4.66,0.63,1,0.05,0.03,0,5,0,0.43,1,0.19,6.04,0.22,0.12,0,37,10.89,0.62,0.02,0.01,1,34,29,2,0,5,6,1292,0,11.64,2,27,0.01,0,0.26,1,4,0.03,0.02,3,4,3.16,0,0.4,0,14,9.3,11.71,0.04,2,0.11,0.05
"3",0.42,11,3,2.01,43,70,18,1,0,0.06,0,0.01,0,6,1,1,1,58.17,1,38.7,3,1,1.3,0.97,1.38,0,2,2,2.38,0.24,8,0.01,0.31,0,2.01,13.83,0.14,0.09,23.35,5,3,0.05,0,307,1.32,1,1,7.42,6,54,7,2,0,2,1.57,4,0,0.8,0.52,10,0.21,0,0.04,3,0.79,0.02,1.84,0.74,9,5,0,1.06,0,1,1,2.26,0.1,20,1,0
"4",0.01,0.82,1.59,1,1,113,5.61,0.02,0,0.03,0,0.01,0,8,0.04,7,0.11,35.14,0.01,0.04,1.41,0,4,5,5,0,2,2,0.15,0.47,3,0.11,6.76,2,8.9,0,0.45,0,65.16,1.9,1.55,4,0,20,2.56,1,0,1.33,3,15,1,1,0,4,3,48,0,17,41,5,0,0,2,1.35,3,0.04,0,1,3,2,0.01,2,2,0.31,19,41.99,0.01,5,1,1.36
"5",0.42,8.24,5,0,0,9,34,1.86,0,0.45,0,0.04,0,36,1.98,6,0.25,0,1.37,0.04,3,0,4.42,14.19,1,0,139,25,7,0.62,9.5,0.89,0.03,0,1,4.36,3.64,1.41,2,1.78,2,0.01,0.02,18,4.09,18,0.14,0,3,88,77,7.3,0.02,1,2.21,39,0,12.78,25,0.41,2,0,3,9,3,0.48,1,6.33,2,0.13,0.02,1,0.18,25,2,1,1.78,11,2.68,1
"6",4.16,139,10,18,1,4.73,5,2.59,1,1.69,2,2,0,3,1,1.69,12,0.04,0.4,4.93,2,93,1,39,5,0,1,83.65,11,1,0.14,1,144,12,2.22,1,5,26,13.96,0.18,1.99,1,25,15,0.68,124,38,6,0,129.48,2.08,3,6.53,0.13,1,13,20,1,24.03,1.53,46,0,0.02,2.04,6,1,173,2.33,8,1,0.16,17,19,1,30,11,4,5,11,5
"7",1,0.08,1,0,0.49,0.16,1.57,1,0,7,16,15,0,2,0.15,1.74,1.44,1.85,44,0,3,0,0.04,3,2,0,0.16,1.16,5,0.28,0.01,1,0.23,18,5,3.7,13,0,0.24,1,0.19,1,7,0.15,0.01,25,1,2,0.09,3,0.04,7.53,2,0.17,0.06,0.98,2,2,3,0.86,0.53,0,1,0.16,51,4.14,0.03,0.04,303,0,2,86,0,0.09,0.81,2,10,0.25,0.64,0.69
"8",14,2,4,0.03,18.65,1,5,13,0,12,2,3,0,7.54,55,1,0.04,0,0.77,0,2,0.01,0.02,17,0.59,0,0.35,5,14,1,0.01,0.02,0.09,6.89,2.02,6,1,0,0.19,1.3,7,1,3,0.36,0.09,17,1,2.76,0,4,0.14,3,1,0.04,0.01,2,0,1.61,0.81,0.01,7.46,0,0,0,16,32,0.23,1,15,0.11,0.62,1.57,0,12.68,2.34,1,0.12,0.21,0,5
"9",0.14,1,1,0,0.01,1,0.9,2,0,0.71,0.06,0.05,0.02,0.26,0.06,24,0.15,11,0.96,0,3,0,5,1,0.2,1,7,1.76,0.1,16,153.04,6,0,77,1.84,9.25,0.34,0.7,2,1,1.66,0.19,6.72,34,2,14,0.08,5,0.65,1.5,0.98,1,4,0.03,0.08,3,1,0.41,12,1.05,1,0,5,1,1,1,0.46,13,27,1,4,81,0,0.37,1,3.7,0.07,7,1,20
"10",13.63,31,378,0.1,1,33.95,15,18.15,0,6,23,25.22,0,15.13,1,4.68,0.01,0,1.27,0.05,11,1,0.04,6,4.15,0,1,3,14,5.42,0.01,3.93,0.01,4.65,23,0,87,0.09,1.36,0.87,1,5.74,2,1.86,0.24,5,0,7,1,4,8.33,8,5,1,0.35,1,0.23,23.92,1,2.36,0.04,0,0.48,0.34,33,32,0,1,13,1.93,5,16,0,13,1,5,4.57,7,32.99,2.53
"11",4,5,1,0,0,1,2,3.31,0,1.85,1,0.89,0,5,2.19,1,1.45,0.08,1,0.41,8,0,7,0.92,54,0,10,77.31,4,8,1.31,0.02,0.51,0.02,0.84,0,2.39,0,2,2,0.04,0.51,9,2,3,1,0,0.09,0.32,33,2.56,8.77,0.56,2,1.46,19,0,8,1,1,0,0,3.08,20,40,28.55,3,1,1,0.56,0.3,3.89,0.02,50,2.46,30,20.69,27,0.39,0.17
"12",1.74,1.44,4.33,0,0.06,10,17,16,0,2,1,0.06,0,5.9,0.25,3,2,0,0.33,2,2,0,0,1,257,0,4.96,1,3.67,0.08,0.03,4,19.21,1,10,1.68,6,0,3.33,0.44,0.09,0,0.01,1.11,0.07,6,0,0.01,1,7.56,8,0.94,1,0.31,0.23,120,0.12,0.94,6,1.54,0.32,0,0.21,2,6.22,1,0.04,0.4,19,0.07,1,0.77,0,2.35,0.99,8,0.09,6,0.13,0.08
"13",1,1,18.29,3.66,0.87,23,2,15.69,0,0.34,2,0.08,1,33.54,2,14,2,4.11,5,1.97,3,10.62,0.65,13,1,0.01,1,9,30.99,1,9,0.01,3,0.31,2.44,1,9,0,0.05,239,2,2,0.76,1,20,1,0,6.85,5.17,21.73,2.54,55,149.01,2.68,3.05,4,0.06,3,4,7,22.62,0.2,5,5,26,11,2.57,21,367,47,1,5,0.51,9,1,16,4.12,7.14,0.14,7.47
"14",0.06,2.49,0.21,0.06,0.32,15,6,0.32,0,0.11,0.06,0,0,2,1,1.27,7,0.01,8,1,3,17.74,0.76,0.04,0.41,0,4,11.56,1.05,0.01,3,1,6,0,0.35,2,14,0,116,1,4,21,0.93,1,2.35,84,0,0.17,17,23,11.3,8,16.29,0.4,0.38,9.98,0,1,0.57,0,8.77,0,0.1,13,4,0.89,33,0.24,16,18.12,0.56,37,2.64,0.22,1,46,27,38,5.27,5.13
"15",1,0.04,2,1,0,0.39,1.91,0.12,0,0.01,0,7,0.02,2,0,1,0.19,0.04,0.15,1,3.35,0,1,5.44,0.06,1,1,7,2.58,0.28,0.44,0.33,0,0,4,0,0.8,0,0.01,3.43,4,1,1.96,13,57,4.01,0,3,8.28,8,0.81,83,0.11,26.74,2.62,103,0,1,158,0.39,0,0,16.2,5,10,3.05,1,2,546,1,0.02,13,0.01,2,5,178,2,3,24,1
"16",2.19,18,7.71,16.75,1,13,1,2,0,3,6,0.79,0,14,5,31,16,0.05,1,6,1,0,66,7.43,1,0,7,12,0.77,0.39,32.41,0.8,36.55,1,5,1,5.99,0,2,1.15,5,1,0.01,7,1,3,0,0.55,1.1,82,3.43,1.01,5,14.47,2.29,2,0.87,5,3,0.16,11.68,0,1.15,5.27,15.52,8.7,0.01,19,9,27,10,3.66,0,1,4,10,1.07,4,0.17,1
"17",0.22,0.15,1.24,0,0.01,28,3,1.04,0,1,0.01,0,0,3,22,1,0,3,0,0,356,0,0.42,0.47,0.02,0,0.29,189,2.39,0.04,0.02,0.02,0,0.55,0.28,0,1,0,1,0.37,0.35,0.06,0,1.85,0.03,0.45,0,1,0.05,11.67,9,0,26,6,0.08,3,1.16,11,3,1,0,0,12,0.04,6.71,0.03,0,0.11,4.22,0,1,4,0,0.33,0.38,1,0.18,33,2,3
"18",2,1,9,0.03,0.48,8,1,3.69,0,6,0,1,0,2,1,5,0.04,1,5.07,0,3,0.01,0.8,27,0.27,0,2,15.53,0.21,0.26,6,6,0.02,1,1,4,0.29,0,44,0.01,82,1,7.6,1,1,1,0,0,3.58,0.88,79,0.12,12.93,0.06,3,0.23,0,0.08,2,0.13,6.3,0,0.18,0.02,0.56,3,0.01,0.1,1,0.05,0.26,0.28,0,0.25,18,15,0.02,0.88,0.05,4
"19",1,4,0.72,0,1.22,2.23,116,4,0,0.03,0.01,1,0,0.99,2,1,0,0,0.02,0,16,0,0.01,0.74,0.04,0,0.63,1,12.41,1,0.01,0.24,0,1,6,0,0.36,0,1.3,0.29,0.14,0,0,0.56,0.02,52,0,0.01,4,6.64,1.41,0.26,2,3,0.03,2,0,1,20,0,0,0,1.86,0.07,16,0.12,0,1.07,6,0.01,0,0.07,0,0.21,2,4,2,61,3.83,0.14
"20",0.03,1,4,0.01,14.59,3,3.95,20,0,0.44,6.61,1,0,1,5,27,4.74,2.14,5,0,21,0,20.95,4,2,0,1,2,8,51,1.37,0.26,2.98,2,9,1,2,0,0.32,3,6.87,3,0.16,8.03,1,12,0,0.63,0.31,20,1,2,38.44,15.82,5.68,28,0.13,93,25,12,5.84,0,1,2.86,10.91,14.2,0.04,105,1,3,1,7.79,0,5,22,2,7,2,0.28,1.36
"21",5,1,1,3.48,0.47,0.35,0.42,10,0,2,0.92,5.47,0,6,0.25,9,1,0.01,8,0.15,26,0,1,0.76,0.11,0,0.48,1,0.12,5,1,4.58,0,55.03,1,9.57,0.67,1,0.02,4,5,2,3,0.65,1,6,9.83,11,0.63,0.14,0.1,24,4,0.1,2,4,0,0.21,2.55,2.32,2,0,0.08,3,8,104,1.39,8,1.04,65.6,0.37,7,1,20,0.97,1,15.93,6,1.35,3.32
"22",8.72,0.45,9,0,0.01,205,2,5.61,0,14,2.71,21,0,36,2.28,345,3.78,5,2.31,0.06,4,1.34,1,1,1,0,6.41,7,1.28,17,0.06,0,26,8,0.2,3.35,147,0,1.65,4,75,0.13,0.08,1.2,0.1,15.24,17,1.46,0.06,51,45,4.21,1,46,1.15,14.59,0.02,1.01,19.52,1,0,0,3,18,14,0.9,65.78,1,2,0.03,41.61,3,0,8,2,12,24,386,8.67,7
"23",0.1,7,1,0,0.35,7.67,2,17,0,0.11,2.59,15,0,9,1.4,5,0.33,0.01,0.32,9,4,0,3.82,0.92,0.36,0,1,4,2,0.71,6,0.01,0,0,1.11,0,13,0,0.02,3.9,1,3,2,23,1,49,0,0.04,0.89,3,4.54,3,0.04,13.63,1,29.42,0,44,10,0.2,0,0,2.59,8.47,3,25.75,0,752,25,3,3.69,30.05,0,2,138,14,4.75,24,0.36,0.16
"24",5.55,128,1.69,0,0.78,14,2,0.33,0,47,1,1,0,3,2,0.72,1,0,14.3,4,3.28,0.11,1,3,13.38,0,44,2,6,2,0.07,1,1,0.58,26,0.48,59,0,0,1,1,75,0.02,2.11,0.25,21.71,0,1,0.08,2,0.48,1,1,5,0.76,53,0,93,1.37,0.06,0.09,0,0.03,10.46,249,1.89,0,1,1,2.09,0.14,2.51,0,1,1,77,1,1,16,0.07
"25",0.24,455,0.49,0,0.02,2,5,4,0,2.03,0.33,1,0,24,0.56,4.74,0.01,20.58,0.08,0,2,0.11,0.01,0.08,0.01,0,0.3,3,45,0.01,1,0.18,1,1.48,1,0,2,0,7,0.27,0.05,0.01,0,1.74,0.17,95,0,0.02,1,2,1,19,4,0.1,0.01,8,3,0.72,0.22,1,0,0,0,0.03,2.34,0.15,0,3,1,2,1.45,0.35,0,2,1.99,4,5,5.2,0.01,0.07
"26",6,2,5,0,0.21,4,6,2.78,0,29,0.04,0.01,0,7,91,1.33,0.26,1,0.03,0.01,3,0.11,1,0.18,1,0,2,24,5,0.06,0.07,0,1,92.4,0.03,0,0.96,0,0,4,4.55,1,0,2,4,5,0,0.02,0,43,124,1.66,1,0.26,3,6.32,6,0.52,4.9,97.99,0,0,1,1,3,0.01,0.02,2,14,0.06,1,38,0,1.04,33,2.15,0,2,2,0.23
"27",0.26,1,1.34,0,0.02,2605,67,0.04,0,0.11,0.01,0,0,21,1,1.43,0.06,0,0,0.03,0.58,0,2.8,20,44,0,2,12,2.34,0.06,0,0.06,0.44,0,0.6,0,1,0,0.06,0.45,0.17,1,0,4.66,4,2.77,0,0,5,8,2,0.34,0.01,32,1,58,0,3,1,33.3,0,0,1,2,3,0.08,0.16,10,2,0.03,0.02,0.93,0,6.33,5,14,1,43.93,1.28,0.18
"28",0.02,0.16,0.54,0,0,32,1.42,0.07,0,2,2,1,0,1.44,0.02,4,1.14,0,199,2,0.29,0,0.18,8,14.09,0,0.83,1,5,2.6,0.1,0,0.01,0.1,1.6,1.49,13,0,0,2,68,0.85,3.82,9,1,3,7,48.62,1.83,1.23,0.03,2.07,0.44,1,1,1,0,135,1,0.14,0,0,0.07,240,0.57,87,41.44,1,3,0.01,0.29,2,0,13,0.83,5.02,1,1.25,4,8.28
"29",12.28,2,91,0,0.03,14,7,4.92,0,10.22,0.51,8.78,0,16,3.3,1028,0.7,0.01,9,0,1,0,1,120,7,0,4.22,87.98,10,22,0.06,0.12,0.55,1,2.78,0.28,17.82,0,0.19,5,1,2,0.12,2.95,0.45,26,1,62,0.27,20,2,1,0.01,9,2,22,0,4,19,46.95,0,0,1,0.64,99.92,0.69,0,1.25,52,0.01,0,10.57,0,1,1,19,15.59,1,455,0.07
"30",0.66,3,4.83,0,0,69,16,0.22,0,1,0.21,0.01,0,12,0.45,2,2,0,0.07,1.39,2.38,0,0.1,1,10,0,3.16,71,1,0.47,0.15,0.06,0.15,0.02,1,0.01,3,3,0,2,2.65,1.88,0.15,769,2,83.44,0.03,3,0.61,67,2,3,1.95,14.5,3,16,0.06,1,4,230.8,0.01,0,0.2,6,17,4,0.51,2,193,1,1,48,0,69.81,1,39,4,5.3,1,19.17
"31",6.82,6,14.53,10.42,1.33,398,4,22,0,16.13,27,17.6,0,11,5,1,16,0,4,7,25,3,11,2,13,0,69,5,1,9,12.84,1,8,0.7,1,1,1,1,2.56,1,22,7.08,3,1,1,88,0.41,0.08,1,5,2,81.79,10,14,2,2,0,31.83,39,108.02,7.26,0,0.24,28,162,21.94,14,3.91,2,5,0.1,3,3,6,22.08,12,9,41.45,1.55,0.23
"32",0,1,2,0,0.02,0.39,2.09,25,0,0,0.04,0.01,0,0.67,0,13,1,2,0.02,2,0.29,0,0.77,0.37,4,0,17,26,1,4.39,3,0,0.98,0,0.21,0,0.07,0,0.01,3.34,0.58,0.01,0,0.6,3,2,0,0.02,0.28,4,0.05,1,0.01,13,0.08,1,0,2,1,0.04,0,0,0.31,10,0.33,0.07,0.64,4.49,1,3,0,0.03,0,1,2,2.65,2,1.55,0.09,0.09
"33",1,63.41,1,0.06,23.31,30,9,445,0,32.41,1,1,0,11,3,34,83,3.18,1,7,29.45,1,8.91,4.22,7,0,507,11,23,1,19,0.07,45,9.34,3.13,1,5,0.09,0.19,8,0.88,2.61,1,16.52,1,5,0,1,0.54,18.07,3.83,1,180,4.7,0.67,11,0,11.63,3,6,27.33,0,4,84,5,2,24,8.14,143,65,0.3,4,4.18,31,1.54,3,18.95,1,1,0.98
"34",5.84,3,2.41,1,14.01,16,292,66,0,3.19,6,10,0,11,1.03,1,13,0.14,68,7,47.19,0.59,0.98,16.17,9,0,104,3,4,1.13,12,1,9,1,3,5.29,75,0,1,2.41,1,3,13,15,1,7,0,1,58.71,78.64,3,24.74,1,10,7,1,0,3.44,51,119,2.4,0,0.5,6,1,1,7,12,2,14,13.29,1,1,7,10,5.53,1,28.97,3.4,1
"35",1,3,21,2,1,1,4,203,0,2,9,1,0,538,76,27,125,2,5,44,2,8,105.33,1,130,0,703,2,4,17.54,214,0.06,30,0.11,25.45,14.99,523,10.53,1.07,7,3,23.38,36.87,1,6,67,2,4,14.12,38,17,209.85,6.91,55.25,1,2,0,5,49,337.46,1,0,1.71,384,34,27.19,64,18,17,4,37.68,5,3,22,40,2,107.35,4.86,1.46,1
"36",0.14,6,0.7,0,0,4.05,1,0.01,0,0.06,0.01,2.48,0,1.2,0.01,0.11,0,0,0.13,0,0.87,0,1,6,0.11,0,0.04,6,10,0.22,0.01,1,0,1,0.46,0.12,1.75,0,0.27,0.12,1,2.11,6,4,0.01,12,0,1,0.14,2.16,0.1,0.2,0,17,1,1,0,3,3,0.04,0.09,0,0.27,0.08,9.94,6,0,0.15,2,0,0.02,3,0,2.68,1.69,5,0.22,1,4.43,1
