"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.71,0.19,0,0,0.01,0,1.17,0,1,0.25,0,0.08,65,0.32,2,0,89,1.64,2,0.23,1,0.16,7,1,126,2.51,2,0.07,6,1,4,0.14,58,0.22,1.14,0,0.11,0,1,18,1.42,0.83,0,0.19,0,1,0,0.12,0,0.04,0,5,3,0.38,0,45,0.83,0.32,3,14,0.01,0,2,2.7,1,165,0.19,1,7,76,10,5,1,5.53,1.35,1,5,73,30,1
"2",0.04,0.08,0.02,0,0,0,0.27,0.01,2,0.24,0,0.05,27,0.14,1,1,16,1.06,0.46,0.01,1,0.04,9,0.07,62,2,0.85,0.02,1.43,2,0.86,2,58,3,1,0,0.05,0,43,9,1.13,0.04,0,0.08,1,0.23,0,0.06,0,0,0.68,0.12,11,1,0,11,0.06,0.14,0.16,0.58,0.01,0,7,0,6,4,0.08,2,4,13,1,1,0.08,1.03,1.26,0.03,0.56,6,15,1
"3",2,0.6,0,0,0,0,0.98,0.02,5,0.07,0,1,18,1,3,0.29,14.54,5,3.22,0.02,0.41,1.05,35.13,1,1099,12,0.69,0.01,2.33,43,8,0,45,0.53,0.71,0,1,0,117,17,4.96,1,0,0.6,0,0.45,5.22,0.04,0,0,5.02,8,1,32.42,0,5.73,0.18,1,14,9,0.01,0,34,8.44,2,32,0.6,0.96,66,25,11,91,0.18,20.46,0.69,0.06,18,2,492,1.28
"4",1,0.27,0.02,0,0,0,1,0.01,1.68,0.05,0,0.12,28,0.45,2,2,2.67,1.43,0.35,0,0.17,1,20,0.01,205,0.53,12,0.02,0.15,4,6,8,3.27,1,0.09,0,0.02,0,116,4,0.71,3,0,0.27,0,0.13,0,0.02,0,0,2.27,1,22,6,0.01,15,0.12,0.45,16,5.72,0,0,14,1,1,3.63,0.27,1,100,5,12,24,0.09,2.06,3,0.01,1,1,5,0.18
"5",5,0.21,0.01,0,0,0,0.43,0.01,7,0.1,0,0.17,115,0.36,1,0.09,19,18,0.48,0.25,0.05,0.09,6,0.25,7,5,0.8,0.23,3,8,10.64,0.04,88,0.62,0.75,0,0.2,0,53,11,1,0.23,0.02,0.21,0.02,1,0,0.02,0,0,0,23,13,10,0.01,10,0.62,0.36,5,14,0.01,0,126,3,5,269,0.21,13,2,5,6,55,0.35,1,1,0.07,10,18,75,6
"6",0,1,9,1,19,4,9,75,0.01,27,9.21,103,1.48,1,0,0.01,0.42,0.65,53,0.34,2,1.3,0.03,17,2,0.13,0.07,3.58,0.01,0.05,0,0,2.48,33,100,3.77,2,1,0.07,0.06,20,108,22.73,1,1,2,7,3,18,16,1.85,0.77,0.05,0.2,10.88,0.35,0.67,1.41,0.03,1,0.01,2,0.1,0.01,0.04,0.53,1,0.01,1,0.05,1,2,2,11,0,3,0.33,1,0.25,0.52
"7",0,0.45,7,8,3,0,4,1,0.52,2.7,0,2,4,0.75,0.07,0,0.25,0.8,37,0,0.04,0.22,0,0.47,1.57,0.24,0.29,32,0.03,0.02,1,0,2.93,0.54,39,0,3,0.11,1,1,295,20,5,0.45,0.27,190,0,5,0,1,0,0.01,0.04,0.01,0,2,4,0.75,0.01,0.01,0.04,2,9,0,0,12,0.45,0.04,0.05,0.02,0.01,0.07,8,0.28,0,1,0.03,0.15,0.06,0.02
"8",0.02,0.33,2,4,7,0,1,2.72,0,10,2.44,47,1,0.56,0,0.02,0.76,1.97,31,0,1,1,0.02,6,1,0.12,0.5,1,1,0.1,0,0.02,5,17.96,28,1,33,1.72,0.09,1,7,1,18,0.33,2,59,2.89,4.85,1,3.52,0.16,1,0.04,0.03,0.3,0.81,5,0.56,0.03,0.08,3,3.61,1.77,0,0.01,7,0.33,0.09,2.42,0.11,0.12,4,7,39,0,20,1,2,9,0.34
"9",0,0.17,5,0.01,3.03,0,1,13,0,0.51,0,37,0.13,0.29,0,0,0.18,0.2,29,0,11,31,0.01,2,1,1,1,1,0.01,0,0,0.21,2.45,34,2.42,0,4,0.01,0.07,0.01,15,14,1,0.17,0.77,9,0,0,0,2.1,0,3,0,0.01,0,1,5,0.29,0.01,0.02,0.49,1,0.1,0,0,3,0.17,1,2.65,2,0.02,0.86,0.88,35,0.01,0.09,0.02,2,0.1,0.01
"10",0,0.04,4,0,0.19,0,0.94,0.06,0,5,0,0.08,1,0.07,0,0,0.16,0.06,1,0,3,0.03,0.05,0.71,2,0.02,0.02,7,0.02,0.02,0,0,15,0.75,6,0,0.12,0,0.03,1,83,0.7,0.58,0.04,1,3,0,0.19,0,0,0,0.01,0.03,0.01,0,0.07,0.06,0.07,0,0.01,0.01,0.01,0.07,0,0.02,2,0.04,0,2,0.02,0,2.54,0.15,1,0,8,0.03,1,1,0.15
"11",0.01,0.44,7.67,0,0.37,0,2,0.98,0.03,0.73,0,46,1.04,0.73,0.66,2,1,14,3,0,13,11,0.18,1.59,1,0.07,1,1.73,0.03,16,14,7,2,11,2,0,1.82,0,0.37,0.12,146,7,3.04,0.44,7,11.69,0,4,0,1,2.31,9,0.31,177,0,0.05,2,0.73,35,3,3,0.05,7,1.73,0.18,3.58,0.44,0.23,2,1,1,65,3,6,0.06,1,8,1.2,2.77,1.3
"12",0,0.2,8,0,0.93,0,1,0.4,0.05,1,0,20,0.43,0.34,0.07,0,0.05,3,17,0,0.04,12,0.03,1,3.81,6,0.11,1,0.03,0.42,0.06,2,1,19,2,0,10,0,2,0.21,34.73,0.92,0.41,0.2,0.55,201,0,0.04,0,9.8,0,2,0.08,2.8,0,0.41,6,0.34,1,0.01,0.09,2,82,0,0.08,4.62,0.2,4,2,1,62,6,25,1,0.06,9,0.26,80,23,2
"13",0,1,0.09,1,0,0.56,0.21,6,0.09,59,7.33,5,183,1.67,0.02,12.33,11,13,0.19,0,76,2,0.05,0.02,0.05,0.09,4,0.14,0,0.03,0.01,0.92,0.28,0.93,8,3,6,0,83,6,8,5,0.04,1,1,24,1,1.47,7.41,0.01,0,12,3.1,13,0.03,168,1,1.41,11,0.39,0.02,0.01,7.95,0,1.14,5.76,1,0.01,117,0.27,1,115,0.11,4.68,0.01,5.07,16,33,55,0.1
"14",0,0.1,0.08,0,0.09,0,0.24,0.24,0.01,0.59,0,15,5,0.16,0.11,1,44,8,73,0,0.12,1,0.17,0.1,2,1,0.13,1,0.68,0.01,0.74,0.55,3.17,3,2,0,5,0,4.46,0.05,1.57,3,0.08,0.1,0.03,5,0,0.03,0,4,0.79,0.58,1,5,0,1,20,0.16,11,0.07,0.49,1,35,0,3,16,0.1,0.09,8,10,0.75,0.26,3.98,1,0.25,2,2,0.38,1,3
"15",1,1,1,1,1.69,3,7.93,7.21,6,3,0,41,12,1,23,16.28,14,1,6,1,1,10,1.28,3.96,2,4.71,0.78,7.08,6.72,0.32,0.24,5,159.84,166,25,1.04,13,4.11,19,30,438,7,12,1,1,30,0.9,3,1,1,11,28,1,1,0.53,2,4,1.41,9,10,0.12,1,42,0.51,7.78,81,1,0.29,186,50,0.97,1,12.1,3,5,6.52,1.48,15,3.68,2.11
"16",1,0.1,0.6,0.01,1.33,0,0.19,0.03,0.05,10,0,1.4,11,0.16,0.2,0.11,3,0.26,7,0,0.05,0.02,1,13,0.43,0.05,0.07,2,1,0.27,0.02,0,60,18,5,0.29,1,0,0.14,21,99,0.33,0.1,0.1,1,0.23,0.83,2,1,0.05,0.16,0.04,1,0.11,0,0.42,0.1,0.16,1,3,0.03,0,3,0.14,0,0.71,0.1,0.17,0.11,4,1,22,1,0.3,1,3,0.17,8,4,0.17
"17",0,0.31,49,0,0.55,0,73,0.71,1,0.06,0,0.51,0.7,0.52,0.18,0,0.39,0.28,3,3,20,0.22,0.76,1,310,7,2.04,9,17,0.65,0.2,0,8.56,0.3,5,0,0.88,0.11,65,1,1,3.48,35,0.31,0.01,1,0,0.64,0.28,0.01,2,0.13,15,120,0,1.32,0.21,0.52,0.1,1.71,3,0.01,1,0,4,3,0.31,0.2,63,27,31,7,1.16,2,3,1,29,0.58,0.08,1.31
"18",4.8,0.21,0.37,0.04,0.07,2.51,11,2,7,17,1.03,2.27,102,0.35,2,0,0.15,6,2,2.32,1,0.02,0.04,0.3,7.1,0.48,4,1.72,1,1,1,0,4,1,4,0.63,0.53,0.27,0.67,3,1,18,2,0.21,0.01,25.38,1,5,1.21,0.02,0.01,0.02,3,18,1,0.56,1,0.35,1,0.12,0.1,0.06,195,0,1.51,224,0.21,4,29,91,1,4,15.07,109,0.7,2,29,6.71,20,8
"19",0,0.69,29,0,0.08,0,1,0.07,5,0.26,0,0.82,2,1,0.09,0,2,11,1,0,0.32,0.05,3,6,2,0.21,7,0.37,0.22,0.94,0.12,0,23,1,10.34,0,0.14,0.03,1,3,3,61,6,0.69,0.02,1.87,0.09,0.02,0,0.03,0.04,0.07,0.02,7,6,1,17,1.15,2.22,1,0.08,0.05,1,0,0.29,1,0.69,0.19,1,1,0.48,4,1.39,36,0.06,0.02,1.06,8,1,0.49
"20",0,0.33,0.02,0,0.12,0.02,4,0.01,0.01,18,2.44,0.66,0.48,0.56,0,0,0.02,0.08,49,0,0.32,0.05,5,0.13,1,0.03,1,12,0.04,0.21,0.01,0,1,1,0.14,1,1,0,0.05,0.03,0.34,1.32,0.2,0.33,0.05,2,1,0,1.21,4,0,0.08,0.01,25,1.97,0.05,28,0.56,0.01,0.02,1,0.12,4,0,7,2.55,0.33,22,121,0.07,0.07,2,12,12,0.01,1,0.42,2,0.44,70
"21",0.01,0.18,12.85,0,0.05,1,43,0.82,0.45,2,0,23,7,0.3,0.01,0,17,10.1,96.77,0,2.29,1,2.96,1,18,0.03,1.1,1,0.12,8,0.01,0.41,2,28,2,0,35,1,1,3,21,1.07,2,0.18,1,1,0,2.25,0,6,0,7,1.01,0.61,0,7,5,0.3,0.68,3,0.12,0,13.36,0.02,6,50,0.18,2,39,1,0.36,38,1,10.29,0.03,15,2.14,5,0.57,37
"22",0.04,0.29,20,0,0.01,1,0.03,0.46,6,0.04,2.09,12,0.53,0.48,0.16,0,9,19,0.21,2,0.01,0.12,0.09,0.05,1.77,0.13,0.03,0.29,7,3,0.11,0.02,2,2,56,0.86,63,0.01,77,0.64,3,26,0.28,0.29,0.03,2.01,2,0.15,2.32,0.03,0,3,15,8,2.49,9,1.45,0.48,1,3,0,0.09,43,1,3,1.45,0.29,0.36,109,1.36,0.65,6,1,3,0,2,0.85,2,6.23,5.64
"23",0,0.55,18,0,0.86,0.05,0.52,0.11,2,1,1.03,1.11,4,0.92,0.09,0.36,2,23,0.71,0.01,0.05,0.06,2.39,2.43,2,17,0.11,49,0.06,1.78,16,0.01,16,67,33,1,1,1,124,14,117,0.26,37,0.55,0.56,0.73,0.04,2,0,0.06,0,0.27,27,77,0.6,12,0.14,0.92,17,74,0.09,2,16.06,1,0.1,1.4,0.55,0.09,3.7,0.18,1.2,168,114,264,0,1,56,1,3.24,3
