"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,1,3,0,35,2.34,2,0,0.45,72,9,1,0.06,1,2.53,13.09,4,10.58,0.25,80,0,20,7,2,13,10,0.53,0.04,1,2.14,0.93,0,4,0,2,17,0.19,2,8,0,1.24,0,5,14,4,21,2,1.09,0,1,7,0.51,0.34,4,0.19,0.17,4,3,0.13,0,7,3.34,7,0.01,2.7,2,1.83,1,0,0.08,19,4.21,2,4,0.06,29,22,0.68,0,0.43
"2",7,1,2,0,16,2,5,0.01,3,18,11,5,3,1,15,2,3,5.6,0.86,50,0,2,14,3,5.41,4.7,1.75,0,6,12,0.99,0,5,0,20.31,13,1.88,0.16,10,0.24,3.81,0,1,2,7,4.65,1,8,0,0,5,0.54,0.36,10,1,0.26,0.6,1,0.14,2.03,0.1,5,54,0,3.74,0.01,8,2,0.3,0.09,3,37,2,3,2,41,12,0.72,0,3
"3",2,3.57,3,0,20,1.9,5.07,0.02,0.06,12,37,1,0.05,1,9,9,9,1,1,15,0,23,3.29,3,2.51,9,0.77,0.02,20,8,0.66,0,15,0.01,3,31,0.97,0.01,2,0,1,0,19,2,58,13,1.24,0.72,0,0,1.7,0.36,0.24,3,0.23,0,19,2.35,0.09,0.01,1,1,18,0.01,19,0.01,18,1,0,0.06,8,8,2,10,0.07,41,43,0.48,0,0.64
"4",0.04,0,1,0,30,2,3,1,1,38,0.65,0.24,0.07,0,0.13,0.74,1,2,1,32,0.02,0.43,30,1.46,14,0.08,0.09,1,6,4,1.47,1,11,0.06,2.12,20,0.01,0.01,0.26,0,1,0,28,9,1,0.24,0.4,0.02,0.02,0.05,0.77,0.8,0.53,0.38,0.03,0,0.08,4,0.2,3,0,0.06,17,0.01,0.34,0.03,1,2,0,0.13,4,1,0.1,12,0.01,61,101,1,0,0.02
"5",2,7.65,2,0,2.16,7,1,0.01,1,12,140,8.7,2,0.44,2.19,30,0.48,59,0.56,3.36,0,32,11,0.38,93,42,21,0.03,18,0.58,1.41,0,1.48,0,1,38,1,0.27,22,0,0,0,9,4.87,1,68.36,3.88,15.7,0,0,14,0.77,0.51,15,1.15,1,27,0.23,0.19,0.01,2,0.34,26,2.15,1,0.24,6,2,0.24,0.13,1,16,12,0.12,3,4,0.84,1,0,1
"6",1,0.56,2.01,0,7,1,11,0.19,0.4,3,29,1.17,0.05,0,2.05,13,1,2,1,27,0,4.01,6,3,1,14,3,1.71,5,7,2.2,0,46,0.01,17,22,0.39,0.43,3,0.01,2,0,9,5,42,2,8,1.63,0.03,0,5.78,1.2,0.8,7,0.4,0,1,3,0.3,0,3.61,1,7,3,3,1,7.36,1,0,0.2,1,10,13,7,0.59,34,20,1,1,1.43
"7",1,0.1,1.11,0,2,5,4,0.02,0.1,12,8,0.86,0.02,0.01,2,1.86,0.51,9,1,37,0,0.7,1,1.89,6.57,2,1,0.07,9,2,2.14,0,7,0.01,5,11,2,0,20,0.04,2,0,44,2,3,7,0.73,2,0,0,15,1.17,0.78,4,0.47,0.01,2,2,0.29,0.03,0.12,1,24,0.01,1.47,0,1.59,2,0,0.19,1,3,1.16,16,1,1,9,1,0,17
"8",1,0.09,1,0,14,9,2.63,0,1,24,9,1,1,2,7.96,11.64,5,39,0.46,42,0,4,10,9,1,3.83,3,0.03,5,3,1.47,0,3,0,84,30,2,1,10,0.33,0.84,0,34,3,19,11,2,3,0,0,17.4,0.8,0.53,6,2,0.59,12,2,0.2,0.04,11,2.93,3,0.42,5,0.38,7,1,0.22,0.13,14,4.3,0.67,3,1,23,16,1,0,3
"9",1,2.42,2.43,0,23,3,7,1,2,9,11,4,0.68,0.19,8,44,1,5,0.27,10,0,9,62,7,12,62,10,2.1,11.51,9.93,2.3,0,7,0,10,4,0.78,0.75,11,1,3,0,7,12,19,30,9.23,5,0,0.05,38,1.25,0.83,10,1.41,0.04,4,7,0.31,2,2.85,6,50.33,0.09,4,12,2,1,0,0.21,21,6,4,3,1,25,14,1,0,0.53
"10",1.4,0.01,0.54,0,61,0.15,1.07,1,8,56,10,0.12,1,0.83,3,43,7,32,5,37,0,2.76,6.37,2,44,6.38,41,1.59,75,26,1.16,0.02,7,1,0.67,54,0.19,2,13,3,3,0.02,18,1.96,53,5,0.15,1.7,1,0.05,15,0.63,0.42,0.15,0.03,0.02,51,2,0.16,0.3,0.02,0.09,8.85,3.85,1,1,24,7,0.5,0.11,9,0.3,0.06,4,0.02,96,39,0.84,0,1
