"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,1.04,4,0.01,17,2.58,1.31,3,1,2,44,3.67,0.5,14,1,3.91,1,0.03,0.49,11,0,27,0.33,1,1,1.11,12,3,8,2,59,2,42,10,0.07,18,5.56,3,3,1,3,1.34,1,12,5.17,0,14,27,1.45,3,1,47,3,2,8,1.47,0.33,49,3,3.54,0.59,81,0.54,0.21,2,17.58,0,44,1.67,0.1,2,24,117,0.03,7,1,16.62,0.71,4,42
"2",0,3,12,0.06,10,0.27,4.96,1,1.21,1.12,118,1.79,0.3,2,4.02,1,5.16,1,0.85,1,0,0.23,0.2,0.57,3,24,3.15,9,5,23,46,81,73,2,0.59,19,1,1.11,1,3,4,7,0.31,6,0.24,1.32,9,2,0,20,0,1,1,7,0.07,2,0.2,23,1.8,3,0,41,2,32,2.07,7.09,0.01,7,1,0.01,4,16,3,0.11,6,1.9,31.31,0,6,10
"3",0.03,0.11,1,0,7,2,0.03,9,2,0.48,41,0,0.5,11,0.52,2,3,0,0.23,45,0,1,0.33,3,15,3.12,1.94,0.5,13,0.39,115,30,59,1,0.25,9.17,1.63,1,15,21,5,11,0,17,5.17,0,10,15,0,3.34,1,1,1.14,4,1,0.14,0.33,20,1.35,2,0,36,1.13,5,4,10,0,7,0,0,7.6,60,23,0.19,5,0.01,40,0,4,91
"4",0.01,0.02,3,0,3,15,8,3,3,0.05,19,0,0.24,4,0.06,2,1,0,0,45,0,0.04,0.16,4,0.44,0.28,7,0.09,1,0,141,0.55,17,0.05,0.07,11,1,2,2,4,13,0.2,0.02,8,0.18,0,53,19,0,1,0,2,0.36,2.28,6,4,0.16,82,4,3,0,45,0.09,0.05,7,19.43,0.01,5,0,0,10,29,33,0.01,32,0,9.06,0,6,52
"5",0.05,0.01,9,0.11,3,6,7.89,3,1,0.26,18,0,0.14,0.4,1.67,0.44,1,0.01,1.39,27,0,0.09,0.09,2,6,90,3,0.03,7,1,22,43,125,10,0,26,1,0.13,5,15,9,1,0.02,1,0,0,15,11,0,8.32,0,23,7,5,7,0.23,0.09,27,10,1,0,177,0.22,4.35,1.44,69,0.01,0.19,0,0,0.48,11,2.28,0.38,29,0,5,0,3,7
"6",1,10,1.77,4,5,13,18,0.01,1.79,6,6,0,0.38,2,19,1,0.02,2,13,24.9,0,32,0.25,3,44,29,25,21,0.04,8,18.54,108,3.72,2.45,0.45,403,0,158,9,9,0.58,9,0,12.74,3.88,2,1.48,6,1,63,0,64,41,0.03,2.02,20,0.25,60.08,6,6,1,57,27,67,3,209,1,2.86,0.09,1,3,14.82,188,3,2,0,50,0.01,8,3
"7",0.4,7,5.45,4,3,16,8,1,2.11,60,25,0,0.23,4,56.5,0.16,0.29,1,29,20.28,0,9,0.15,3,60,26,3,2,0.59,15,62,52,34,4.54,5,26,1,30,2,9.68,2,1,0.19,19,2,1,5,4,0,181,0,54,1,1.39,0.53,13,0.15,4,9,5,0,1,3,40,1,334,3,5.45,0,0,3.62,13.38,7,13,32,0,117,0.18,2.72,28
"8",11.52,3.68,6,14,9.58,12,62,0.35,0.33,9,4,0,0.3,7,20,4,1,2,8,6,0,53,0.2,4,142,56,58,2,3,1,11,187.48,30,9,3,71,1,28,7,2,0.44,3,2.3,15,3.1,1,2.22,22.12,0,82,0,33,11,0.38,2.62,6,0.2,24,4,34,0,42.09,2,65,0.97,263,4.59,7.09,0,0,27.66,8.49,88,8,4,0,176,1,4,34
"9",2,6,1.61,18.94,1.23,10,13,0,0.59,14,15,0,0.55,17,10,0.01,0,1,127,13.31,0,30,0.36,2,72,150,7,2,0.02,7,5,88,1.12,11,1,122,0.01,200,0.55,0.46,0.12,51,0,1,2,5.64,0.81,0.32,3,37,0,58,33,0.01,0.15,18,0.36,12.07,12,9,2,12.21,3,2,0.76,59,1,0.77,0,0,0.25,46,85,3,1,0,45,0.05,0.47,4
"10",1,13.37,3.08,4,1,10,9,0.01,0.11,6,7.74,0.12,0.27,11,10,0,0.01,3,45,3.48,0,8,0.18,9,38,129,18,5,0.16,6,17.45,40,10.37,1,1,124,0,69,3.36,3.2,0.1,8,0.01,0.61,0,2.82,0.51,0.41,1.82,46,0.55,45,17,0.07,1.01,45,0.18,26,14,13,1,5.52,14,7,1.85,71,0.08,3.01,0.91,0,0.15,2.83,279,7,0.97,1,108,0.01,0.76,5.37
"11",5,8,13,2,8,4,9.87,0.25,1,28,72,0,0.29,4,38,4,1,0.66,11,9,0,51,0.19,0.64,9,11,6.78,4,9,6,1,90,124,4.94,0.83,11,2,1,4.18,25,1,2.64,0.03,44,3,0.04,0.12,14,0,22.83,0,13.79,1,2.02,0.04,41,0.19,67,57,1.07,0,1,14,14,7,36,1,2,0,0,3,1,22,1.04,0.5,0,54.88,0.03,0.32,77
"12",6.45,2,7,1,9,19,22,4,4,0.87,1.78,1,0.3,0.16,10,1,1,7.1,38,3.74,0,46,0.2,1,2,45,18,15,0.26,18,2,125,1,1,3,1,0.46,66,8,0.36,5,3,2.3,1,0.05,1,16,1,0,1.4,0,3.23,0.09,5,0.07,0.38,0.2,0.37,3,9,0,0.1,1,36,0.46,27,0.09,10,1,0.01,5,16,1,20,1,1.9,3.11,0.53,0.02,22
"13",0.24,8,1,5,3,0.75,6.37,0.51,3,20.46,1,0,0.26,12,17,2,0.25,0,16,3.42,0,20,0.17,3.26,47,27,7.39,7,1.34,10.62,31,50,18,6.83,0.01,172,0.02,211,36,12,1,5,2,0.22,0.72,0,2,0.76,0,20,0,2,9,7,2,30,0.17,37,2,0.36,0,3,0.67,23,2,2.89,0.04,8,0.12,0.18,0.11,13,4,4,4,0,23,1,0.3,1.14
