"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,3,0,0,0,0,0,32,0,0,9,0,3,18,0,0,0,4,0,5,0,0,0,0,2,0,35,0,0,1,2,0,0,69,2,0,0,0,8,0,0,0,0,3,0,0,43,19,0,1,0,0,0,0,0,0,1,0,0,2,0,0,1,1,0,1,0,0,0,4,0,0,0,5,2,0,0,3,0,8
"2",0,0,0,0,0,0,1,48,0,0,78,0,4,1,0,0,0,9,0,0,0,2,1,0,0,0,20,1,0,0,0,0,2,0,7,0,2,0,0,0,1,0,0,1,0,0,6,0,1,0,4,21,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,0,5
"3",0,0,0,0,0,0,1,5,0,0,5,0,0,14,0,0,0,3,0,0,3,0,4,0,0,0,20,2,0,0,0,0,0,14,0,1,2,0,2,0,0,0,0,0,0,0,5,0,0,0,0,43,0,0,0,1,0,0,0,0,3,0,0,3,0,3,0,0,0,1,0,0,0,5,6,0,0,0,0,3
"4",0,0,2,2,0,0,11,12,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,12,0,0,28,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,15,0,4,0,1,0,25,0,0,1,13,0,0,10,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,2
"5",0,0,66,6,0,7,0,0,0,9,3,9,152,0,4,3,0,45,0,4,5,1,105,3,0,68,65,11,84,0,24,12,65,0,188,92,17,28,0,41,36,0,18,20,0,0,0,442,0,0,45,0,15,0,0,0,101,0,0,210,0,0,32,2149,0,0,8,0,6,0,8,171,68,0,0,45,67,0,0,0
"6",0,0,0,0,0,0,1,60,0,0,3,0,1,1,8,0,0,1,0,0,0,2,7,0,4,3,2,5,5,1,0,0,0,2,0,0,0,1,1,5,0,0,0,0,0,0,5,0,0,0,0,30,0,0,0,0,0,11,0,1,11,0,0,0,0,0,0,0,0,4,0,2,0,0,2,0,0,4,0,2
"7",0,0,2,0,0,1,5,16,0,0,1,2,5,0,1,0,0,0,0,1,0,2,0,0,0,0,6,0,4,0,0,0,1,89,1,0,0,0,0,1,1,0,0,1,1,0,2,0,3,0,3,33,0,0,0,0,4,3,0,3,7,0,0,14,0,0,0,0,0,1,0,2,4,1,1,3,0,0,0,2
"8",3,0,104,0,0,0,155,0,0,9,0,35,234,0,23,2,0,105,4,10,0,0,344,21,0,99,0,29,142,0,75,46,126,1,277,0,0,2,0,60,36,1,37,0,0,0,0,0,0,0,68,0,367,13,0,0,101,0,4,259,0,0,40,220,0,0,8,10,7,0,33,40,74,0,0,0,0,0,0,77
"9",1,0,26,0,0,2,0,0,0,0,0,3,123,0,2,0,0,18,0,6,0,0,112,4,9,11,43,2,45,0,20,0,32,1,0,0,0,1,0,23,100,1,18,0,0,0,0,0,0,1,22,0,9,0,0,0,12,0,0,169,56,0,13,614,0,0,2,1,1,0,0,64,63,0,0,32,0,0,0,30
"10",0,3,1,0,0,0,0,77,0,0,20,2,0,9,0,0,0,8,0,1,0,17,0,0,0,0,27,0,0,1,0,0,0,23,19,2,0,0,2,0,2,0,0,3,0,0,39,0,3,0,0,0,0,0,0,0,0,9,0,0,0,2,1,0,0,2,0,0,0,4,0,1,3,20,13,0,0,8,0,42
"11",0,0,0,0,0,0,5,18,0,0,3,0,0,1,0,0,0,12,0,0,0,3,12,0,2,0,29,17,0,0,3,0,0,28,12,1,0,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,6,0,0,11,0,0,0,4,0,0,0,5,6,0,0,8,0,22
"12",2,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,0,0,1,28,0,1,1,4,0,2,0,1,0,0,28,5,0,0,0,2,5,6,0,0,6,0,0,0,1,0,0,0,19,0,0,1,0,1,0,0,7,1,0,0,7,0,0,0,0,0,0,0,2,0,0,2,3,0,4,0,3
"13",1,0,119,3,0,0,0,11,0,4,0,16,312,0,21,48,0,83,2,8,0,0,134,7,0,94,157,11,100,0,29,2,140,0,240,0,0,4,34,84,58,1,20,0,0,0,0,0,0,2,105,0,362,3,0,0,42,0,0,255,0,0,62,296,0,0,6,0,25,532,28,32,226,0,0,123,0,0,0,0
"14",0,2,7,0,0,0,0,91,0,0,3,0,0,4,0,0,0,0,0,0,0,4,24,0,1,0,1,0,3,0,0,0,0,8,1,1,0,0,5,4,1,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,4,0,2,0,0,0,11,0,0,0,8,0,6,0,0,0,21
"15",0,0,0,0,0,0,0,0,0,0,14,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,0,92,15,0,0,0,0,1,0,0,1,0,0,0,0,21,0,0,0,16,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,4,1,0,0,3,2,0,0,5
"16",0,1,0,0,0,0,3,7,0,0,9,0,0,2,1,0,0,7,0,0,1,8,2,0,0,0,26,0,0,1,0,0,0,69,9,1,0,0,26,0,0,0,0,4,0,0,38,0,0,0,0,75,0,0,0,0,15,11,0,26,2,0,6,8,0,6,0,0,0,3,0,1,0,18,2,0,0,10,0,42
"17",0,1,0,0,0,0,0,32,0,0,2,0,10,1,1,0,1,2,0,0,0,3,0,0,0,0,6,1,1,0,0,0,0,87,0,0,0,0,5,0,0,0,0,0,0,0,6,1,1,0,10,0,0,0,0,0,0,0,0,0,19,0,2,6,0,4,1,0,0,0,0,3,0,1,0,0,2,0,0,1
"18",0,4,0,0,0,0,0,5,0,0,3,0,0,2,0,0,1,0,0,0,0,0,15,0,9,0,1,0,0,1,0,0,3,15,0,0,1,0,0,0,3,0,1,1,0,0,22,0,0,0,0,10,0,0,0,0,0,2,0,3,14,0,3,5,0,2,0,0,0,0,0,5,5,2,2,0,0,1,0,0
"19",0,2,0,0,0,0,0,32,0,0,8,0,3,8,0,0,0,2,0,0,0,3,9,0,0,0,36,0,0,0,1,0,0,0,12,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,36,0,0,0,0,0,0,0,4,11,0,2,0,0,5,0,0,0,5,0,0,0,15,2,0,1,0,0,12
"20",0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,0,1,1,11,0,0,0,0,0,2,17,0,0,0,0,2,9,8,0,0,0,0,0,7,3,0,0,0,1,2,0,0,0,11,3,0,2,0,0,0,0,0,0,0,0,0,3,0,1,9,8,8,0,1,2,0,7
"21",0,1,0,0,0,0,3,25,0,0,4,5,19,12,0,0,0,6,0,1,0,1,0,0,0,0,49,4,0,1,0,0,0,26,4,2,0,0,14,0,2,0,0,8,0,0,25,0,1,2,0,1,0,0,0,0,0,8,0,1,0,0,2,1,0,2,0,0,0,3,0,0,0,15,11,0,0,0,0,43
"22",0,0,13,0,0,1,1,22,0,2,2,4,62,0,6,1,0,5,0,1,0,0,50,0,0,12,48,0,30,0,12,0,17,0,0,15,0,0,0,7,7,0,5,0,0,0,0,0,2,0,8,156,2,0,7,0,45,12,0,37,0,0,17,23,0,0,1,2,0,0,0,11,14,1,0,23,0,0,0,0
"23",0,0,330,0,1,0,0,0,7,22,0,265,443,0,38,1,0,240,158,25,10,214,396,52,0,182,393,39,205,0,100,423,401,0,758,0,0,519,0,111,86,4,60,0,0,0,0,0,0,0,230,0,77,1496,0,0,72,0,337,523,0,0,190,462,0,0,17,14,22,0,901,854,576,0,0,0,0,0,212,0
"24",0,0,0,0,0,0,0,1,0,0,7,0,0,4,0,0,1,2,0,1,0,0,1,0,0,0,0,4,4,0,0,0,0,13,10,0,0,0,5,2,0,0,0,4,0,0,32,3,1,0,0,52,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,1,0,4,5,5,7,0,0,0,0,20
"25",0,2,0,0,0,0,0,29,0,0,1,0,27,11,0,0,0,0,0,0,0,17,12,0,2,0,14,0,0,0,3,0,1,37,0,0,1,0,2,0,0,0,0,0,0,0,31,15,0,0,0,22,0,0,0,0,0,0,0,1,6,0,7,1,0,1,0,0,0,5,0,0,0,7,3,1,0,0,0,13
"26",0,0,81,5,0,2,0,0,0,3,2,18,179,0,12,27,0,63,0,13,0,0,80,2,12,56,0,14,36,0,37,0,113,0,0,0,0,38,0,78,14,2,519,0,0,0,0,0,0,0,76,0,229,5,0,0,50,0,0,170,0,0,52,314,0,0,7,1,6,0,5,19,172,2,0,0,0,202,0,0
"27",0,0,0,0,0,0,0,7,0,0,1,0,26,1,0,0,0,0,0,6,1,0,20,0,1,0,21,0,0,0,10,0,0,0,1,1,0,0,11,0,7,0,0,0,1,0,4,0,0,0,0,16,0,0,0,0,5,1,0,0,42,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"28",0,0,0,1,0,0,0,8,0,0,2,0,2,2,0,0,0,3,0,1,1,4,0,0,2,0,6,0,0,0,1,0,0,18,0,0,1,0,1,2,1,0,0,0,0,0,1,6,9,0,3,12,0,0,0,0,0,0,0,1,1,0,4,5,0,1,0,0,0,3,0,0,5,10,4,1,0,2,0,10
"29",0,0,0,0,0,0,4,13,0,0,2,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,53,1,2,0,0,0,0,31,1,1,1,0,0,0,0,0,0,6,1,0,32,0,0,0,0,16,0,0,0,0,1,3,0,30,0,1,2,0,0,7,0,0,0,3,0,0,0,14,7,0,1,10,0,25
"30",0,3,0,0,0,0,5,10,0,0,12,0,15,4,0,0,1,4,0,2,2,7,1,0,1,0,38,2,0,0,3,0,0,34,11,3,0,0,12,0,1,0,0,0,0,0,0,24,1,0,0,0,1,0,2,0,0,4,0,44,244,1,5,22,1,2,3,0,0,0,0,0,0,18,0,0,0,3,0,24
"31",0,1,0,0,0,0,0,9,0,0,0,5,1,0,0,0,0,1,0,0,0,0,3,0,0,2,8,2,2,0,4,0,0,43,0,0,0,0,0,0,1,0,0,1,1,0,5,4,0,0,1,11,2,0,0,0,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,6,0,0,5,0,2
"32",0,0,0,0,0,0,0,11,0,0,6,0,0,6,0,0,1,3,0,0,1,2,0,0,7,0,15,0,0,1,0,0,0,76,6,0,0,0,0,0,0,0,0,0,0,0,35,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,8,0,0,5,0,0,0,3,0,2,0,8,8,0,0,0,0,26
"33",0,0,2,0,0,0,1,57,0,0,3,0,2,4,0,0,0,4,0,0,0,0,6,0,4,0,1,11,0,0,3,0,0,48,5,0,1,0,0,0,0,0,0,0,1,0,12,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,6,7,1,2,0,0,0,7
"34",0,1,0,0,0,0,16,43,0,0,1,0,0,3,0,0,0,4,0,0,0,13,12,0,4,0,44,2,0,0,0,0,0,33,0,3,1,0,10,0,0,0,0,3,1,0,18,3,1,0,10,1,0,0,0,0,0,9,0,0,7,1,1,0,0,3,0,0,0,13,0,0,0,5,5,5,0,0,0,8
"35",0,0,2,1,0,0,2,31,0,0,0,6,50,0,2,0,0,0,0,0,0,6,11,0,0,11,0,0,1,0,4,0,6,44,2,0,2,0,0,6,8,0,1,5,0,0,0,0,1,0,1,5,3,0,0,0,2,0,0,30,0,0,1,10,0,0,0,0,0,0,0,6,8,0,0,2,0,0,0,0
"36",1,0,0,0,0,0,0,68,0,0,4,0,0,11,0,0,0,4,0,2,0,1,0,0,3,0,32,3,0,1,1,0,0,73,1,0,0,0,13,0,0,0,0,9,1,0,17,20,0,0,0,38,0,0,0,1,1,7,0,0,0,0,7,3,0,6,0,0,0,10,0,0,3,0,7,0,0,2,0,10
"37",0,0,74,1,0,0,0,2,0,3,0,6,77,0,4,0,0,7,0,4,0,0,94,3,0,24,0,4,25,0,28,2,20,35,0,0,8,0,0,27,14,1,8,0,0,0,0,0,1,0,14,0,16,0,0,0,20,0,0,24,23,0,9,16,0,0,0,0,1,0,0,44,57,0,0,0,29,0,0,0
"38",0,1,2,0,0,0,0,13,0,0,0,0,0,0,0,0,1,3,0,0,0,4,19,0,1,0,6,1,23,0,0,0,4,39,0,0,0,0,0,1,3,0,2,0,0,0,14,1,0,0,0,20,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,2,0,4
"39",0,3,0,1,0,0,5,65,0,0,3,0,4,1,0,0,0,3,0,0,0,5,33,0,0,0,1,0,19,0,7,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,2,2,0,0,0,14,1,0,3,0,13,0,0,0,3,0,0,0,0,0,0,0,0,1,0,4,0,2,4,0,0,0,0,1
"40",0,0,0,3,0,0,3,7,0,0,1,2,9,2,2,0,0,0,0,0,0,0,6,0,0,0,1,2,8,0,6,0,0,4,0,0,0,0,0,7,2,0,3,1,0,0,4,0,0,0,0,0,1,0,0,0,4,1,0,1,0,0,0,33,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
"41",0,4,0,0,0,0,0,74,0,0,7,0,0,2,0,0,0,11,0,2,2,3,46,0,0,1,49,0,0,0,0,0,0,23,0,3,4,0,2,0,1,0,3,9,1,0,0,10,0,0,0,0,3,0,0,0,1,2,0,0,0,0,3,0,0,2,0,1,0,5,0,1,0,9,11,0,0,7,0,61
"42",0,3,0,0,0,0,3,16,0,0,6,2,0,6,0,0,0,10,0,1,2,1,0,0,0,0,21,0,0,0,0,0,0,11,12,10,0,0,12,0,0,0,0,0,1,0,0,6,0,0,0,0,2,0,0,0,0,0,0,17,193,0,2,12,0,0,0,0,0,2,0,3,4,0,11,0,0,0,0,45
"43",0,0,20,3,0,5,0,6,0,2,1,6,78,0,8,2,0,12,0,2,0,0,20,1,0,26,0,8,37,0,32,0,19,0,0,0,4,0,0,42,18,0,68,0,0,0,0,0,0,0,23,0,18,0,0,0,12,0,0,32,0,0,5,94,0,0,1,0,2,0,0,5,7,0,1,0,14,0,0,46
"44",0,3,0,0,0,0,0,8,0,0,7,0,1,2,0,0,0,5,0,1,1,12,0,0,0,0,14,1,0,0,0,0,0,34,9,0,0,0,9,0,0,0,0,2,1,0,13,0,0,1,0,38,0,0,0,0,3,3,0,6,0,0,6,10,0,3,0,0,1,3,0,0,1,8,3,0,0,1,0,22
