"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0,3,4,1,5,1,3.27,7,1,0,0,1,64,3.79,4.59,2,0.05,24,3,1.52,0,5,7,61,1,3,0.25,1,28.3,2,1,4.42,0.44,0.54,51,3,1,0,19.33,0,0,0.04,0,2,0,1,0,0.12,0,9.36,0.25,656,3.81,0,2.39,0,1.5,1,1.84,0.03,0.01,1,21.64,0,4,0.04,4,0.03,1,12,0.57,2.1,5,0.29,0,18,1.48,1.31
"2",0.15,0,0,16,10.64,1,234,1,2,1,1,0,2.43,4,1,5.58,1.67,98,7,1,1.06,2,12,1,39,2,5.5,19,3.89,0.04,22,7,10,7,1.54,0.01,0.1,0.06,10.05,0,4,0.02,2,0.22,0,0.6,16,1,0,5.15,2,3.26,35.64,2,2,0,3,1.11,1.5,1.76,1.37,0.78,0.05,11,0.68,0,1.94,1,3.53,0.18,2,66,6.79,21,0.26,0.74,7.64,5,1,1
"3",0,0,0.02,4.95,40,1,34,20,0.28,10,1,0,0,8,0.18,13,1,2,0.01,3,0.04,2,0,36.37,13,17.64,23.63,0.67,0.02,2,22.96,54.2,11,6,6,1,3,8,0.01,18,27,0.02,0,0,0,2,0,0,0,0.19,0,13.58,0.15,0.29,1,0,7.11,0,1.5,19.51,1,0.44,1.19,2,1.23,0,11,0,1,7.97,2,3,0,99,2,9.13,0,705,2.82,4
"4",0,0,0.12,13,6,1,3,1,2.83,5,0.8,0,0,10,9.55,1,14,2,1,1,0.51,0,0,2,1,136,4.29,11,2,1,3,7.99,1,1,1.56,9,1,3,2.4,0.01,0.14,0,0,2,0,1,0.17,0,0,2.26,0.02,1,0.43,3.64,2,0,1,0,1.5,5,1,1.56,0.32,4,2.74,0,3,0,6,8.13,6.77,11.45,0,18,1,1.05,0,17,14,1
"5",0,0,0,1.31,7.55,1,3,0.21,0.02,1,1,0,0.93,4.01,2.32,31,2.41,17,7,139,0.09,2,4,5,91,38,1,0.02,1,2,7,4,18,1.74,98,0.2,5.31,0.03,4.92,0,3,1.29,0.63,0.05,0,9,0,0,0,10,0.07,88.69,16.3,8.36,4.03,0.01,3.23,0.01,1.5,8.77,2.03,0.15,1,7,7.75,0,5,0,151,0.26,1,8,0,67,128,0.24,0,2,13.36,7.1
"6",0,0,0,5,2,1,1,2,0.15,1,1,0,0,87,0.37,3,0.02,30,0,1,0.6,0.01,0,4.33,1.8,2.06,0.03,14,1,0.02,2,5,7,1.47,0.1,0,0,0.03,7,0.02,0.01,0,0.01,0.29,5,32,0,0,0,0.72,0.09,2,3,0.27,2.08,0.02,1.81,3,1.5,20.86,3.5,1,0.01,4,0.1,0,46,2,3,0.13,6.09,30.4,1.62,15,2,154,2.26,11,24,53
"7",0.06,0,1,10,8,1,264,5,2,6.94,0.98,0,0.01,125,0.22,5,17.08,9.62,0,14.07,4,1,0,4,105,2,4,13.11,2.98,19.39,6,1,5.31,23,2,2,1,1,3.08,11.77,12,0.11,0.01,0.65,0,1,12,16.18,0,1.7,0,4,2,20,0.33,3,14.22,3,1.5,22,42,0.34,0.73,1,22,0,64,9.56,16,4,2.89,0.15,1.07,1,94.51,0.66,0,28.28,0.32,1
"8",0.04,0,0,8,624,0.81,7.46,3,1,2,0.65,0,0,27,1,9,0.13,1,0,1.33,1.05,0.01,0,72,182.85,26.42,0,1,3.1,0.02,15,1,7,2,0.52,0,0,13.46,15.98,2,0.01,0,0,51,0.01,5.95,1,0.02,0,0.44,0,3,4,0.01,2,0.02,0.37,3,1.3,38,3,5.49,0.02,1.04,1,0,11,1.83,1,0.53,8,56.6,0.01,8,19,16,0,3,5,39
"9",0.29,0,0,1,1,1,1,7,13,17,0.81,0,0,3,0,6,0.04,1.65,0,0.03,0.11,0,0.02,1.1,0.91,0.72,0,0.04,0.43,0.01,36,2,0.4,3,0.01,0,0,1,0.05,1,0,3.9,0.09,1,0.03,13,0.31,0,0,0.01,1,1,0,0.04,2,0,0.01,0.01,1.5,3.86,24.14,8,0.01,0.31,0.23,0,472,0,18,4,2.44,1,8,11.85,11,2,4.26,1,9,3
"10",5,0,1.46,6,9,1,1.27,224,3,7,1,0,0,4,0.23,1,0.74,1,0,0.09,1.38,0,0,1.14,4,4,0,1.58,0.08,0.01,3,0.21,0.06,133,0.01,0,0,1,3,0,0,0,0,2,0.03,4,1,0.01,0,0,0,1,0,0.01,1,1,0.03,0.01,1.5,6,2,13,0,0.03,2,0,20,0.01,0.84,0.38,0.33,4.99,0.01,0.42,15,1,0,3.12,15,26
