"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0.82,1.04,0.04,2,0.01,1,0.41,41,4.44,128,12,0,17,1,2,0.04,0,0.07,23,0,1,1.39,1,0.01,2,0.19,6.88,3,1.11,0,0,1.58,2,0,0,2,0.63,0,30,0,34,1,2,14,7,1,0.63,3,2,0.37,53,0.21,1,0,0.06,0.32,0,1,0.02,0.02,1,0.05,0,0,0.84,0.22,0,0,0,1,0.01,0.01,0.68,0.99,6,0,0.01,0.06
"2",0,0.06,1,0,0.07,3,0.01,97,0.04,152,2.09,3,114,0,8,1,11,0.02,0,0.03,2,0.02,1.16,0.18,8,0.05,7,15.4,53,0.03,2,2,0,25,18,0.81,0.04,1,0.06,0,29,0,3.47,0.25,0,130,23,0.02,0.93,54,38,0.1,5,1,0.52,0,0.13,0.47,0,0.02,0.02,0.01,0.32,0.05,0,1,1.24,1,7,0,0,0,0,0.03,8,58,29,0.01,0,0.01
"3",0,0,2.58,0,0.22,30,0,12,0.02,23,5.01,116,1,0,3,2,31,0.09,0,0.05,4,0.01,18,6,15,0.02,1,2,68,0.2,1,1,0,4,3,0,0,1,0.38,0,6,0,15,1.14,0,30,12,0.05,0.42,12.58,22,0.67,21,1,1.23,0.01,0.55,0.21,0,0.02,0,0.03,0.18,0.02,0,0.03,0.55,1,0,0,0,0,0,1,2,1,8,0,0,0.01
"4",0,0.01,2,0.09,1.98,10,0.01,7,0.1,59.22,30.98,203,15,0.12,2,2,2,1,0.05,1,31,0.02,10,10,10,0.15,34,10,38,1,2,1,0,2,4,2,0,4,1,0,53,0,29,2.47,0.77,101,82,3.87,0.61,53.35,24,1,12,13.2,11,0.06,2.69,0.3,0,1,0.06,0.86,9,0.28,0,1,0.81,1,4.55,0,0.02,0,0.01,0.01,1,2,124,0.01,0,0.04
"5",0,0,0.32,0,0.03,4,0,1,0,1,0.58,1,4,0,5,0.81,0.19,0.1,0,1,3,0.02,0.16,2,1,0.01,3,0.24,2,0.14,2,0,0,0.1,1.47,0,0,0.33,0.24,0,0.58,0,3,0.14,0,2,39,1,0.16,4,3,0.74,0.32,4,2,0.02,1,0.08,0,0.01,0.02,0.01,3,0.08,0,0,0.21,0.2,0,0,0,0,0.02,0.04,2,0.63,3,0,0,0.03
"6",1.25,0.8,0,1.88,5,0.45,17,0.4,4,0,8,4,1,1.51,0.44,0,0.02,10,0.37,13,0.06,4,23.67,0.03,0.04,1.43,1.24,0.01,0.1,12,199,0,0.1,0.02,0,0,5.75,0,179,6,1,0,0.12,45,0,0.19,0.03,36,0.75,0.01,0.21,7,0.06,1,0.66,11,20,0.38,1,59,2,17,0.17,1.33,2,0,1,0,0,1,1,1,13,2,0.01,0,0.54,3.13,1.25,0.61
"7",0,1,0,0,12,0.6,9,4,1.06,0.02,15,1,0.12,0.45,1,0,0,49,0.14,2,0.02,6.37,26.83,0.03,0,0.01,0.46,0,0.23,12,51,0,0,0.02,0,0,0,0,1,19,0.18,0,4,69,0,0.13,0.43,100,0.84,0.02,0.31,36,0.04,0.01,0.8,10,1,0.42,3,1.58,72,49,0.34,24,0.09,0.01,1.12,1,0.01,1,0.25,0,27,1,0.01,0,0.31,1,0,14
"8",0,8,0,0,13.25,1.17,15,0.4,2,0,220,8,0.17,6,0.21,0,0.01,45,1,101,0.14,7,59.72,0.06,0.01,2,1.81,0,0.25,5,81,0,7,0.08,0,0,0.29,0.06,202,15,1.08,0,0.21,163,0,0.38,0.07,4,1.41,0.03,0.56,31,0.09,1,0.85,52,5,0.91,14,8,17,56,1,38,0.44,0,1.43,0,0.01,1,0.25,0,6,6,0.01,0,1,1,0,2.82
"9",0.67,0,0,1,2,0.17,1.91,0.15,3,0.03,1,2,0.17,1,0.14,0,0.01,4,1,3,0.13,0.94,1.83,0.11,0,0,0.48,0,0.07,1.91,70,0,0,0.03,0.01,0,0,0.01,2,1,0.32,0,0.08,5,0,1,0.01,68,0.4,0.01,0.19,59,1,0.03,2,13,1,0.2,1,0.08,5,0.27,1,0.65,1,0,0.53,0,0,0,2,0.87,0.34,0.09,0.04,0.01,0.6,0,0.02,1.64
"10",0.96,4,0.02,1,7,3,14,3,0.33,0.18,13,3,1,0.39,0.38,0,1,4.19,0.17,59,0.05,3,12.68,0.04,0,1,0.98,0.01,0.8,18,3,0,2,0.02,0,0,1,0.21,3,0.75,0.46,0,0.04,22,0,3,0.14,9,0.82,0.05,0.78,2,0.09,0.07,1.26,66,2,0.41,1,3.51,18,35,0.07,0.5,0.02,0,1.09,0,0.05,4,1.33,0,8,0.11,0.01,0,5,3.41,0,8
