"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1,0.01,1,1.01,0.3,15,0,1,0.42,0.42,0.22,0.01,5,0.02,2,1,0.41,0.25,0.02,0,0,19.92,1,1,0,0,6,1.89,0,0,0.25,0.26,1,0.07,235,8,0.2,2,0.02,0,0.56,0.86,4,0.03,0,24.6,0.25,1,1.23,0.7,7,0,20.51,110,17,0,0.13,0,3,0.01,0.08,0.03,16,0.12,0.55,2,0.09,0.01,1,0,0,4,2,0,3.41,224,1,126,0.94,1
"2",3.21,0,0,0.35,153.82,7,2.75,313,2.12,51,2.38,11,15,0.28,17.43,2,5,1.31,1.44,108.81,3.83,2,16.95,30,0.07,0,15,4.78,6,0,0.26,3,10.11,0.17,4,93,0.07,180,1,19.24,7.33,50.88,17,38.47,1,2.03,35,0.2,2,9,2.33,0.1,1,3,5,239.08,3,1,0.38,1,1,0.1,2.4,1,0.15,18,2,0.01,4,0.02,0.01,5.76,194.45,0,14,2,7,48.98,0.58,6.32
"3",1,1.76,0,2,6.03,22,0,1,12.85,1012,21.46,1,0,1.02,68,49,1,1.89,20.7,0.04,0,73,0.23,4,0,0,2,2,0.02,0,14,11.79,13,0,22,5,1,0.23,1,2.06,0.97,7.91,135,0.01,0,11,8,0,0,0.86,1.67,0.11,0,88,2,165.29,8.15,0,10.91,0.46,0.07,1,1,0.07,0,0.02,0,0,34,0,0.02,1,24.21,0,4.23,7.36,1,1,0.02,4
"4",1,0.02,0.01,2,12.56,1.77,0,5.06,7.18,1,5,64.96,3,0.17,16,1,0.1,2,2.04,0.01,0.01,1,5,1,0,0,3,1.89,0,0,5,6.24,2.63,0.05,25.85,21,0.44,1,0.01,0,2.93,3,5,0.02,0,1,6,0.43,5,0.37,12,0,105,13,2,450.5,1.44,1,0.29,0.01,18,0.03,1,0.01,0.54,4,0.07,1,0.29,0,0.02,5,5.1,0,9,16,0.06,57.5,2,0.75
"5",1,0,0,1,36.1,8,0,1,1.28,1,1,0.36,2,0.83,56,72,12,19.18,1,2,1,32,11.75,203,0,0,176,1.89,0,0,6.87,1,2.4,3.58,4,1,0.74,12,0.02,1,0,13,19,5.12,0,4,19.76,0.02,0,1,0.37,0.21,1,8.83,1,0.04,2,9,1.17,0.29,3.37,1,0.06,0.85,0.04,0.04,0.3,0.01,2,0.01,0.01,17.69,0.01,0,6,1,1,2,0.84,7
"6",0.91,3,0.06,12,1,0.43,0,1.33,2,3.42,11.64,0,0,5,0.48,1.55,0,7,21,0.29,0,277,0,1,0,0,0.98,1.89,0,0,1,0.05,1,0,3,12.77,255,0,0.03,0,0,3,1,0,0,1,6,0,0.08,0.56,0.03,18.52,0,1.95,5,0,253,0.03,160,6,1,1,3.28,16.92,0.01,0.06,2,0,3,0.14,0.28,13,3,0,0.28,1,5.02,1,3,7.54
"7",1,1.66,0,3,2,0.04,0,0.24,0.65,1,1,24,0,3,1.11,2,0,0.41,39,0,0,3,0.27,0.44,1,1,0.73,12.44,0.16,0,26,0.01,1,0,0.81,3,1,1,5.44,13.81,5.26,3,2,13.01,0,0.11,137,0,3.27,1.36,9.98,12,0,0.49,1,171.62,28,0,70,2.61,1.56,10,1.06,20,0.06,0.1,27,0,14.72,0.05,3,11,4,0,0.93,0.89,2,1,0.04,2
"8",1.5,5,9.64,31.44,0.02,1,1,1.63,0.23,0.94,20,0,0,19,1.62,2.23,0.02,1,7.12,57.86,0.16,441,0,30.62,8.73,0,1,15.86,1,0,18,0,18,0,7.37,2.76,14.88,1,7,9,0,361,8.16,2.33,0.35,0.07,2,0,0.37,1,0.13,1,0,2,1,0,11,0.01,21,20,0.16,12,0.05,2.31,0.09,0.03,11,0,2.56,2,1,1,2,0,1,2.43,0.27,15,0,3.61
"9",1,4,0.08,11,0.14,3.07,0,6,5,6.63,46,1,0,23.97,1,1.19,0.05,29,14.13,1,0,162,0.03,235.06,0.05,0,33,3.97,0.02,0,3,65.4,23,0,226.7,2,81,0.94,0,1,0.97,1,67.2,0.72,0,3,4.41,1,1,0.07,8.65,0.12,0.04,3.29,2,138.22,12.96,0.31,7.69,8,0.09,1,1,0.07,85,0.03,0.01,0.01,13,1,0.92,41,2,0,1,1,0.13,82,0.16,3
"10",0.39,11,0.17,6,0.07,0.09,0,0.04,0.13,3,1,0,0,1,1,1,0,0.14,0.82,5,0,56,0,10.22,0,0,1,1.89,0,0,10,0,4,0,7.63,0.62,1.12,0.01,1,0,0,1,14.41,0,0,0.2,1,0,0.01,0.29,1,8.18,0,0.43,0.63,0,7,0.01,24,2,4,9,2,9,0.06,1,0.83,0,4,0.09,1.41,26,2,0,0.1,0.99,0.14,48,0,28.24
"11",0.39,0.18,2,2,1.01,1,0,1.09,0.04,11,15.11,0.01,0.09,3,0.24,0.34,0.03,1,0.36,15.08,7,83,0,2,0.05,0,0.2,1.89,0,0,0.62,0.09,1,0,1.38,1,10,0.04,0.02,1,0,34,1.65,1,0,0.22,85,0,0.01,1,0.02,0.28,0,0.31,0.13,0,1,1,4,4,0.06,0.36,0.05,0.11,0.04,0,10,0.01,1.27,1,0,1,0.02,0,0.05,29,0.06,2,1,4
"12",0.49,0.76,0,2.98,1,0.55,0,0.9,6,56,43.98,0,0,1,5,38,0,1,0.93,1.79,1.46,21,0,2,1,0.02,0.11,4.63,0,0,4,0.39,3,0,1,0.7,1,0,1,0,0,88,9,0,0,1,10.21,0.21,0.08,18,9,12,0,38,2.19,0,1,0.14,1,2,18.38,0.53,0.12,0.09,1,0.03,0.15,0,1.04,2,1,2,4,0,2,2.37,0.01,0.11,0,0.38
"13",0.56,0.1,0,4.93,14.8,30,0,3.8,3.43,1,18,0,0.01,1,14,53,2,1,2.36,1,0.01,123.69,0,88,0,0,1,3,0,0,13,8,0.27,0,5,1.75,3,1.1,0.14,0,0,8,208,0,0,5,2,0,0,5,2.38,0.22,0,19.03,12,0,2,5,1,3,2,0.04,1,1.57,0.01,0.24,1.43,0,3,4.98,0,9,1.46,0,0.7,2,2.43,17,1,20
"14",0.74,0.11,0,3.69,5,1,0.63,5,0.41,1,4.66,0.36,1.16,3,1,0.64,12,16,0.62,2,1,3,0.01,1.9,0.01,0,1.55,1.89,4,0,1,26,0.45,0,2.21,5,5,7,0.01,0,0,36,22,0.06,0.63,2,3,2,0.15,4,0.38,0.01,1,5.73,2,0.04,0.9,2,0.35,2,1,0.09,1,0.01,1,0.11,7,2,4,2.54,0,4,0.95,0,1.3,7,0.66,55,2,0.67
"15",1,0.1,0.01,43,0.06,3,0,0.59,0.38,0.3,9,1,0,2.12,3.58,15,2,1,4,0.01,0.01,364,7,15.08,0.05,0,12,3.97,0.02,0,2,0.01,1.87,0,3,56.75,2,2,0.03,3,3.03,2,6,15.89,0,0.02,13,0,1,2,0.47,0.51,10.01,10,25,98.76,3,1,32,0.18,1,10,46.23,6,0.1,0.36,2.58,0,23.83,1,0.24,9,4.32,0,5.55,2,0.4,27,0.06,16.54
"16",1,9,1,26,2.71,2,0,1,0.07,21,136,33.89,0.08,28,19.44,2,6.14,0.94,1.07,16,0.77,14,0,2,0,0,3.12,1.89,0,0,70.61,0.56,1,0,2,12,15,0.01,8.33,0.48,0,3,5,39,0,0.6,28,0,0.01,43,0.02,2,0.14,2,0.42,2,6.7,2,36,2.55,0.24,1,0.41,1,0.03,0.06,1.12,0.11,5,2.54,0.07,5,0,0,1.9,0.81,0.69,1,0,1
"17",1,3,1,16.14,1,1,0,2.4,6,0.2,85,25.27,0.01,1,9.24,1,0.09,1,11,0.01,0.01,3,0,7,0,0,2,1.89,0,0,4,0.51,3.61,0,18,2,13.61,0,0.01,0.01,0,2.56,1,0,0,2,13,0,1,2,0.42,0.01,0.2,3.64,179,3,1.71,0.01,1,0.41,0.03,6,8,0.14,0.02,0,0,0,0.74,0,0.06,1.74,0.49,0,9,2,1,65,0.27,1
"18",1,0.13,0,9,0.65,1.65,0.65,1.57,1.51,1,27,0,0,1.46,31.73,6.49,0,6.32,2,2,0,8,0,41,0.01,0,6,1.89,1,0,66,0.07,2.36,0,709,1,1.43,0,0.01,0,0,1,43,0,0.35,1,7.61,0.02,0.01,0.24,7.19,10,0,12.07,1,0,65,1,47,0.15,0.18,2,1,48.47,1,8,5,0,11,0.63,2,239,0.06,0,1,1.1,1.77,2,0.15,63
"19",1,0.1,0.02,0.44,2,49,0.65,8,8,1.06,2,19,0.02,1.06,1,2.06,12.2,5,5,28.79,0,81.05,1,1,0.01,0,1,4.99,1,0,4,4,0.21,0,33,1,0.43,102.29,0,10.93,4.16,7.66,1,2,0.35,8,0.1,0,11.97,0.42,0.42,0,1.84,1,1,135.86,0.06,0,1,0,0.01,0.11,18.1,1,0,0.11,1,0.02,11,0,0,42,2.07,0,0.04,2,0.22,23,0.02,1.15
"20",1,1,0.03,1,0.27,1.35,2,1,19,0.63,58,0,0.02,2,6,4,0.07,4.68,4,4,0,132,0,79.61,0.01,0,2,1.89,3,1,11,5.82,24.57,1,74,48,2,1,0.1,0.06,0,73.34,12.05,0.06,2,0.35,11,0,0.01,1,0,0.75,0,3,0.22,0.01,3,0.58,1,0.33,1,89,102.5,16,0,34,0.1,0,3,0.01,0.07,10.13,0,0.67,1.04,219,0.57,2.41,0.62,1
"21",0.81,2,5,294.98,0.05,1,0.65,2,2.41,1.65,2,0.03,2.91,12,5,2,0.35,3.78,4,1,0,269,0,102.47,0.01,0,10,1.89,1,0,275,1,97,0,4.81,26.97,1.74,1,1,0,1,7,1,0.02,0.35,20,1,0,0.23,6.85,0.38,0.03,0,3.57,5,28.69,18.96,0.08,3,8,0.09,3,0.58,0.15,0.01,0,1,0,38.59,0.1,0.17,1,5,0,0.13,18,1,8,1.18,3
"22",0.51,0.26,0,1,0.01,2,0,0.2,2,1,1,0,0,3,3.99,0.1,0.15,0.33,3,0,3,8,0,3.23,0,0,34,4,0,0,3,0.01,0.39,0,1.58,1,4,0,0,0,0,1.67,8,0,0,0.38,1.48,0.02,0,0.02,0.09,0,0,0.28,1,0,1.24,0.01,1,0.01,0.03,4.69,4,28,1,0.14,0.06,0,13,0,0,7.06,0.33,0,5,1,6,34,1,2
"23",0.45,0.05,0,7.89,3,47.28,0,15,2,7,41,4.71,0.14,1,45.66,5,13.7,1,4,17.43,2,23,0.03,3,0.1,0,14,1.89,0,0,17.52,4.49,48,0,158,9,17.88,0.05,2,0.15,0,16,106,1,0,12,20,5.75,2,0.06,2,0.02,4,0.54,15.12,2,10.71,0,2.94,2,0.47,0.61,1,0,2,0.02,0.03,1.74,8,3,3,8.84,11,0,0.02,20,4,27,0.87,6
"24",1,4.57,1,62,0.15,2,0,2.69,2.68,1,2,14.32,1,0.58,12.73,4,1,1,1,0.11,0,1,1,1,0,0,10,1.89,0,0,16,0.14,10,0.02,3,1,0.83,0.01,0.04,0,0.62,7.8,476,0,0,2,1,1,9.03,0.11,20,1.4,23.15,10,31,1,24,0,2.43,2,1.35,1,1.83,0.39,0.02,0.25,0.01,0.01,5,0.02,31,3,4.66,0,0.17,10,3.17,11.16,1,5
"25",1,6.84,0,19,0.95,0.03,0,0.19,0.82,24,3.56,0,2,7,0.8,2,0.01,4.32,0.21,0.04,2,2,0.03,0.27,10,5.39,0.13,5.71,0,0,917,0.05,2,1,8,69,7,1,24.12,1,0,8,42,3.64,0,1.53,2.95,1,0,1.19,0.29,12,0.52,0.38,0.31,0,3,0.28,11,4.59,2,3,107,2,0.05,11,7,1,1.75,0.03,0.2,1,0.01,0,4,0.47,0,1,0.05,2
"26",1.17,1.76,1,28.52,1,5,1,11.87,1.37,15.05,9.48,0,0.48,0.16,1,1,1,7,2.11,3,0,3,0,15,1,0.02,3.44,12.33,5.61,0,1,2,1.66,0,16,2,270,0.36,0,2,0,12,1,0.01,1,2.4,3.78,0.01,0,0.51,0.54,0.83,0.79,2,4,0.01,6,3.54,2.37,2,3.6,4,2,20,0,0.59,0.07,0,8,3,0.09,163,0.09,0,8,10.56,0.15,147,0.02,3
"27",1.17,16.18,0.02,2,0.6,0.4,1,0.57,3,14,64.87,0,0,1,1,19.23,0,3,14,3,0.14,364,0,8,0,0,1,12.33,0.07,0,9,0.16,1,0,25,10.35,5,0,1,2.65,0,10.28,6,0,0,8,1,0,0.04,3,34,3,0,22.27,13.71,0,1,1,2,9,1,21,6,10.59,0.29,5.82,3,0,5,23.33,2,5,9.87,0,1,2,1.19,2,1,1
