"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",126,4,18,71,35,27,163,40,8,1.32,4,3,6,18,367,0,220,2,0,33,6,6,78,76,87,10,6,270,0.95,1,4,3,5.17,21,14,0.71,40,3,1,3,0.04,0,0.27,0,4,167,130,112,38,0.3,24,2,3,7,5,1,0.61,1,23,13,83,10,0,4,2,65,80,105,97,28,6,14,9,114,26,1,6,7,93,0
"2",206.1,1,3.55,5,28,1,30,29,0.05,1.42,1,0.75,2,32,434.47,0,150,12.4,2.17,9,0.9,1,30,8,13,2,21,48.78,0.95,1,2,1.8,2,6,17.6,1.12,4,0.27,2,0,3.5,0,0.02,0,9,28,145,234,30,0.5,9,8.79,0.2,4,2,0.31,1,0,7,50.76,1,33,1,2,54,166,35,14,2,102.74,1,1,1,3.53,29,1,8.39,6.38,16,0
"3",0.57,3,0.02,0.07,4,0.04,3.26,0.13,0,0.27,0.02,0,0,0.33,25,0,1.92,0.01,0,0,0,0,35,0.03,0.09,1,0.04,0.05,0.27,0,0,0,0,0,0.43,0.15,1.3,0,0.16,0,0,0,0,0,3,2,0.52,60,0.03,0.06,0.11,0.02,0.01,0,0,0.03,0.12,0,0.02,1.12,0.02,0.45,0,0.02,3,2,3,0.15,0.03,1,0.02,0.04,0,0.02,0.11,0,0,0.02,17,0
"4",1,0.16,1,2,15,4,23,2,0.03,0.37,0.3,0.03,0.08,15,28,0,62,0.1,0,3.84,0.02,0.02,4.66,15,16,15,2.35,23,0.37,0.56,0.2,1,0.02,0.19,2,0.2,0.43,0.01,4.75,0,0.02,0,0,0,0.01,14,13.14,153,1,0.09,0.31,0,0.04,4,2,0,0.17,0,1,12.95,1,11,0,2,29.81,21,1,8,41,5.92,1,5,2,11,0.61,0.07,8,0,2.4,0
"5",1,1,0.72,11,3.42,0.05,3,8,1,1.01,3,0,0.06,3,5.46,0,84,3,0,1,1,7,84,10,1,0.57,7.87,70,0.95,0.49,1.33,0,1,5,1.85,0.54,4,0,2,5.37,0.01,0,0,0,0.08,30,2.14,27,0.25,0.23,1.94,1,11,1.07,1,2,0.47,0.12,1.67,12,3,20,0,1,2.23,11,10,8,3,17,2,1,1.95,0.14,1,0.03,2,5.37,4.3,0
"6",2,2,4,10,23,5,12,1,10.36,1.42,0.67,1,1,17,326.66,0,12,4,0,4,1,4.57,72.11,19,9,5,19,35,0.95,8,3,9.6,0,3,2,0.88,17.84,1,41.74,0.33,0,0,1,0,9,25,108,27,7,0.38,28,1,3,7,5.96,1.07,0.76,4,1,16.26,43,108,0,2,6,9,25,2,6,53,5,1,49,1,13,4,8,1,41,0
"7",1.04,0,0.01,23,0.02,0.01,0.4,5,0,0.62,0,0.01,0,0.05,7,0,76,1,0,0.01,0.03,0,1,0.02,2,0.07,0,2,0.62,0.1,2,0,0,0.04,5,0.33,12,0.05,2,1,1,0,1,0,4,10,2,0.63,0,0.14,0.13,3,0.04,0.01,0,0,0.29,0.71,0.01,0.12,0.24,0.03,0,1,0.14,0.03,0.26,0.05,0.05,14,0.02,0.01,12,4,0.24,0,0.47,0,1,0
"8",12.87,3.31,3,1.91,1.31,4,10,2.44,0.01,0.43,0.05,1,1,2,41,0,3,0.15,0,1.4,0.2,1,4,4,3.85,0.93,12,3,0.43,0,0.27,1,0,1,7,0.23,3.08,0.01,2.1,0,0,0,0.11,0,0.25,0.8,2,4,0.94,0.1,4,0.07,2,2,0.04,0,0.2,0,2,28,51,8,0,1,3.47,13.9,15,0.62,6,38,2,0.21,0.1,0.92,5,0.57,3,0.44,54,0
"9",8,1,0.01,1.16,0,0.01,32,14,0,0.75,0.07,0,0,0.05,2,0,32,1,0,0.01,0.01,0,13,0.45,0.15,24,0.01,0.32,0.75,0,0.04,0,0,0,0.14,0.41,0.1,0,0.29,0,0,0,0,0,0.5,0.28,0.71,5.35,0,0.17,0.12,0.03,0.05,0.1,0.03,1,0.35,0,0.02,7,0.06,35,0,0,15,32,0.11,3,0.27,10,2,17,0.02,2,0.36,0,0.03,4,88,0
"10",11,0.14,1.62,2,3,1,8.19,2.55,0.07,1.02,1,0.74,0.01,0.61,105,0,9,12.01,0,5,1,1,2.77,7,0.41,4,0.34,5,0.95,0.09,4,0,4,11,2.03,0.55,2,0.04,3,0.02,1.65,0,2,0,0.11,7,76,5,6,0.24,4,0.18,0.01,1.89,1,0,0.47,0.03,2.93,58,2,34,0,0.58,40,1,2.09,1,6.77,5.02,0.13,3.1,0.12,19,10,0.18,0.07,2,92,0
