"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"516119",18,54,133,20,26.97,12,19,94,4,9,107,90,63,35,100,1,22,20,11,78,140,3,23,86,13,48,145.02,12,63,69,220.63,45,111,14,100.91,16.6,0.54,33,34,77,58,1.71,1.79,17,34.72,146,15,0.25,140,116,8.67,24,5,2,97,2.96,24.75,152,52,28,153,19,12,12.35,3.56,120,1,11,94.62,13,171,36.67,4,5.57,20.92,141,23,8.25,7,53
"68353",0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.02,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.01,0,0.22,0,0
"17538",0,3,0,1,0,1,3,4,0.01,0,0,1,0.02,0,0.12,0.07,0.01,0.01,0,0,0.06,0,1,0.67,0,0,3,0,3.67,0.18,0,0.01,3,1,0,0.96,3,0.07,0.04,0.03,3,0.07,0,2,2,0.24,1,0,1,0.02,0,0,0.79,0,0.01,0,0,0.03,3.01,0.06,0,0,0.04,0.06,0.57,2,2,0,0.01,1,0.15,1,0,0.01,0.27,0.28,0.01,0,0.06,0
"47990",0,0,0,0.06,0,81,0,248,0,0.01,0,0,0,0,0,0.08,0.02,0,0,0,47,0,4,0,0.01,0,0,0,0.5,0.85,0,4,0,0,0,0.05,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.88,0.01,0.01,0,0,0,0,0.05,0,0,0,0.01,0,0,0,0
"570154",0,0,0.01,1,0.04,0.01,1,0,1,0.01,0,0,0.08,0,0,0.01,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
"191687",2,0,0.25,0,4,0,0,3,0.01,0.04,0,0.01,0.01,1,0,1,0.13,11,0,2,0,8,0,0,0.01,2,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.46,2,0,0,0,0.01,0,0.01,0,2.89,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,2
"7349",0,0,0.01,0,0.01,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"582722",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.08,0,0,0.01,0,0.01,0,0.01,1,0,0,0,0,0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"93158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0.01,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0
"520917",0.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"364563",15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"18951",2,0.01,0.18,1,0,0.78,2.69,3,0.05,1.67,0,1,1,8,2,0.03,0.05,1.2,0.03,1,0.22,0.2,0,0.3,0.01,1,21.23,1.39,1,3,3,0.02,57,0.27,1,1,0,10,9,0.59,0.09,3.51,1,1,0.01,0.09,4,1,0.02,0.01,1,0.01,0,0,1,0,0.02,0.03,3,1,0,0.7,0,0,0.88,0.01,0.01,0,0,3,0.31,0,0,0,0.19,0.25,0.01,13.2,0.04,0
"102425",0.1,5,20,8,53.05,35,4.19,33.7,90,31,7,0.11,1,1,2,16,5,58,27.27,13,14,0.17,19.48,2,6.41,2,5,8,1,0.47,0.18,4.49,4,2,0.01,0.83,1,11,1,61,1,4,3,0.92,0.34,0,0.06,1,2,0.06,67,32,0.07,0.18,0.03,1,1,0.18,0,2,2.3,0.01,0,0.08,53.92,1,0,3,11,0.01,0.01,5,227,0,0,19,0.23,501,0,0
"237268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.01,0,0,1,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.2,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"182687",0,0,1,0.01,2,0,0,0,2,1,0.01,0.02,5,0,0,0.03,0,0,0,0,0.02,1,1,0.01,0,1,0.05,0,0.01,0,0.02,0,0,1,0,1,0,0,0,0,0.02,0.1,0.01,0,0,0,0,1,0,0,0.02,0,0,0,0,0.07,0,0,0,0,0,0,0,0,2,0,0.01,0,0,0,0,0.03,0.05,0,0,0,0,0,0,0.12
"83993",0,0.01,8,0.01,0.19,0.1,3,0,0,1,11,1,0.13,3,0,0.01,1,1,0,2,0.01,2,0,0,0,3,0,1,1,0.01,1,3,0,8,3,0.01,0,0,0,1,0,0,0,0.01,0.08,0,0.09,0,0.01,0,0.03,0,0,3,4,3,0.15,0.44,0,1,0,1,0,0,4.77,0,0,0,0,0,0,0.01,0.02,0,0,0,0.02,0,0,0.89
"148123",4,15,0.3,10,0,4,5,6,2,5,4.38,0.83,12,0.02,19,12.39,9.24,4,2.67,0.06,6.46,14.02,31,2.65,2.84,0.03,21,53,21,10,4,0.21,2.79,4,2,21,20,16,9,0,10,1,6,3,2,10,60.61,12,45.6,5,24.79,1,25.26,4,3,3,6,5,8,13.03,1,8,35,15,4.83,22,19,0.13,9.11,0.08,12,5,0.14,2,16,1,1,5,6.47,0.02
"70974",0,0,0.01,44,0,2,14,0.18,0,5.54,0,0,5,0,0,0,0.08,0,0,0,6,0,15,0.01,0.02,2,0.06,2,50,0.01,0,0,0.01,0.02,0,3,0.04,0,0,0,0.05,11,0.03,0.05,0.27,0,2.94,3,0,0,1,1,0.01,0,0,0,0,0,0,0,0,0.01,0,0,7.73,0,0.01,0,0,0,2,0.5,0.01,0,0,0.01,0,1,0,0
"353985",0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470993",0,0.01,0,0,0,0,0,0,0,1,0.01,0,0,1,0,0,0,0,2,0.01,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.09,3,2,0,0,0,0,0,0,0,0.08,0,0.03,0.4,0.69,2,0.02,0.15,0.29,0,0,0,2,2,0,3,0.01,0,0,0
"259130",0,0,0.01,0,0,0,1,0,0,0.01,0,0,0,0,0,0,1,1,0,0.05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"70038",4,73,0.38,1.81,0.48,0,0.02,0,0,10.25,0,128,1,0,0.01,1,14,1,0,0.1,22.73,0.79,2,53,0.01,1,0.03,0.68,18,0,0,0.04,0.94,70,0,21,0.01,0.15,1.76,0.05,1,4,0.06,0,0,0.06,0.01,19,23,0.09,0,0,70,1,0,0,0.02,0.01,0,0,0.21,0.02,0,1.62,1.89,0,0.21,0.01,0,13,2,132,0,0.48,0,831,3,0,2,67
"361804",0,0.42,0,1,0,1.01,163,3,0.01,0.17,0,0.01,3,0,0.37,0.03,0.01,1,0,0.01,0,0.06,0.01,1,0.01,0,0.08,56,4,0,0.01,0,276,0.06,0,5,13,2,0.01,0.5,2,22,7,0,37,0.02,229,4.17,0,11,0.06,0.05,0.01,0,0,0,0,0,0.01,0,0,0,39,0.02,0.88,0,0,0,0,1,0.05,0.03,0,0,0,0.09,0.01,0,0,0
"237034",3,2,0,96,0.02,3.18,0.3,0,0.01,0,0.02,3,48.59,2,0,0,3,18,0,3,5,4,4,0.37,5,0.31,1,3,1,0,1,3,0,91,0.01,14,0,2,0.14,1,1.34,1.54,1,3,0.33,0,0,6,22.71,0,0.02,0,0.03,0.01,0.01,0,0.76,87,0.27,3,0,0,0,0,0.88,0.22,0.09,0,0,0.3,1.7,79,0,0,0.09,0.99,2.03,0,0.07,4
"25543",0,0,2,0,0,0,0,0,0,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"407576",0.03,0.11,0,0.01,0,0,1,0,0,0,0,2,3,0,0,0,0,0,0,0,1,0,0,6,0.02,0,0.1,0.05,0.02,0,0,0,0.02,8,0,0.36,0.02,0,3,0,0,10,0.02,0,0.01,0,4,30,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,1,0.01,0.03,0,0,0,0.13,0,0,0,0.01
"470973",0,0,0,0,1,0,2,0,0,0,0,0,0,0.06,0,0,0.01,4,0,1,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,1,0,0.02,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,1.02,0,0,0,0,0,3,0.02,0,0,0,0,0,0,0,0
"162320",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.01,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.88,1,0.01,0,0.01,0,0,0,0,20,0,0,0,0,0,0
"186237",56,0,2,0,0.12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,0,0,0,0,0,0,0,0.05,0,0,0.03,0,0,0,0
"550364",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0
"369164",4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.1
"60136",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,1,0,0,0,0,0,0,0,0,0.06,0,0
"589746",1,0.04,0,1,2.01,1,2,4,0.05,0.39,0,6,1,0.01,11,1,0.73,1,1,0,13,1.13,14.28,0.86,0.65,0.05,2,1,9,5.86,3,0.26,1,2,0,2,4.43,1,0.03,3,17,1,4,2,2.35,8,6,3,5,3,0.16,0.03,4,0,0.49,0,14.23,6.99,6.41,3,2,0.04,2,5,1.89,3,7,2.19,1,6,10,1,0,3,3,14,5.43,1.15,1,1
"542642",0,0,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.03,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"592015",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0
"89232",0,0,0,1,0,1,0.01,0.11,1,0,0,0,0.01,0,0,0.01,1,0.01,1,0,0,0,0.02,0,0,0,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0,0,1,0.03,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0.01,0,0,0,0.88,0,0,0.03,0,0,0,0,0,0,0,0,0,0.09,0,0
"142545",0,0.02,0,0,1,0,0,0,3,0,0,0.02,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0.02,0,0,0,1,0,0,0,0,1,0,2,0,0.04,0.01,0.01,0,0,0,0,0,0,0,2,0,0.01,0.08,0,0,0,0,0,3.18,0.01,0.01,0,1,1,1,0,0.01,0,0.07,0.01,0,0,0.05,0
"254175",0,89,2,0,0,0,0,0,0.05,0,0,0.02,0,0,9,0,0,0,56,0,0,0,0,1.24,0,0,2,0,0,2,0,0,0.04,0,0,0,0,0,0,0,0.13,0,0.05,1,0,0.02,0,0,0.39,2,1,0,0,1,0,0,0,29,0.05,0.03,0.04,0.01,0.05,0,1.35,0.01,0.01,16,0,6,0.04,0,0,0,2,0.01,0.01,36.94,0.45,0
"104043",7,61,4.08,82,21.58,9,2.25,6,0.28,5,2,32,94.82,0,34,1,6,109,90.57,37.73,123,22,4,219,37,5.05,11,4,38,44,4.19,13,32,36,82,32,0.03,145.41,29,19,55,0.95,22,85,1,31,0.01,8,17,26,18.21,0.33,14,0.06,6,4,28,6.71,102,31,57,0.03,8.93,21,21.94,144.56,88.39,66,2,128,40,68,0,18,78.19,83,114,4,3,114
"46278",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"362383",0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0.01,0.06,9,0,1,0,2,0,0,0.01,0.03,0,0,0,0,0.01,0,0,0.01,0,0,0,1,0,0.02,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0.88,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,1
"15555",0.12,8.94,4,1,8.55,1,1,3,1,2,12,1.09,9.36,3.91,11.57,1,2,6.51,6,2,29,2,1,6,0.2,0.06,2,0.15,4,3,1,156.7,7,1,0.72,2,0.01,1.29,0.94,1,1,0.14,0.01,2,0,2,0.19,1,3,0.16,0.03,3.13,1.27,0.03,1,0.03,11,7,4,0.52,26,0.09,0,0.05,2.99,4,3,4,30,3,2,2,0.16,0.02,3,1,0.01,0,0.34,14
"484436",0,1,1,0.01,0,2,0,0.38,0,3,7,2,0,0,0,0,0,0,0,0,0,0,0.06,1,0,6,0.01,0,0.13,3,0,1.15,0,0,0,0,0.01,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0.03,0,0.02,1,0.02,0,0,0.12,0.26,0,0.01,0.01,0,0,1.31,0.02,1,0,0,0.05,0.01,0,0,0,0.04,0,0,0,1,0
"518865",15,43,22,258.98,0.86,21,174,31,84,66.78,5,51.86,38,0.47,96,86.33,34,84,2.64,104.72,205,71,165,54,103,2,125,255,73,206,214,133,12,24.78,221,141.39,269,113,53,1,118,59,183,22,239.44,57,333,25,148,193,14,10,462,3,112,0.16,53,5,32,60,0.62,99,262,373,33.66,113,397,0.05,3.67,73,33.11,89,7,378,119.99,812.24,154,45,22.71,3
"2370",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"174693",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0.01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"469920",0,0,0.02,0.01,1,0.01,7,4,0,1,0.01,0.01,0,0,0.01,1,0,2,0,0,0.01,0,0,0,0.03,0,6,0,0,0.02,0.01,0,0.01,0.02,0,3,0,1,0,0,1,0.25,0.01,1,5,2,1,0.01,0,0.01,0.01,0,0,1,0,0.71,0,0.28,0.28,1,0,0,0.05,0.01,1.13,0.01,0.01,0,0,0.01,1,0.04,0,0,0.58,0,0.01,0,0.68,0
"540402",0,0,0,0,1,0,0,0,3,0,1,0,1,0,0,0.06,0,0,0,0,0,0,0,0,0,0.03,1,0,0,0,0.02,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0.02,0,0,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"404318",0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,2,0,0,0,0.15,0,0.01,0,0,0.07,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.33,0,0,0,0,2,0,0,0,0,0,0.01,1,0,0,0
"79234",3,2.93,1,17,0.75,1,0.16,5,0.58,0.07,2,5,1,5.18,7,0.21,4,11,16,8,34,2.35,4,3,35,0,2,1.57,52.1,21,1.11,5,37,7,16,5,0.29,11,3,43.14,9,7,3,17.89,0,3,0.06,10,0.13,0.77,5.48,7,8.7,1,3,0,56,0.02,0.01,44,7,1,0,3,1.31,35,4,31,20,2,2,14,0.1,2,1,52,3,1.27,0,0.08
