"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.26,6,1.35,59,4.83,1,1.08,1,2,7.06,0.51,13,21,0.01,0.05,0.21,1.68,1,7,0.61,16,6,34,11.28,0,1.05,0.12,250,1,7.01,3.81,3,0.01,0,0,190,0.16,1,14,141,0,3.68,1,2,5,20.24,0.01,1,1,6.5,0.03,0.52,0.05,0,5.7,0.02,1,0.04,1,0.02,0,1,0.08,1,0,0,3,1,0.45,0.67,0.43,0.02,3,2,1,3,0.03,0,0.91,0.12
"2",0.03,47,1,32,1.13,8,1,69,0,0.04,1,5,1.9,0.25,4,0.03,0.12,3,9,1.12,18,0.25,7,3,0,0,0.02,0.36,24,1,1,0.34,0,0,2,7.14,0,0.41,17,0,0,1.06,6.41,0,0.54,1.53,0,0.21,0,1,0.11,0.24,0.02,0.51,0.08,0.34,0,0,0.31,3,0,1,0.01,0.21,0.07,0,1,0.02,5,27,1,0.26,11,3,0,5,0.03,0,0.1,1.43
"3",4.1,45,11,16,1,5.39,15.96,262,0,1,2,47,1,2.47,0,1,22.44,8,3.93,9.55,12,6,4,2,0.17,0,4,4,1,4,33,17,0.03,0,0.07,20.7,0.94,19,23,1,0,6,0,6.45,3.35,1.53,0,0.23,1.18,0.26,1.98,3,2.59,0,1,0.31,0,0.15,0.34,2,0,13,17,0.23,0,0.05,2,1.04,10.28,5,40.66,0.71,1,6,1,25,0.03,0,3.69,16
"4",0,31,6,14.12,6,1,0.03,3,0,0.87,0.03,4,40,0.15,2,13,1.45,3.3,4,3,1,1.07,12,0.73,0.26,0.71,0.09,4,2,13,1,2,2,0,0,8.95,1.02,2.37,8,0,7,2.63,0.02,0,1,1.53,1,0.25,0,0.72,0.01,0.09,0.06,1,1.78,0.01,1,0.23,0.38,0.02,0.13,0.15,0.25,0.25,0.01,0,0.12,1,7,10,1,8,4,7,0.01,10,0.03,0.64,2,0.76
"5",3,1,68,71,1.53,5,1,0.99,0.1,0.11,8,2,1.29,0.16,0.04,0.03,1.3,3,4,0.22,9,7,7,0.87,0,0,0.01,0.11,210,0.43,42,1,0,0,3,3,0.01,0.36,1,0.01,0,8,7,0.04,0.22,1.53,0,0.64,0.06,1,0.01,2,0,0.75,1,0.06,0,0,0.95,1,0,1,0.01,0.64,0.47,0,0.02,0.66,1,0.02,0.03,0.19,0.28,0.28,0,3,0.03,0,1,0.05
"6",1.82,2.31,0.01,22,0.84,1.07,30,0.28,0,1.94,1,0.11,40,60,0,6.91,4,3,14,2,23.37,6,3,149,19.3,1,5,1.64,3,1,3,2,0.1,0,0.09,15,2,1,11.75,0.02,6.6,836,0,1.2,34,1.53,2,0.34,1.04,2,1,54,7,0.98,1.04,77.02,0,1,0.51,9.51,1,2,16.4,0.34,3.85,0.25,35.31,1.32,2,18.03,26,68.58,1,3,19.81,22,0.03,0,37.7,1
"7",1,0.5,0.02,3,0.88,0.03,1,0.63,0.04,5,0.02,0.22,11,3.94,0,0.36,60,0.01,0.15,1.31,0.77,245,1,5,4,1,1.13,8.99,0.06,8,0.31,9,0,0,0,8.48,57.88,2.43,27,0.03,0.14,43,0,1,401,1.53,1,1,1.04,2,1,3,1,0.39,13,1,0.55,49.39,1,0.15,0,0.02,164.13,1,2,130,2,1,0.2,0.7,0.57,0.52,2.74,2,0,1.9,7.26,0,1,0.15
"8",0.11,4.95,0.58,1,5.77,0.26,5.35,1,0.04,5.42,0.61,2,14,1.86,0.05,2,10,4.36,6.33,5.39,1,69,3,329,12,1.58,1,1,2,35,13,80,5.76,0,0.01,105,1,1,12,3.07,5.79,15.34,0.06,5,6,3.05,1.89,0.21,4,3,4.71,3,1.1,0,9,0.04,0.07,1,0.32,29.26,0,1,7,0.21,17.26,0.02,1,5,1,0.45,0.52,0.57,4.96,2.26,12.32,1.84,0.03,0,3,4.68
"9",4.38,0.99,0.07,2.35,0.98,0.06,8,0.52,9.31,8,0.02,2.96,51,10.9,0.07,1.57,13,4,3,3.89,1,21,4,28,0,0,1,19,1,22,1,320,0,0,0,105,0,4.1,1,0,0.02,2,32.07,1,86,15,0,1,19.66,35.02,1.93,6.97,3,0,1,0.14,10.86,0,1,1,0,2,75.51,1,0.02,92.59,0.87,2,4,1,1.19,0.14,1.32,1,60.52,0.5,5.17,0,0.36,0.07
"10",0.16,7.71,0.01,2,2.32,0.32,0.76,1,0,6.57,0.19,1,2,2,1.01,3,371,1,1,53,8.01,2,11.57,6,28.93,1,5.64,1.49,2,20,2.09,110,26.92,0,0,66,62.93,3.63,34,1,1,20,1,0.95,13,1.53,0.65,0.51,9.64,2,1,3.05,7.02,0.39,3,1,0,9,0.76,0.08,0,2,1,0.51,4.84,0.03,5,13,2,7.09,7,0.96,2,1,29.69,1,0.03,0,11.22,4.11
