"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",12.96,2,0.05,15,0.46,7,28,34,7,12,4,0.27,20,1,2,1.14,0.64,0.06,0.03,2.09,0.14,11,1,11,47,0.13,42,1,5,0.64,2,2.76,2,0.8,0.05,0.07,10,0.41,4,0.01,14,0.18,2,0.77,9,2,3,52,0,10,10,4,3,0.41,8,1,0.06,0.06,0.22,0.11,31,16,40,0.88,7,1.12,0,1,0.01,0,1.34,34,2,1,5,37,0,83,3,0.1
"2",1,6,0,16,1,16,23,17,1,5,4,0.18,14,3,6,11.44,0.89,11,1,0,0.25,9,0.16,81,28,0.08,35,3,7,0.42,0.03,0,0.37,11,1,1,19.25,3.9,1.6,0.01,67,0.12,88,1,22,1,0.89,22,0,6,8,10,1.98,2,7,3,0.46,3,1,2,15,10,24,6.48,5,1.39,0,2,1,0,12,2,38,1.74,14,56,0,162,4,0.74
"3",10,1,0.03,7.77,0.62,14,37,45,2,12,2,0.43,17,2,0.52,0.32,0.09,0.12,0.01,1,0.01,35,0.01,21,87,0.01,34,1,7,1,2,0.09,1,0.16,0.05,1,19,0.46,5,0.01,6,0.29,55,1,14,1,5,41,0,26,7,5,4.71,1,13,0.12,1,1,0.04,0.01,8,1,13,1.48,2,0.15,2.57,3,0,1.43,3,39,19,1,19,61,0,417,0.54,0.16
"4",5,1,1.72,6,15,15,60,72,1,1,4,0.17,7,1.32,2.2,1.19,2,0.3,0.04,1.89,0.02,9,0.03,35,41,0.18,18,9,4,0.39,3,1,1,0.2,0.08,2,49,0.92,0.11,1,16,0.11,15,3,11,3,1,78,0.03,10,24,4,1,0.71,5,0.11,1,0.02,0.12,0.01,47,34,17,5.64,4,14,1,5,0,0.05,38,15,29,1.81,7,17,0,153,1.32,2
"5",10,2.18,0.1,11,0.58,1,12,9,5,4,2,0.18,3,3,1,5.69,0.7,0.24,1,0.01,0.16,9,0.27,6,28,0.03,18,2,18,0.42,2,0.02,3.08,6.82,0.13,3,6,6.31,1,0.09,16,0.12,11,2,17,4,1,28,0,4,25,6,1.99,7,7,2,1,4.27,1.2,4,4,25,8,14,1,5.5,1,1,0.13,0.05,3,8,9,3,4,9,0,321,15,4.95
"6",1,0,0,0.06,44,0.22,3,0.42,0.08,10,0.02,0.15,0.7,6,25,76,5,57,10,0,17,0.13,11,1.35,8,2,0.27,0.11,1.53,0.36,0.04,0,0,20,13,3,2,2.59,8,0.75,3,0.1,3.26,1,1.18,0.01,1,48,0.09,3,4,1.21,0,0.41,1.23,9,16,2,13,5,11,11,1,16,0.11,18,0,0.01,2,0,1.76,11,2,5,2,1,0,3,4,3
"7",0.01,0,1.98,0.06,20,0.05,12,0.62,0.76,0.1,0.01,0.27,0.01,22,5,33,17,119,8,0,10,0.03,2,5,0.98,3.83,3.36,0,0.01,0.64,0,3,0,5,23,3,0.1,40,1,0.06,4,0.18,0.18,0.03,1,0.01,0.1,0.09,1,0.05,0.01,0.02,0,0.04,0.01,1,3,9,20,7,0.01,3,4,123,0,4,1.64,0.01,10,0.06,1,0.03,1,1,0.02,0.42,0,1.22,63,0.07
"8",0.01,0,1.7,0.02,6,0.09,0.13,8,0.04,0.02,0.01,0.16,0.03,0.32,64,7,3,86,15,0,3,0.03,4,3,0.17,3,4,0,0,0.38,0,1,0,11,9,4,0.76,2,0.04,2,0.29,0.11,7,0.02,0.1,0,0.02,0.1,1,1,0,0.01,0,0.01,0.01,16,17,12,7,0.44,0.07,0.16,0.04,104,0,13,0.99,0,8,0.06,2,0.07,0.17,0.02,1,0.72,0,1,2,1
"9",0.1,1,2.48,0.78,13,1,0.29,8,0.45,2.64,2,0.24,2,5,42,42,16,21,1,0,8,0.3,13,12,5,10,0.09,0.33,0.03,0.56,0.02,1,0.01,33,7,5,4,19,1,1,8,0.16,13,7,8.11,0.01,0.37,2.74,1,2.94,3,3,0,0.03,3,32,8,2,8,7,10,0.56,1,22,0.05,9,1.44,0.01,8,0.06,1.02,1,12.58,0.23,16,1,0,34,12,3.69
"10",0.04,0,2.3,6,24,0.06,0.29,0.39,5,0.09,0.37,0.22,0.4,20,19,12,2,45,3,0,34,0.41,8,7,0.35,1,1.01,0,0.02,0.52,0.01,2,0.05,20,26,0.16,23,19,0.02,2,5,0.15,1.16,6,4,7,6,0.08,1,0.92,0.02,0.02,0,1,0.07,8,3,4.93,5,12,0.47,0.37,0.55,88,0.01,23,1.33,0,4,0.06,1,0.59,5,3,6,2,0,3,1,5
"11",5.32,0.21,0,3,3,1.95,60,29,1,2.85,0.62,0.3,1,4,10,7,7,4,1,0,3.4,12,5,4,89,4,5.93,3,8,0.7,0.06,0.01,2,25,1.51,7.03,25,11,2,0.31,3.84,0.2,50,1,35,0.01,8,53,0,3.11,0.99,1,0.15,3,3.66,47,17,2,3.86,9.09,15.76,2.74,29,17,1,2,0.05,0,0.14,1,9.73,5.72,13,2,3.75,47,0,5,17,1
"12",3,0.55,1,51,12,13,7.06,43,12,1.75,8,3,2,31,3,115,0.3,55,2.82,34,5,14,0.99,139,35,0.01,1,3,7,7,1,33,0.38,0.93,0.47,3,28,5.89,2,2,48,1,21,5,6,1.05,8,1,25,20,16,2,1,3,0.19,1,5,2,2,0.14,2.11,1.63,1.31,69,0.12,34,18,0.01,8,10,0.35,1,13,2,8,6,1,5935.64,7,6
