"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.53,140,87,2,2,0,0.67,0.55,23,2.2,0,1,4.97,2.18,81,25,4.56,4,10,22,20.5,4,13,0,0.01,0.11,1,0,9,62,12,0.03,3,0.01,28,0.5,1.5,21,30,84,0,21,6,0,0.33,13,7,17,3,0,4,0,2.31,4,0.54,1,23,3.76,1.53,7,5,0.02,0,2,0,0.01,9,14.67,167,3.9,1,76,1,3,12,3.93,4,0.4,6,14
"2",1,63,52,5.95,6,0,0.18,1,8,0.13,1,2,0.85,3.14,55,10,2.92,5,1,7,7,2,12,0,3,3,2.18,0,39,1.43,40,0,0,0,37,0.54,1,8,16,43,0,0.9,4,0,0,0.15,0.32,4.85,0.16,0,3,0,0,0.02,0.26,0.17,27,4,0.08,9,4,8,0,2,2,0,40,1.58,19,0.06,5,22,1.72,23,72,2,7,0.43,11,19
"3",0.04,132,62,1,5.01,0,0.27,0.12,73,0.86,0,1,3,1.09,44,39,3.97,5,5,4.1,29,1.14,56,0,0.01,0,1.43,0,10,5.28,43,0,0,0.01,37,0.24,2,12,34,118,0,20,10,0,0.02,0.64,2.95,42,0.29,0,9,0,0.26,0.25,0.49,1.04,37,0.61,1.97,5,18,1,0,2,0.01,0,48,3.7,195,0,3,54,0.8,9,32,3,5,0.2,5,4
"4",5.2,84,23,11,4,0,0.26,2,4,0.26,0.02,4,0.49,0.56,41,33,1.49,4,7,1.67,9,0.36,144,0.01,0,0,0.73,0,23,1.4,110,0.01,6,3.54,61,1,0.38,6.49,19,13,0.56,0.51,1.51,0,0,11,0.26,1.4,2,1,4,0,1,0.05,0.1,0.47,43,0.25,13,10,12,0,2,1,0.02,0.01,50,6.16,133,1,0.16,65,1,8,10,8,5,0.8,19,62
"5",1,25,20,1,1,0,0.42,5.42,28,0.19,0,5,7,1,57,27,11,4,4,0.97,5,0.62,20,0.01,0.4,0,5,0,1,0.61,145,0.09,0.01,0.33,82,0.54,1.03,27,41,84,1.13,2,19,0,0,0.14,0.75,3.36,0.23,0,5,0,0,0.08,1,0.13,1,0.7,1,12,11,0.08,0,3,0.03,0,21,2.28,759,2,0.03,26,0.71,8,33,14,10,0.43,2,8
"6",0,44,35.11,0,0.47,0,18,0.12,1.98,29,0,0.05,58,18,6,0.61,138,0.14,1,66,2,51,12.46,1,7,5,35,0,1,105,0.25,1.74,0.41,1,6,0.34,3,1.53,46,9.21,1.08,26,2,0.04,1,6,83,17,13,2,0.05,0,2,6,8,10,2.94,35,16,0.63,0.64,0.08,0,0.2,1,1,3,248,23,0,22,3,0,1.21,44.6,0.54,0.39,0.27,4.44,9
"7",0,26,16.7,0,0.42,0,14,0,3.21,39,0,1,12,167,36,1.22,79,0.05,0.02,12,2,13,24,4,2.92,2,11,0,1.78,11,1.06,2,0,0.01,0.43,0.59,1,0.01,5.22,3,1.88,20,1.27,0.1,6.15,8,19,36,13,1,0.08,0,2,6,1,8,7,35,4,0.11,0.2,0.24,0,0.14,2,0.48,2.57,183,2,0,43,6.23,0.04,4,6,0.35,0.46,0.47,3,1
"8",0,133,4.81,0.2,0.26,0,7,1,19,23,0,0.41,15,50,6.79,3,100,1,3,76,3,9,15,0,2.5,15,13,0,1.27,81,0.89,1.59,0,0.39,0.3,0.35,5,0.15,9,12,0,43,0.03,0,8,11,44,44,3,1,0.09,0,3,1,9,4.16,0.79,121,14,0.33,1,0.03,0,0.01,2,1,1,117,19.19,0,31,17,0,0.06,7,0.02,0.02,0.28,0.03,0.48
"9",0.01,1,5.36,0,1,0,26,0,1,10,0,0.01,5,177,5,1,44,0.19,0.12,20,0.58,28,3.29,4.82,1,6,53,0,3,33,7,10,5.22,2,0.15,1.25,2,2,1,5,4,28,9,1,7,6,73,31,23,7,2,2.25,1,2,1,7,0.4,5,1,1.09,0.31,0.06,0.13,0.05,0.19,1.1,1,47,20,0,11,1.43,0.02,0.36,2,0.27,2,1,0.3,0.75
"10",0,17.02,8,0,0.02,0,41,0,3,21,0,0.02,25,90,12,2,2,0.02,0.09,89,0.05,31,0.19,2,3,8,39,0,0.15,84,0.27,5,0.01,0.15,1,0.56,5,3,0.67,2,1.12,45,4,2,3,4,6,15,18,1,0.52,1,1.08,6,10,4,6,40,7,0.14,0.13,0.08,0,0.15,6,1,0.61,111,10,0,6,0.23,0.43,3,1.77,2,0.38,0.44,1,1
"11",1,306,30,5,5,0,10,3,35,7.5,1,0.07,3.09,75,67,7.68,18,1,1,6.6,7,1,3.54,3.09,1,0.03,0.97,0,1,8,13.12,13,1.06,2.51,10,0.45,0.23,0.03,4.99,11,1,2.06,1,1.04,0.04,1,2.3,42,6,0.01,6,0.82,1.22,3.97,1,22,19,0.57,0.92,20,14,2,0.91,1,1,2,4,25,107,2,0.13,2.05,0.01,1.7,3.04,0.17,5,0.36,1.95,2
"12",0.01,6,20,6,0.1,0,0.61,0.02,0.92,4,0,0.02,6,3,22,6,4.14,4,9,1,0.17,9,4.94,0.02,0,8,2.7,0,1,33,5,0.18,0,1,28,0.55,0.19,11,82,1,0,26,2,0,8,0.39,38,34,0.2,0.01,8,0,1.27,9,0.06,55,0.28,0.05,3,16,5,0.01,0,0.03,0.13,0.36,32,89,10.57,0,0.13,11,0.09,3,32,5,0.02,0.44,7,0.57
"13",6.5,220,4,2,0.26,0,0.7,0.02,5.31,1,1,0.13,2,1.11,10,3.8,1,8,1.16,32,1.79,2,8.86,1,0.04,1,1.74,0,0.89,34,2.16,2,7.5,8,28,1.25,0.77,2,90,19,4,1,0.42,1,1,0.46,4,109,0.52,1,2,2.25,8,6,1,6,11,0.58,0.61,3,11,0.1,1,0.35,0.1,0.04,1,18,5,1,0.32,16,0.62,5,27,10,5,1,28,25
"14",0,375,37,0.14,1.05,0,7.31,2,2.67,5,1,5,17,2.67,3,7,117,4,4,31.46,2.88,1,23.23,3.09,5,1,12,0,0.85,25,4.12,0.35,1,1,19,0.45,4,7,13,92,0,12.39,3.44,0,0.06,13,1.52,42,38,0.02,2,0,5,4,4,17,3.86,22,2.13,3,10,1,0,5,1,2,2.8,6.84,259,0.11,11,18,0.12,4,4,7,2.46,0.36,18,5
"15",2.6,31,35,0.48,0.47,0,16,0.36,15.61,10,0.01,3,15.43,160,119,1.48,115,2,6,78,1,12,7.33,0,0.69,9.69,6.76,0,1.84,14,2,10,1,0,24,0.5,8,0.4,2,42.29,0,21,18.68,0,0.81,17,15.42,57,4,0.02,4,0,6.24,4,1,11,1,37,8.98,11,9,1,1,2,8,0.02,4.71,24,254,3.9,5,20,0.32,4,37,6.8,11,0.4,21,1
