"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0,0,8,0,0,0,0,1,0,5,0,0,5,2,1,0,0,0,4,0,0,0,10,1,0,0,0,0,2,0,0,0,0,0,0,0,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,1,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1
"2",2,2,0,11,78,22,10,16,12,5,48,12,0,6,62,140,16,5,154,6,14,25,0,73,111,104,128,101,5,22,5,1,4,5,18,77,89,2,1,12,27,124,5,2,19,0,11,16,9,7,107,4,26,0,3,26,1,0,11,66,158,15,21,11,85,2,0,65,11,171,43,7,2,3,1,418,34,29,0,35
"3",0,0,0,0,1,1,2,6,1,0,52,0,0,6,0,25,0,0,33,9,0,0,0,1,21,0,20,14,0,1,0,0,9,0,3,4,42,0,0,0,15,249,3,0,5,0,0,0,0,1,45,0,3,0,2,0,0,0,0,65,0,10,0,1,22,0,68,13,1,0,35,0,0,0,0,20,1,0,0,0
"4",4,1,0,0,68,7,4,0,0,0,0,13,0,0,0,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,27,0,0,1,0,0,0,1,17,62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,2,102,0,0,0,0
"5",1,0,0,1,11,9,0,5,0,0,0,4,0,0,6,0,25,17,0,0,3,2,0,1,36,1,49,65,0,17,5,0,11,1,4,3,96,0,0,0,32,11,7,0,0,0,1,0,5,7,1,0,0,0,0,0,0,0,2,6,58,0,2,11,5,0,11,4,1,9,75,0,9,0,0,2,12,5,0,3
"6",0,0,0,0,10,1,0,0,0,0,2,7,0,0,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,19,0,0,0,49,35,0,1,0,0,2,0,3,0,0,0,14,1,0,24,0,0,0,4,0,0,20,1,0,1,10,0,0,43,9,0,0,0,0,4,2,0,0,0
"7",0,2,0,0,5,6,1,0,2,0,4,10,0,0,2,1,0,2,13,0,0,1,0,6,1,0,0,46,0,2,0,0,0,1,0,19,101,1,1,0,0,38,6,0,0,0,2,0,6,0,0,1,1,0,0,1,0,0,1,104,9,0,0,0,0,0,16,11,1,0,3,0,0,0,0,45,1,26,0,2
"8",0,0,0,2,18,53,18,0,4,6,40,0,2,0,5,1,3,0,37,1,8,0,0,47,2,1,7,17,0,14,0,0,41,2,16,7,39,0,0,0,10,3,0,0,3,0,5,1,0,0,0,2,3,0,0,0,0,0,3,32,0,0,37,0,0,0,1,0,5,26,0,0,0,1,0,0,3,0,0,1
"9",0,0,3,1,0,0,4,6,0,0,90,78,0,19,7,12,4,12,269,4,0,11,0,7,34,0,2,125,1,0,0,1,16,0,4,0,18,0,0,6,2,11,13,0,0,0,9,3,5,1,76,0,2,0,0,0,0,0,1,166,23,0,110,2,24,0,0,0,0,89,0,0,3,0,2,68,0,1,0,0
"10",0,0,0,0,1,0,0,0,0,1,0,4,0,6,0,18,16,5,4,3,3,0,0,3,3,53,19,4,1,7,1,0,0,0,1,7,16,0,0,0,23,1,1,0,0,0,0,1,9,2,3,0,3,0,0,4,0,0,3,168,5,2,35,7,0,0,2,7,1,1,2,1,0,0,0,47,0,8,0,2
"11",3,0,0,3,14,0,2,20,1,1,1,0,0,2,8,27,0,0,8,1,5,0,0,0,62,0,4,21,0,1,0,0,0,0,2,2,0,0,0,0,1,0,19,0,0,0,5,0,2,0,0,0,4,0,2,1,0,0,0,1,0,8,4,1,17,0,8,5,0,0,0,0,0,0,0,17,5,0,0,12
"12",0,0,0,0,7,7,0,24,0,0,0,2,0,5,4,5,11,0,0,0,3,0,0,0,0,0,5,0,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,3
"13",1,5,0,0,3,1,0,0,3,6,0,0,0,12,1,5,0,0,0,0,3,0,0,1,8,0,36,67,0,15,5,0,0,6,0,29,1,0,0,5,0,65,4,0,8,0,0,0,6,0,0,0,0,1,1,4,0,0,0,331,0,0,0,4,6,0,40,50,0,0,22,0,3,0,3,0,10,6,0,0
"14",0,1,0,0,0,0,0,0,0,4,21,0,1,1,0,1,2,1,1,0,0,1,0,0,3,0,19,1,0,0,1,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,13,1,0,0,0,17,1,0,3,0,0,0,0,0,0,3,0,0
