"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",76,5,21,7,10,6,5,53,45,15,109.71,0,55,43,6,112,87,14,4,33,293,3,52,29,3,8,31,3,1,1,8,1,0,6,6,1,4,1,26,1,11,6,65,34,103,12.58,2,1.78,5,7,13.33,33,9.33,28,13,20,1,7,81,39,34,21.02,9.03,4.89,73,12,2,61,11,47,459,7,3,4,27,17,1,67,18.8,57
"2",24,1.8,1,1.91,8,0.02,4.1,1,29.85,1,5.81,0,66,12.11,16,6.15,43,37,5.74,28,157,0,3,10,0.09,1,12,0.51,0.93,0.55,2,7,0,2,4,0,1,3,7,1.06,3.22,0.7,4,6,29,0,6,0,4,4.77,0.19,29,1,5,1.3,1.12,0,2,2,4,23,3,2.56,1,1.81,3,4,11,0.48,14,10,0.25,4,16,2.54,2,0.34,11,5.34,2
"3",61,2,8,13,6,20.75,1,58,31,5,32,0,46,6,1,92.99,173,80.86,3.66,1,99,9.25,120,140,28,15,30.02,2,0.31,25,62.54,1,0,25,3,0.06,1,7,133,6,2,1,87,43,187.74,5,32,3,1,27,1,53,3.15,28,1,27,0,1,77,57,57,1,15.25,8.25,31,14,30,1,47,18,454,7,14,51,74,41,2,136,1,86
"4",9.04,9,2.36,1,2,1,1,0.58,45,16,7.94,0,113,7.79,2,9,13,2,1,1.81,76,0.58,4,40,0.07,0.26,13,0,0.08,0.32,13,0.69,0,4,2,0,4,0.34,3,5,1.86,0.39,3,1,24,0,0.41,0,1,0.53,1,23,0,9.73,3,7.16,0,0,1,1,1.71,1.96,1.32,1.21,28,0.14,1,7,0.37,1,3,2,1,5,2.29,2,0.29,6,1,3.26
"5",13,3,1,1,1.88,1,3.6,4,4,7,7,0,57,17,4.74,52,7,8,1.78,4,148,0.77,23,1,1.05,3,12,1,0.06,3,15,1.66,0,2,1,0,0.82,0.35,33,2,1,2,1,14,4,0.15,2,0.05,10.15,0.92,4,8,3,24,4.09,2,0,1.63,2,11,2,2,2.9,0.08,11,2,1.21,0.38,4,5,81,1,3,20,2,1.15,0.38,1,6.05,14
"6",6,4,24,2.47,1,2,4,15,31,10,21,0,9,4,5,78,8,18,4.19,7,122,0.48,4,5,1,1.41,16,0,1,2,248.38,3.93,0,1,5,0,1,7.08,11,0.38,1,1,36,4,18,0.4,0.63,1.5,5,3,2,23,7.88,210,14,2,0,1,5,2,1,17.75,0.07,1,7,1,1.29,8,6,32,27,2,3.59,14,1,0.82,1,8,3,8
"7",26,2.47,2,1.19,3,3.46,2,7.27,27,13.78,17,0,19,1,18,13,3.36,4,7,12.43,6,1.54,16,5.94,0.23,1.78,12,0,2,4,67,3,0,1,1,0.07,11.21,0.08,1,3,3,0.27,38,3,38,1,0.21,0.02,9,0.38,0.28,17,0.3,56,11,26,1,0.11,28,3.4,2.62,1.7,1,0.4,20,0.02,0.22,13.92,4,14,2.72,0.02,9,12,1,1,0.33,3,3.42,5
"8",1.58,5,1.63,0.15,19,1.27,4,0.31,1,10,3,0,20,2.62,9,2,1.05,2,7,9,3,0,0.4,1.3,0.17,0.01,5,0,1.02,1,6.22,14,0,0.11,1,0,1.06,1,7,0.01,0.86,0,56,0.04,4,0,0,0,1,0.07,1,4,1,3,1,61,0,2,6,0.09,1.09,1,0,1.99,7,0.13,0.06,1.13,0.04,1,5,2,0.01,1,0.04,0.09,0.48,1,7,0.07
"9",82,6.1,0.14,1,14,1,9,6,14,1.67,2,0,2.71,2,2.24,58,20,1.02,4,7,4,0,35,20,3,27,8,0.17,0.12,0.25,19,2,0,1,2,0,8,1.18,9,0.13,2,9,4.33,6,0.72,0.05,5,0,2,19,3,35,1,11.14,0.32,20,0,1,9,6,10,1,0.25,0.61,16,1.28,6,10,1,0.1,9,0.99,1,2.82,2,2.44,0.49,23,0.01,11
"10",4,1,8,2,9,3.95,0.75,15,4,24,6,0,15,17,6,26,6,5.62,5,4.03,126,0,3.53,14,4,0.55,3.18,0.07,0.09,0.29,4,2,0,8,4,0,4,0.73,1,0.25,1.31,1,11,2,49.69,1,2,0,4,6,1,24,3,19.44,2,31,0.03,0.35,15,1,8.17,1,0.06,1.57,22,1,0.75,1.92,4,4,7,0.77,0.18,9,6,1,0.38,17,2,1
"11",12,2,0.61,0.18,3,2,4.75,2,97,1,2,0,2,9,5,12,1,17,5,3.01,67,0.01,0.64,51,0.27,0.03,3,0,1,0.44,5.88,1,0,0.33,0.63,0,15,2,2,0,0.3,0.04,15,0.27,2,0,0.02,0,6,0.25,3,16,3.51,7,7,9,0,2,14.22,0.19,1,6,0,0.01,1,0.01,0.11,0.26,0.25,3,5.61,0,0.13,4,0.15,0.37,0.45,16,2.1,0.16
"12",8,15,10.78,2,14,0.19,9,3.09,21,26,23.38,0,21,6.05,12,25,35,8,3,4,172,0,10,56,1,2,8.18,0.57,0.14,1,2,5,0,10,1,0,1,2.7,3,1.23,2.89,4,16,5,5,3,9,0,2,10,2,11,0.01,3,23,16.71,0,0.38,21,4,2,1.3,1.77,1.65,18.08,1,6.14,1.32,8,17.74,72,1,4,7.45,2,10,0.4,44,0.28,4
"13",9,3,2,0.41,15,1,1,4,10,4,6.8,0,8,15,6,42,1.74,24,4,1,4,0.79,4.04,8.77,0.01,0.23,8.26,0,0.39,1.13,24,10.74,0,6,6.02,0,2,4,30,3,1,0.05,30.56,0.78,3,0,0.03,0,5,0.22,0.23,15,0.02,56,2,9.63,0,0.05,15,0.28,7.68,4,0.05,1,20,1,1,1,0.28,4.55,2,0.03,0.06,1,0.1,0.17,0.25,17,4,0.08
"14",69,2.15,2,2,1.58,0.01,4.6,4,7,3,1.6,0,28,0.8,1,4,2,26,0.48,3.68,16,0.02,24,48,1,2,1,0,0.12,3.05,3,2,0,1,0.64,0,0.72,0.48,24,1,3,2,6,8,12,0.59,3.56,0,3.57,2,7,9,0.01,99,1,1.75,0.04,4,1,2,5,0.38,2,0,14,0.98,3,0.63,5,5.19,21,0.09,2.98,4,6,3,0.62,7,0.79,3.98
"15",10,9,1.84,0.17,2,0.55,2,3,5,8,1,0,49,9,2,2,2,29,1,1,7.52,1,24,3.84,0.11,5,4,0.05,2,2,12,4.92,0,1,4.09,0,3,0.18,6.09,7,5,0.07,30,0.91,6,0,1,0,5.08,0.17,0.09,1,0.01,23,2,13,0.26,0.69,6,1.92,3,1.24,1.07,1,9,0,0.06,0.96,0.45,1.22,2.07,0.1,2,21,0.84,1.05,0.41,2,2,8
"16",2,13,4,1,1,2,1,5,8,1.7,1,0,6,46,2.42,4,51,17,0.14,12,10,0.42,18,13,2,3.57,0.44,0.44,1,2.75,26,4.64,0,6.09,0.37,0,0.16,4.3,15,2.04,3,1,20,13,14,2.18,1,0,1.87,9,1.13,10,1.23,31,6,3,0,0.52,11.75,1,1,3,0,0.02,26,1,1,0.06,3,3.24,18,3,0.76,3.77,11,3,0.57,7,2,3
"17",74,8,44.08,7,7,10.38,12,47,44,38,18,0,123,11,9,2,55,2,6,13,22,2,79,18,38,27,8,3,1,14,32,20,0,12,2,0.15,24,10,153,8,6,7,47,20,34,1,12,1.5,62,40,11.25,11,0.54,12,11,26,3,1,1,35,71,16.47,7.63,3,3,9,4,1,14,43,21,3,19,45,23,6,1,78,5,24
"18",38,1,0.82,1,9,0.04,1.72,3,1,6.03,4.81,0,67,4.49,2,1,11,10,1.69,1,4,0.07,14.28,4,1,2,12,0,1,1,46,26,0,2.83,0.81,0.07,2,0.76,16,2,3,4,4.19,9,1,1,0.74,0.02,30,6,0.13,3.86,2,67,0.81,1,1,1.91,164,7,15,1,0.02,0,12,1.36,2.19,15,6,3,33,0.2,1,11.07,8,15.57,0.61,24,0.03,2
"19",7.27,1,4,0,23,2,0.1,0.07,1.99,9,1,0,17,2,1,1,13,73,1.24,7,8.33,0.24,0.21,1.27,0,0.02,9,0,0.39,0.03,18.1,1,0,0.12,1,0,6,0.04,0.42,0.02,2,0,1,0.16,1,0,0,0,0.86,2,0.01,45,0.8,52,10,0.78,0.02,0,9,0.14,0.37,1,1,1,0.67,0,0.01,8,0.02,1,1,0.57,0.01,7,0.02,0.03,0.34,0.77,1,0.05
"20",11.95,0.99,4,0.01,3,0.36,3.02,1,32,8,3,0,6,1,5,18,37,6.32,3,4.23,4,0.03,1,3.36,0,0.09,20,0,1,0.01,89,1,0,0.77,0.93,0,1,0.01,3.29,2,1,1,107,6,125,0.01,0.01,0,37,0.11,1,5,1,3,0.99,7.97,0.04,0,4,2,3.82,0.89,0,1,8,0,0.02,7.84,0.29,2,1.37,0.12,0.02,12,3,0.46,0.64,0.8,2.41,0.42
"21",14,7,4.69,0.2,2.42,2,8,3.29,64,31,25,0,45,20,17,4,9,14,3,3.1,95,0.36,1,70,2,0.57,12,0,0.22,1,2,3.31,0,0.37,1,0,9,1,16,2,1,0.32,36,3.96,23,0.06,0.78,0,5.66,3,0.02,8.67,2,37,3,7,0.81,0.69,6,5,3,3,1,1.11,15.18,2,1,0.87,1,20.89,17,0.29,1,12.55,1,0.72,0.27,1,2.08,1
"22",12,3,0.54,1,1.48,0.09,1.25,5,7,1,2,0,3,12,1,2,14,1,0.07,16,126,0,20,1,2,2,1,0,0.3,0.02,13,1,0,0.19,0.23,0,3,1,1,0.04,0.55,2,27,5,3.38,0.02,0.74,0,13,1.53,0.01,1.41,0.39,2.74,0.19,14,0.04,14,3,1.8,10,1,2,0,1.69,1,4,4,3,8,24,0,1,1.12,8,1.2,0.71,4,0.1,4
"23",3,0.65,2,2,1,1,1,18,5,0.5,10,0,15,0.26,12,0.76,4,6,0.05,1,25,1.02,10,10,1,3,0.16,0,1,1,7,0.42,0,0.21,0.08,0,0.04,5,22,3,0.05,0.82,3.16,1.5,0.29,1,1.97,0,2,3,0.07,3,0.01,53,0.15,0.11,0.01,1,0.44,1,2,0.02,0.09,0.03,0.5,3,2,0.13,4,2.13,5,0.27,2,0.71,2,0.34,0.22,13,2,1
"24",46,28.55,3,9,11,2,13,17,10,13,2,0,46.36,2,6.63,14,223,6,0.7,54.97,6,4.74,68,44,26,17,21.44,6,0.41,6,70,20,0,47,1.51,0.03,1.47,2.9,186,7,4,13,77,64,52,6,18,1,6,79,0.35,3,0.08,128,11.3,4,0,0.6,17,48,84,5,7.81,1,14.13,16,7,11,47,2.34,341,11,43,6,76,14,1.02,117,1,62
"25",3.34,7,0.34,0,9,1,4,0.06,14,43,1,0,5,1,0.43,40,0.63,1.98,0.1,8,46,0.01,0.66,2,5,0.01,0.41,0,0.02,0.01,5.38,1,0,0.03,2,0,0.15,8,1,0,3,0.05,4,0.02,3.31,0,0,0,6,0.08,1,10,1,7.96,7,2,0,0.06,1.89,0.03,5,2,0,1,2,0.05,0.04,0.04,0.04,3,4,0.05,0,54,0.1,0.11,0.47,1.87,1,1
"26",103.92,22,8.47,3,9,4.23,1,68,20,8,47,0,126.03,5,10.84,91.96,273,31,1.54,7,35,1,7,568,52,6,58,3,2.63,26,2,10,0,44,0.71,0,2,4.2,288,0.2,1,32,11,12,47.09,12,52,0.11,12.32,12,1,12,1,87,5,17,3.66,2,6,61,125,1,9,0,1,21,36,1,6,1,43,6,45,19,21,10,1.22,176,2.29,14
"27",37,1,10,0.09,14,0.03,2,19,38,1.89,5,0,13,2.29,2.04,3,3.74,1,0.14,21,7,0,6,3.33,0.32,2,18,0.02,1,0.22,8,22,0,1,0.32,0,8,3,12,0.26,4,0.04,5,0.6,15,0.01,1,0,1.38,0.26,0.11,2.34,0.71,8,7,1,0,0.93,36,1,2,2,0,0,7,0.01,1,3.88,0.86,1,1.61,0,0.15,5.26,0.57,2,0.52,1.88,0.33,0.63
"28",7,2,1,0,1,6.55,6,0.14,1,9,4,0,9,47,18,26,0.2,18,2,1,20,0,1.57,2,1,0.2,1,0,5.38,0.01,16,1.53,0,0.18,5,0,4,6.65,0.54,0.45,10,0.54,4,0.15,2,0,0.01,0,31,0.21,1.57,11,0.49,14.26,1,4,0,0.57,5,0.11,6,1,0,2.6,99,0,0.04,12,0.28,2,1.45,0.01,0.01,6.68,1,1.13,0.63,0.85,4,2
"29",7,13.84,5,58,6,1.23,16.19,8,25,6,6.87,0,64.03,7,8,12,39,42,3.1,22,8,0.07,18,19,0.52,53,51,3.99,5,3,43,9.23,0,7,3,0,8.15,3,20,0.93,7,58,50.19,4,15,7.8,4,0,16,8,2.86,49,1,103,3,3.16,0.08,0.78,19,121,238,2.71,2.88,2.6,13,4,44,11,1,1,1000,13,2,13,4,77,1.26,13,6,5
