"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.04,0.04,8.47,0,3.02,26,1,0.01,0.49,11,0.01,0.03,0,1,0,0.45,0.02,2,3,0,0,73,2,0,0,0,0,47,1.59,0,0.11,0.01,0.01,0.02,73,0.61,1,0,1,6,0,1,0.12,0.01,0,0.1,4,9,3.17,4,0,0.25,1,13,0,0.3,9,2,7,0,0,25,7,0.03,0.16,0,0.78,0.05,0.1,0,1,0.01,0.02,0.16,4,0.02,5,0,0.02,0.41
"2",0.12,1.29,91,0,3,105,0.31,0.01,1,48.32,0.34,0.01,0.01,1,0,11,1,62,37,10,0.18,30,0.85,0.01,0,1.45,0.01,94,1,0,0.04,0.01,0,0.02,5,20.24,0.84,0,1.32,4,3,2,0.54,0.02,0,0.26,30,30,0.93,0.71,0,0.14,20,37,0,5,8.05,28,22,0,0,17,6.6,1,0.72,0,5,0.18,3.55,0,8,0,0.01,1,158,0.04,36,0,0.01,8.81
"3",1.2,3,109,0,1.17,23,0.05,0,3,1,0.02,0,1,3,0,9,0.04,13,0.89,1,0,112,0.14,0.02,0,0,0,328,5,0,0.12,0.01,0.01,0.01,35,11.17,1.21,0,4,2,0,2.88,0.48,0.07,0,5,1,160,5.19,4,0.01,0.57,0.72,29,0,1,6,2.36,19,0,0.01,70,21,0.41,0.63,0.01,7,1.6,11,0,6,0.08,0.02,1,37,2,5,0,1,9.52
"4",0.66,2,26,0.15,5,2,2.44,1,1.3,0.09,2,0,0.07,1,0,0.77,2,1,9,0.62,0,4,2,0.02,0.01,0,0,27,0.34,0,0.02,0.06,0,0.03,69,3,0.84,0.06,1.52,0.03,0,0.4,0.08,0.15,0,3,4.19,7.91,1,0.58,0.06,2.36,8,3,0,0.6,1,23,5,0,0,25,0.33,1,0.11,0,1,1.01,0.01,0,2,0.02,0.02,5,1.09,1,12,0,0.11,7.56
"5",0.02,0.05,19.01,0,5,15,0.56,0.01,0.38,2,1,0.01,0,3.79,0,1.23,0.18,1,20,0,0,73,0.01,0,0,0,0,38,4.19,0,0.04,0.05,1,0.06,116,8,1.44,0.05,2,2,0,3,0.13,0.15,0,1.21,6,9,0.06,1.69,0.1,5,5.02,34,0,1.43,59,1,11,0,0,12.12,3,5,0.17,0,0.11,0.59,1,0,13,0.01,0.12,1,2,1,3,0,0.04,9.56
"6",3,0.03,0.01,0,1.93,0.1,6,0.04,8,0,19,0.03,6,0,0.43,0,8,0.01,0.04,0,0,1,0.02,0.05,1,1,0,0.03,0,0.73,3,22,9,1,0.36,13,1,0.45,0,0.03,0.33,0.02,0.27,7,1,1.53,0,2,0.01,37,4,0.22,0.04,1,2,0.01,0.12,0.06,0.03,2,1,0.9,0.04,0.22,0.36,3,0.12,1,0.02,1,0.11,5,4.35,6,1,0.13,0.08,0.16,74,21
"7",97,1.51,1.5,0,97,1,49,2,13,0.01,31,4,7,0.01,3,0.07,142,0.02,0.04,0,0.84,3.93,0.22,14,11.8,0,1,3.16,0.03,1,8.19,97,34.39,20,1,19,100,4.61,0.01,0.05,0.17,0.23,0.61,4,9,19.26,0.01,1.59,3,222,40,1.46,0.11,1,5.29,0.41,1,2,1,0.01,22,6.08,0.01,0.01,0.81,93,0.44,11,0.02,11,0.31,1.64,43,8,2.13,0.26,1,1.35,1,39
"8",95,1,1,0.02,11,4.95,7,6,73,0.06,1.04,1,10,0.98,38,0.17,7,0.38,0.02,0,0,1.82,0.09,8,3,0,0.03,4,0.09,1,58,14,9,1,3,11,34,5,0,1,5.9,1,0.71,16,18.17,79,0.11,1,4,83,7,1,0.45,1.63,4.9,3.99,0.92,0.13,1,1,32.61,2.91,0,0.04,0.94,32.11,0.85,1,0,12.36,6.23,1,58,379,0.15,1.51,2,0,26,22
"9",12,0.3,1,0,235,0.14,6,4,19,0.01,5,0.09,1,0.01,4.36,0.01,2,0.01,0,0,0,0.49,0,3,0.21,0,0,2,1,0,0.12,9,2,0.02,1.31,5.8,9,1,0,0,0,1,0.34,25,0,3,1,0.05,0.01,1.08,0.01,0.29,0,1,0,0.04,0.67,0.23,0.03,0,4,1,0.01,0.01,0.45,0.46,0.01,16,0.01,13,0.13,9,0.15,7,1.38,0.01,1,0.02,1,79
"10",65.18,0.04,0.05,0,31,0.31,199,6,17,0.01,1,0.03,9,0.07,0.02,0.01,66,0.03,0.01,0,0,0.03,0.01,9,1,0,0,0.88,0,1,57,16,4,23,0.33,2,64,0.74,0.01,0.09,3.13,0.14,0.38,1,6.1,29,0,3,0.17,85,0.74,5,0.21,6,3,0.06,0.25,0.75,0.07,0.97,11,2,0.09,0.59,0.5,1,1,4,0.01,2.12,1,1.53,3,3,4,0.06,0.31,0,11.59,26
"11",15.33,11,3,0.05,571,1,137,0.6,0.67,4,14,0.16,1,0.06,0,20,11,1,0.43,0,0,0.19,0.17,21,2,0,0,11.66,0,0,0.3,0.86,2,0.19,1,31,2.56,1,1,0.26,0.46,2,0.34,0.15,0.11,21,5,1,0.22,2,3,0.51,24,284,0,0.03,0.62,3,17,1,3,1,29,6,0.45,0.32,2,0.51,4,0,3,4,0.25,2,6,1.46,2.09,0.01,6,11.47
"12",20,1,0.01,0,3.03,0.03,0.46,0,1,0,17,0,2,0,0.11,0,20,0.01,4,0,0,9,0,1,0.07,0,0,0.09,0.04,0,0.04,0.07,0,0,0.44,1,0.01,1,0.07,0.05,0,0.02,0.07,1,0,11,0.03,0.06,0.02,0.33,1,2.92,0.09,1,0,0.01,2,1,0.02,0,0.03,20,0.03,0.2,0.09,2,0.04,1,0.07,0.03,0.03,7,0.05,2,9,0.12,0.08,0,2,5
"13",68,58,26,1,34,0.33,1,0.01,0.66,0,5,0.35,6,0.29,0.24,1,21,49,0.02,4,0.08,2.14,0.01,0.42,0.01,0.5,0.03,1,0.11,0,27,0.15,0,6,3,0.2,1,0.03,0,0.03,1,3,0.25,0.02,0,3.36,0.02,0.15,0.01,1,0,1,0.02,1,0,0.05,0.12,14,0.2,1,1,0.29,23,3,0.34,2,6,0.01,0.12,0.01,0.02,2,0.01,1,18,1,29,0.01,1,101
"14",9,1,72.66,2,1673,2,62,19.67,4,2.28,10,5,4.99,2.56,2.33,15.57,118,43,3.25,0,0,4.46,10,3,2,0,0.03,155,0.09,1.59,3,1,2,2,1,144,17,4,31,1,4.97,1.15,0.6,21,3,28.09,1,29,6.42,84,8,0.55,1,28,5,1,1,26,54,0.11,2,15,17,0.01,0.79,0.61,8,0.22,5.46,0.11,12,0.84,4.27,1.3,8.01,0.13,25,0,36,2.91
"15",1,0.23,19,0.07,16,0.91,10,0.01,1.22,0.08,3,0.16,0.12,1,6,9,12,0.07,0.32,3,0,3,3,5,1,0,0,218,1,0,2,5,0.02,0.11,45.12,2.73,0.48,0.02,0.01,2,0.24,1,0.17,0.73,1,1,1,0.04,6,42,0.01,6,0.04,2,0.24,19,22,12,1,0,0.75,1.83,0.35,2.46,0.23,0.36,2,15,6.81,0.01,1,1,0.03,16,35,3.23,11,1,19,2
"16",110,7,1,1,41,23,0.4,0.05,7.68,0.5,2,0.07,0.51,0.57,1,0.65,11,5.69,2,3,0,36,0.12,1,1,0,0,6.26,1.68,0,1,0.14,2,6,17,1,1.93,0.75,1,2,1.29,0.07,0.16,0.06,3.98,33,2,3,3,4,0.05,20,1,21.77,0,0.09,9,11,14.66,1.55,0.44,5,4,0.23,0.21,5,2,0.97,0.7,0.01,1,0.54,0.06,11.39,26,5,37,0,4,15
"17",0,0.01,1,0,0.05,2.07,1,0,0.16,0.13,0,0,0,0.36,0,0,0.04,3.43,26,0.02,0,35,0.03,0,0,0,0,0.96,0.47,0,0.01,1,0,0.02,196,1,1.8,0.01,2,2,0,0.03,0.3,0.62,0,0.2,2,53,2,1.52,0.03,28,9,0.89,0,10,17,0.03,4.13,0,16,1,0.04,0.04,0.4,0.04,0.08,25,0.04,0.14,34,0.02,5,51,0.3,0.06,17,0,0.07,286
"18",0.37,0.09,1,0,2,31,0.04,0.13,0.05,0.24,2,0,1,0.07,0,0.03,0.09,1,4,0.02,0,11,1,0.02,0,0,0,0.26,0.02,0,0.11,0.04,1,0.14,2,1,6,0.04,0.01,0.05,0,0.06,0.05,2,0.01,1,0.01,3,0.01,4,1,1,0.25,0.14,0,0.12,0.1,0.01,26,0,0,0.07,0.02,0,0.07,0.03,4,4,0,0.03,0.06,0.06,1,0.08,0,0,0.02,0,0.08,0.01
"19",3,0.13,1,0,1.14,60,0.43,0,142,0.82,0.04,0.02,0.32,23,0.09,0.13,0.21,15,0.28,4,4.5,22.59,0.07,0.01,0,2.75,0,32,4,2,16,0.84,0,43,166,733,9.7,0.09,0.52,0.2,6.25,0.15,0.75,15.45,0.02,1,0.76,44,16,144,0.91,9,1,4.58,0,7,10,0.02,55.1,0,1,118,0.05,1,1,1.42,5.81,31,0,0.01,32.18,0.06,3.52,13,0.11,0.01,18,0,4.42,19
"20",0.19,0,0.27,0,1,1,0.04,0.01,0.49,0.15,0.2,0.01,1,1,2,0.01,0.18,0.9,0.28,0,0,1,0,0.01,0,0,0,1.43,0.03,0,0.07,28,0,0.07,13,64,0.3,0.15,0.19,0.07,0,40,0.21,2,0,6,1,15,1.22,1,1,1,0.14,1,0,1,1.92,0.04,3,0,0.01,48,0.03,0,0.28,0.06,0.09,2,0.01,0,7,0.01,0.2,1.32,0.11,0,21,0,0.51,0.45
"21",0.05,0.02,33,0,0.16,10,2,0.03,0.08,9,0.01,1,0.02,0.1,0,0.02,0,0.17,0.03,0.05,0.07,0.29,0.01,0.02,0,0,1,22,1,0,0.03,0.21,6,0.01,6,59,2,0.06,0.02,0,0,7,0.14,0.29,0.01,2,0.19,0.5,0,0.67,1,27,1,0.13,0,1,25,0.02,1,0,0.01,0.34,0,0.02,0.19,0.04,0.01,0.39,3,1,0.82,5,1,3,0.03,0.03,2,0,1,1
"22",2,0.01,0.03,0,0.19,0.02,0.01,0,1,0,0,0.01,0.01,0,1,0,0.04,1,0.01,0,1,2,0,1,0,0,0,0.1,0.06,0,0.04,0.01,0.02,0,4,0.02,1,0,0,0.15,0,2,0.17,0.03,0,5,0,0.02,0,9,0,0.24,0.01,0.01,0,9,0.01,0,0.01,0,0,0.02,0,0,0.22,0.02,0.03,6,0,0,0.01,0.12,2,0.05,0.01,1,0.02,0,4,0.01
"23",1,8,1.89,0,1,3,27,1,21,1,0.09,0.02,0.02,0.12,13,1,10,19,2,0,0,20,0.01,1,0,0,0,2,3,0,0.02,0.11,3,0.02,2.33,3,0.13,0.08,0.19,1,0,0.01,0.24,0.11,0.38,0.66,3,7,0.15,0.31,2,1,0.64,0.35,0,8,6,0.12,13,0,0,18,0.08,0,0.32,0,1,1,0.01,0.01,0.19,1,3,0.01,0.03,1,0.03,0,15,0.06
"24",2,0.3,41,0.05,0.35,4,0.04,0,0.1,1,0.05,0.03,2,0,0.01,1,3,0.04,3,0.12,0,1.95,1,0.02,6,0,0.01,0.02,0,2,28,0.06,6,28,0.66,82,1,2,0.01,0.01,6.25,0,0.75,0.1,3,1,0.01,3,0.01,3,0.45,0.15,3,0.08,6.5,5,0.11,0.06,1.4,0.04,1,0.18,1,1,1,0.19,23,1,0.08,1,2,1,33,13,0.02,1,1,0.91,1,2.22
"25",1,15,41.15,2,118,2,9,1.26,204,0.12,2.45,0.03,0.08,15.1,4,0.69,23,11.58,21,0.01,0,45,4,3,0.95,0,0,180,0.83,0,0.25,9,0,0.36,713,217,20.67,2,2,3,0,1.94,0.44,18,2,3.59,24.24,2,11,9.57,1,1,0.26,10,0,2.36,39.82,14,46,0.01,3,303,0.02,0.05,0.58,5,0.43,4,7,1.08,2.93,0.01,0.04,49,16.14,0.01,120,0,0.13,483
"26",1.32,0.13,4,0,3,26,1.4,0.09,0.39,1.04,11,2,1,1,0,0.9,1.5,1,25,0.35,6,19,0.02,8,0.18,3.67,2.89,40,2,1.03,0.18,8,0.07,2,2,5,3,1,0.24,0.65,8.33,1,1,11,0,29,0.08,12,0.02,0.3,0.4,3,2,7,0,0.34,7,25,0.27,0,0.04,0.5,1,5,1.33,1,1,0.6,0.08,1,0.2,1,8,4.81,17,0.06,0.54,9.67,1.35,23
"27",2,0.07,0.55,0,8.22,0.65,1,0,21,0.07,0.03,5,0,1.01,0.05,0.4,0.2,26,14,0,0,15,0.13,6,1,0,0.01,6,8,0.35,48,0.1,0.01,0.27,2,8.51,10,0,0.1,39,0.24,25,0.38,0.16,4,0.91,0.39,31,7,18.54,0,1,29,4,1,4,1.05,12,0.03,0,0.05,6,4,7.81,0.5,0.02,13,0.34,1,0.19,0.09,1,11,103,24,15,2.72,0,0.16,183
"28",3,0.27,3,0,47,0.35,0.04,0.02,0.39,0,0.96,0,0.1,2,0.22,0.1,1,17,0.17,0.03,6,4,0.01,0.1,0,3.67,0,3.13,1,1.03,57,5,0,30,35,0.99,135,0.03,0.02,7,8.33,3.97,1,1,0,2.05,0.04,0.56,0.54,37,0.01,3,0.05,86,0,4,0.45,6,0.33,0,0.6,4,0.33,0.49,1.33,4,11,2,0.07,0.01,0.04,0.19,0.14,1,11,0.01,7,9.67,0.16,1
"29",2,0.16,1,0,21,0.19,2,0.01,1,0.01,2,0.03,2,1,2,1,9,0.2,0.08,0.01,0,8,0.03,0.09,0.01,0,0,3.42,6,0,1,0.12,0,0.13,6,0.16,0.32,0.01,1,0.04,0,2,0.06,0.01,0,0.42,0.02,0.14,0.3,3,0,0.31,0,18,0,0,1,4,4,0,1,5,1,0,0.08,2,0.06,0.05,0,0,0.01,0,0,0.28,1.04,0,1,0,0.06,1
"30",43,7,2.3,0.01,3.2,1,0.17,0.01,0.81,0.03,0.22,0,5,1,1,9,76,7,13,0.01,0.13,23,0,0.05,0,0.98,0.56,1,36,0,0.13,5,0.01,0.05,230,32,0.77,22,1,0.07,2,0.21,0.36,46,0,4,0.05,1,0.01,5.12,0.74,5,1.37,0.33,0,0.95,12,1,2.35,0.1,8,0.4,12,1,0.48,23,0.15,52,0.09,8,62,1,1.32,21,0.08,0.26,6.55,2,1,2
"31",9,3,0.43,0,23,2,2,0.08,2,0,2,0.02,0.06,0.03,0.24,0.1,1,0.02,0.01,0,0,0.04,0,1,0,0,0,2,0,0,2,0.07,0,0.07,0.54,2.54,1,0.01,0,0.02,0,0.05,0.02,0.04,0,2,0,0.01,0,1,0,1,0.01,1,0,0,0.18,2,0.01,0,0.04,0.1,0.03,0.12,0.02,0.07,0.06,0.04,1,0,0.01,1.28,0.04,3,8,0.15,0.09,0,5,12
"32",192,33,19,1,331,6,63,10.78,26,5,40,14.94,19,4.21,19.4,25,86,2,10,1.04,2.17,42,0.64,21,3,0.98,1,18,1,0.69,3,4,2,5,10,159,9,28,4,8,2,3,0.36,1,5.15,45,2.75,8,5,198.44,7.82,91.52,30,306,2,22,17.83,68,23,1,1.26,14,31,4.81,0.48,0.73,1,36.31,16,2,33,37,5,9,38,16,84.72,0.3,54,29
"33",397,67,59,1,784,37,43,5,75,9,158,26.05,16,18,4,49,288,26,4,4.82,3,462.02,6,39,4,2,1,806.81,54,1.68,4,3,5,34.24,160,30,16,43,32.78,63.01,4,61,0.63,6,8,199,5,8,44.12,12,2,52,109.5,24,1,10,97,132,33,1,6,351,33,3,0.84,3,105,19,26,5,24,37,14,147,186,39,10,6.09,112,118
