"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0,0,0,26,1,0,0,11,0,0,0,1,0,0,0,2,3,0,0,73,2,0,0,0,0,47,0,0,0,0,0,0,73,0,1,0,1,6,0,1,0,0,0,0,4,9,0,4,0,0,1,13,0,0,9,2,7,0,0,25,7,0,0,0,0,0,0,0,1,0,0,0,4,0,5,0,0,0
"2",0,0,91,0,3,105,0,0,1,0,0,0,0,1,0,11,1,62,37,10,0,30,0,0,0,0,0,94,1,0,0,0,0,0,5,0,0,0,0,4,3,2,0,0,0,0,30,30,0,0,0,0,20,37,0,5,0,28,22,0,0,17,0,1,0,0,5,0,0,0,8,0,0,1,158,0,36,0,0,0
"3",0,3,109,0,0,23,0,0,3,1,0,0,1,3,0,9,0,13,0,1,0,112,0,0,0,0,0,328,5,0,0,0,0,0,35,0,0,0,4,2,0,0,0,0,0,5,1,160,0,4,0,0,0,29,0,1,6,0,19,0,0,70,21,0,0,0,7,0,11,0,6,0,0,1,37,2,5,0,1,0
"4",0,2,26,0,5,2,0,1,0,0,2,0,0,1,0,0,2,1,9,0,0,4,2,0,0,0,0,27,0,0,0,0,0,0,69,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,8,3,0,0,1,23,5,0,0,25,0,1,0,0,1,0,0,0,2,0,0,5,0,1,12,0,0,0
"5",0,0,0,0,5,15,0,0,0,2,1,0,0,0,0,0,0,1,20,0,0,73,0,0,0,0,0,38,0,0,0,0,1,0,116,8,0,0,2,2,0,3,0,0,0,0,6,9,0,0,0,5,0,34,0,0,59,1,11,0,0,0,3,5,0,0,0,0,1,0,13,0,0,1,2,1,3,0,0,0
"6",3,0,0,0,0,0,6,0,8,0,19,0,6,0,0,0,8,0,0,0,0,1,0,0,1,1,0,0,0,0,3,22,9,1,0,13,1,0,0,0,0,0,0,7,1,0,0,2,0,37,4,0,0,1,2,0,0,0,0,0,1,0,0,0,0,3,0,1,0,1,0,5,0,6,1,0,0,0,74,21
"7",97,0,0,0,97,1,49,2,13,0,31,4,7,0,3,0,142,0,0,0,0,0,0,14,0,0,1,0,0,1,0,97,0,20,1,19,100,0,0,0,0,0,0,4,9,0,0,0,3,222,40,0,0,1,0,0,1,2,1,0,22,0,0,0,0,93,0,11,0,11,0,0,43,8,0,0,1,0,1,39
"8",95,1,1,0,11,0,7,6,73,0,0,1,10,0,38,0,7,0,0,0,0,0,0,8,3,0,0,4,0,1,58,14,9,1,3,11,34,5,0,1,0,1,0,16,0,79,0,1,4,83,7,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,58,379,0,0,2,0,26,22
"9",12,0,1,0,235,0,6,4,19,0,5,0,1,0,0,0,2,0,0,0,0,0,0,3,0,0,0,2,1,0,0,9,2,0,0,0,9,1,0,0,0,1,0,25,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,0,0,16,0,13,0,9,0,7,0,0,1,0,1,79
"10",0,0,0,0,31,0,199,6,17,0,1,0,9,0,0,0,66,0,0,0,0,0,0,9,1,0,0,0,0,1,57,16,4,23,0,2,64,0,0,0,0,0,0,1,0,29,0,3,0,85,0,5,0,6,3,0,0,0,0,0,11,2,0,0,0,1,1,4,0,0,1,0,3,3,4,0,0,0,0,26
