"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1,0.59,6,4,34,22.43,0,8.38,64,7.76,5,11,0.26,1.16,0.65,76,2.03,1,0,2,2,1.19,5,1,1,1.96,3.47,0.84,0,2,0.13,0,0.85,0.43,2.08,4.04,4.53,1,3.27,0,1,19,2.54,4.33,0.28,1,0,0.05,50,26.47,7.94,6,0.84,5.02,1,3,102,1,10.87,1,0.14,1.51,1,10,1,0.55,0.98,0.98,13,0,0.21,1.66,7.69,0,0.26,3,1,0.13,10.27,2.25
"2",2,1,0.36,44.52,63.83,242.19,0,1,83,0.01,12,9,0.63,40.34,1.57,15,6,83.62,8.02,14,9.68,24.3,13,36,3.55,25.82,4.42,52.07,0.02,1,0.31,2,1,1,23,22.91,893.8,0.56,118.29,0.23,4,67.33,14,4.33,2,1,4,0.39,8,11,25.48,18.4,3,12.11,1,125,100,4,14,154,0.68,154.96,148.02,1,1,3,1,1,26,20.76,38.7,28,34,0,3,31,3,0.31,197.26,6
"3",5,1,0.23,4,1,10.52,0,35,144.88,0.9,1.92,0.48,0.57,3,1.43,4.37,0.01,5,0,4,0.12,53.6,8,4,4.4,0.76,0.39,0.79,0,16.48,0.29,0,87,1,29,42,74,1,1.24,0,18,3.61,0.39,4.33,0.04,0.12,2,2,30,0.09,14.46,1,33,11,4,10.04,17,0.12,2,16.17,0.62,17.69,2,9,0.19,4,1,1,7,0.45,6,66,27,0,0.27,39,12,0.29,1.29,4
"4",2,2,0.14,13,41.61,34,0,13,28,0.04,1,6,1,13,3,5,0.69,921,0,7.1,0.43,1,4,18,0.22,1,9.69,1,0,156,0.66,0,144,4,19.63,38.43,14,0.27,9,0,7.26,4,18,4.33,1,2.08,10.04,4,17.42,3.86,1.33,0.1,171.59,1.7,4,10.14,28,21.39,1.46,4,0,3,17.49,80,5.37,6,1,1,17,2,5,50,140,0,3.22,197,56.22,0.66,5,10
"5",8,16.16,9.28,3,3,348.56,0,14,4.53,2,16,18,0.34,68,0.86,20,0.05,146,0,4.56,0.03,2,21,3,5.89,0.69,3,0.05,0,36,0.17,0,9,4,39,94,21,0,8,0,0.46,0.44,0.58,4.33,1,0.29,1,1,19.48,2.27,1.95,0.11,26.53,2,8,1,24,4.12,0.08,105.19,0,3.1,11,18.21,1,108.51,1,1,7,0.01,8,116.39,16,0,1,7,119,0.17,0.07,68
"6",61.02,25,24.3,2,8,18,0,61,61,2,2,0.98,1,27,3,3,40,276.31,48.43,1.28,13.13,95,1,8,24.37,1,0.2,14,0.01,2275.1,1,1,8,59.08,20,158,39,3,7,1,119.64,1,9.01,207,1,33.23,2,1,1,5.77,1,111.1,14,2,2.75,42,159.51,3,27,62,800.46,10,19,19,4.58,10.66,1,4,39.27,125.34,8,12.36,62,7.6,31.33,31,169,1,17,8
"7",3,23.4,0.13,2,14.78,3,0,19,5.4,0.44,4,44,0.4,12,0.99,13,21.93,10,2,8.79,1,5.48,4,4,0.54,12.28,8.3,0.14,0,3,0.2,0,5.81,0.79,220,7,3,0,10.1,1,12.44,1,0.08,4.33,5,0.06,1,7,1,5,16,0.02,2,0.15,3,0.5,126.19,9,15.83,49,83.26,8.13,1,8,3.14,32,1,1.48,31.75,0.04,5,34.71,2,0,0.03,5,122,0.2,1.5,9
"8",3.23,19,1.29,9,0.62,19,0,13,180.39,0.13,68.04,2,0.76,8.92,1.9,3,1,529.9,0.03,2,1.35,1,10.4,19,6.11,1.73,16,2,0,8,0.38,0,2.35,0.33,19,12,41,0.08,63,2,9,15.87,9,4.33,0.92,3.53,0.01,2.99,12.92,3.35,2.16,0.06,3.62,2,2,22.77,125,14,0.04,11,160.57,4,1,1,9.71,38,1,2.86,2.06,1.76,0.4,13,47,0,5.08,8,145,0.38,4,4
"9",26,0.24,0.37,0.1,3,1.04,0,12,13,0.23,0.04,0.4,0.47,1,1.19,17.7,0,71,0,2,0,7.92,23,16,1,0.28,0,1,0,6,0.24,1.05,28,10.38,1,1,1.88,1,1,1.64,0.12,0.34,1.56,4.33,0,0,3,14,6,0.36,1,0.04,5,5.12,0.41,7,1,0.17,11,4.22,0.95,47,2,8,0.04,2.72,1,1,9.35,3,0.02,92,1.06,0,0.62,7,11.1,0.24,60,25
"10",7,1.05,4.24,0.88,34,2,0,15,26,0.08,1.02,10,0.31,3,0.78,15,8.49,160,0,3,3.77,10,162,7,1.46,6.53,0.21,2.96,0,4.43,0.16,0,66,5.02,20,2,82,0.59,33,0,9,0.36,3,4.33,0.36,1,1,1,3,3,6,0.02,1.52,6,5,6.81,8.99,0.3,8.98,46,0.43,10.42,40,1,7.89,0.23,1,1,3.23,0.23,4.74,19,1,0,2.57,7.02,8,0.16,16,1.35
