"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",21,2,3,17,0,10,1,0,0,118,23,0,6,0,0,0,0,0,0,10,0,0,0,10,23,0,45,0,15,0,17,0,6,0,0,0,20,0,8,0,8,0,1,11,0,1,7,8,0,0,24,3,106,0,45,0,0,0,0,0,1,0,39,0,0,0,8,6,0,0,17,2,38,0,78,21,0,13,0,0
"2",12,2,1,14,0,7,1,0,1,117,21,0,2,0,0,0,0,0,0,8,0,0,0,12,21,0,46,0,13,0,20,0,3,0,0,0,33,0,9,0,1,0,0,12,2,1,12,5,0,0,25,1,106,1,53,0,0,0,0,0,1,0,43,0,2,0,5,8,0,0,18,3,21,0,58,21,0,17,0,0
"3",9,1,0,7,0,7,0,0,0,36,11,0,3,0,0,0,0,0,0,7,0,0,0,6,11,0,27,0,3,0,12,0,3,0,0,0,21,0,4,0,1,0,0,0,0,0,6,2,0,0,16,1,51,0,18,0,0,0,0,0,3,0,16,0,0,0,3,4,0,0,7,3,15,0,23,9,0,11,0,0
"4",17,3,2,19,0,13,5,0,0,147,23,0,4,0,0,0,0,0,0,10,0,0,0,12,28,0,58,0,5,0,29,0,9,0,0,0,25,0,17,0,9,0,2,18,1,1,15,11,0,0,53,2,124,0,63,0,0,0,0,0,4,0,35,1,1,0,8,7,0,1,10,9,29,0,65,33,0,26,0,0
"5",22,3,0,9,0,9,0,0,0,67,10,0,2,0,0,0,0,0,0,8,0,0,0,8,24,0,37,0,6,0,17,0,3,0,0,0,19,0,8,0,2,0,2,3,0,1,11,6,0,0,26,3,62,0,39,0,0,0,0,0,1,0,19,0,3,0,4,2,0,0,8,10,12,0,46,11,0,14,0,0
"6",0,0,0,0,24,0,0,0,0,0,0,0,0,17,4,0,1,1,0,0,1,0,1,0,0,12,0,0,0,25,0,5,0,8,10,3,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,17,0,0,5,0,0,0,17,0,11,0,0,11,0,0,0,0,16,0,0,0,0,21,10
"7",0,0,0,0,50,0,0,0,0,0,0,0,0,35,4,1,1,5,0,0,3,0,3,0,0,42,0,0,0,72,0,15,0,18,22,11,0,10,0,3,0,7,0,0,0,0,0,0,15,0,0,0,0,0,0,5,49,1,1,5,0,0,0,33,0,28,0,0,44,0,0,0,0,20,0,0,3,0,62,34
"8",0,0,0,0,10,0,0,0,0,0,0,0,0,14,2,0,0,1,0,0,1,0,3,0,0,7,0,0,0,10,0,4,0,3,5,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,1,0,0,0,8,0,8,0,0,5,0,0,0,0,7,2,0,1,0,13,5
"9",0,0,0,0,31,0,0,0,0,0,0,0,0,25,8,1,2,3,0,0,4,0,2,0,0,23,0,0,0,35,0,17,0,21,15,7,0,7,0,0,0,7,0,0,0,0,0,0,6,0,0,0,1,0,1,6,30,1,0,7,0,0,0,34,0,28,0,0,28,0,0,0,0,16,0,0,5,0,42,17
"10",0,0,0,0,8,0,0,0,0,0,0,0,0,9,2,0,0,2,0,0,1,0,0,0,0,9,0,0,0,7,0,4,0,7,3,4,0,3,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,15,0,0,1,0,0,0,18,0,9,0,0,11,0,0,0,0,8,0,0,2,0,11,7
"11",0,0,3,9,1,0,1,0,0,78,0,0,0,0,2,0,0,0,0,6,0,0,0,7,21,0,0,0,0,0,0,0,5,2,0,0,25,6,13,0,0,0,0,6,0,0,12,4,0,0,0,1,0,0,0,1,16,0,0,0,0,0,21,16,0,10,0,0,0,1,0,0,0,0,0,17,0,1,25,0
"12",0,0,6,37,35,0,0,0,0,0,32,0,0,58,0,0,0,4,0,13,0,1,0,19,40,0,0,0,20,0,48,0,1,0,0,0,0,0,25,2,7,0,3,15,0,0,30,9,12,0,71,4,217,0,102,0,36,1,0,0,0,0,0,42,1,35,0,11,39,0,0,0,57,19,119,27,1,1,45,31
"13",9,0,2,7,0,7,0,0,0,57,9,0,0,0,2,0,0,0,0,5,0,0,1,1,10,11,0,0,3,0,0,0,3,4,0,0,0,0,6,0,0,2,1,7,1,0,3,2,0,0,25,1,0,0,29,0,7,0,0,3,0,0,15,6,0,3,0,0,0,0,0,4,8,3,34,12,0,0,8,6
"14",31,0,3,21,0,0,6,0,1,0,0,0,0,32,10,0,4,2,0,11,3,0,2,15,49,0,60,0,10,0,30,16,8,9,0,7,0,0,19,1,0,7,1,9,0,0,20,9,5,0,0,2,141,0,85,0,18,0,0,0,0,0,0,28,1,15,10,0,0,0,20,0,34,11,98,23,0,0,43,25
"15",26,0,0,18,0,0,4,0,0,135,0,0,3,0,3,1,0,0,0,4,0,0,2,10,23,20,58,1,0,25,28,6,2,6,13,6,31,5,8,0,0,0,0,15,0,1,17,7,3,0,0,3,121,0,0,2,11,1,0,0,5,0,36,18,3,8,0,0,16,0,0,7,22,8,0,24,1,21,29,10
"16",0,0,0,10,0,0,0,0,0,77,11,0,3,0,2,0,1,0,0,4,0,0,0,6,21,0,0,0,3,0,0,0,7,0,0,0,19,1,11,1,1,1,0,7,0,1,10,2,3,0,24,2,0,0,0,2,17,0,0,3,0,1,12,8,2,16,0,0,1,0,0,0,0,0,1,14,0,0,15,0
"17",0,0,0,0,0,2,0,0,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,1,6,0,0,2,0,3
"18",8,0,0,0,0,6,0,0,0,29,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,3,6,0,0,5,0,2,9,0,0,0,0,1,0,0,0,1,0,0,0,0,11,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,2,0,0,3,25,0,0,10,0,2
"19",23,0,0,0,0,11,1,0,0,89,0,0,0,22,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,18,0,0,10,0,3,29,0,0,0,0,0,0,0,1,0,0,1,4,0,25,0,90,0,33,3,0,0,0,7,5,0,26,2,0,0,0,7,0,0,0,0,0,5,44,0,1,0,0,12
"20",0,0,0,0,38,18,4,0,0,1,31,0,7,0,10,0,2,0,0,0,2,0,2,0,0,24,83,0,0,0,47,0,0,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,4,0,1,0,8,3,0,0,1,0,0,15,0,36,0,23,0,48,0,0,0,0,31,0,0
"21",14,0,1,0,9,0,0,0,0,0,10,0,0,1,3,1,0,0,0,6,2,0,0,0,18,0,0,0,4,18,0,0,2,0,0,0,0,4,0,0,0,3,0,8,1,0,0,5,3,0,0,1,74,0,0,0,0,0,0,3,1,0,21,6,0,0,2,6,0,0,0,4,12,8,40,0,0,0,22,11
"22",0,0,0,0,8,0,1,0,0,0,8,0,5,18,4,0,0,0,0,7,1,0,0,0,0,5,25,0,4,15,13,0,2,0,10,3,17,6,11,0,3,4,2,0,0,0,0,4,0,0,0,2,0,0,23,2,0,0,0,0,0,0,0,15,0,0,0,8,0,0,0,3,0,11,0,0,0,0,0,7
"23",0,11,1,0,0,0,4,0,0,0,44,0,12,1,0,0,1,0,0,0,3,0,3,0,64,0,95,0,17,0,61,0,14,0,20,11,0,17,0,0,0,10,0,0,0,0,0,0,16,0,0,0,0,0,1,6,0,0,0,14,13,0,76,51,0,35,0,0,38,0,0,0,53,22,171,46,0,0,53,0
"24",49,9,3,0,0,0,3,0,0,329,0,0,0,60,0,0,0,9,0,0,0,0,5,19,0,44,122,0,19,0,53,0,14,20,0,0,0,10,27,1,5,8,3,0,2,0,0,18,0,0,0,5,0,0,122,0,59,2,1,13,0,0,74,41,6,31,0,19,0,0,0,0,69,22,1,0,0,50,53,0
"25",47,6,2,28,0,21,4,0,0,3,28,0,0,50,8,0,0,0,0,15,3,0,2,13,40,33,91,0,0,0,50,0,8,21,0,12,68,0,27,3,0,0,1,21,0,0,0,10,10,0,0,6,254,0,0,0,0,2,0,7,5,0,57,0,0,0,0,0,36,0,0,0,62,20,139,52,0,50,0,0
"26",51,3,0,28,0,17,5,0,0,0,1,1,11,48,0,0,0,0,0,0,0,0,3,0,52,39,0,0,0,0,0,0,8,11,25,0,0,0,0,0,6,0,0,0,5,0,22,12,8,0,118,8,0,0,0,6,50,2,0,0,5,0,0,42,0,34,18,21,36,0,0,17,0,25,1,52,3,0,53,41
"27",33,5,0,0,0,13,2,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,3,0,33,0,1,0,0,0,1,9,6,7,9,0,36,10,13,0,0,6,0,13,1,0,0,0,2,0,41,0,101,0,50,8,0,0,0,0,4,0,0,1,3,0,5,12,0,0,0,1,0,0,0,0,2,26,1,18
"28",17,0,2,7,0,0,0,0,1,0,0,0,1,0,10,0,0,0,0,5,0,0,2,4,0,0,22,0,7,0,12,3,0,5,9,2,15,0,0,0,0,2,1,5,0,0,5,1,0,0,30,3,70,0,32,0,9,0,0,0,0,0,0,15,0,6,3,0,6,0,6,0,12,4,0,12,0,4,18,12
"29",7,0,0,2,0,3,0,0,0,38,3,0,0,0,3,0,0,0,0,3,0,0,2,1,0,0,0,0,0,8,3,0,0,2,0,0,9,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,41,0,20,1,0,0,0,1,0,0,12,0,0,2,0,0,0,0,0,6,0,1,0,5,1,0,0,1
"30",16,0,0,1,16,7,0,0,0,81,0,0,2,0,2,0,0,0,0,0,5,0,0,0,19,16,0,0,0,0,0,0,1,12,6,0,0,7,7,0,5,0,2,3,0,1,9,5,6,0,35,0,0,0,43,1,0,0,0,8,0,0,1,0,0,15,0,0,0,0,1,0,0,0,1,0,0,6,9,14
"31",57,10,5,26,57,25,4,0,1,261,34,0,11,50,12,0,2,6,0,20,5,0,4,20,57,29,108,0,7,56,47,19,7,16,23,7,54,5,40,1,7,6,2,13,0,1,22,19,10,0,91,1,220,0,113,7,42,6,0,12,3,0,74,37,4,24,15,13,29,1,26,8,36,19,152,38,2,34,45,23
"32",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"33",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"35",42,8,2,38,35,19,1,0,0,221,30,0,6,36,4,1,0,3,0,19,3,0,7,15,52,27,81,0,9,57,48,18,7,17,17,10,42,4,13,2,2,12,1,7,5,1,24,10,7,0,76,6,150,0,92,6,29,2,2,1,3,0,60,34,3,17,15,17,32,0,24,5,36,17,92,44,4,35,46,21
"36",21,2,2,16,24,7,3,0,1,134,19,0,7,27,7,0,0,2,0,7,0,0,3,9,32,21,39,0,5,27,34,5,4,8,11,7,37,10,16,0,1,5,1,8,1,2,14,4,4,0,34,1,127,0,39,7,23,2,0,3,3,0,32,15,1,15,6,4,24,0,15,12,30,12,78,24,1,19,17,15
"37",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"38",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"39",66,4,3,27,45,28,4,0,0,278,32,0,5,50,11,0,0,7,0,17,3,0,3,15,65,34,121,0,19,71,67,17,5,23,15,15,65,18,27,1,9,13,3,15,3,5,28,9,14,1,89,10,250,0,101,7,53,4,0,9,9,0,87,39,1,24,19,29,37,0,28,15,64,23,181,53,0,38,65,45
"40",29,6,2,25,21,18,6,1,1,214,32,0,8,39,5,0,0,3,0,13,5,0,3,15,28,22,59,0,13,47,31,8,4,8,13,6,45,7,19,2,4,5,2,8,0,0,17,8,1,0,57,7,164,0,95,1,24,0,1,10,3,0,54,34,3,17,10,15,30,0,23,10,38,14,111,33,3,30,48,21
"41",25,4,2,14,30,13,3,0,0,144,17,1,6,24,6,0,0,2,0,8,4,0,3,9,19,21,53,0,12,31,26,8,9,7,14,5,28,8,15,0,5,4,0,6,3,0,17,5,7,0,50,4,104,0,73,4,29,0,0,6,1,0,40,23,1,15,9,9,23,1,15,7,28,12,88,25,1,29,31,15
"42",28,6,2,12,28,19,5,0,0,196,16,0,10,36,8,0,1,7,0,9,4,1,5,13,45,23,74,0,15,38,31,12,7,13,4,8,48,9,10,1,8,8,2,19,0,1,21,15,5,0,67,1,159,0,69,1,32,2,0,2,1,0,52,22,0,31,9,6,14,0,24,8,44,18,96,28,4,33,33,27
"43",43,5,3,40,27,22,5,0,2,207,32,0,7,27,12,0,1,2,0,13,4,0,3,15,39,30,86,0,17,60,45,12,11,10,19,8,58,9,15,0,6,8,1,8,2,3,16,13,5,0,87,1,198,0,87,5,27,2,0,5,0,0,53,34,2,24,13,7,36,0,27,12,38,19,128,43,2,47,42,29
"44",47,3,0,27,32,28,0,0,1,208,30,0,12,27,11,0,0,5,0,8,1,0,4,24,40,31,87,0,9,50,40,14,4,13,14,13,44,15,28,1,3,8,3,12,3,0,30,13,6,0,67,7,205,0,85,4,26,5,1,13,3,1,51,36,0,22,18,4,31,0,25,18,50,27,136,38,3,38,41,34
"45",0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"46",43,4,3,32,57,26,4,0,0,278,34,0,11,44,13,1,3,5,0,13,1,0,4,14,67,28,92,0,14,62,46,16,12,19,18,7,68,7,19,1,7,7,7,20,1,2,39,21,8,0,79,4,220,0,105,3,41,1,0,13,6,1,74,40,0,21,22,20,43,0,30,12,61,16,141,43,3,44,52,37
"47",46,3,4,23,57,28,3,2,0,286,38,0,13,40,18,0,1,2,0,15,4,1,4,19,51,31,110,0,10,76,57,11,7,12,22,10,49,6,23,2,6,5,0,17,2,0,31,13,6,0,79,7,229,0,114,2,35,2,0,11,7,1,72,40,0,23,13,20,28,0,30,11,51,16,129,42,3,47,57,38
"48",16,2,2,12,27,4,0,0,0,139,13,0,6,18,6,0,0,0,0,2,0,0,1,7,12,13,39,0,8,26,16,2,2,9,8,5,25,4,8,3,2,4,0,1,0,0,14,6,2,0,36,2,75,0,33,3,12,0,0,2,1,0,24,10,1,7,4,9,15,0,18,4,28,3,54,15,2,15,20,14
"49",42,1,2,21,40,16,4,0,1,221,30,0,15,45,9,0,1,6,0,16,2,1,2,8,57,35,84,0,10,48,46,7,6,14,14,12,43,7,19,1,5,11,1,22,2,2,30,10,14,0,64,5,180,0,86,4,29,0,1,10,3,0,57,30,3,18,9,12,26,1,27,17,48,12,108,40,1,28,49,23
"50",25,7,2,25,31,18,3,0,1,185,27,0,9,34,0,0,0,2,0,14,3,0,3,10,46,20,77,0,11,46,48,6,12,9,22,8,41,9,18,2,7,2,3,12,1,1,20,10,4,0,74,5,172,0,88,5,38,1,1,10,3,0,55,25,3,21,10,15,26,1,24,5,45,10,91,40,4,40,41,23
"51",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
"52",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53",23,2,0,14,22,6,2,1,0,98,10,0,4,23,5,0,2,1,0,5,2,0,3,6,22,14,33,0,9,22,23,6,6,7,2,6,18,3,5,2,2,0,2,6,2,1,16,5,1,0,33,3,75,0,53,1,13,1,2,1,1,0,27,21,2,8,4,11,14,1,15,2,16,11,51,25,1,9,16,15
"54",29,7,3,22,54,31,4,0,0,188,26,0,12,31,3,0,0,3,1,12,3,0,3,16,53,33,90,0,10,60,45,9,10,20,20,10,60,9,19,2,5,7,3,19,3,1,28,18,10,0,69,2,198,0,91,8,42,0,0,4,6,0,63,39,0,32,9,7,30,0,17,12,48,17,131,38,2,32,64,27
