"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",5,54,7,10,23,0.93,178,5,0.75,173,1,60,2,5,287,2,221,1,13,5,1,101,16,107,86,7,44,3,187,337.25,3.5,34.5,6.75,7,101,0,150,1,60.5,1.39,47.5,7,7,10,7.63,1,581,16,8,0.84,14,1,0.94,51,39,0,10,3,83,21.8,60,49.25,6,1,0.1,0.01,1,33,4,31,0.5,1,4,42,0,51,1,14,2,18
"2",2,8.16,30,16.57,36,0,86,4,0.15,2,0,8,0,0.47,1,1,9,2,0.48,0.12,0.2,22,7,15,1,2,2,0,61,17,1.01,0.5,0,0.01,23,0,26,0,12,0.96,4,0.09,1.26,5,0.01,6,99,9,7.22,4,11.38,0.2,0.15,24.48,1.15,0,20.29,0.01,19.53,17.67,2,1,6,4,0.01,0,0,3,0.01,19,0,15.9,3,43,0,3,0.3,4,0,2
"3",3,35,120.96,9.47,202,1,21,2,0.75,22,0.2,18,7.25,7,10,1.45,51,0,4,7.69,1,76,61,68,29,0.86,7,1,97,5,0.21,7,0.06,16.42,43,0,3,0,8.07,3,4.6,4,5.8,11,2,15,25.66,1,1,7,28,1,0.94,2,11,0,3,1,4,12,3,40.76,3,80,1,1,1.04,86.05,6,13,7.55,50,1,59.81,0,44,1,82.82,1,10
"4",1.16,6,19,2,0.13,1,46,1.53,0.08,2,0.08,9,0,4.82,4,0.04,1,0,3,1,0.1,5,10,2.85,1.77,0.09,5.54,0,17.57,2,3.63,0.01,0.06,0.41,47,0,79,0,4.35,0.45,4.51,4,1,1.25,0,0.69,1,2,1,1,2,0.1,0.13,5.65,7,0,0.13,0,10,3,38.36,0.02,0.89,3,0.06,0.02,0,0.14,1,1,1.34,22,1,2,0,6,0.15,1,0,1.78
"5",2,2,23,7,11,0.13,17,4,0.14,4,0,1,0,1,4,3,52,0.01,2,8.51,0.19,20,8,24,16,6.16,7,0,25,7,3,1,0,1,21,0,31,0,2,1,5,8.32,1,3,2.21,7,6,9,1,2,8,0.19,0.15,8,18,0,19,0.24,1,10,8,4,1,8,3.1,0.01,0,2,5,25,1.85,20,2,1,0,4,0.28,1,0.01,8
"6",0.42,0.2,6,4.5,0.3,0.03,4,1,0.12,1,0,3,0,1,6,4,4,0.06,1,2,0.15,1,27,1,4.38,1,4,0,28.83,6,1,0.01,0,0.66,12,0,42,0,2,2,1.77,0.61,0.09,4.28,1,0.41,43,0.39,1.51,4,17,0.15,0.15,2.93,1,0,2,1.31,3,13,45,1.29,5,0.15,1,0,0,2,1,6,2,15,3,6,0,3.47,0.23,4.22,0,1.02
"7",1,2,5,1,1,0,0.22,0,0.07,3,0,0,0,0.11,1.52,0,0.34,0,0,4,0.09,0.89,2.11,0.07,4,0,0.55,0,4,1,0.06,0.6,0,3,4,0,2.18,0,4,0.01,0.02,0,0.04,1,0,0.01,3,0.01,0,0,3,0.09,0.11,0.73,0.08,0,1,0,1.07,2,0.15,0.01,0,0.01,0.67,0,0,0.03,0.02,0.01,0,0.95,0.02,0.31,0,1,0.13,1,0,0.16
"8",0,2.33,8,6,3,0,3,0.01,0.1,1,0,0.07,0,0,0.02,0.01,8,0,0.09,0,0.13,1.11,4.82,10,2,0.06,0.47,0,2,6,0.03,0.01,0,0,12,0,3.54,0,0.03,1,0.16,0.05,0.06,0,0.01,0.03,0.82,3,4,0.04,0.37,0.13,0.15,5,0.17,0,0.06,0,1.16,3,0.47,0,0.06,0,0.89,0,0,2.42,0.01,0.01,1,10,0.01,0.59,0,0.1,0.19,7,1,0.01
"9",0,32,2,10,0.22,0,0.16,0,0.14,0.04,0,4,0,0,0.03,0.01,0.28,0,0,0,0.18,0.01,29,17,1,0.02,0.05,0,1,0.02,0,0,0,0,2,0,0.41,0,0,1,0.06,0,9,1,0,0,0.05,0,0,0,0.02,0.18,0.15,0.12,0,0,0,0.01,2,0.1,0.17,0.02,0,0.01,0,0,0,25,0.01,0.02,0.01,0.13,0,0.04,0,0,0.27,0.27,0,0.01
"10",0.01,0.77,39,0.13,6.42,0,0.72,3,0.14,5,0.03,0.04,0,0.01,0.14,0,23,0,0.25,8,0.19,0.29,1,5,2,0.01,0.12,0,7,4,1,1,0.03,0.21,0.26,0,15,0,0.48,0,0.01,2,1,4,0,0.1,1,2,0,1,0.26,0.19,0.15,1,0.02,0,1,2,3,0.23,0.58,1,0.38,0.01,0,2,0,2,0,9,0.04,0.12,0,3,0,2,0.29,0.11,0.03,6
"11",0,0.4,0.51,0.75,6,0,0.72,7,0.09,13,0,0.01,0,0,0.06,0.02,0.23,1,2,0,0.12,0.26,2,23,0.55,0.01,0.08,0,20,0.31,0.01,0.1,0,0.16,1,0,0.31,0,0.1,0,0.17,0,1,12,0,0,0.44,5,0,0,0.02,0.12,0.15,4,0,0,3,0,2,0.01,0.29,0.16,0,0,0.03,1,0,1,0,13,0.02,5,0,3,0,0.19,0.19,3,0,0.12
"12",1,0.12,0.15,4,1,0,3.37,0,0.16,0.07,0,1,0,0,0.17,1,0,0,2,0.07,0.21,2,0.18,0.06,2.63,0,4,0,33,0.42,4,0.39,0.06,0.04,1.43,0,1,0,0.01,1,0,4,0.17,0,0,0.03,8,0.06,0.01,0,2,0.21,0.15,0.07,1,0,1,0,12,0.02,0,0,0,0,0.02,1,0,0.01,0,0.06,1,3,0,0.36,0,1.31,0.31,13,0,23
"13",1,9,23,0.17,3,0,4.24,0,0.33,1,0,0,0,11.79,8,0.01,7,0,0.09,0.02,0.43,2,0.09,0.25,3,0.26,1,0,18,7,2,0.01,0.02,0,4.49,0,2,0,0.8,2,0.01,1,1,0.01,0.01,0.22,79,2,5,1.21,38,0.43,0.15,2.56,0.35,0,1,0,3.13,1,0.96,0,0.13,0.39,1,0,0,0.01,0.87,0.03,0.01,3,1,93,0,11,0.65,0.54,0,1
