"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.11,1,4,0.12,0,12,6.5,1,0.15,38,2,1.85,0.01,4,1,0,9,0.14,0.33,0,0,0.02,5,2,0.09,0,0.56,0.01,0,0.81,0,0.3,0.21,0.02,1,2.5,0.09,3,0,0,0,0.58,1,0.05,0.46,0.06,5,0,1.24,24,0.6,98,35,0.73,0.72,0,0.17,0.64,1.07,0.63,1,10,0.6,8,0,0.03,11,1,3,0.84,0.85,2.79,1.7,0.14,7,32,4,8,2,0
"2",14.76,6,10,10,0,59,33,34,50,50,3,2,4,5.52,13,5,9,140,18,1,3.76,3,92,195,39,0,7,0.01,6,26,3,8,213,8.88,25,3,5,3,0,5,6,163,125,6,63,22,12,0.14,59,24,55,20,19,1,2,1,2,66,14,7,1,8,0.72,1,0,2.52,38,16,7,1,310,15,2.04,39,8,32,33,3,3,6.48
"3",1,0.05,14.56,25,1,10,5,12,25,8,0.11,3,3.16,0,1,5,3,4.03,41,0.07,0.04,3,2,21,10,1.22,1,1,2.58,15,0.48,11.83,9,1.83,2,0.03,2,8,0.78,0.01,0.04,222,29,3,1,3,1,0,40,20,11,10.76,49,2,1.41,0.02,0.1,1,2.56,3,1.02,7,0.67,4,0,0,23,1,2,1.59,65,4,0,36,2,20,4,7.26,1.03,0.03
"4",0.02,0,11,0.46,0,11,23,1.06,0.43,50,3.15,2,0.11,0,3,0.01,1,0.36,0.31,0,0,2,16,2,0.08,0,0.91,0,0.01,0.17,0.01,0.31,21,1,9,0,0,0.78,0,1,0,1.27,11,0.07,0.29,0.23,10,0,2,1.35,14,2,3,1,0.81,0,0.02,0.38,29,16,0,1,0.45,0.13,0,0.02,3.06,9.74,4,0.98,8,3,0.14,0.36,5,0.77,6,5,1,0.01
"5",5,8.8,4,3,0,5,14.77,7,14,16.62,1,2,4,1,1,3,16,18,37,0,0.02,3.64,51,29,4,0,3,0,4.91,1,7.37,20,25,2,2,1.63,2,6,0,4.76,1,76,9,7,12,17,8,0,5,72,17,8,2,3.79,2,0.51,3,19,1,3,0,1.87,0.39,4,0,0,11,0.56,0.45,3,15,10,0,5,11,11,1.25,2,0.04,0.19
"6",1,0,2,1,0,8,3,13,6,2.25,0.09,1,0.03,0,22,0.02,6,0.2,0.11,0,0,0.09,0.18,3,0.02,0.65,6,0.53,0.12,0.02,0,2,0.62,0.05,4,0.05,0,0.14,0,0.13,0.01,0.56,30,0.05,11,3,1,0,0.16,1,0.87,1,1.15,0.03,1,0,0.1,0.07,2,0.24,0.59,0.05,0.35,0.01,0,0,2,1,12,0,5,8,1,1,4,3,0.04,3,0,0
"7",1.72,1,9.47,6,0,4,6,13,16,41,0.17,6.77,5,0.01,5,3,9.37,3,40,0,1,5.11,4,14,4,0,1,0,5,5,11,3,48,2,4,0,0,1,0,0.76,0.62,91,29,2,12,4,6,0,4,30,1,8,16,2.29,1,0,0,43,1,2,0,46,0.38,1.02,0,0,69,14,1,6,117,3,0,13,10,4,2,2,0,0.27
"8",21,15,15.29,7,2,28,27,175,65,15,0.02,2,19,1,3,26,8,118,68,1,5,60,40,114,67,2,6,2,36,61,24,48,190,3,36,5.56,3,1,1.56,0.76,7,892,47,50,241,64,2,1,81,169,26.99,3,59.26,0.25,16,8,0.32,74,3.52,4,0,5.34,1.15,5,1,4.67,2.75,28.04,0.79,5,801,2,3.78,163,4,4,9,9,5.56,1
"9",6,5.17,1,3,0,9,38,19,27.15,3,0.01,3,3.68,0,20,3,15,14,110,0,1,10,5,32,23,0.65,5,0.53,5,2,2,3,7,1,23.32,1.47,1,1,0,1,3,160,2,5,32,9,7,0,28,14,38,4,10.1,3.86,3,0.99,0.04,14,5.04,6,0.59,3,0.35,2,0,0,9,16,3.41,1,198,3.22,1,2,4,63,13,12,0,1
"10",0.67,1.64,11,3.44,0,11.28,10,2.62,86,11,2,4,6,1,1,1,23,13,19,0,1,1.04,1.96,8,5,0,13,0,4,4,4,7,11,2,4,0,3.6,2.63,0,0.04,1,8,93,1,6,6,3.77,0,5.33,9,6.38,10,4,1,1,0,1.69,19,0.63,7,0,7,0.22,1,0,0,1.71,7,10,0.87,84,7,0,4,2,15,7,5,0,1.98
