"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",8,13,1,17,0,0.54,3,0.45,0.44,0,1,2.23,0.6,10,3,2.5,0.53,7,12.54,2,5,0.05,0,44,3,5,0.44,0.36,16,0,2,18,0.38,0.07,0.18,1,0.02,0.05,0.02,1,4,3,2,3.09,1,1,2,2,0.49,0.01,0.12,4,0.47,0.69,3,7,2,1,2.86,9,0.25,0,0,6,1,3,15,6,1,5,0,1.05,0.41,22.34,0.08,7,0.12,2,0.01,51
"2",16,5,13,25,0,0.41,27,2,3,0.01,5,143,66,7,19.49,59,2,12,232,25,29,1,0.11,26,8,139,3,11,8,2,23,68,4,2,20.54,5,2,0.55,1,10.04,11,30,8,44,11,0.1,5,7,0.74,2.42,4,2,79,5,3,5,21,21,15,12,6,0.37,0,106,40,3,93,5,37,19,0,2,3,11,0.82,9,8,3,3,17
"3",5,10,1.3,3,1,0,10,0.35,0.38,0.14,1,20,48,4,3,3,2,3,34.41,0.39,14,1,0,4,1,80,18,5,13,0,40,7.51,1,0,0.3,28,1,0.1,0.01,0.2,22,3.82,2,6,6,0,1,10,2.04,1.2,5,4,4,4,1,5,3.77,10,4.62,6,2,0.01,0.47,25,3,0.17,7,4,45,5.92,0,2,2,9.04,0.15,7.79,0.58,2.89,0.06,24
"4",9,6,0.3,18,14,0,4,3,0.03,0,1,5,1,12.3,2,2,0.36,2.23,5.37,3,10,0.13,8,5.57,1,4.8,1,1,3.12,1,32,4,2,18.67,0.16,31,1,1,0.1,1,8.59,4,4,15,1,24.67,2.38,0.49,0.05,0,3,0.21,0.96,2,0.74,21,0,3,2,7,1,0,2,22,2,0.24,4,2,34,29,0,1.74,1,21,2,2,0.24,3,0.02,116
"5",30,6,6,58,0.48,0.02,10,1,2,2,8,10,11,20,2,17,2,3,131,3,24,2.43,0,53,15,142,2,16.72,11,1.52,110,44,3,1,5,14,0.28,0.15,5,4.88,66,10.93,38,3,12,2.82,14,10,1,0.14,4,2.74,50,13,10,18,1,23,27,32,8.06,0.2,0,72,2,11,228,8,27,35,0,2,11,19,0.23,66.35,2,5,5.37,74.87
"6",125,71,1,209,2.33,1,70,3,5,4,4.61,57,6,85,86,32,0.25,35,27,3,189,1,0,45,17,9,2.03,1,1.67,2.22,334,40.86,38,1,2,3,0.39,0.22,1,5,81,1.25,73,49.57,45,4.11,23,4.79,2,4.78,0.25,1,21,29,23,65,6,135,19,164,8,0.2,0,4,8,18,89.17,128,44,39,0,3,35,15,0.33,94,1,17.34,1,45
"7",12,19,4,31,0.05,0,28,3.1,2,0,7,10,76.41,5,5,44,2,10,127,7,27,5.67,0,36,3,33,2,1,10,0,34,88,3,1.52,3,122,2,0.13,2,1,31,2,11,115,1,1,6,34.8,4.8,0.01,3,1.15,7,5,4,11,0,4,1,3,4,0,1,37,1,6,31,5,54,5,0,3.98,3,4,0.2,45,7,51.43,1.02,58
"8",5,13,2,2,1,0,9,1,0.97,0.09,2,1,18,2,1,2,3,6,103,7,3,0,0,29,6.36,24,4,22,3,0.1,5,109,1.85,1,3,11,3.9,0.1,1,1,43,12.12,8,13,3,1,1.97,16,1,0,1,7.19,3,6.92,4,1,0.01,3,1,4,1.97,0.48,0.86,57.09,1,5,2,4,14,18,0,0.47,1,39,0.14,4,1,1,7,3
"9",5,1,0.66,33,0.01,0,11,0.29,0.24,1,2.06,8,16.78,1,2,7,0.17,1,59,3.24,1,1,0,30,0.61,42,4,3,4.77,0,6.39,30,1.55,0.02,2,3,3,0.07,3,1,44,2.16,4,22,3,0.01,2,5.46,1,1.57,0.49,1,1,1.08,3,3,0,4,10.29,21,0.28,0,0,47,4,3,11,5,5,10,0,0.76,2,20.44,0.11,27,0.49,10,0.04,9
"10",0.13,0.14,0.16,2,1,0,6,0,0,0,3,0.04,3,1,0.15,7,1,5,37,3,1.33,0,0,56,0,5,4,14,20,0,0.14,27,0.02,0,0.28,2,1,0.1,0.05,0,0.41,1,0.21,7,0.08,0,0.03,0.58,0,0,2,0.56,1,0.01,0.02,12,0,0.13,1,0.16,0.22,0.01,0.47,9,0.03,0.09,9,13,46,1.05,0,0,0.07,135,0.14,4,0.83,0.8,0.12,8
