"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.01,0.15,4,0.02,42.52,0,0.05,10,0.04,0.23,0.04,9,0.29,1,0,0.24,0,1,0,0,2.69,14,1.94,0.66,1,0.21,19,2,0.24,1.24,7,167,1,4.88,47,22,3.95,0.61,2,0,0,1,5,7,0.87,0.01,0,3,5,9.92,0,0,0,0.02,2.57,0,0,0.25,4,0.25,1,5,0,0,0,1,5,29,1,0,2.84,14,0.25,1.16,0.04,0,4,25,0.51,0.12
"2",1,13,0.16,0,0.39,0,0.51,0.1,7,0.05,1.08,13,46,7,0,5,0,13,0,0,1.39,25,1.17,12,4,0.04,0.21,1.74,0.75,0.05,0.04,73,0.22,17,31,0.37,116,28,3,0,3.38,0.05,0.16,35,2.1,3,0,51,1.02,0.93,0,0,0,0.08,0.13,0,0,0.08,58,1,22.12,0.16,0,0.01,0,6,8,73,0.24,0,0.07,13.22,0.21,1.16,0,2,71,3,1,5
"3",1,17.67,35,1,17,0.3,2,10,19,55,7,10.25,50,8,0.02,8.84,0,9,14.99,0.67,34,3.04,111.54,2,5.47,2,5,56,1,72,9,80,32.83,22.78,191,17,234.6,10,2,8,0.03,19,4,57,14,1,1,52,21,55,0,0,0.6,11,1,0.02,1,38,28.91,4,47.86,3,0,0.02,6.78,2,1,39,326.06,0.17,41.67,222,0.61,14,9,4.11,72,11.43,21.47,1
"4",1,1,0.51,1,0.81,0,14,3,4,4,28,2,2,0.08,0,8,0,1.82,1.11,0,1.99,0.55,2,0.4,5,1,0.02,1.97,0.24,1,21,4,0.97,1,2,35,10,0.02,0,0.16,0.58,11.49,2,1.06,1,2,0,3.63,4,80,0,0,0,0.8,9,0,0,2,15,1,73,0.06,0,0,0.01,1,0.71,2,3.14,0,3,2,2,6.57,1,1,2,0.69,1,0.49
"5",1.76,0.02,3.17,0.02,5,0,6,10,1,1,21,0.01,1,1,0,0.07,0,0,4,0,17,1.99,1,1,0.12,0.02,1,0.51,0.3,0.02,1.28,0.32,31,0,1.03,13,5,1.53,0.11,0.01,0,0.13,1.16,22,2,0.08,0,23,0.14,15,0.01,0,0,1,12,0,0.01,0.02,0.11,0,0.29,5,0.01,0,2,0.01,1,1,17,0,0.3,1,0.14,28,0,0,0.16,9.13,0.02,0.14
"6",5,21.5,56,23,127,1.35,27,51,45,32,51,51,64,29,0.03,32,3,39,6,2,43,43,555.62,3,91,34,17,23,3,64,30,412,88,6,156,800.57,324,17,22.64,5,1,3.93,232,61,15,67,3,136,71,573,10.67,0.01,1,28,501,0,12.67,39,152,5,357,66.67,0.12,3,5,18,14,64,9,1,18,901.67,59,65,61,1,493.08,176.05,171.33,36
"7",0.11,1,9,4,1.96,0,2,2.07,1.43,6,44,10,2,1.47,0,2.53,0,0.71,0.37,0,1,1,4.53,3,0.21,0,4,1,0.41,4,0.12,17,1,0.55,16.42,3.9,4,1,1,2,0.36,0.1,1.03,12,3,0.22,0,1,17,176,0,0,0,1.77,2.9,0,0,9,5,1,3.62,0.05,0,0,0.01,5,0.14,31,14,0,17,1,33,45,0.47,0,2,3,4,1
"8",1,0,1,0,17,0,0.09,0.27,0.13,0.57,0.02,3,0.05,1,0,0.22,0,0.26,0,0,2.21,8,1.79,0.04,0.13,0.67,1,0.92,0.3,1,2,1.44,0.13,0.1,1.4,1,3,4,0.18,0.01,0,9,51,0.44,2,0,0,2,1,0.6,0,0,0,0.17,0.09,0,0,1,1.71,0,2,0.26,0,0,0,0.14,0.01,9,5,0,0.8,89,0.16,1.98,0.08,0,20,0.85,0.02,0.01
"9",0.33,0,0.08,0.11,3.47,0,0.03,0.52,0.16,0.38,1,8,1,1,0,0.02,0,0.16,0.04,0,5,20,13,0.18,10,0.31,0.14,1,0.22,4,3,1,10,1,0.28,1,2.5,2,0,0.02,0,2.36,50,0.63,4.41,3,0,1,0.06,1.35,0,0,0,8,1.6,0,0,1,0.67,0.05,1.41,2,0,0,0,0.26,1,0.7,7,0,0.21,17,0.26,0.18,0.01,0.09,0.73,0.29,0.01,10
"10",0.81,1,27,0.38,28,0.02,5,8,0.75,2.06,1,2,5,3.74,0,1,0,0.32,1.98,0,3,40.9,13,40.28,1.85,1,17,1,0.76,3.39,36,21,12.67,2.31,105,4,9,4,16.11,0,0.58,9.95,6,2,17,1,0,25,14,2,0,0,0,1,8.52,0,0,3.26,6,0.62,17.68,13.14,0,0.17,0.04,4,3.58,38,42,1,20.1,227,1,4,3,1,16.6,2,1.53,1
"11",2,1,35,15,27,1,30,31,1,15,30.7,29.57,6,1,0,1,0,59.3,2,0,82.89,25.66,96,10,10.83,6.29,10,6,0.78,11,1,18,1,17.83,1,80,87,7.56,16.7,8.87,0.58,5,5,37,6,1,0,112,24,58,0,0,0,8,42,0,3.3,3,47,7.55,5,2,0,0.21,0.03,2,1,10,6,2,18,131,3,4,2,1,69,6,5,46.35
"12",0.01,0.02,0.37,0.01,0.13,0,0.16,0.07,6,1,0.02,0.26,0.2,2,0,1,0,16,1,1,2,1.12,1,0.78,0.26,0.52,0.01,1.41,1.5,0.62,5,0.17,0.5,1,0.09,36,5,0.03,0,0,0,15,97,0.07,4,0.01,1.5,0.31,0.23,0.13,0,0,0,1,1,0,0,0.2,47,3,1.37,0.07,0,0,0,0.1,0.05,1.8,1.33,0,1.52,57,0.15,0.3,0,0,17,0.96,0.01,0.01
"13",0.01,0.3,0.72,0,1,0,1.42,3,0.32,0.06,1.53,1,5,4,0,6,0,0.02,0.01,0,16,67,0.33,8,1,0,0.09,16.3,0.74,0.07,0.02,4.66,9.19,0.11,3,0.08,95,9.98,1,0,0,0.09,1.78,1,4,0.58,0,3,2,66,0,0,0,0.51,0.04,0,0,0.09,2,0.01,6,2,0,0,0,9,0.36,4.55,5,0,0.05,56,0.25,3.85,0.11,0,0.86,14,1,4
"14",3,18,10,9,76,1,39,2,18,61,18,2,34,7,0.03,16,1.25,34,1,0,11,20,33,13,25,4,14,10,1,21,6,127,53,4,35,22,90,13,3,3,6.91,13,192,23,12,6,0,25,6,38,0.03,1,1,45,58,0.04,1,19,9,6,318,8,2,3,6.91,1,2,40,198,2.6,9,44,32,68,3,1,110,28,23,3
"15",0.21,0.02,2.28,3,1,0,24,0.38,0.02,2.48,3,1,1,1,0,0.12,0,0.98,0.16,0,3.79,2.64,0.87,0.24,0.1,1,4,11,0.9,1.6,9,25,14,3,38,14,2,0.44,0.23,0,0,7,2,7,11,1,0,9.93,1.23,22,0,1,0.1,0.27,3,0,0,0.7,1,1.98,4.92,0.14,0,0,0,0.2,1,15,0.26,0,0.47,8.24,0.42,69,0,0.04,0.6,30,0.58,0.54
"16",7,0.01,4,1,188,0,0.07,0.24,0.29,8,0.54,3.83,0.5,1,0,5.53,0,3,2,0,1.17,1,3,4,0.55,1.67,6,4,0.62,1,3,26.32,1,3,6.03,13,4.2,0.85,3.22,1,0,12,61,3.76,1.71,3,0,8,1,31,0,0,0,1.06,2.06,0,0,1,86,3.08,3,3,0,0,0.85,5,2,36,13,0,1.65,15,7,14,1,0.09,34,1,0.03,2
"17",2,0.17,12,3,1,0.02,3,2,28.38,29,35,14.78,5.51,0.64,0,6,0,10,2,0,2,1,47,11,8,11.32,7.35,67.37,0.39,1,5,75,27.34,3.84,1,171,1,0.41,0.53,4.43,0,27.21,138,17.67,1,0.8,0,3,5,29,1,0,0,14,1,0,1.39,0.83,2,0.03,206,3,0,0,0.03,3.9,6.41,6,22,1,2,36,1.8,10,2,0,14,54,4,1
"18",1,0.02,4.51,4,14,0,25,0.46,1,2.8,19,0.16,1,0.5,0,0.23,0,0.07,1,0,6,7,17,1.26,3,3.72,9,2,0.24,3,8,14.48,1,0.08,85,25,18,10,0.5,0.53,0,9.53,26,5.56,3.97,1.07,0,15,5.64,5,0,0,0,6,1,0,0,0.22,1.78,1,4.55,1.97,0,0,0,1.82,0.45,27,27,0,1.37,46,1.1,33,0.01,0,5.62,2.46,0.08,1
"19",17,15,82,14,166,0.06,90.75,23.04,4.09,90.01,135,2.79,73,9,0.03,21.15,0.01,39.88,11,0,225,95.19,29.48,25,22,25,37,86,1.7,46,33,289,60,7,175,211,29,21,19,19.3,11.54,45,257,31,28,20,0.1,329.72,58,110.91,6.05,0.16,1,40,262.14,1,1.54,7,120,8,960.87,12,0.09,1,3,9,11,142,86,4,5.81,511.76,19.41,113,3,7,26.9,161,14,35
"20",0,3,13,2,16.85,0,0.28,0.13,42,5,0.18,0.2,1,0.39,0,0.25,0,1,0,0,30,4,0.66,2,8,1.61,1,3,0.52,0.45,6,2.13,2.08,3,1,32,1,0.56,0.02,0,0.02,21,73,0.39,0.15,0.24,0,18,6.93,0.17,0,0,0,0.3,0.09,0,0,3,43,4,0.26,3,0,0,0,1,0.13,18,1,0,0.49,18,0.57,1.88,0.02,0,6.66,4.42,0.05,0
"21",0.04,0.01,0.29,0.04,0.43,0,30,0.02,0.4,0.25,0.13,3,0.04,0,0,0.06,0,0.08,0.01,0,11,12,31,0,2,2,1,0.48,0.24,2,3,1.5,0.13,0.01,0.67,10,6,3,0,0.01,0,4,2,0.16,0.17,0,0,0.28,0.16,0.05,0,0,0,0.11,1,0,0,1,0.2,0,1,0.04,0,0,0,0.03,0.02,37,0.33,0,0.1,0.92,0.01,32,0,0,3,0.05,1,0.06
"22",3,2,1,0.22,63,0.03,3,1,5,0.32,0.83,0.45,0.58,0.03,0,1,0,22,0,0,30,5.59,1,3,0.09,2,1.77,38,0.9,1.12,24,63,39,1.21,9,12.04,8,0.04,0.08,0,0.1,1.37,81,63,2.82,0,0,1.51,18,3.54,1,1,0.1,0.59,39,0,1,3,3.64,0.08,4.58,1,0,0.02,0,2,2,101,4,0,1,3,46,5.36,0.13,0,1.85,2.19,1.05,0.92
"23",7,9,59,13,155,2,34,42,27,42,1,12,27,22,0.02,1,0,30,19.86,0.81,109,53,126,1,51,14,3,52,1.22,43,12,215,92,8,105,190,181,15,9,4,1,83,251,23,41,15,1,92,1,202,2,0.01,0,5,203.11,1.52,5.14,24,220.81,5,233,41.62,0.09,0.45,3,17,1,4,226,2,50.68,142,33,210.27,10,5,46,18,39,72.03
"24",0,0.02,0.06,0,8,0,6,0.05,2,1,0.03,0.01,4,0.01,0,0.74,0,0.64,0,0,2,0.03,3.29,0.03,8,5,1,0.1,0.27,0.15,0.05,4,0.51,1,3,1,0.36,0.04,2,0.01,1,1,32,3,0.04,1.75,0,36,3,0.12,0,0,0,1,0.05,0,0.01,0.32,0.64,0.02,19,3,0,1,0.02,1,0.1,0.9,1.42,0.01,0.12,0.59,0.01,0.02,1,0,12,0.06,2,16
"25",0,0.26,19,0.05,1,0,0.28,2,0.03,0.02,7,7,4,0.07,0,1,0.01,7,0,0,29.45,14,0.62,2,0.02,0,5,6,1,4,12,35,5,0.06,1,1.65,5,1.57,2,0.07,1,0.02,0.38,2.41,0.04,0.02,0,7.37,11,1.4,0,0,0,0.27,17,2,0.01,0.05,1.11,1,0.65,0.1,1,0,0,0.37,0,12,0.58,0,0.12,1,0.39,3.87,0.11,0,1,3,1,5
"26",0,1,9,0.01,3,0,0.17,6,1,3,1,0.03,0.47,0,0.02,14,0,1,0,0.67,4,0.79,2.59,1,0.63,2,1.57,0.54,1,1,1.34,5,6,2,4,18,4,1,0.37,0.01,0.01,11,5,0.16,0.08,0.05,1,14,0.13,0.34,0,1,0.1,8,1,0.02,1.7,0.36,2.47,0.01,37,3,0,0,0,0.17,0.02,9,13,0,5,4.96,0.62,0.09,0.12,0,4,43,0.93,0.05
