"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",24,0.16,1,11,10,0.03,1.58,8.3,25,2,3,10,8,0.01,17,36,8.16,20,4,8,1,0,20,0.08,7,6,1.59,51,14,8,50,0.98,125,0,0.22,3.1,16,0,0,17,8,0,3.14,7,1,17.11,89.66,2.99,5,1,2.23,2,33,6,27,5,12,4,5,0.02,34,60,0,1,26.47,4,0.74,0,0.76,3.36,1,1,13,0,9.7,93,1,7.57,8.43,0.45
"2",1,0.03,0.04,0.55,0.43,0.03,1,0,0.57,14,6,0.09,1,0,2,1,5,0.01,0.01,0.03,2,0,3,0.02,1,0.34,0.08,0.33,0.02,0,18,0.01,5,0,0,2,0.1,0,0,0.07,0.13,0,1,0.02,4,0.94,11,0,0,0.65,0.01,0.15,3,2,0.27,12,0.03,2,0.07,0,0.32,0.13,0,0.13,5,0,0,0.12,0.04,0.03,0.01,0.23,0.67,0,0.18,1,0.46,7.57,0.02,0.06
"3",19.54,4,2,46,11,0.03,9,1.17,15,3.55,8,6,4,0.03,7,1,1,4.36,0.98,2,0.42,1,43,0.08,9,7,2,25.12,8,2,88,1,5,0,2,5,3,0,1.23,13,5,0,1,21,19,6,54.46,3.21,6.92,1,0,16,8,1,6,3.2,2.12,5.94,4,0.04,45,33,0.13,11.09,2,0.05,1,2.67,13,1,2,0.14,6,0,7,3,1.54,1,1,1
"4",0.46,0,0,15,7,0.03,0.26,0.01,1,0.2,0.01,1,0.01,0.13,0.33,8,2,6,0,1,0.04,0,0.09,0.05,3,20,1,0.83,0.14,0.05,0.09,0.01,0.24,0,2,0,3,0,0,0.07,0.01,0,0.82,0.15,0.02,3,4,2,2,2.01,0,1,2,0.19,0.07,0.02,1,0,1,0.01,0.46,41,0,0.07,0.12,0.3,0,0,0.02,0.04,0,0,1,0,0.25,64,0.96,7.57,0,0
"5",0.45,1,0.87,5,0.1,0.03,9,0.01,1,1.08,4,1.36,6,0,0.21,9,0.29,0.02,0.55,0.02,1,0,8,0.05,0.11,31,0.1,24,2,2,49,0.01,0.14,0,0.02,0.18,5,0,0,1,2,0,0.06,0.09,12,8,1.45,2,0.08,3,0.25,5,17,9,2,1.52,0.58,1,0,0,0.75,1,0,1,10,0,0.01,0.35,1,0.05,0.1,0.06,1.28,0,0.63,2,0.96,7.57,0.29,0
"6",7,0,0.01,0.19,7.76,0.03,0,0,0.08,39,4,0.21,1,0,0.24,0.27,0.08,0.03,0.01,3,0.34,0,1,0.11,27,0.8,0,0.77,0.05,0.12,3,0,1.13,0,0.08,5,0.07,0,0,0.05,0.18,1,0.89,0.03,68,41,2,0,0,1.82,0.01,7,23,0.31,0.38,2,2,0.09,0,0,15,33,2,5,4.91,0,0.04,0,0.01,0,0.02,0.02,139,0.02,0.77,1,1,7.57,0.08,0.04
"7",0.05,0.05,1,4,1,0.03,0.43,4,7,0.06,10,0.12,4,0,1,0.13,20,1,0.06,0,0.01,0,6,0.04,12,0.87,0.81,0.22,1,4,0.31,0,0.11,0,0.01,1,1,0,0,8,0.06,0,0.39,0.03,3,0.08,0.52,1.15,0.12,3,0,0.02,6,4,18,0.49,7,3,0,0,0.23,0.33,1,0.09,31,0.95,0.04,0,2,1.44,4,0.12,0.07,0.01,0.12,1.25,0.77,7.57,0.02,1
"8",14,0.03,1.48,1,2,0.03,0.02,0.09,2.65,4,1,3,10,1,5.77,6,1,3,1,4,10,0,4,0.06,1,5.77,0.22,51,5,1,29,1,16,0.01,0.35,1,1,0,0,1,0.67,1,0.7,1,1,10,2,0.14,0.04,19,0.02,24,4.06,2,10,20,1,3,0.01,1,8.47,6,0,9.61,5,0.11,2,0,0.91,0.15,0.83,1,4.07,0,5,46,1,7.57,6.32,0.04
"9",1,0.01,0.11,2,1,0.03,0.04,0,0.07,10,3,2,5.31,0,0.21,9,0.22,0.02,0,1.53,0.29,0,0.2,0.04,1,6,0.03,1,3,0.04,2,0.02,8,1,0.05,0.35,0.81,0,0,0.33,1.03,0,0,0.03,5,5,1.26,0,1,1,0,1.11,1.42,16,0.48,0.08,0.03,0.19,0.01,0,1.91,74,0.11,1,0.31,0,0,0,1,0.01,0.03,0,13,0,0.48,1,0.82,7.57,3,0
"10",175,18,45,27,7,0.03,33,11,290,202.45,105,71,13,3,96,156,179,73,16,87,1,1,16,0.32,135.77,286,2,26,54,36,120,12,284,6,29,1,44,0,0,60,2,3,9,64,7,389,620,3,18,238,7,79,1,108,100,19,45,34,10,8,112,789,5,1,79,15,7,3,49,17,38,6,218,3,51,417,1,7.57,5,21
"11",14,0,0.01,11,0.04,0.03,0.02,1,0.12,0.06,0,1,0,0,0.09,0.1,4,0.2,1,0.02,4,0,2,0.04,0.68,0.01,1,6,0.02,6,8,0.05,3,1,0.02,0.01,0.17,0,0,0.01,0.01,0,0.06,0.39,0.37,15,6,0.26,1,0.35,0,0.06,9,0.05,2,16,0,0,0.34,0.48,1,0.64,0,0.17,1.01,0,0,0,0,0,6,0.03,0.22,0,5,11,0.82,7.57,0.03,7
"12",12.63,2,3,19.43,2,2.99,0.09,1,3,4,1.04,76,4.85,0,19,31,9,11,0.92,1,6,2,2.51,1,9,30.47,0.18,24,7,4,22.04,0,5,0.04,2.68,2.31,7,0,359.3,1.77,1,0,1,2.21,4,13,52,0,0.07,31.24,3,33,16,16,3,1.28,0.96,1,0.61,0.35,52.56,52,0.13,1,3.24,6,1,0,2,7,3,0.31,17,0,15,16,34,434,1,0.4
"13",0.26,0.02,4,2,0.21,0.03,0.33,1,0.64,0.61,3,4,1,0,2,0.57,7,0.01,1,0,0.26,0,5,0.06,5,0.28,2,7,2,0.26,9,0.34,12,0,0.01,5,1.34,0,0,1,2,0,0.26,0,6,8,14,0.05,0.04,14,0,2,1,42,1.2,11,0.3,2,0.38,0.45,10,2,0,0.41,1,0,0,1,0.33,0.13,1,1,2.15,0,0.63,30,1,7.57,0.42,9.08
