"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",15,18.44,31,214,17,117,66,0,829,48,2,209,9,82,2,26,839,0.12,134,187,46,29,154,5.94,3,8,182,5,0,3,1,1,38,13,34,11,2,5,21,45,7,2,22,1,76,34,1,26,4,110,102,87,3,2,181,28,26,5,4,6,70,1,33,9,37,113,149,13,7,72,105,59,0,454.67,28.22,109,37,58,28,93
"2",1,0.23,0.03,2,2,35,8,0,1.09,0.6,0.05,4.61,18,1,11,0.1,18,0,0.03,0.4,0.25,0.5,2,1,0.1,1.02,13.71,1,0,1,0.01,0,0.04,0.01,0.57,0,0.01,1,2,1,1,0,0.16,0,0.04,4,0,14,0,23,8,16,0,2,0.14,0.32,11,0.06,0,0,0.06,0.08,0.04,0.01,0.17,2,0.46,1,0.02,0.28,0.27,7,0,0.33,0,0.1,0.51,1.61,1,21
"3",10,0,3,1,31.05,1.63,0.35,0,12.74,14,1,1.85,14,88,0.3,0.62,10,2.67,0.55,17,6,0.12,1,1,0.01,15,1.75,3,0,5,1.91,0,0.65,0.55,7,0.43,5,7,9.74,4,7,2,2.34,0,8,34.31,1,3,2.4,5,2,33,0,4,18.59,9.37,2,0.73,0,0,6,15,1.78,0.23,31,5.11,6,3,2,5,9,8,0,38,0.16,5,18,7,1,1
"4",4,0.04,0.21,1,0.71,0.37,0.02,0,26,0.02,0.1,1.74,0.64,0.35,0.02,0,0.71,0,9,5.11,5,6,0.03,1.12,0,0,0.04,0.03,0,0.1,7,0,0.16,3.08,43,0.08,0.06,0.01,6,0.19,0.12,0.01,0.21,0,18,14,0,0.37,1,1.04,2,1,0,0,7,5,2,0.02,0,0,3,0.01,0.18,6,2,0.02,13,0.13,0.01,0.59,1,7,0,14,1,1,22,0.07,0.02,1
"5",7,0,0.68,5,52,4,2.41,0,1,1,1,120,0.91,1,0.01,2,17,0,3,2,1,0.08,2.8,1.12,0.01,1,2,0.4,0,4,0.82,0,1,0,1.49,0.44,1,1,1.15,3,17,7.08,2,1,3,1.47,0.51,0.1,0.01,9,0.07,7,0,0.01,1,0.1,1.57,2,0,0,3,1,4,0.2,3,0.77,60,0.01,1,0.27,1,3,0,1.27,0.04,3,0.15,0.98,1,13
"6",22,2,5,2,40,52,61.75,0,52,5,5,71,143,2,4,55.5,43,0,29,40,28,3,1,1,1,5,63,1,0,6,4,1,2,3,49,5,1,1,11,1,26,7.08,2,0,8,15,2,11,1,20,38.25,3,0.65,3,17,13,4,2.35,0.1,0.09,36,17.33,32.83,12,10,19,78,11.33,1,1,14,4,0,11,1,18,15,30,1,7
"7",12.12,7.25,13,3.03,4,4.03,10,0,4,8,5,46,16,11,2,7,159,0.03,3,8,4.77,5,1,2,0,8.41,9.92,7,0,35,1,0,0.7,4,22,0.02,2,3,86.23,17,32,1,25.28,0,12,3,0.01,19.96,1,29,2,4,0.01,0.2,25.66,3,7,2,0,0,6,0.23,1.87,1,0.61,1,277.65,0.14,6.3,11,4,3.8,1,2,0.05,3.03,14,2,1.01,7
"8",0.06,0.21,2,0.21,152,0.06,0.49,0,1.34,0.02,1,0.28,0.02,5,16,14,29,0,109,1,0.29,2,8,1.62,0.01,0.18,7,0.05,0,8,0,0,0.29,0.03,0.15,0.01,0.02,0.07,5,13,9,0,0.05,0,7,0.02,0.39,0.01,0.02,0.21,0.1,0.3,1,4,0.86,1,0.2,0.02,0,0,0.46,0,2,1,0.44,0.4,2,0.02,1,0.11,0.03,23,0,0.04,1,1,0.03,30,50,2
"9",64,0,0.02,0.36,2,13,23,0,0.89,0.85,0.01,13,0.39,15,0.17,12,1.44,37,0.01,0.41,1,16,40,55,0.57,29,76,0.01,1,1,11,12,0,3,0.87,0.01,10,9,0.08,2,43,4,1.69,12,0.12,10,6.57,1,0,340,9,16,24,1,0.36,6,0.72,11,61,33,0.02,8,0,0.01,6,0.03,0.08,1,0.12,0.07,10,0.04,8,0.13,1,0.23,17,0.19,7,0.05
"10",0.02,0.06,0.04,0.48,21,8,2.25,0,20.37,0.32,0.19,0.22,64,3,1.96,0.05,2.46,0,1,0.65,4,1.61,0.93,1.62,0.01,6,13,1,0,1,0.16,0,0.31,0.03,23,5,0.1,0.19,11,1,1,0,0.14,0,1.13,0.32,0.09,1,0,9,1,9,1,0.25,18,1,47,0,1.6,0,0.07,0.39,0.03,2,0.05,2,31,0,0.04,0.24,1,3.74,0,3.18,0,0.45,1.13,4,0.03,0.53
"11",0.03,0,0.23,0.36,2.19,0.3,0.01,0,5,1,38,0.13,1.33,32,0.01,5,4.87,0,20,64,4,3,0.81,1.12,0,1,0.11,6,0,2,0.06,0,0.52,0.07,61,1.33,1,0.04,7,20,0.4,0,2,0,0.04,0.02,0.01,0.36,0.03,3.03,0.03,21,0,0,1,1,0.11,6,0,0,1.07,0,0.04,3.19,0.49,2,94,0,2,8,0.17,1,0,5,0,0.1,0.23,0.2,6,0.05
"12",0.41,0,0.17,7,18,0.88,2.67,0,1,6,1,1,35,3,0.3,5,290,2.1,27,1,0.88,12,2.24,1,0,1,0.45,2.57,0,3,0.78,0,12,0.01,10.68,3,0.05,5,1.46,1,10.25,0,4,0,1.33,4.66,4,7,0,32,13,1,0,0.06,20,2,4,1.1,0.07,0,42,6,6.91,0.23,0.02,27,24,0,7,4,17,24,0,10.97,1,2.89,3.38,112,2.58,0.46
"13",8,1.71,12,1,7.61,12,7,0,43,10,4,3.64,30,12,5.97,7,2,0,10,8,1,7,1,1.62,0.01,1,103,6,0,1.7,0.01,0,0.05,1.02,2.11,0,1,4,148,3,3,0.24,4.41,0,4,2.68,0.04,4,1.98,2,5.1,1,1,3.01,3.07,1,1,1,0,0,2.81,1.54,1.26,5,7,7,21.89,2,3.69,7,5.79,9,0,2,0.42,1,7,2,5.2,11
"14",0.48,2,0.53,0.14,0.2,1,1,0,1,0.12,25,0.31,1.25,0.13,10,0.23,35,0.1,0.08,1.58,4,0.59,0.07,1.41,0.01,0,36,2,0,0.12,0.36,0,6,0.01,0.4,0,0.02,0.01,0.33,0.12,0.11,0.01,0.04,0,3,0.14,0,2,1,0.3,2.07,2,0,0,0.39,0.13,0.05,0.01,0,0.01,7,2,0.53,9,0.09,1,13,0,0,1,14,0.02,0,1,0,0.11,0.13,0.05,0.07,0.34
"15",16,0.81,1,0.22,9,8,11,0,7,1,0.53,2.09,4,0.04,1,1,1,0.05,16,1.38,0.81,11,0.5,1.12,0,0.11,37,3,0,0.18,0,0,0.65,0.08,1.47,0.01,0.22,1,28,3,1,0,17,0,0.78,0.35,0.01,0.21,1,6,0.11,0.22,0,0.01,0.09,0.09,0.77,0.04,0,0,0.82,1,0.2,2,6,2,7,0.02,0.03,2,0.85,1,0,10,0.04,1,0.31,0.57,1.99,4.99
