"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.16,40.33,32,0.4,1,133,0.96,11,0.98,175.39,118,8,3,9,14.24,0.02,0.33,6.29,25.33,0.5,4,0,0.02,0.4,0.01,4.75,2,0,27,0.4,2,0.67,0.34,0.01,18,0.02,0.09,22,4,4.55,26,0,0,2.09,0,1,2.42,63,9,21.88,1.06,0.02,79,2,1.03,206,5.04,0,0.28,0,2,18.2,628,116,0.11,7,0,3,0,30,0.17,0.31,1,5,0,3.01,102.54,0.03,1,0.08
"2",0.04,0.26,2,14,0,0.2,6,17,0.01,20.22,63.18,20,6,0.65,1.71,1,36.85,0.45,0,9,1,0,0,0,2,1,0,0,1,2,0,35,0.2,0.01,0.5,0,1,13,1,25.48,7,0.03,0,28,0.36,0,10.46,9,0,2,0,20,1.63,0.11,14.65,1,0.18,3.43,0.04,0.76,0.85,0.01,1,106,15.43,7.8,0,0,0,0.02,59,198,0.36,2.39,0,57.44,0.21,1,0,3
"3",0.64,7.77,1,1,0.03,1.13,3.59,23,5.16,2,27,26,84,8,5.4,0.25,1,0.55,0,0.27,165,0,0,0,0.01,0.13,3,0,5.59,1,0,7,12,0.01,1,0,8.3,13.97,0.37,17,4.12,0,0,2.41,0.49,0,3.11,1.79,0.03,0,0,27,0.91,0.05,4,1,0.14,0,0,1.66,2,1,1,3.88,10,0.57,0,0,0,4,0.94,40,0.57,0.25,0,8,5.85,2,0,3.64
"4",1.26,0.01,15.69,11.81,0.26,6,39,5,2,1,16,8,0.22,2.26,10.59,1.62,10,7.2,1,5.2,2,0,3,0.02,0,1.36,0.27,0,13,3.89,0.01,50,0.23,0.01,0.04,0.12,1,7,7.22,49,0.77,0,0,2,0,0.05,12,10,0,0.02,0,2.79,1,0.27,2,1,11.8,0,0.45,0.03,10,18.5,2.57,15.31,0.22,1,0,0.01,0,1,55,32,1,4,0,46,0.45,0.12,2,1
"5",4.32,17,3,5,45,34,2,3,0.59,1,18,37,15.05,4.38,90,2.73,26,2.14,15,0.8,4.51,0,3,4,0.48,111.73,2,0,23,17,0.06,37.45,6.64,0.01,1,8,1,2,3,4,11.55,0,14.63,3.04,0.18,6,10,66,6,33.38,3.75,0.29,5.27,19,0.57,3,34.13,0,0.06,2,11,11.33,6,165,3.81,10.77,0,38,0,2,7.62,1,1,2,0,8,466.5,0.22,3,52.85
"6",2.02,0.03,10,50.62,1.23,4,18,1,1,14,37,102,1.91,22.21,17.98,11,263.76,1,0.6,4,26.5,1,1,32,28,5,0.18,0,1,1,3,8,0.08,23,0.71,0,2,100.54,7,7,9.51,1,0,2,0,0,63.51,10,52,89,10,31.18,2,1.63,1,1.68,2,2,1,4.18,10.97,0,7.65,20,1,10,0,1,0,3,53,235,1,4,0,30,0.02,0.15,0,6
"7",0.03,2,13,8.18,1,112,19.83,1.1,0.2,8,19,15,0.53,0.03,1,2,5.06,0.44,0.67,1,2.21,0,0.04,0,0.01,0.66,0,0,36,9,0.01,33,0.03,0.01,0.07,0.02,5,3,1,32,14,0,0.02,3.07,3,0,1,1.9,0,0,0,10,2.63,47,1.55,30,0.11,0,2,0,2.97,0,2.51,8.1,10,27.08,0,0.02,0,0,49,325,1,0.18,0,12,0.28,0.09,0,4
"8",73.86,0.36,1,359.67,20.67,201,34,22,7.88,39,7,71,10.85,8.57,11,1.65,10.65,18,0.46,9,137,0,8.09,4,1.05,1,0.22,0,4,2,7,10.44,1.65,0.01,2,0,2.85,16,10,1,58.96,8,0,1,0.01,0,54,3,0.21,0.46,0,2,89,145.3,2,7,2,11,21.21,0.28,103,0,45.68,3,3.62,33.75,0,143,0,9,17,35,1,2,0,11,4,0.08,0,15
"9",9,0,6,36,0,8.87,3,0.36,1,29,2,15,1.21,4,1,2,40.91,30,0,0.2,2.4,0,8,2.52,1,3.51,0,0,7.64,0.56,1.35,9,0.06,0.01,1.4,0,11,28,5,17,1,0.01,0,3.44,0.12,0,2.27,5,1,7,0,0.22,65,0.17,5,17.92,1.28,3.78,1,0,18,0.02,2.58,1,7.61,3,0,19,0,0,5,28.81,0.39,0.03,0,34.17,0.14,14.64,0,3
"10",0.11,6.07,4,1,1,0.95,10,3,0.58,6,50.89,14,9,4,18.16,3,14,0.43,0.01,4.69,1.22,0,0.01,1,0,26.56,0,0,6,0.95,2,22,1,0.01,0.55,0.02,1,10,8,43,3,0.01,0,19.88,0.29,0,1,27,0,0,0,6,2.55,0.24,2.5,2.75,0.67,0,0.1,1,1.35,0.18,25,6,8,18.22,0,0.22,0,2,2.68,1,0.19,1,0,7.62,0.15,1.94,0,1.59
"11",1,6,1.21,107,1,0.1,5,13,1,10.9,1,8,0.05,1,16,86,121,14.44,4.3,24,12.99,0,0.05,0,1,6,0.89,0,13.24,5.95,0.34,102.61,2.98,0.01,17.37,1.2,15,1,3,7.68,2,0.35,0.05,3,5.27,0,0.56,0.21,0,1.39,0,5,1,0.46,0.16,32.62,1,1,0.39,1,1.28,0.02,5.29,65,1,5,0,52.5,0,1,13,10,1,0.13,0,734,5.9,37.43,0,35.45
