"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.08,0.34,1,0.14,1.87,0.32,5.25,0.45,0.02,16,19,0.28,12,0.34,4,0.49,1,4,0.69,1,0.16,141,2,1,86,3,0.43,109,0.01,2,2,0,0.17,0,65,4,12,4,0,10,4,0,0.17,0.02,2,0.44,0,13,37,11,30,2.92,0,0,0.31,0.52,1,0,0,0.07,1.05,0,1,10,0.01,6,0.61,0.03,85,0.04,2,86,0.36,2,2,0.01,1.49,0.01,6,0.17
"2",1.33,3.8,1.73,1,1,5,7,1,0.02,69,15,1,2,1,18,6.43,3,34,3,12,1,55,6,5,102,4,1,23,0.29,4,1.06,0,0.75,0,95,14,16,6,0,24,12,5.63,0.75,0.15,1.37,3,0,1,20,9,24,0.02,0.41,0,1,42,1,0,0,7,1.68,0,69,33,0.01,13,5.61,0.96,59,0.01,9,26,1,11.25,6,0.68,2.9,1,4,0.14
"3",0.41,0.88,1,1,4.81,0.86,8,8,0,66,19,4.22,3.48,0.25,16,0.52,3,27,0.51,48,0.14,274,4,1,13,3,0.32,139,0.02,0.57,0.35,0,0.13,0,10,1.21,9,1,0,17,22,0,0.13,0.07,0.58,3,0,2.55,4,1.2,4,1.73,0.02,0,4,3,2,0,0,0.34,3.37,0,42,15,0.02,2,0.49,1.57,69,0.01,12,21,1,1,1,5,4,0.01,5.75,1
"4",1.21,10,1,2,10,1,14,1,0.05,88,9,4,6,0.5,14,7.04,2.28,28,1,13,1,183,1,6,60,1,0.63,44,0.6,1,1.09,0,0.25,0,64,8.97,32,5,0,9,5,1.88,0.25,0.2,3.16,9.93,0,1,53,4,8,1,0.33,0,3,19,3,0,0,1,6.47,0.02,8,35,1,25,0.31,12.48,212,0.03,3,3,8,3.75,1,0.71,9,1.52,4.4,0.62
"5",0.58,1.3,0.17,0.53,3,1,5,0.32,0.01,83,52,1.86,2,1,17,2,10,20,4,44,0.36,59,12,7,148,1,1,16,0.02,4,0.22,0,1,0,24,3,14,12,0,65,21,0,1,0.02,0.74,1.27,0,3,19,2,9,9.84,0,0,3,1.89,4,0,0,0.3,2,0,71,53,3,42,0.5,1.93,117,0.43,1,5,0.26,2,5,0.06,1,1,2.51,0.97
"6",13,42,3,55,201,1,0.1,22,0.15,17,0.79,35,0.09,0.4,1.94,51,0.03,1.83,0.8,0.86,15,23,0.45,0.43,6,0,0.5,20.06,5,0.22,7,0,0.2,2.2,1,3.01,0.66,1,1.04,1,4,1,0.2,1,1,14,1,10,2,1,72,0.53,2,0,7,56,0.12,0,0,1,19,0.6,47.57,51,2,0.77,0.05,32,21,4,1.16,1.72,10,0,0.06,1,13,0,11,12
"7",19,2,19,13,45,0.26,0.72,42,0.82,21,2,22,0.01,0.4,1,3,1,0.47,0.8,0.45,12,10,0.03,1,2.56,2.49,0.5,0.56,6,0.04,8,0,0.2,2.2,0.53,1,10,1,1,2,1,1,0.2,2,1,11,1,6,0.49,3,0.14,0.24,4,0.2,6,190,0.01,0,0,9,32,0.6,2.14,0.21,3,12,1,24,13,1,1,4.68,13,0,0,0.12,4,0.03,8,8
"8",1.09,39,7,6,38,1.85,0.01,92,3,14,0.66,17,0.08,0.92,13,7,0,2,1.2,2,31,43.01,3,0.06,0.04,0.04,1,4.85,19,1,7,0,0.46,2,0.58,3,0.15,6,0.01,4,2,0.08,0.46,7.03,11,40,1.26,6,3.4,1,0.42,2,3.74,0,0.05,22,0.07,3,0,7,10,2.45,18,1,6,0.14,5.49,72,7,4.96,0.78,4,1.88,0.01,2,2,48,0.02,15,4
"9",9,5,16,45,81,0.22,0.03,84,2,33.82,4.14,49,0.39,0.62,3,10,0.54,11,1.2,23,17,6,0.4,0.36,22,0,0.77,11.86,28,0.16,9,0,0.31,0.07,25,0.4,0.1,0.09,0,0.02,0.28,0,0.31,2,16,36,0,15,58,0.11,2,0.02,6,0,1,144,1,2,0,4,0.31,0,90.05,1,0.01,4,1,22,9.19,4,2,1.28,25,0,2,3,7,1,2,1
"10",4,26,4,105,25,0.02,0,30,0.24,18,0.26,71,0.02,0.33,0.47,39,0,1,0.66,4,11,8.7,0.03,0.06,0.06,0,0.41,18.67,17,0.02,2,0,0.16,1,0.63,0.01,0.05,0.13,1.03,0.31,0.93,0.03,0.16,3,1.92,51,0.63,24,1,1,0.34,2.95,7,0,1,31,0.01,1,0,4,9,1,5.86,13,1,0.23,0.06,89,15.04,3,2,47,1,0,0.01,1.7,2,0.01,30,5
