"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,7,2,0,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,28,0,0,0,0,9,0,1,1,0,0,0,25,4,0,1,0,0,0,0,1,19,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"2",30,0,11,35,132,26,155,5,18,11,4,38,13,15,178,38,0,1,5,148,93,20,0,23,0,6,2,46,2,80,2,15,2,1,15,1,1,3,115,20,6,84,44,20,5,152,346,17,41,31,3,7,2,1,83,19,17,0,26,0,4,1,0,18,29,4,5,228,33,0,36,47,7,29,27,0,1,22,5,1
"3",2,0,7,1,2,2,0,0,0,0,0,2,3,4,4,0,0,0,0,0,25,1,0,0,0,0,2,2,0,11,0,6,0,1,5,0,1,2,229,7,0,3,4,2,0,1,66,0,19,41,0,1,0,3,2,3,2,0,13,0,2,0,0,0,18,0,0,188,21,0,2,13,0,0,0,0,1,3,4,0
"4",8,0,5,18,0,0,0,0,1,4,0,0,0,13,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,1,0,7,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,5,0,0,8,0,0,4,0,0
"5",7,0,6,5,15,10,2,0,1,3,0,1,14,0,1,109,0,1,7,4,10,0,0,6,0,1,4,10,3,0,0,4,1,0,1,0,0,2,26,1,1,14,10,3,0,5,0,26,13,0,0,3,0,0,6,0,3,0,1,0,3,0,0,2,2,2,0,10,20,0,8,1,0,3,1,0,0,16,0,0
"6",9,0,3,4,0,17,13,0,0,0,0,0,1,0,14,0,0,2,0,0,11,1,0,0,0,2,0,0,0,23,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,0,34,1,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,5,0,0,2,0,0,31,0,3,1,0,0,0,0,0,0
"7",2,0,0,4,32,2,55,0,1,0,0,4,0,7,31,0,0,1,2,0,0,3,0,0,0,0,0,4,0,5,0,19,0,1,0,0,0,0,33,6,2,11,1,3,0,12,1,4,1,1,0,0,0,0,1,6,0,0,0,0,0,0,0,1,5,1,0,0,0,0,2,0,1,20,4,1,0,2,4,0
"8",6,0,27,2,0,45,21,0,6,6,0,8,1,0,27,14,0,0,29,65,24,1,0,17,0,0,5,0,0,2,0,3,0,0,7,0,2,1,1,1,1,0,0,0,0,3,13,4,30,5,0,1,0,0,41,4,1,0,0,0,6,0,0,33,38,1,0,0,0,1,0,9,3,21,0,0,0,22,1,0
"9",10,0,7,52,12,0,0,2,0,0,2,2,0,4,10,0,0,0,47,34,3,32,0,18,0,1,13,1,25,9,0,0,0,0,0,0,4,0,0,5,7,66,0,0,0,71,15,78,12,0,1,0,0,0,11,0,0,0,0,0,0,0,0,1,73,4,0,0,0,0,0,0,6,6,0,0,0,0,0,0
"10",0,0,0,7,2,0,12,0,10,4,0,0,2,3,9,1,0,0,2,2,9,1,0,0,0,3,0,0,1,1,0,1,0,0,15,0,0,4,1,0,0,3,0,1,0,0,5,8,5,0,0,4,1,0,8,0,1,0,14,0,0,0,0,0,3,0,0,0,0,0,10,0,0,3,3,1,0,3,1,0
"11",0,0,8,3,0,5,0,0,1,0,0,0,0,0,8,0,0,1,0,1,341,47,0,0,0,0,5,0,0,0,0,0,0,0,3,0,1,0,1,45,0,15,3,0,0,0,17,1,0,15,0,0,0,0,0,5,6,1,12,0,2,0,0,26,2,0,0,0,9,0,0,0,0,0,1,2,1,0,0,0
"12",1,0,0,1,0,0,14,0,0,1,0,1,2,0,5,0,0,0,3,0,0,0,0,3,0,0,5,0,0,3,0,0,0,2,0,0,0,0,0,1,1,0,2,4,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,2,0,1,0,0,0,12,0,1,0,0,0
"13",19,0,0,0,1,63,153,0,0,1,0,0,0,5,8,38,0,0,0,0,9,0,0,18,0,0,5,0,3,7,3,2,0,0,0,0,0,2,0,14,1,15,9,11,0,0,0,0,21,0,0,1,0,0,20,3,6,0,0,0,0,0,0,0,66,13,0,129,0,0,4,0,3,0,14,0,0,2,3,0
"14",0,0,7,0,1,0,68,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,29,3,23,1,6,0,0,0,0,0,5,0,0,0,0,1,0,0,0,8,0,0,45,0,0,0,0,0,0,3,0,0,0,0,0
"15",2,0,0,22,15,16,31,0,0,3,0,6,2,0,15,59,0,0,25,2,75,34,1,2,0,3,0,20,16,72,0,7,0,5,11,0,2,3,22,40,1,31,5,0,1,0,128,10,18,5,0,1,1,2,0,0,3,0,13,0,3,0,0,13,24,8,0,117,3,1,5,16,13,0,9,0,0,21,15,1
"16",7,0,221,49,313,16,44,1,6,0,0,1,3,6,3,57,0,8,0,10,65,19,2,3,0,7,112,1,16,84,15,8,1,13,3,0,2,7,116,369,67,65,4,0,0,13,20,12,6,24,2,2,1,0,2,7,0,0,27,0,3,0,2,6,4,7,1,2010,2,0,7,15,179,130,3,0,0,3,1,0
