"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.06,0,7,2,0.02,22,1,0.01,0.01,0,0,0.03,0,0.08,1,0.79,0,0.02,0.03,0.35,5,3,0,0,0.58,1,1,2,0.02,0.35,0.8,0.15,0,0,0.02,0.45,1,0,0.34,0.1,0,2,0.02,28,0,0.02,0.28,0.1,9,0.01,1,1,0.09,0,0.09,25,4,0,1,0.39,0.03,0,0,1,19,0,1,0.48,0.03,0,1,0.02,0.09,0.03,0.03,0,1,0.01,0,0
"2",30,0.02,11,35,132,26,155,5,18,11,4,38,13,15,178,38,0,1,5,148,93,20,2.2,23,1.8,6,2,46,2,80,2,15,2,1,15,1,1,3,115,20,6,84,44,20,5,152,346,17,41,31,3,7,2,1,83,19,17,2,26,1.2,4,1,4.2,18,29,4,5,228,33,3.4,36,47,7,29,27,5,1,22,5,1
"3",2,0,7,1,2,2,103.94,0,2.74,0.01,0.22,2,3,4,4,8.01,0,0.69,0.21,14.02,25,1,0,0.19,0.59,1.29,2,2,0.31,11,0.03,6,0,1,5,0.46,1,2,229,7,10.05,3,4,2,0,1,66,19.95,19,41,0.07,1,0,3,2,3,2,0,13,0.39,2,0,0,13.7,18,0.21,0.16,188,21,0,2,13,3.29,26.11,4.39,0.1,1,3,4,0
"4",8,0,5,18,1.12,0.08,0.09,0,1,4,0,0.08,0,13,0.17,2,0,0,0.01,2,0.07,0.02,0,0.02,0.15,0.08,0.01,0.02,4,2,0,0,0,0,0.15,0.12,0,0.07,0.23,10,1,0.03,0.05,0.05,0,1,0.26,7,0.2,1,0.03,0,0,0,3,2,0.17,0,0,0.1,0.02,0,0,0.13,22,0.08,0,2.26,0.06,0,0.1,5,0.03,0,8,0,0,4,0.13,0
"5",7,0,6,5,15,10,2,0.09,1,3,0.06,1,14,7.37,1,109,0,1,7,4,10,3.66,0,6,0.46,1,4,10,3,19.32,2.91,4,1,2.8,1,0.36,0.37,2,26,1,1,14,10,3,0,5,5.85,26,13,0.45,0.01,3,0.02,0,6,12.75,3,0,1,0.3,3,0,0,2,2,2,0.22,10,20,0,8,1,8.43,3,1,0,0,16,0.51,0
"6",9,0,3,4,0.47,17,13,0,0.14,0.01,0,0.14,1,0.41,14,11.57,0,2,2.93,4.19,11,1,0,0.18,0.3,2,16.03,8.57,0.23,23,0.34,16,0,0,2.95,0.23,0.01,0,2.57,1.37,0.01,6,0.02,29.54,0,1.62,34,1,11,0.8,0,0.18,0,0,0.83,0.11,14,0,2.6,0.2,0.04,0,0,1.15,5,0.02,0.01,2,0.22,0,31,0.7,3,1,1.91,0,0,0.11,0.09,0
"7",2,0,14.78,4,32,2,55,0.09,1,0.23,0,4,0.55,7,31,4.09,0,1,2,1.88,5.15,3,0,0.23,0.36,0.2,3.93,4,0.49,5,0,19,0,1,0.76,0.28,0.35,0.01,33,6,2,11,1,3,0,12,1,4,1,1,0.93,0.48,0,0.14,1,6,2.2,0,1.37,0.24,1.64,0,0,1,5,1,0.01,300.82,0.51,0,2,3.27,1,20,4,1,0,2,4,0
"8",6,0.1,27,2,21.98,45,21,0.06,6,6,0,8,1,0.19,27,14,0.13,0.01,29,65,24,1,0.73,17,0.6,0.85,5,25.75,0.16,2,0.03,3,0,0.02,7,0.46,2,1,1,1,1,49.44,0.35,9.28,0.09,3,13,4,30,5,0,1,0,0,41,4,1,0,5.34,0.4,6,0,0,33,38,1,0.12,43.7,6.53,1,18.81,9,3,21,28.89,0.12,0,22,1,0
"9",10,0,7,52,12,1.67,2.11,2,2.91,1.21,2,2,0.46,4,10,5.51,0,0.01,47,34,3,32,0,18,0.9,1,13,1,25,9,0.01,0.08,0,0,6.02,0.7,4,0.01,2.69,5,7,66,0.45,1.56,0,71,15,78,12,10.22,1,0.02,0,0,11,1.84,2.15,0,1.12,0.6,0.25,0,0,1,73,4,0,62.87,0.38,0,5.15,2.56,6,6,29.8,0,0.01,1.53,0.14,0
"10",7.53,0,24.92,7,2,15.75,12,0,10,4,0.02,2.26,2,3,9,1,0,0.23,2,2,9,1,0,0.04,0.36,3,0.14,2.63,1,1,2.4,1,0.01,0,15,0.28,0.36,4,1,0.11,0.07,3,0.78,1,0,2.19,5,8,5,0.93,0.04,4,1,0,8,0.59,1,0,14,0.24,3.44,0,0,2.59,3,0.07,4.28,7.28,1.08,0,10,0.68,0.82,3,3,1,0,3,1,0.01
