"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",4,0.28,27.71,0,11,1,0.31,0,0.8,0.02,8.83,0,1,2,3.84,0.22,2.11,4,64,1,15.05,32,21.11,0.01,0.22,38,12,36,0.44,2.63,20,0,1,0.11,0.33,13.74,27,43,4,2.39,5.74,0,12.36,0.11,17.47,25,2,0,6.27,8.99,0.61,2,0,30.9,19,16,11,2,1,48,3.42,14,38,0.2,2,1,1.03,0.04,0.01,0.05,2.08,1.24,1,2,14,0.72,0.04,0.01,0.83,5.17
"2",6,0.79,0.05,1.4,3,116,21.5,0.18,0.2,0.01,2,5.18,6.14,3.94,54,0.63,21.55,0.02,13.82,48.94,4,0.25,4,0.58,6,125,13,67,12,2,3,0,32,0.32,10,9,2,6,21,6,37.28,0.43,3.68,6,0.07,1.28,1,0,0.08,3,0.13,5.45,1.48,6,68.67,25.94,120,1,9.45,55,9.8,6.68,6,107,286,12,48.29,40.47,10,7,12,728,1,9,222,28.46,3,2.82,0.84,2
"3",8.38,0.54,23.61,14.16,2.42,2.22,4,0,2.08,0.09,1,8,24,1,1,0.43,0.29,13.33,10,2,4.26,18,0.36,0.28,0.38,1,2,0.68,0.04,0.08,0.39,1,0.03,0.21,1,25.91,10.78,9.88,8,1,4,0.09,1.71,0.02,7,4,5,0,9,5,4,0.02,0.02,4,8,3,3.22,0.1,2,2,0,9.01,5.44,0.23,6,21,2,0.23,0.01,0.02,1,0.04,1.26,147,2.9,0,0.05,0,1,0.13
"4",8.93,1.19,3.67,15.49,2.06,1,5,0.52,3,0.22,1,2,0.08,95,15.31,1,3,0.21,2.89,1.07,0.92,0.32,1.85,6.38,2,14,68,1,1,8,3,9.16,3.33,0.76,7,26,2.2,7.68,16,2,17.64,50,7.59,0.06,0.2,1,1.16,0,0.15,0.59,2,0,1,1,20,30,1,1,1,18,0.24,0.65,12,217.45,22,1,0.06,0.14,3.65,3,81,14.98,0.16,9,5.82,1,1,2,0.01,2
"5",4,1.1,48,0,110.34,13.53,3,0,2.41,32,1.97,1.28,1,1,45,0.88,66,47,87,6.57,9,33.41,46,1,8.78,29.9,23,36,2,1.01,1.19,0.04,1,0.44,1.26,685,91,8,25,1,23.27,0.11,19.44,9.88,11,1,99,0,15,13.52,0.08,1,0.5,6,1,151,18.23,5,17,95,0.12,108,110,10.01,176,26.61,38,56.22,0.01,2.62,325.94,1,22.62,50,21,0.09,1,6,4,1
"6",14.2,0.48,0.01,0.04,124,4,3,1,4,17.81,10,3.17,2.84,4.56,1,0.38,9.74,0.16,289.43,19,102.95,2,3,0.04,3,4,5,7.86,2.32,0.17,7.83,0,15,0.19,5.04,3,5.96,157,1,2,65.17,0.36,2,0,7,0.08,15,0,10,0.94,3.46,4,0,24,5,3,14,0.21,0.1,18.6,0.01,10,6,2,24.38,2,5.18,1,0,1.86,5,263,0.02,16,3,1.26,1,1,1,0.19
"7",1,0.49,0.28,13.04,18.63,2.59,1,3.75,9.17,18.47,35,13.63,1,37,17,0.4,3,21.14,2,4,40,129.98,1,1.79,92.56,72,8,15,25.19,5,1,0.84,12.44,0.2,7.57,308.05,5,5,53.23,1,12,1,115,1,3,4,6,0,7,85.92,2,0.11,8,2,5,4,16,7.6,5.25,6,1.11,1,1,16.36,2,14,0.17,6,12.94,0.04,45,43,2,5,50.31,1,2.37,0.87,2,1
"8",18,0.34,0.01,0.01,30.69,8.59,5.62,0,11,1,8.16,0.03,7.21,118,51.46,0.27,12,2.57,29,1,2,8,8,0.01,3,22,42.91,5,0.99,5,2,0,1,0.14,2,125.4,79,41,5,19.02,7,0.39,52,0.01,21.49,1,3,0,7,1,0.94,1,0.04,0.54,1,1,7,5.22,1,11,4,13.99,5,10.79,3,9.06,32,0.54,0.15,3,6,42,1,1,2.11,0.14,0,0.07,2,0.36
"9",11.31,0.99,0.04,11,4,134.64,2,7,28.25,16,171,14,0.63,12.14,420,0.79,48,4.35,12,8,7,0.97,9.71,14.28,14.7,63.34,1.39,9,29,96,5.33,1.98,10,0.4,41,171,24.41,9,59,4.53,412,2,1,4,0.51,1.89,28,0,25,73,2,0.81,16.07,58.36,8,128.83,184.54,0,1.5,11,0.03,151.81,62.54,20,62,65,66,1.19,7.52,3,12,1,3,39,29.07,9.64,19,12.7,65,3
"10",250,0.98,98.41,25.82,48,269,2,5.27,7,15,1,2,47,78.23,1,0.78,2,2,19,27,113.33,2,24,3.75,119,311.84,47.95,14,0.27,1,16,1,9.13,0.39,3,302,14,8,2,7,618,1,42,8,38.97,3,13,0,6.26,13,2.36,8.22,1,43.84,70.29,244,20,2.43,9.41,147,0.78,83,1,212,16,1,16,25.9,25.63,24.85,32,857.67,1,254.66,20,35.21,23.33,1,92,4
"11",3.99,5,503,132,8,17,7,38,13,1.54,3,0.03,1,50,8.5,4,2,1,7.07,9,126,42,2,8,38.78,17.06,1.68,4,10.55,0.16,0.56,24,2,2,59,15.59,47,35,1,3.84,23,1,13,45,3.59,0.06,12,1,2,1,3,1,19.27,2.26,10,36.87,12,37.1,45.26,2.42,62,1.61,4,34.85,13,1,29.17,0.83,0,0.31,6,41,2,1.84,2.49,180,1,3,5.93,0.13
"12",66,0.55,4,0.06,1,0.5,1,0,2.91,3,23,3,6,7,3.84,0.44,2,2,7,20,25.6,4.84,1.98,2,0.75,28,2,0.66,0.59,1,7.31,0.01,67,0.22,0.11,11,4.18,15,3.01,4.07,39,4.16,96,0.04,4,1.43,3.24,0,13,3.57,1.79,0.16,0,28.16,11,302,38,0.02,0.01,12,0.02,27,27,1.82,10,1,0.01,1.5,0.06,2,41.75,7.31,8.7,17,5.62,0,3,0.02,1.85,0.3
"13",2,0.42,0.13,11,76,92.52,4,0,7,7,71.31,0.54,2,5,3.46,0.33,0.97,0.46,37,27,10.7,5,1,1.67,3,4,0.74,1,1,1.37,8.5,2,68,0.17,0.24,259.92,115.21,1,1,5,2,2,25,3.75,8.93,8.77,1,0,4.1,14.38,6.38,3.5,0,7,39,1.55,138,4.73,0.15,2.32,0,1.69,1.19,1,2.64,31,2.97,7.17,0.02,0.43,3,5,0.05,2,1,9,0.5,0.01,2,2
