"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",5.75,14,45,43,0,3.27,0,1.58,8,1.56,0.26,5,1,14.33,0,0,86,6.33,6,0.1,6,1,15,20.77,1,115,5,0.03,11,3,5,23,34,18,4.24,4,21,26,18.78,1,0.37,1,6.72,10,46,1,2.49,16,71,0.67,0.11,5,2.67,61,1,49.03,0.17,0,1,0.01,1,0.02,2.18,0.39,0.52,6.82,4,16,0,31.7,1,8.47,0,0,1,0.84,5,33,17,9.01
"2",1,14,14,18.46,0,11.07,0,4.21,2.03,12,2.25,32.89,6,0,0.03,3,106,1.31,11,0,6,6,2,1,2,202,1,13.31,14.66,1.17,0,2,1,15,0.96,24,1.33,13,118,3,0.01,3,9,1,94,0.21,4,29,123,0.14,21,42.22,0,64,1,2,0,0,1.27,3.87,2.16,3,4,3.25,7,2,12.66,6.34,0,27,0,17,0,1.62,5,0.63,38,19,7,26.05
"3",1.01,14,21.52,61,1,5,0,1,3,23,70.66,21.22,38,0,1,0,47,2.03,4.09,0.03,3,5,3,5,5,77,1,12.02,5,0.72,0,39.52,2,7,1,3,3,5,56,18.01,6.41,1,12.64,5.96,720,0.44,15,17,9,0.29,26.78,6,0,100,0.71,0.49,112,0,1,2,3,1.92,5,26.54,12,53,21,1,0,9,0,28,0.02,0,5,0.57,10,7,3.98,3
"4",4.49,6,1,83,0,13,0,15,5,15,1,19,32,1,0.08,7,3,1,4,0,7,1,4,1.27,9.14,1,18,3,5,3.13,0,50.13,23,7.42,0.06,6,12,11,68,1,0.03,1,69,5,96,0.27,8,1,76,0.18,10,12,0,94,5.04,3.32,25,0.1,0.01,9.25,0.26,4.44,6,7,23,111,25,59,0,11,0,15,0,2.87,3.49,5,7.84,102,5.02,32
"5",0.34,10,13,2,0,4,0,10.33,3.51,6,0.06,4,91,2,0,1.79,34,2.9,5.85,0.04,2,10.12,9,3,4.36,83,3,0.03,6.16,0.41,1,46,8,27,2.55,2,13.09,34.81,9.02,17,4,2,3,13.47,6,0.27,6.65,13.06,36,0.18,6,9.3,0.73,177,5,5,0.12,0.19,3,0.3,1,2,3,1,8.3,1,3,7,0,31,0,16,0,4.45,6,0.03,1,16.2,2,3
"6",1,8,5,1,0,0.41,0,4.72,0.42,1,29,0.21,25,0,0.27,2,62,0.11,0.06,0,6,18,4,12,1,189,0.06,2,2,1,0,5.18,19,9,2.36,1,0.26,7,6,2,0.01,9,0.04,5,12,0.25,6,0.66,25,0.17,2.06,3.14,0,32,1,8,0.02,0,0.88,0.03,8,0.21,1,0.38,0.38,4,4.74,1,0,7.77,0,3,0,4.13,1.32,0.09,26,0.66,4.1,3.01
"7",0.19,7,9,109,0,12,0,2.04,3,4,2,1,1.95,1,0,0,76,0.05,36,0,2,2.16,1,20,3,71,10,0,2.71,1.43,0,3,17,7,0,5,0.52,7,6.72,0.53,2.24,8,39,1.37,7,0.15,1,14,17,0.1,0.15,7.51,0,4,2.07,0.71,0.62,0.1,2,0,2,0.08,1.2,4,1.17,1.28,3.09,3,0,9,0,34,0,2,1,0.01,13,9.08,6,18
"8",3,28,18,9,0,3,0,6.47,2.93,6,21,6,3,3,0.75,0.06,29,1,2,0,1,14.52,6,6,4,69,1,0.07,8.11,9.07,0,27,1,22,1.95,1,6.81,3,21.96,9,1,4.23,1,1,179,0.21,8,30,22,0.14,1.45,45,0,176,1,5.01,2,0.28,2.34,0.06,2,7.51,2.19,34,3,2,7,6,0,1,0,17,0,1,6,0.35,2,26.57,2,85
"9",0.05,22,25,19,0,13.2,0,33.11,1,7,1,4.18,40,0,1,0,46,4.59,10,0,9,8,14,9,7,176,4,4.48,11,0.55,0,2,39,7,1,4,6,1,12,7.84,2.77,5,34,9.09,5,0.19,16.64,157,9,0.13,4.18,7,0,101,0.21,0.09,9.06,0,3,2,0.34,1,1,10,16,4,11,13.16,0,14,0,3,0,0,3.93,1,30,34.81,4,43
"10",9,6.56,10,26,1.44,32,0,4,1.23,3,1.02,0.56,92,4,9.92,6,9,1,13,1,12,8,4.3,1,22,15.31,1,23,50,1,0.98,78,15,9.43,0.13,11,43.36,35,230,2,8.08,1.21,32,20,80,0.55,3.13,2,21,0.37,12,35,1.47,192,4.16,5,7,2.57,0,3,2.42,7,1.34,1,3.19,37.15,4,2,0,20,1.84,16.31,0,9,0.86,10,5,126,1.79,51
