"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.07,6,27,0,0.12,1.61,0,54,22.05,19,17,0,2.18,0.26,0.49,0.01,1,9,1.13,9,4,0.07,17,1,16,0,64,6,0,0,8.2,11,0,119,6,12.48,21,0,1,2,0.74,0.18,0,8,1.55,0,18,35,0,3.61,2,18,0,6,0.01,0.01,10,0.09,0.02,0.01,1,3,0,0,69,0.5,9,0.8,0,2,4,4.46,7,3,21.57,0.01,6,1,0,10
"2",0,2,20.83,0,0.07,1.06,0,2,6,4,36.56,0.04,0,13,1.55,0,0,1,0.13,4.12,2.03,1,9,0.22,3,0.26,3,3,0,0,10,0.64,0,15,1,63,19,0,0,1,4.28,0.1,0,2.04,0.81,0,37,4,0,0.2,4,4,0,0.55,0.09,0,6,0.33,0,0.02,0.31,0.11,0.01,0,11,9,3,1,1,0.04,31,1,1.48,1,9,3,2.2,0,0.05,19
"3",2,3.58,15.53,0,0.14,1,0,57,3,4,5,4.59,0.04,10,6,0,2.06,3.97,7.73,2,4.41,1,3,0.02,1,5,4,0.49,0,0,114,1,0,4.36,2.72,147,7,0,1,4,1,0.21,0,1,15,0.01,1,0.26,0,18,35.21,16.99,0,1,5.93,5,5,14,1,1,0,2,1,0.38,66,15.9,10,2.68,1,0.01,7,8,2,1,1,7,11.57,6.29,0.82,2
"4",0,1.05,34,1.91,0.05,0.87,0,17,21.88,19.46,21.2,0.01,0.61,8,1,1,1,1,2,1,9,0.38,14,1,42,1,12,1,0,0,10,3,0,29,3,8,6.21,0,0.01,0.48,0.62,0.07,0,3.84,0.91,0,22,2,0,27.15,1.74,1,0,3,0.1,1,2,2,0,0.01,0.64,0,0,0,169,0.01,3,3.9,0.01,0.74,7,26,2,0.61,3,1,3,0,0,28
"5",5.6,9,255,1,0.4,0.01,4.07,3.21,54,15,44.97,20,0,1,22,14.4,1,0,1,16.19,0.15,34,43.66,0,4.97,49,0.08,0.05,2,0.45,123,13,0,0.57,0.16,2,272,0,11.4,16,199,0.6,4.53,2.62,20,1,26.59,0,2,14.57,77,0.02,0,20,3,5,0.65,4,2,24,0,13,3,2,218,17,0.25,14,10,0,3,515,0.12,0.01,1.88,30,2.35,0.01,6,26.51
"6",0,4,46,4.41,0.11,7,0,141,9.38,2,3,1,1,1,0.97,1,2.31,1,2,11,7,0.1,13,3,26,0.01,119,11,0,0,107,2,0,227,11,4,11.96,0,1,14.03,0.93,0.16,0,15,4,0,10,36,0,39,2,8,0,13,0.01,3.77,17,2,0,0.8,2,0.02,0.01,0,92,4.62,8,7,0.06,12,33,3.68,8,8,12.47,0.16,4,4.74,0,26.39
"7",0,4.49,58.09,0,0.2,1,3.48,3,1,8,6,4,0,15,2,0,0.01,6.26,0.65,4,8.52,1,1,1,3,1,2.98,1,1,0.33,130,3,0,3,9,1,2,0,1,10.16,2,0.3,1.5,3,3,1,16,1,2.28,75.71,16,7.11,0,1,0.76,0.02,1,2,0.02,2,0.23,0.92,1,2,5,2,1,3,2.45,0.01,11,20,5.95,2,7,4.3,4.52,0.01,0.08,29
"8",0,5,4.28,0,0.16,3,0,95,7,4,12.8,0,1.7,0.08,0.51,0,0,3,8.68,12,21,0.29,24,5,70,0,65,1,0,0,58,3,0,175,13,20.63,6,0,0,2,0.86,0.24,0,1,1.18,0,11,19,0,4.24,1.13,9,0,2,0,0,23,1.47,0,0,4,0,0,0,195,3,10,1,0,18,10,0.62,8,2.55,15,0,1,0,0,11.57
"9",1,6,95,0.01,0.12,2,0,156,2,16,56.23,0.03,1,5.3,2,0,0,3,0.31,70,21,0.05,11,1,88,0,120,1,0,0,26,7,0,233,4,38,4.89,0,0.04,0.78,0.11,0.18,0,23,8,0,1.95,69,0,22.61,2.03,2,0,5,0,0.06,21,0.46,0,0.11,2,0,0,0,2,0.78,1,0.26,0.01,11,13,0.64,14,3.51,7,0,8.43,0,0,8
"10",0,2,2.44,1,0.1,0.77,0,3,2,1.2,4,0.01,0,4,1,0,0,1.49,0,18,6,0.39,3.79,0.09,10,0.23,16,0.23,0,0,3,0.8,0,26,0.95,73,1.07,0,0,1,24,0.15,0,6,0.16,0,7,4,0,0.84,0.22,0.64,0,0.12,0.02,0,3,1,0,2,0.03,0.01,0,0.06,11,0.1,0.28,10,0.01,2,6,19,0.42,0.52,1,0.07,0.12,0,0,24
"11",0,1,8,0,0.14,2,0,22,66.49,4,12,2.64,2.58,9,1,0.02,3,5,4.55,16,4,0.32,6,2,61,0.02,27,1,0,0,6,4,0.39,52,26.89,14,40.41,0,2,6.09,1,0.21,1,9,1,0,10,10,0,22,13,9,0.03,1,1.25,4.88,6,1.08,0,0.47,1,0.34,0,0,100,3,2,4,0.93,2,7,3,6,6,31.81,2.61,9.98,6.14,0,35
