"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"553964",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"203852",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"137197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"71434",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"469903",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"358614",1,13,57,22,122,0,5,8,14,0,44,10,49,17,2,26,6,0,9,9,5,20,8,1,0,51,13,11,26,10,0,5,8,0,0,0,4,0,12,5,0,0,1,5,8,2,0,7,8,0,10,0,3,8,20,34,4,2,6,0,5,0,0,0,68,1,5,2,0,2,0,4,0,0,7,1,1,1,7,1
"330861",0,0,0,10,2,3,0,0,1,0,1,1,1,0,5,0,0,0,0,0,1,0,0,0,0,4,0,4,0,30,0,0,0,4,99,0,66,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"530801",7,120,0,76,0,5,5,55,1,1,1,144,27,0,95,0,0,107,0,17,277,44,23,52,0,0,51,40,78,29,93,232,17,0,121,15,4,81,50,4,0,52,47,137,6,32,11,0,94,34,0,0,63,0,0,0,35,0,81,0,0,0,28,57,0,41,30,0,0,137,53,97,0,221,52,120,185,0,0,59
"236154",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,20,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"391129",0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3956",0,0,7,3,0,3,0,0,29,1,0,0,0,6,0,8,0,1,0,0,0,0,2,2,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,4,32,0,0,16,0,0,0,0,1,0,0,0,0,1,3,0,3,7,0,0,1,1,0,53,0,0,0,0,74,0,0
"351148",0,1,0,0,16,0,0,0,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,2,0,1,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"25543",0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"200359",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,9,0,0,10,0,0,31,0,0,12,1,0,0,0,2,4,0,0,0,5,6,0,0,0,0,0,0,0,19,0,0,71,0,0,0,0,0,0,4,0,0,28,14,0,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0
"470429",0,0,0,24,0,2,0,2,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,0,78,0,0,0,0,23,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8
"18951",0,0,0,1,0,1,0,0,0,0,0,1,1,8,2,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,3,0,57,0,1,1,0,10,9,0,0,0,1,0,0,0,4,1,0,3,0,0,0,0,1,0,3,0,3,1,0,4,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
"287646",0,0,0,0,0,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"166231",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58301",0,2,2,18,0,0,6,0,6,0,6,0,5,8,0,1,4,0,12,5,0,3,4,1,0,34,3,3,3,1,0,0,11,0,7,0,0,0,0,0,2,0,2,1,4,0,2,0,10,0,0,4,0,1,2,0,2,3,0,0,6,2,0,0,0,0,0,0,5,0,1,7,0,0,0,1,0,3,4,0
"526872",0,0,0,1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,1,0,11,0,0,3,0,0,104,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0
"204845",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,11,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"49616",0,1,46,38,0,0,0,0,0,0,45,0,0,0,2,0,0,0,0,0,0,0,0,44,0,2,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0
"361926",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"60254",0,0,1,2,2,0,0,0,1,2,1,0,5,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,1,3,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
"162077",0,32,54,150,0,23,4,17,153,13,24,50,20,0,0,0,29,0,0,11,215,0,16,17,0,15,161,53,0,111,50,67,26,64,102,4,9,22,58,7,38,12,0,41,5,0,6,0,69,40,2,19,132,0,0,4,23,102,35,102,21,0,23,69,0,82,0,7,66,24,74,154,1,43,101,36,46,15,0,8
"520917",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470213",0,4,0,1,1,2,1,0,0,0,0,0,0,0,7,1,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"177111",2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"512914",0,0,5,26,0,1,2,0,14,0,5,3,8,1,0,0,0,0,0,1,0,7,0,0,0,2,64,53,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"347862",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"361751",0,2,0,4,0,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237323",0,2,0,0,0,1,1,0,7,0,0,0,0,0,0,0,2,3,0,0,29,2,2,0,6,0,0,15,1,0,0,0,0,0,6,0,0,0,0,0,0,1,10,1,0,0,0,0,0,0,0,0,14,0,0,0,3,0,0,1,0,0,2,9,0,0,9,0,0,16,0,3,2,17,0,0,23,0,0,0
"86468",8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470239",1,0,0,0,0,0,0,2,17,0,2,0,0,6,0,2,1,0,3,10,6,0,0,0,0,0,1,0,0,0,0,0,15,0,0,1,0,0,0,0,4,1,1,2,0,0,1,1,0,8,16,22,0,0,0,0,18,5,0,0,1,0,0,0,0,5,0,0,3,0,0,0,3,1,0,4,5,4,0,0
"71387",3,4,0,62,0,56,0,16,0,3,0,14,2,1,2,1,10,10,0,0,19,43,0,30,9,0,38,4,4,0,0,137,0,0,26,10,0,0,9,0,33,0,36,40,0,5,0,9,16,0,0,0,22,0,0,0,0,0,0,3,0,0,0,25,0,3,17,1,0,96,0,65,0,0,28,26,60,0,0,93
"15054",1,3,0,20,0,0,24,2,0,3,0,0,0,0,0,1,0,0,0,0,5,3,1,0,2,0,0,0,1,0,0,3,1,4,0,0,0,0,5,0,1,9,1,0,0,0,9,17,0,0,0,0,5,0,0,0,0,0,3,0,0,14,0,1,0,0,7,0,0,2,0,0,0,2,0,0,0,0,0,0
"237268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"543306",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172962",5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"259422",0,0,5,2,2,0,1,2,5,0,2,0,0,3,1,2,0,1,55,0,4,0,0,0,0,16,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5,1,0,1,0,0,0,0,0,0,1,1,95,0,0,0,0,0,0,0,0,0,0,1,0
"242796",0,2,2,0,0,0,0,0,0,2,2,0,0,35,0,0,7,0,0,43,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,0,0,2,0,0,0
"470523",0,3,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"518865",15,43,0,24,0,21,174,31,84,4,5,12,38,1,96,1,34,84,0,5,0,71,165,54,103,2,125,255,0,206,214,133,12,27,221,20,269,113,53,1,118,59,0,22,112,0,333,25,148,193,14,0,462,3,0,0,53,0,32,60,0,99,262,373,0,0,397,0,0,73,64,89,0,378,102,11,0,0,0,3
"544854",0,1,3,1,0,4,4,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"362383",0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,9,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"311254",0,0,4,0,0,1,0,1,0,0,2,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"56320",0,14,0,0,0,0,0,0,0,2,0,0,0,98,3,0,1,11,0,21,0,0,0,6,0,0,0,0,0,1,0,0,16,0,0,0,2,0,0,23,0,0,13,0,0,2,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0
"470973",2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"160031",0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"270649",0,0,0,1,6,2,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"470477",7,8,50,0,1,1,0,47,1,11,49,24,0,0,30,1,7,9,4,0,35,12,0,11,0,8,36,35,19,0,10,9,72,5,0,13,52,12,0,19,0,4,24,0,59,20,14,12,212,13,3,16,33,8,11,1,23,24,0,26,43,10,27,19,0,72,32,1,0,7,45,8,3,0,38,23,4,1,29,0
"442949",28,152,0,78,0,18,81,45,0,11,37,158,22,28,122,0,60,0,144,82,454,121,0,417,144,111,68,127,109,53,260,100,147,127,50,0,0,133,46,0,156,106,74,0,98,136,149,46,90,43,0,55,233,14,37,8,137,668,230,122,170,34,201,183,0,202,224,0,297,84,0,53,0,0,95,265,101,22,0,192
"191687",0,0,0,0,4,0,4,3,0,0,0,0,0,0,0,1,0,11,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"540402",0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3859",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"526081",0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"236623",0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"532556",0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,11,0,1,0,0,0,12,0,0,0,2,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"14157",0,0,0,0,0,2,0,0,1,2,0,0,0,0,10,0,1,5,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,8,0,2,1,0,0,0,0,0,0,7,0,5,0,0
