"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0,2,0,25,0,0,11,17,7,1,21,0,1,14,1,0,1,72,37,0,2,5,7,138,1,0,3,0,37,3,2,0,7,3,14,1,0,7,152,0,2,0,9,2,20,4,12,0,0,22,4,32,1,2,3,1,2,0,2,109,7,2,0,0,19,0,13,0,2,6,5,0,1,4,0,0,0,3
"2",0,0,0,11,0,6,0,0,2,8,0,0,4,0,1,0,0,0,0,2,14,0,0,0,0,15,1,0,1,4,27,9,0,1,2,2,15,0,0,14,13,0,0,1,3,4,6,11,0,0,2,5,10,4,0,3,2,0,1,0,2,3,0,19,0,12,26,2,9,0,0,5,9,0,0,2,0,0,0,9
"3",0,0,0,1,30,24,0,1,2,6,0,5,7,0,0,10,14,0,0,121,1,0,1,7,1,33,1,0,2,2,14,1,0,1,3,0,6,1,0,4,27,0,18,0,10,15,13,10,0,0,10,22,2,11,0,10,3,0,98,0,16,13,0,13,2,12,52,0,5,0,1,2,2,0,1,3,0,0,0,3
"4",0,0,0,0,1,0,1,0,0,0,2,0,3,0,0,19,0,0,0,0,10,1,0,0,6,10,0,0,7,0,0,1,0,1,0,0,2,0,0,38,2,0,3,1,0,3,27,3,11,4,17,75,5,4,2,3,0,2,77,0,7,116,2,1,0,24,21,1,9,0,5,0,1,0,18,1,0,0,0,25
"5",0,0,0,4,0,0,0,3,3,1,2,1,0,0,0,23,8,0,0,49,23,0,2,0,4,0,0,0,2,0,35,15,1,1,0,4,8,2,0,117,2,0,2,5,2,4,52,3,0,0,3,0,0,0,0,0,0,0,0,0,31,15,58,0,0,1,47,0,3,2,2,27,18,0,0,3,0,0,0,0
"6",0,0,0,12,20,3,1,0,4,8,0,1,7,0,2,0,2,0,0,9,3,0,1,1,6,7,0,0,2,1,15,6,2,0,0,1,20,1,0,3,0,0,1,3,45,15,7,6,0,0,0,1,25,1,0,0,4,0,4,0,1,0,5,6,5,0,76,4,1,1,0,0,2,0,0,3,0,0,0,0
"7",0,0,0,3,2,0,1,0,8,3,1,0,4,0,0,1,3,0,0,30,4,0,0,1,2,11,0,0,3,0,19,27,0,0,3,1,0,1,0,10,18,0,0,0,5,0,0,7,5,0,11,0,0,2,7,0,3,0,29,0,0,0,2,17,1,1,74,1,19,0,7,5,0,0,0,0,0,0,2,2
"8",0,0,0,4,2,4,0,0,4,6,11,0,3,0,1,8,3,0,0,49,3,1,1,0,0,39,2,0,4,1,19,6,0,2,0,0,14,0,0,0,16,0,20,12,3,2,5,6,49,0,1,19,22,7,7,0,1,0,129,0,1,3,0,31,1,0,3,0,11,0,0,7,6,0,3,7,0,0,1,6
"9",0,0,0,0,0,21,0,0,0,2,1,0,4,0,1,23,3,0,0,11,4,0,0,4,5,5,0,0,1,0,9,0,3,0,10,0,5,5,0,0,10,0,1,0,5,4,18,1,0,0,8,0,0,10,0,0,0,0,6,0,0,0,7,25,0,0,0,0,9,0,5,2,11,0,0,5,0,0,0,0
"10",0,1,0,26,54,8,2,1,73,8,35,65,2,0,0,24,10,0,0,187,1,0,0,12,4,213,3,0,6,6,28,57,6,0,6,2,49,7,0,64,50,0,1,1,59,4,40,70,1,0,17,3,0,12,4,0,25,0,44,0,1,109,12,56,21,1,242,0,283,2,1,43,57,0,3,20,0,0,1,17
"11",1,0,0,12,7,0,0,0,7,0,7,0,6,0,2,1,0,0,0,70,3,0,0,0,0,34,4,0,0,0,4,2,3,0,0,1,0,2,0,67,25,0,6,0,23,2,1,33,0,0,0,11,4,0,0,0,0,0,14,0,1,1,3,20,0,6,2,0,47,0,6,3,15,0,5,0,0,0,0,0
"12",0,0,0,0,0,10,0,0,0,24,14,104,1,0,1,6,37,0,0,0,22,1,0,0,2,0,0,0,7,4,0,0,1,0,1,2,13,5,0,0,6,0,6,0,9,0,3,3,0,0,20,57,32,3,7,1,3,1,0,0,0,48,2,0,1,27,2,4,1,7,8,0,1,0,8,10,353,19,0,5
"13",0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,14,3,0,0,141,8,0,0,0,9,19,0,0,0,3,2,1,0,1,0,1,10,0,0,27,56,0,0,2,1,14,20,6,0,0,5,0,36,20,9,4,1,0,13,0,1,0,26,1,6,5,0,0,1,0,17,0,7,0,0,0,0,0,0,12
