"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.5,0.36,0.29,2,43.46,25,6.34,2.39,11,17,7,1,21,0,1,14,1,0,1,72,37,0,2,5,7,138,1,0,3,6.31,37,3,2,2.73,7,3,14,1,0,7,152,0,2,1.02,9,2,20,4,12,0.99,65.74,22,4,32,1,2,3,1,2,0,2,109,7,2,23.14,26.57,19,1.43,13,0.22,2,6,5,0,1,4,0,3.02,1.26,3
"2",0.23,0.16,0.13,11,3.44,6,0.02,0.28,2,8,4.82,2.72,4,0,1,4.37,2.78,0,0,2,14,0,0.35,0.16,5.53,15,1,0,1,4,27,9,2.75,1,2,2,15,0.02,0,14,13,0,2.85,1,3,4,6,11,0.16,0.01,2,5,10,4,2.99,3,2,0,1,0,2,3,9.79,19,2.45,12,26,2,9,0.45,0.63,5,9,0,0.55,2,0,1.36,0.14,9
"3",0.3,0.21,0.17,1,30,24,0.2,1,2,6,17.84,5,7,0,0.65,10,14,0,0,121,1,0,1,7,1,33,1,0,2,2,14,1,4.7,1,3,8,6,1,0,4,27,0,18,9.15,10,15,13,10,1.13,3.08,10,22,2,11,8.82,10,3,0.02,98,0,16,13,19.6,13,2,12,52,3.48,5,0.71,1,2,2,0,1,3,0,1.8,1.14,3
"4",0.58,0.42,0.33,0.12,1,4.53,1,5,0.31,2.82,2,1.4,3,0,0.76,19,0.65,0,0,33.08,10,1,0,0.13,6,10,0.04,0,7,0.68,0.2,1,0,1,1.73,0.67,2,2.07,0,38,2,0,3,1,2.11,3,27,3,11,4,17,75,5,4,2,3,0.33,2,77,0,7,116,2,1,1.57,24,21,1,9,3.75,5,0.25,1,0,18,1,0,3.5,0.08,25
"5",0.35,0.25,0.2,4,3.4,1.82,0.13,3,3,1,2,1,2.39,0,4.35,23,8,0,0,49,23,0.03,2,0.02,4,22.96,9.49,0,2,0.18,35,15,1,1,0.38,4,8,2,0,117,2,0,2,5,2,4,52,3,0.03,0.65,3,2.3,22.97,16.61,1.26,1.22,0.5,0.04,3.78,0,31,15,58,7.73,3.26,1,47,6.55,3,2,2,27,18,0,9.07,3,0,2.1,0.05,0.54
"6",0.21,0.15,0.12,12,20,3,1,1.83,4,8,1.71,1,7,0,2,3.22,2,0,0,9,3,0,1,1,6,7,4.04,0,2,1,15,6,2,0.08,0.16,1,20,1,0,3,4.22,0,1,3,45,15,7,6,0.54,0.95,3.35,1,25,1,0.42,1.57,4,0,4,0,1,9.43,5,6,5,0.49,76,4,1,1,0.53,4.43,2,0,0.6,3,0,1.28,0.9,1.49
"7",0.19,0.14,0.11,3,2,8.41,1,0,8,3,1,1.08,4,0,0.58,1,3,0,0,30,4,0,0.15,1,2,11,0,0,3,0.31,19,27,0.62,0,3,1,2.94,1,0,10,18,0,3.74,0.65,5,2.45,0.7,7,5,0.45,11,0.87,6.09,2,7,1.78,3,0,29,0,1.51,3.95,2,17,1,1,74,1,19,0,7,5,5.59,0,0.31,0.85,0,1.15,2,2
"8",0.58,0.42,0.33,4,2,4,0.1,1.46,4,6,11,3.31,3,0,1,8,3,0,0,49,3,1,1,1.01,1.04,39,2,0,4,1,19,6,1.46,2,4.93,5.91,14,0.06,0,13.91,16,0,20,12,3,2,5,6,49,0.35,1,19,22,7,7,4.87,1,0.02,129,0,1,3,27.81,31,1,7.17,3,0.05,11,3.74,2.22,7,6,0,3,7,0,3.49,1,6
"9",0.25,0.18,0.14,2.27,12,21,0.35,0,0.56,2,1,0.18,4,0,1,23,3,0,0,11,4,0,0.23,4,5,5,0.01,0,1,0.01,9,0.87,3,0,10,0.76,5,5,0,7.38,10,0,1,0.31,5,4,18,1,0.64,0.02,8,2.36,5.87,10,0.96,2.95,1.18,0,6,0,0.59,0.71,7,25,1.51,0.12,5.14,0.04,9,0.01,5,2,11,0,1.23,5,0,1.52,0.02,0.56
"10",1.4,1,0.8,26,54,8,2,1,73,8,35,65,2,0,17.4,24,10,0,6.6,187,1,4.6,20.4,12,4,213,3,0,6,6,28,57,6,0.05,6,2,49,7,0,64,50,0,1,1,59,4,40,70,1,14.4,17,3,224.4,12,4,62.48,25,4.8,44,0,1,109,12,56,21,1,242,26.2,283,2,1,43,57,0,3,20,74,4.36,1,17
"11",1,0.71,0.57,12,7,3.12,0.07,0.01,7,0.58,7,0.61,6,0,2,1,1.05,0,4.71,70,3,0.01,0.04,0.01,1.38,34,4,0,1.48,0.01,4,2,3,0.01,0.15,1,4.18,2,0,67,25,0,6,0.07,23,2,1,33,0.02,0.04,0.75,11,4,5.11,0.35,0.24,0.17,3.43,14,0,1,1,3,20,0.75,6,2,0.07,47,0.09,6,3,15,0,5,0.98,0,4.36,0.01,0.13
"12",1.12,4.77,1,1.13,2.92,10,1.05,2.54,0.38,24,14,104,1,0,1,6,37,0.03,6.62,41.55,22,1,0.39,5.98,2,7.92,54.25,0,7,4,0.3,12.38,1,0.7,1,2,13,5,57.23,7.11,6,0,6,0.24,9,2.65,3,3,2.27,68.69,20,57,32,3,7,1,3,1,7.08,0,2.05,48,2,3.04,1,27,2,4,1,7,8,0.6,1,0,8,10,353,19,35.74,5
"13",0.38,0.27,0.21,0.51,17.51,2,1,0.09,4,1.48,3.54,0.34,0.96,0,0.04,14,3,0,0,141,8,0,0.01,0.07,9,19,0.02,0,2.08,3,2,1,0.01,1,8.5,1,10,0.09,0,27,56,0,2.44,2,1,14,20,6,2.09,2.02,5,10.86,36,20,9,4,1,0,13,0,1,0.86,26,1,6,5,21.24,0.13,1,0,17,0.62,7,0,3.44,1.15,0,2.25,0.12,12
"14",0.62,0.44,0.35,5.77,35,2,3,0.06,3,25,1,7,13.82,0,1,14,1,0,0,38,12,2,0.05,5,3,125,0.64,0,5,11.66,1,15,0.16,0,14.84,6.36,8,2.5,0,129,14,0,5,3,7,18,1,12,31,1,12,30,7,21,3,8,1,2.12,26,0,7,28,9,23.26,15,22,29,1,11,3.97,28,5.82,6,0,1,8,0,3.71,3.94,2
"15",0.59,0.42,0.33,0.22,14,1.64,2,0.67,1,8,3,0.04,0.12,0,2,4,1,0,0,27,24,0,0,0.01,1,93,0.01,0,3.23,2,0.09,0.58,0.04,0,24,0.1,2,2,0,15,3,0,3,1,0.92,5,5,1.98,2,0.09,41,14.72,4,19,0.66,10,2,0,5,0,13,14,15,0.18,1,1.4,4.83,0.21,0.35,0.02,1.01,2,13,0,3,11,0,3.51,1,3
"16",1.75,1.25,1,3,11,8,0.06,0,4,1.6,1,1,8,0,0.17,0.34,15,0,1.04,15,33,2.31,0.15,1,1,21,0.67,0,16,1,31,1.12,0.88,1,0.91,1,4,0.07,0,9.3,8,0,1.17,1.12,22,0.9,1,40,0.06,1,8,3,3,5.18,1.44,3.4,7,6,6.37,0,6,1,3.63,12,1,0.39,3,0.01,21,11.25,1,6,1,0,3,1.22,0,4.36,0.09,0.47
"17",1.4,1,0.8,5,4,24,3,0,1,6,6,1,6,0,3,24,7,0,6.6,72,2,4.6,1.83,4.14,11,9,0.51,0,4,9,23,48,3,0,1,1,11,1,0,10,12,0,8,4.04,49,3,14.14,31,11,1,10,13,1,13,17.73,20.69,1,4.8,79.2,0,7,10,6,8,8,2,10,1,6,9,9.52,3,18,0,4.07,15,74,4.36,3.4,5
