"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",7,0.14,14,63.16,0.23,2,22,0.43,147,58,1,5.35,9,2,2,0.51,0.08,0,6,10.55,88,2,118,3,3,0,1,20,0,18.38,12,0.08,1,13,75,0,1,10,0,4,5.6,0.08,0.07,2,2,0.19,1.66,0.4,30.42,2,18,1,1,5,3,1,0,0,0.09,0,2.26,14.54,2,0,18.18,0.72,1,1.71,46,14,0,0.07,0,0.06,0,2,1,1,0,3
"2",1,0.26,2,9,0.44,1,1,0,11,3,6.11,1,1,1,1,0.97,0.51,0,1,7.95,2,1,9,1,0.62,0,1,20,0,41,1,0.77,1,5,4.84,0,2,2,0,3.13,8.54,3.02,0,9.51,0,2,0.01,2,58,0.03,2,0.48,0,1.28,5.72,3.84,0,0,0.18,0,0.03,1,1,0,2,0.34,3,1,7,17.5,0,0,0,0.12,0,12,3.42,1,0,10
"3",14,0.14,15,5,0.24,1,1,0,99,32,8,1,2,37,0,0.53,0,0,6,0.72,62,2,77,6,3,0,4.2,24.1,0,4.58,11,0.05,0.18,20,151,0,5,10,0,1.25,1.66,0.26,0.01,1,3,1,0,0.55,2.43,2.51,19,1,0.04,1,1,1,0,0,0.1,0,0,2,2.82,0,6,0,18.82,5.53,72,10,0,0,0,0.15,0,15,3,3.69,0,16
"4",9,0.15,8,3,0.25,9,1,0,29,21,16,1,10,20,0.78,0.55,0,0,5,1.17,33,5.74,24,7.03,1,0,1,20,0,30.82,7,0.08,0.06,16,60,0,11,36,0,5,0.9,1,1,1,3.64,0.1,0,1.43,23,2,57.8,3,0.03,0.08,3.24,0.35,0,0.04,0.1,0,0.72,1,2,0,10,0.23,13,1,11,13,1,0.01,0,0.05,0,26.3,3.69,13.41,0,25
"5",1,0.15,6,2,0.26,2.35,2.84,0,1,6.46,6,0.25,5,2,0,0.56,0.18,0,6,1,8,9,2,0.13,0.12,0,1.91,17,0,35,6,0.02,0.29,8,2.43,0,2,2.49,0,1,1,0.06,0.02,1,1,1,0,1.9,1.62,0.01,3,0.19,0,0.28,0.85,1.6,0,0.01,0.1,0,0,5,0.36,0,4,1,4.92,0.8,17,0.59,0.04,2,0,0.33,0,6,0,4,0,2.12
"6",1.22,0.14,3,148.27,0.23,1,2,0.43,41,9.97,2,0.08,0.58,7,0.03,0.51,1,0,0.24,0.68,21,0.31,2,1,2,0,0.56,8.06,0,34,26,1,0.01,10.59,20,0,1.4,2,0,0.31,25,0.01,0.2,0.11,0.07,0.1,0,2.23,9,0,6,2,1,5,0.15,0.08,0,0,0.09,0,0,1,1.01,0,2,0,3,2,2,4,0.02,1,0,0.19,0,10,0,0.35,0,25
"7",4,0.12,5.25,1,0.21,4,6,0,131,26,11,4,2,15,0.08,0.45,0.21,0,1,0.29,25,1.81,55,3.15,3,0,2.51,3,0,7,15.88,1,0.06,8.23,35,0,2,19,0,1,0.34,1.94,0,0.16,3,0.17,0,5.33,7,2.14,55.97,3.16,0,1.47,1,2,0,0,0.08,0,0.14,7,0.1,0,5,0.02,14.29,13,27,9,0,0.01,0,0.04,0,0.82,2,0.66,0,2
"8",4.54,0.16,0.5,21,0.26,2,1,0,7,4,2.62,6,0.11,6,0.78,0.57,3,0,1,9,23.25,1.94,10,0.25,1.27,0,1,5,0,11,7,0.83,2,34.06,4,0,3,2,0,2.27,9,2,0.19,4.04,0.01,2,0,5,2.93,0.02,6,0.17,0,2,0.02,1.73,0,0.04,0.1,0,1,0.51,2,0,4,2,3,11,3,2,1,0,0,1,0,7,3.83,1.58,0,17.02
"9",14,0.13,15,1,0.22,0.83,0.21,0,61,13,2,0.09,3,26,11,0.49,0.04,0,1,0.18,21.65,1,54,3,5,0,0.21,1,0,2.59,1.03,0.02,1,15,10,0,3,13,0,2,0.16,0.06,0,0.01,1.2,0.01,0.96,0.01,2,0.01,6,3,0.01,2,1,2,0,0,0.09,0,1.99,0.44,1,0,1,0.01,3.08,0.86,25,9,0,0,0,3,0,15,0,3,0,7
"10",1,0.08,0.78,15,0.13,1,10,0,83,19,0.97,2,0.43,0.66,3,0.28,0.5,0,4,1,24,1,10,0.28,0.02,0,77,10,0,22,10,2,1,22,0.26,0,2,1.43,0,1.32,7,9,0.71,0.2,0,0.5,0,3,9.65,0.14,8,0.05,0,1,0.18,3.35,0,0,0.05,0,0.05,1,2,0,2,1,1.62,1,1,0.71,0,0.04,0,0.5,0,2,1,2.1,0,5.25
