"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"391129",0,0,0.01,0,0,1,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0.01,0,739,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.94,0.01,0,0,0,0,0,0,0,0.01,0,0,0
"47990",0,0,0,0.26,0,81,0,248,0.01,0.08,0,0,0,0,0,0,0,0,0,0,47,0,4,0.02,0,0,0.04,0.12,0.05,0.07,0.01,0,0,0.22,0,0,0.12,0.05,0,0,0.02,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0.08,0,0.03,0,0,0.01,0,0.06,0,0
"357984",1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"108434",0.02,0,0.05,0,0.03,1.58,0.01,0.04,31,4,0.02,0,0,0.02,3,10,1,28,20,0.1,0,0.08,2,28,2,0.25,0.01,2,0,1,0.02,2,3,1,1,1,2,7,0.01,1,2,0,0.03,0,1,0.18,0,0,1,0.8,22,0.01,2,0.85,0.01,0,0,0.01,0.01,0,7,0.02,1.37,0.02,0,0.08,0.01,2,6,0.01,0,0,1.46,0,0,3,0,18,0,0
"2394",0.01,1,0,3,0,0.02,0.01,1,0,0,0,0.01,0,1,1,0,0,0,0,0.02,0,0.34,0,0,0,0,0,0,0,0,0,0.01,0,0,4,0,1,0,0,0.33,0.05,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"39443",1,9,0.01,4,0,1,1,20,8.13,3,0.01,6,0,14,3.71,0,1,20,4.57,13,4,14,10,1,2,0.91,15,25,1.05,49,9,12,6,1,56,9,12,8,7,4,30.96,0.06,9,4,5.44,2.57,0.01,2,7,4,0,5,11.56,0.03,4,0.04,3,9.65,0.85,0,4,7,16,8,0,7,6,1,26,9,5.49,24.5,27.74,0.98,3,10,1.47,1.03,0,0.17
"95713",0.07,1.12,1,3,6.4,2,0,0,2,1,8,0.05,3,3,0,2,0,0,0.01,0.01,2,2,0.01,0,0,1,0.02,0.01,0.38,0.01,1,0,0.01,0,1,0,0.01,0,1,1,0,0,0,0,0,1,0,0.33,0,0.01,0.18,6,0,1,3,2,0.13,0,0.09,0.01,0,0.78,0,0,0.02,0,0.02,0.01,0,0,0.03,0,0.01,0,0,0,0,0.02,0.05,0
"89232",0,0.04,0.01,1,0,0.05,0,0,1,0,0,0,0,0,0,0.01,1,0.01,1,0.01,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,1,0,0,0,0,0,0.01,0,6,0.01,0,0,0,0,0,3,0,0,0.01,0,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0
"239064",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"245523",0,0,0,0,0,11,0,0.01,0,4.73,0,0,0.01,0,0.01,0.01,0,0,6,0,0,0,22,108,0.01,0,0.03,3,0,0.03,0,0,0,0.01,0,0,0.08,0.02,0.01,0,0,0,0,0,0.03,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,8,0.02,0.01,2,0,0,0,4,3,0,0,0,0.08,0,0,2.08,0,2.08,0,0
"174793",0,0,0.02,0,0.01,0.05,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2370",0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"247733",0.03,1,4,8,0,0.01,0.03,0,0.01,0,2,4,0,0.11,0,0,0,3,0,0.01,30,1.25,0.33,0.01,1,0.05,0,0,0.4,0.01,2,5,1,0,1,0,0,3,0,1,0.01,1,0.16,0.15,0,1,0,0,4,0.68,0,0,3,0.03,0.05,0,0.33,2,1,2,0,0,0,0.12,0,7,6.54,1.01,0.01,31,2,5,0.01,0,2,2,18,0,0,2.3
"169775",1,0,1,0,0.01,0,0,0,0,0,0.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1,0
"3957",0,0,0,0,0,0,0,0.01,0.02,3,0,0,0,0,0,0,0,0,0.06,0,0,0,5,14,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.03,0,0,0.01,0,0.25,0,0
"347862",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"592015",3,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"589746",0.25,1,0,1,0.02,14.7,2,4,1,0.12,0.01,6,1,13.26,11,0.38,1.59,1,1,0.32,13,22,19.83,4.01,6.24,0.63,2,1,9,0.07,3.39,3,1,2,12,12.5,0.1,1,17.97,3,17,1,4,2,1,8,6,3,5,3,31.41,0.58,4,0.51,3,0.13,0.25,1.89,3.74,0.32,2,0.08,2,5,0,3,7,10.69,1,2.7,10,0.02,1,3.14,3,14,3,0,1,1
"42483",0.47,2,0.01,0.05,0.02,0.08,0.11,0.03,4,0,0,0,0,11,0,2,3,0.16,1,1,0,0.02,1,1,0.01,0.04,0,0.03,0,0,0,0,7,0,1,0,0.04,0,0,13,0.02,0,0,0,0,0.02,0,0.01,0,0,0.09,47,0.01,0,0,0,0,0,0,0.01,0.03,0,0.16,1,0,3,0,0.01,0.01,0,0,0,44,4,0,1,0,2,0,4
"529659",2.72,43,10,12,1,10.59,61.04,16,0.02,21.21,4,17,2,7.32,125,78.31,6,26.79,21,5,80,23,1,14,10,3,0,1,9,0.02,38,32,1.55,21,7,20,17.7,6,3,0.96,93,11,3,32,1,12,1,23,13,23,2.91,15,3,1,17,1,140,39.68,100,10,59,0.17,4.87,2,6.77,19,31.5,97,89,28,25,0.01,3,13.37,0.02,307.17,13,4,1,103.57
"92743",0.02,6,4,60,0.03,0.08,23,13,0.06,0,0.27,9,0.21,65,0.03,9,4,40,9,10,7,4,7,1.15,8,0.34,0.08,38,23,0.02,18,8.16,1.18,51.07,4,13,0.05,5,5,91.6,2,66,0.12,7.77,22,2,70,92,29,71,0,96.41,62,0,0.13,0,22,6.25,20,0.54,3,0,25,4.35,0,1,70,6,1.92,5,4,0.12,39,4,0.03,0.89,4,8.68,0.01,1
"29328",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.03,0,0,0,0
"255669",0.86,13.85,0,4,0,0.83,1,4,0.01,0.03,0,0.02,0,3,3,0,0.36,5,0.23,0.14,0.62,5,0.16,4,0.01,0,2,3,0,1,3,4,7,0.78,3,8,0.01,2,3,0.64,8,0.03,0.03,0.13,1,0.01,0.06,2,0.28,5,0.22,5,0.02,0.06,0,0,4,0.04,0,0,0.16,0,1,3.67,0,1,1,1,1,0.01,0.04,3,0,0.04,2,4,0,1,0,0.06
"246752",1,0,1,0,4,0,1,0.01,0,0,0.14,0.18,3,1,0,2,0,0,0,0.05,0.01,4,0,0,0,1,0,0.01,1,0,0,0.01,1,0,1,1,0,0,1,0.07,0,0.01,0,0,0,0,0.01,1,0.01,0,0,0.26,0,2,3,1.36,0.02,0,0,1,0,0.03,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.09,0
"484401",0,42,23,17,1.36,18,5.84,4,65,45.05,3,0.01,1,14,10,71,140.2,3.3,4,15,10,0,3,5,3,21,3,12,3,6,0.85,1,49,2,0.1,0.02,13,23,2,29,2,3.26,48,0,4,0.72,0.95,0.08,17,1,184,0,1.54,8.75,4.21,0,0,6,4.75,0.04,6,10,0.07,3,0.08,8,0.07,5,6,3,2.09,4,5,0.01,13.47,21,1,481,4,0.09
"14163",0,1,0,0,0,0,0.03,0,0.1,1,0,0,0,0,3,0.01,0,1,0.02,0,0,0,0,1,0,0.01,0,0,0,0,0,0,0.01,0,0,0,2,0,0,0.04,0.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0,0,1,0,0,0,2,0,0,1,0,0.02,0,0
"19191",5,1.23,0,17.33,0,5,1,22,0.28,10.5,0.01,12,7.85,10,19,0.01,3,23,1.34,12,49,28,3,19.95,0.35,0.02,22,6,7,7,27,18,25,31.68,13,14,2,44,2,7,14,11.14,12,18,4,20.83,2,9,11,8,2.69,4,12,1,6,0.01,21,30,12,0.95,1.33,8.73,9,44.89,0,13,14,1.14,15,16,11,7,4,16,22,103,10,2.43,0.01,10
"15462",0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.07,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0.02,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0
"3931",0,0,0,0,0,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0.01,7,0.01,0,0,2,22,0,0.01,0,0.03,0,0,0.01,1,0,0.05,0,0,0,2,0,0,0,0,0,0,0.03,0.17,1,0,0,3,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0.01,0,2.53,0.18,0,0.01,0,0.03,0.01,0,0.01,0,0.17,0,0
"423742",0.06,0.01,0.01,0.8,0.74,3,0.19,15,36.71,2,0.08,6,14,0,11,0,9,48.2,56.59,0.02,21,44,80.16,11,34,0,23,121,36,51,50,2,0,10.16,8,14,161,23,117,0,19,27,98,8,3.23,5,6.32,36,93,64,19,10,174,21,140.05,5,15,1,15,82.92,0,82,146,198,0,2,170,1.1,15.17,4,1,2,0,24,33,0.02,1.19,0.05,10,1.21
"361926",0,0.04,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"6473",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,5,0.02,0.01,0.01,71,0,0.01,0,0,0,0,0,0.06,0,0.01,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,1,0,0,0,0.04,0,0.02,0,0,0,0,0,0,1.11,0,0,0,0.13,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0
"11297",0,0,0,0,0,0.03,0,0,3,0,0,0,0,0,0,0,0.03,0,0,2,0,0,1,0.01,0,0,0,0.01,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0.01,1,0,0,0,0.06,0,0,0,0,0,0,0,0,1,0.01,0,0,0.03,0,1,0,1,0,0,0,0,0.09,1,0,0.01,0,0.03,1,2
"70379",31.54,27,2,122.47,1,4,6,138.24,14.52,20.8,76.5,26,20,35.8,13,3,12,60,14.55,14,91,53,22,131.86,9,10.89,6,39,68,46.01,34,22,154.68,8,67,27,275.47,70,49,12,22,8,28.24,52,28,7,40,25,124,22,3,54,140,2,21,3,165,126,15,11,15.72,6,249,29,0.11,39,98,52,3,18,13,8.61,1,1,9,204,49.66,222.12,8,14
"14157",0,0.02,0,0.01,0,0.09,3,2,0.02,2,0,0,0.02,0.01,10,0.02,1,5,14,0.01,0,0,2,2,0,0,0,0.14,0,0,0,0,0.05,0.9,0,0,0.29,0.2,0,0,4,0,0,0,0,7,0,0,0.01,0.04,5.12,0.13,0,10,0,0,0,5,0,0,26.25,0,0.06,0,0,0,0,2,1,0,0,0,0.02,0,0,7,0,5,0,0
"201471",13.97,2,28,9,27,9,2,4,6,10.31,19,4,0.35,5,0.02,7,2,0.03,1,2,1,10,0.29,0.09,0,49,2,7,5,1.65,1,2,2.59,0,10,3,1.32,0.01,1,1,0.07,0.56,1,1,1,0,0.07,44.14,2,0.01,1,2,0.08,17.1,10,23,4,1,2,0,0.92,13,8.79,0.02,28,0,1,0.14,1,1,0.06,0.29,0.02,0.01,0.25,1.25,1,1,0,0
"148099",20,150,46,5.42,850,28,9,361.4,13,8,33,7,25,5,1,14,1,1,4,311.4,3,19,92,317.82,0,47,18,9,14,8,29.27,7,69,0.27,10,70,4,4,7,185.29,0.11,7,13.2,10,7,22.08,4,84,103,7,5,8,1,90,347.37,36,3,38,78,4,1,14,2.69,0.01,439,0.01,3.92,47.93,50.58,17.18,1,1.22,0.59,1,3,0.5,6,580.7,8.91,1
"178449",0,0,0,0.04,0,0.02,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03,0,0.01,0,0,0,0,0,0.01,0,0,2,0.03,0,0.01,0.01,0,0,0.01,0,0,0.01,0,1,0,0,0.04,0,0,0,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.01,0,0.01,1
"557059",0,0,0,0,13,0,0.04,0.07,0,0,0,0,2,0.02,0,0.14,0,0,0,0,0.01,0,3,0.02,0,0,0,0.01,2,0,0,0,1,0,0,0.03,0,0.01,0,0.01,0,0.01,0,0,0,0.01,0.01,2,0,0,0,0.03,0,0,0.03,0.09,0,0,0,0.05,0,0,0,0,0.71,0,0,0,0,0,0,0,1,0,0,0.01,0,0.08,2,0
"246195",0,0,0,0,0,0.06,0,0.01,1,2,0,0,0,0,1,0.02,0,0,5,0,0,0,2,10,0,0,0,0.02,0,0.01,0,0,0.01,0.01,0,0,0.04,0.01,0,0,0,0,0,0,0,2,0,0,0.01,0,5,0,0,0,0,0,0,11,0,0,0.08,0,1,0,0,0,0,0.19,0.03,0,0,0.06,0.02,0,0,0.01,0,4.26,0,0
"470213",0,4,0.17,1,1,2,1,1,0.04,1.47,0,0,0.04,0.88,7,1,4,0.08,1,2,0,0,0.01,1,0,1,0.08,0.01,0,0.01,0,0.01,1,0.03,0,0,1,0.01,0,0.14,6,0,0,0,0,0,0,0,0,0.01,0.38,0.17,0,2,0,0,0,0,1,0.02,4,0.12,0.35,0.01,3.9,0,1,0,4,0,0,0,0,0,0,0.07,0,0.16,1,0
"332355",0,0,0,0,0.02,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.35,0
"178210",0,0,0.11,0,0.01,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.89,0,0
"68338",0,0,0,0,0,0,0,0,0.01,0.02,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"68350",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"331820",0,2,13,1,0.74,2,9,1,0,0,6,1,16,2,0,0,0,0,0,0.03,0.02,0,0.08,0,0,0.05,26,0.33,1,1,0.03,0.01,0,1,0.01,0,0.13,4,19,0.59,0.01,2,0.41,0,0.01,0,0.01,0.02,2,0.07,0,0.01,0,0,10,4,0,1,0,0.14,0,4.95,0,0.01,0,0.01,0.03,0,0,0.24,0.01,0.16,0,0.01,0.71,0,0,0,10,0
"469709",16,0.01,0,0,0.01,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0
"516119",0.02,54,133,20,20.02,12,185.54,210.12,4,31.62,107,90,63,35,4.93,1,22,150.45,11,78,140,3,23,86,13,48,38,1.54,63,69,95,104.19,111,20.42,0.04,34,3.96,33,16.16,77,58,34,8,17,8,146,15,52,162.07,116,0.41,24,5,0.1,97,4,264,152,52,28,153,19,12,20,0.12,120,1,11,95,0.71,171,66.81,4,29,0.05,141,23,48,7,53
"244304",0,0,0.16,0,1,0.02,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
"526081",0,3,0,0,0,0,0.02,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0
