"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.52,10,0,0.05,3,2.83,0,3,0.01,2,13,1,2,5,6,2,0.34,0.2,2,0,1,24,7,2.8,6,0.1,3,3,1.48,0,0.09,12,4.16,2,0.3,7.37,40,1,0.2,10.3,2,0.01,3,0.05,0.26,1,1,0,1.14,0,2,1.67,8.95,3,7,0.88,8,0,11,1,8,0.9,1.79,0.08,0.42,2,39,4,2,0.8,4.82,5,16,0,2.71,1.3,0.77,0.5,3,3
"2",11,0.23,0.07,0,1,9,0.14,0.01,0,0.01,0.01,0,0.01,0.22,0.34,2,0.01,0.03,1,0,15,0.07,2,0,15,0.08,0.07,24,0.03,0,0.01,1,0.03,7,0.23,0.01,0.08,0.41,0.15,0.1,6,0,15,0,0.06,0.18,0.02,0,1,0,0.02,1,0.26,0.02,0.06,0.03,0.05,0,4,0,0.02,0.69,0.04,7,0,3,2,0,0.11,0.62,0.24,0.04,1,0.07,11,1,0,0.41,0.01,0.07
"3",3,5,0,1,0.05,5,0,41,0,0.08,1.23,1,2.67,0.34,160,0.43,0.02,0.45,0.07,0,4.66,3,3,0,0.81,1,4.37,18,8,0.03,0.13,22,0.89,4.81,0.2,5,2,1,0.13,1.73,20,0,32,0.02,0.06,1.18,0,0,1,0,0,1.55,2.84,5,1,0.12,2,0,2,0,1,0.6,0,0.2,15,4,18,0.09,9.72,0.54,9.18,0.16,0.79,0,5,0,0.06,5,3,32
"4",0.31,3,0,0,0,2,0,0.23,0,0.07,2,7,0.16,11,169,0.07,2,0.27,0.02,0,0.07,0.89,0.49,0,1,0.29,1,4,0.88,0,0.04,1.49,0.01,8.37,0.08,0.4,2.8,0.54,0.05,0.03,0.13,0,2,0,1,0.02,0,2,2,1,0,0.11,18,0.64,56,0.05,1,0,2,0,5,0.23,0,0,0.01,6,2,0.12,0.46,0.21,4,0,1,0,1,0,1,0.02,1,5
"5",0.12,0.33,0,0.1,0.09,33,0,0.04,0,1,0.05,0.02,0.06,0.55,1,0.34,0.27,0.01,1,0.01,9,6,3,0.49,23,0.01,6,0.77,0.02,0,0.01,4,0.12,1.43,0.33,0.2,25,4,0.22,0.02,0.46,0,64,0,0.1,2,1,0,0,0.04,0,0.02,16,1,16,0.03,0.11,0,0.06,0.75,0.63,1,0,0.36,0.18,0.32,0.4,0.13,16,0.89,0.08,2,1,1,15,1.44,1,0.11,1.42,23
"6",0.02,4,0.02,0,0.01,11,0,0.42,0,0.25,2.09,0.08,7.27,0.26,12,0.08,0.14,0.08,1,0,1,1,2,0,15,0.12,0.41,6.17,0.83,0,0.01,2,11,7.08,0.1,0.56,33,9,0.07,1.61,2,0,13,1,0.07,3.92,0,0,0.17,0,0.09,1.28,4.85,0.22,64,0.09,22,0,1,0,2.72,0.31,0,0.35,0.06,6,14,0.11,1.53,0.27,5,7,0.84,0,2.77,0,0,8,0.89,4
"7",0.04,0.06,0,0,0.04,3,0,1,0,0.13,9,0.13,5,4,30,0.14,0.01,0.37,0.01,0,2,3,0,0,0.2,2,0.22,13,1,1,0.07,0.17,0.21,0.32,0.09,0.06,0.09,0.08,0.06,1,45,0,4.35,0.52,0.01,5,0,0,3,0.05,0,0.02,4,0.13,1,4,1,0,0.36,0,1.03,0.27,0,0.15,0,3,1,1,0.06,0.24,9,0.1,0.01,0,0.01,0,0,0.05,1,0.04
"8",2,0.96,0,0.06,0.03,1.75,0,4,0,1,0.37,1,0.1,3,1,0.04,1,1,0.02,0,3,5,8,0.03,31,0.02,0.39,5,1.31,0,0.21,4,0.27,1,0.38,17,21,2.85,0.25,0.34,6,1,120,0.01,2,19,0,1,0.13,0,0.01,0.66,2.31,2,3,3.37,3,0,12,0,7,0.92,0,0,1,0.93,4,0.07,82,1,2,0.3,3,0,0.81,0,0.4,0.15,1,3.83
"9",3,0.83,0,1,0,43,0.02,0.06,0,11,0.71,3,7,1,41,0.13,2,1,0.06,0,1,3.28,14,0,4,0.1,2.24,11,0.06,0,1,6,5,5.76,0.06,0.31,2,1.94,0.04,1,2,0,135,0,2,2,0,0.04,0,0.03,0.02,1,2,4,0.7,0.21,0.04,0,2.2,0,8,0.17,0,0.6,0.12,1.99,0.68,0.07,12,0.15,1.27,0.05,1,0,3,0,0.02,1,7,14
"10",0.01,0.43,0,0.14,2,0.59,1,0.11,0,13,0.27,0.06,0.22,7,14,0,1,0.03,0.01,0.01,7,0.11,25,0.03,69,0.01,0.17,4.49,11,2.08,3,5,0.21,69,0.75,0.16,6,1.61,0.5,9,32,1,289,0.01,1,0.58,0,0,2,0.06,0.03,1,0.44,2,1,3,0.25,0,1,0,1,1,0,0,0.06,0.64,14,4,0.7,2,8,0.14,1.23,0,0.75,0,0,0.18,0.18,2.02
