"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1,1,0,1,65,1,0,2,0,0,23,0,2,0,29,0,11,0,1,0,0,7,6,3,0,1,0,5,2,0,1,0,37,0,0,0,0,3,0,1,0,43,5,0,0,0,60,4,3,10,39,0,0,0,0,1,0,0,0,1,0,4,4,0,11,0,0,0,0,0,0,0,1,1,25,6,0,0,0,5
"2",46,0,0,0,43,1,0,1,1,0,141,0,0,0,0,0,6,1,1,2,0,7,0,8,0,1,0,0,0,6,8,0,0,0,5,0,0,0,1,19,0,1,1,5,26,1,30,0,3,5,0,0,0,0,0,0,0,0,1,93,0,4,21,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,12,0
"3",17,0,0,45,0,3,17,0,0,0,2,0,0,0,0,0,6,0,86,37,0,13,3,16,5,0,0,107,5,12,2,0,0,0,5,0,0,0,10,1,0,16,4,4,5,0,46,1,11,8,0,0,0,1,2,0,0,0,0,4,0,2,0,0,60,0,0,0,0,0,2,0,1,14,13,0,1,15,15,0
"4",0,0,0,10,0,0,1,0,0,0,3,0,1,0,3,1,0,0,5,0,0,7,5,0,0,0,2,8,0,67,0,0,2,1,3,42,0,0,0,2,1,0,16,2,11,0,45,0,1,9,72,113,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,149,2,5,96,0,0
"5",5,16,1,19,0,0,0,19,0,0,26,0,0,18,97,0,1,0,0,36,0,1,1,52,1,2,31,94,0,0,0,0,0,0,9,1365,0,41,5,4,1,56,57,5,8,3,0,35,4,0,0,0,0,9,8,0,1,0,0,2,0,0,0,222,0,0,5,0,0,0,15,22,0,0,14,1,8,0,161,0
"6",0,0,0,3,0,1,11,0,0,0,23,0,0,0,0,0,3,0,0,0,0,1,0,28,0,18,0,1,73,83,0,0,84,0,2,0,0,0,0,0,0,30,1,6,22,7,0,0,2,1,0,15,0,0,0,0,0,0,0,0,0,0,0,2,5,0,3,0,0,0,0,0,0,16,1,0,0,0,6,0
"7",19,0,0,1,0,0,0,7,0,0,0,1,0,0,3,0,0,0,6,0,0,4,2,4,6,0,0,14,12,0,0,0,0,0,0,0,0,1,0,14,0,95,0,14,3,0,0,0,5,4,0,150,0,0,0,1,0,5,0,3,0,0,0,0,31,1,0,0,0,1,0,0,0,5,2,0,1,0,0,0
"8",14,5,1,0,45,0,462,0,0,0,7,0,1,1,14,0,0,0,36,4,0,3,56,269,0,0,0,54,11,1,185,0,4,0,62,1,0,6,0,141,3,11,2,0,0,8,0,0,34,38,3,0,6,0,0,0,0,0,56,18,0,0,0,19,49,0,5,12,0,0,2,1,0,0,17,0,0,0,251,46
"9",14,0,0,101,84,1,0,28,0,0,0,0,1,0,3,0,0,0,323,7,0,17,31,27,13,0,41,30,4,2,0,0,215,0,0,2,0,0,0,35,68,0,0,0,55,10,0,0,61,38,78,0,0,5,66,0,0,0,0,1,0,0,5,41,5,2,0,0,2,0,16,7,5,14,7,0,0,0,154,37
"10",1,0,0,23,6,0,0,10,0,0,0,0,0,18,15,0,1,0,7,0,0,0,7,15,1,5,0,14,2,1,0,0,4,0,0,0,0,0,50,0,0,0,0,7,0,0,0,0,0,9,91,0,0,0,0,1,0,2,0,50,0,0,18,0,2,10,0,0,0,0,0,1,0,0,26,0,0,9,2,1
"11",10,4,0,20,35,0,0,4,0,0,0,0,0,7,4,0,23,1,7,0,0,0,0,3,0,0,0,1,0,6,0,0,9,0,0,230,0,0,0,2,2,15,32,20,0,0,0,0,6,7,80,4,0,0,0,0,0,0,0,9,0,0,1,0,39,0,0,0,0,0,0,0,0,46,0,0,0,1,5,0
"12",17,0,0,0,11,0,0,0,0,0,0,0,0,0,102,0,13,1,178,2,0,2,0,2,8,2,0,19,5,106,2,0,8,0,0,0,0,0,8,15,0,0,0,0,0,2,56,0,6,25,141,0,0,0,13,1,0,0,0,107,0,0,1,0,0,4,8,0,0,3,0,0,1,0,5,2,2,65,0,0
"13",50,11,0,1,29,1,0,5,0,0,74,0,0,27,0,12,0,0,80,107,0,4,1,0,0,0,51,11,22,1,0,3,6,0,19,0,0,7,46,1,1,30,0,0,7,2,0,0,32,56,30,0,6,4,11,0,0,1,0,12,0,0,0,0,0,0,6,0,8,675,0,1,0,0,7,10,1,1,33,0
"14",0,0,0,0,0,0,18,5,1,0,0,0,0,3,20,0,24,0,110,1,0,14,2,130,2,0,0,32,1,27,0,0,75,0,1,0,0,0,0,1,0,0,0,10,8,0,1,0,1,0,9,2,0,0,0,0,0,0,0,11,0,0,0,0,3,9,0,0,0,0,0,0,1,3,29,0,0,0,26,0
"15",0,0,0,53,6,0,1,4,0,0,7,1,0,2,44,0,2,8,11,1,0,2,0,13,0,0,20,431,70,12,3,0,66,0,0,0,0,0,9,54,1,53,0,2,0,10,133,0,28,26,0,2,0,0,0,2,1,0,0,0,0,0,22,0,147,0,0,0,0,0,1,1,0,1,58,5,0,0,0,0
"16",30,0,0,52,39,0,0,0,2,0,8,1,0,0,20,0,24,2,0,0,0,0,5,0,1,0,11,22,0,0,0,0,0,0,0,0,0,0,75,0,0,2,11,4,0,0,1,0,0,2,13,2,0,0,0,0,0,1,0,0,0,0,0,8,28,0,0,0,0,24,0,0,0,22,0,0,0,7,12,1
"17",1,8,0,0,0,2,0,6,0,0,1,1,0,0,0,0,1,0,2,19,0,0,16,0,0,0,0,54,5,0,2,0,2,0,8,1,0,0,5,1,0,72,0,4,0,6,0,0,1,13,3,0,0,0,7,0,0,0,0,0,0,0,3,31,44,6,1,0,3,0,0,1,0,2,73,0,0,0,91,0
"18",0,4,0,31,3,0,14,10,3,0,3,0,0,0,24,0,0,0,12,0,0,0,0,0,0,3,0,4,14,1,7,0,2,1,8,1,0,0,22,3,0,105,0,4,0,6,1,0,11,23,0,16,0,6,0,0,0,0,0,6,0,1,1,1,8,0,0,0,0,0,0,2,0,2,5,0,1,6,6,0
"19",5,0,0,4,0,0,0,4,0,0,0,0,0,0,46,0,0,0,20,0,0,5,18,0,3,0,0,12,2,1,7,0,213,0,2,0,0,1,0,0,0,137,0,17,0,0,0,0,0,4,24,0,0,0,10,0,0,1,0,12,0,0,0,0,44,0,0,0,0,0,0,2,0,2,3,0,0,0,0,0
"20",0,1,0,7,82,0,0,1,0,0,2,0,0,0,23,0,4,1,5,0,0,0,12,0,2,0,0,0,0,106,12,0,0,0,0,0,0,3,0,0,1,2,2,4,24,0,5,3,67,2,1,19,0,12,23,0,0,0,0,0,0,0,1,10,29,0,0,0,0,0,2,0,0,5,8,5,0,0,0,0
"21",4,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,17,2,0,0,17,4,1,15,6,1,0,0,0,0,0,0,9,21,3,2,8,1,1,2,0,0,4,4,0,3,0,1,3,0,0,0,0,0,0,0,0,1,10,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0
"22",18,40,1,113,11,1,0,7,2,0,4,0,1,0,0,0,0,0,149,6,0,99,0,0,5,0,3,6,0,3,9,0,87,0,1,280,0,0,0,106,4,133,12,0,0,1,0,0,31,5,367,79,0,1,139,5,0,7,0,1,0,7,0,5,0,0,5,2,0,0,4,0,0,0,31,0,1,0,68,0
"23",0,0,1,2,2,0,0,7,0,0,0,45,0,0,0,0,0,0,408,5,1,227,0,380,0,1,90,0,1,20,11,1,2,0,138,0,0,215,0,27,3,8,0,0,0,1,0,0,45,2,12,0,0,0,18,0,0,0,385,3,0,0,8,10,0,0,0,38,0,17,1,73,12,1,0,0,0,2,56,0
"24",0,3,0,1,23,0,0,0,0,0,12,0,0,1,76,0,0,0,0,5,0,0,0,0,9,3,10,260,0,0,2,0,6,1,1,16,0,1,73,5,1,60,1,1,30,2,0,0,0,0,355,0,0,0,0,2,0,0,0,1,0,0,2,0,0,10,0,0,0,0,1,0,0,1,23,0,0,0,0,0
"25",25,0,1,0,0,0,0,6,0,0,2,0,0,0,0,0,8,0,0,0,0,27,14,0,0,0,0,80,7,59,1,0,0,0,8,0,0,0,19,3,0,0,0,0,7,0,0,0,0,2,7,0,0,2,0,0,0,0,0,52,0,0,31,0,60,0,1,0,0,4,0,0,0,0,7,0,0,0,0,0
"26",0,1,1,237,29,0,0,0,1,0,7,0,0,4,0,4,0,2,271,23,0,0,2,1,42,9,0,122,4,1,8,3,90,0,0,0,0,34,0,9,1,29,884,6,6,4,0,0,12,0,312,0,3,0,17,0,0,0,0,9,0,0,3,0,13,0,0,1,0,0,0,0,3,0,3,0,0,303,59,0
"27",0,0,0,20,4,0,11,3,0,0,1,0,5,7,9,0,0,3,0,11,0,0,0,1,9,1,0,30,0,31,0,0,0,0,0,26,0,0,0,16,0,0,0,0,30,15,0,0,0,7,186,0,0,1,41,0,0,0,0,32,0,0,2,0,1,0,1,0,0,0,8,0,0,42,0,0,0,8,16,0
"28",2,0,0,0,0,1,1,2,0,0,23,0,0,0,37,0,4,0,31,38,0,0,0,5,15,0,0,2,0,62,0,0,61,0,6,3,0,0,7,0,0,0,11,11,1,1,1,0,19,11,13,1,0,0,0,1,0,0,0,9,0,0,0,3,0,1,0,0,0,0,2,2,0,0,40,0,0,18,4,1
"29",0,0,0,140,12,1,0,4,0,0,1,0,0,3,0,0,0,3,0,6,0,19,8,1,0,0,0,29,0,131,1,0,0,0,0,0,0,2,10,14,2,43,1,0,5,2,0,1,0,4,0,0,0,0,0,2,0,0,0,2,0,0,1,0,159,7,0,0,1,0,0,0,0,3,0,5,0,23,25,2
"30",16,0,0,5,0,0,0,0,0,0,3,2,0,13,8,0,1,0,20,7,0,0,0,0,3,0,1,0,0,11,0,0,147,1,0,0,0,0,3,0,0,108,0,0,31,3,0,0,13,1,0,73,0,0,0,2,0,0,0,5,1,1,35,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0
"31",0,1,0,208,1,0,23,0,1,0,2,0,0,0,4,0,0,0,34,2,0,0,0,0,2,0,7,26,2,2,0,0,0,0,6,0,0,0,0,21,0,47,0,8,0,0,0,0,108,6,20,0,0,1,6,0,0,0,0,35,0,22,1,1,114,0,22,1,0,0,0,2,0,70,37,2,4,0,0,1
"32",0,22,0,0,0,0,0,13,0,0,19,0,0,0,8,0,0,0,61,2,0,2,5,0,0,0,0,123,0,0,2,0,0,0,0,3,0,0,13,4,0,0,8,0,44,0,8,0,1,0,57,8,0,0,2,0,0,0,0,2,0,0,7,0,161,5,8,1,0,13,17,1,0,0,6,0,0,22,14,0
"33",8,21,0,41,8,0,0,3,0,0,21,0,0,0,0,0,1,0,0,6,0,1,9,0,0,1,0,17,0,27,1,0,4,0,0,2,0,1,2,45,0,7,4,21,25,0,0,0,50,5,4,107,0,0,0,0,0,0,0,26,0,0,93,0,0,6,0,0,0,24,0,0,0,2,29,2,0,0,0,0
"34",0,16,0,9,7,0,33,1,0,0,0,0,0,0,2,0,4,13,10,27,0,2,0,0,1,0,0,57,0,76,0,0,17,0,0,0,0,0,7,5,0,7,6,0,1,0,7,0,2,3,2,0,0,0,15,0,0,0,0,5,0,0,0,3,0,7,1,0,0,0,1,0,0,5,0,5,0,0,0,2
"35",15,51,0,39,9,1,32,0,0,0,0,0,0,4,7,0,2,0,105,11,0,0,0,17,0,0,0,2,9,19,0,0,7,0,9,0,0,1,0,0,3,6,22,0,0,20,0,0,85,0,0,0,0,6,0,0,0,0,0,57,0,0,0,2,0,1,0,5,0,3,0,0,0,16,0,2,0,0,90,0
