"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.72,0,5,4.62,0.32,1.6,1,72,19,0.03,20,1,0.16,2,0.04,0.16,0.03,0.1,1,7,1,0,0.49,0,1,0.01,0.3,0.11,3,1,1,1.24,5,3,4.55,1.69,9,0.03,22,16,12.57,1,23,0,2,0.44,122,5.77,0,0.38,2,0.2,0.02,0,37,0.08,0.48,2,0,0.08,1,1,3.05,0.02,1,0.38,2,3,157,3,4,0,0,0,3.39,2,0,0.12,2,1
"2",0.14,0.03,0.02,2,1,0.12,0.05,1,1,0.04,1,1,0.21,0.01,0.01,0.01,0.33,0.02,2,4,0.61,0,0.01,0,1,0.03,0.03,0.14,0.06,8,0.1,1,37,9,0.36,2,2,0,1,0.36,11,0.01,1,0,0.42,0.55,20,9,0,0.02,0,0,0,0,0.11,0.04,0.03,0.01,0,2,0.07,0.04,0.14,0,1.05,0.48,4,0,8,2.32,0.99,0,0,0,0.05,56,0,0.14,3,2
"3",0.09,0,0,0.48,2,0.66,0.2,18,0.25,0.11,25,0.36,0.23,0.1,0.02,0.01,2,0.04,0.06,3,2,0,0.09,0,2,0.01,0.02,0.15,1,1,34,0.27,108,27,0.47,0.61,1,0.02,1,69,9,0.05,6,0.12,0.69,0.61,117,5.7,0.06,0.33,0,0,0,0,16,0,17,2,0,0.38,4,12,3.32,0,9.86,0.53,5.52,0.59,228,5,12,0,0,0,45,66,0.09,0.04,29,0.66
"4",0.01,0,2,1.03,1.68,0.03,0,0.81,5,0.03,1,1,0.46,0,0.01,0.13,0.05,0,0.09,17,0.14,0,0,0,0.06,2,0.05,0.31,15,0.54,7,0.14,63,53,3,0.1,67,1,15,16,43,0.16,15,0,2,1.1,12,4,0,0.07,3,0,0.06,0,5,0.58,1,1,4.46,0.39,0.23,8,0.61,0.11,5,0.87,1,1.65,261,35.16,1,4,0.01,0,34,3,0.12,0.02,46,2
"5",0.22,0,0,1,1,1,0.05,3,14,0.05,9,0.85,0.12,0.15,0,0.02,2.92,0.04,1,6,9,0,2,0,0.5,0.09,0.02,0.08,3,0.13,18,0.23,0.85,4.16,3,2,53,0,1,3,0.69,0.03,5,0,0.09,0.31,17,5,0,0.11,0.04,0.01,0,0,3,0,0.27,0.01,0,0.02,0.53,5,1.13,0,1,0.27,2.11,2,8,5,1,0,0,0,6,18,0.11,0.01,5,3
"6",92,6,1,15,0,1,5,1.7,0.03,7,0.2,1,1,10,1,0.02,0,24,217,0.05,31,1,0.01,2.7,307,2,1,1,0,1143,3,1,0.78,2,19.95,25,1,7,0.22,3.03,1,1,0.94,12,12,4,1,0.01,2,36,1,3.32,2,0,0.24,3.21,0.25,1,0.69,0.16,36,0.68,100,3.41,0.03,3.5,149,0.01,1.27,0.06,1.93,13,7,0,2,0.25,3,10,1,0.09
"7",1,4,0.02,65,0,0.94,0.19,0.31,0.13,1,3,0.47,0.24,15,0.25,0.26,0,4,17,0.02,57,3,0,0.02,44,9,1,0.16,0,52,0.34,1.37,1,1.74,49,2,1.02,0.84,0.63,2,0.06,0.06,0.26,0.27,54,0.65,1,0.01,1,21,0,0.87,2,0,0.02,2,1,0,0,0,38,0.04,3,0.98,0.01,0.56,284,0,0.16,1,0.25,0.57,1,0,1,0.42,1,0.21,0.02,0.01
"8",5,0.01,0.03,2.67,0,13,0.09,1,0.67,2,1,4,0.06,0.15,3,0.02,0,1,15,0.11,8.25,0.02,0.06,0,8,3,3,0.04,0.02,18,0.03,6,5,4,9,0.28,0.43,0,1,2,0.99,0.47,0.15,0,2.01,0.16,3,0.27,0,1,0,0,0,0,0.04,1,0.02,0,0,1,2,0.17,44,0.02,0.04,0.14,15,0.01,6,0.23,1,0,0.12,0,1,1,0.02,2.68,0.08,0.06
"9",7,3,0.03,135,0,24,38,1.94,0.06,29,0.48,4.89,0.39,119,2,0.03,0,10,312,0.08,207,4,0.01,1,460,40,68,0.26,0,617,0.54,11.27,0.91,8,3,9,2.34,0.08,1,5.84,0.17,1.13,1.33,0,61,1.04,2,1,0,4,0,1,7,0,0.01,5,0.28,0.12,0.02,0.25,39,1,104,1,0,0.87,386,0.01,2,1,0.45,0,18,0,0.12,2,11,1.71,0.01,0.09
"10",69,5,0.94,2,0,33,1,0.86,0.16,1,0.37,3,0.43,106,8,0,0,47,144,0.03,310,0.57,0,4,21,5,27,0.29,0,75,0.85,123,0.18,2,132,51,0.38,0.02,0.13,0.95,0.1,13,1,0,0.43,1.1,0.62,0,0,1.23,0,1,0.05,0,0,0.01,0,0,0,2,11,0,1,1,0,0.87,3.69,0,0.26,0.01,0.07,0,8,0,0,0.04,0.01,19,1,0
"11",2,1.5,13,147,0,1,0.26,0.97,11,4,15,68,0.24,1.34,9,1.68,0,7,1,1.14,8,0.24,0.01,0,1,67,0.19,0.16,1,34,2.57,0.89,7,4.2,14,1,3,0.02,0.85,4,4,0.01,17,0,6,0.63,2.54,0,0,5.97,5,0,0,0,0.17,13,0,2,1,0,0.52,0.04,6,0.18,3,0.56,1,0.01,4.02,4,2,0,0.37,0,0.08,1.67,0,0,21,3
"12",0.19,0.12,0.09,80,0,1,3,25,19,0.3,7.89,4,0.19,0.1,0.09,2,0,0.03,3.92,0.28,4,0.01,0.26,0,1.29,63,1,0.13,0.81,0.68,3,25,3,14,103,5,3,0,4.22,0.47,23,1.64,0.16,0,0.78,0.51,4,1.28,0,0.03,0,0,0,0,2.04,0.02,4,0.04,0,2,2,0.07,5.1,0.09,2,0.45,0.47,0,72,1.08,39,0,0.02,0,0.92,2,0,1,3,0.08
"13",0.1,4,0,16,0,0.1,0.03,0.14,0,0.24,0.08,0.3,0.11,0.11,0.01,0,0,1,11,0.01,1,1,0,0.01,20,0.03,0.03,0.07,0.01,5,4,1,4,5.54,1.57,5,0.67,0,0.38,6,3,0.01,0.07,0.1,0.42,0.28,0.54,0.01,0,0.3,0,0.14,1,0,24,0.03,0.51,0,0,0.02,0.78,0.04,1.58,0.01,0.05,0.25,4,0,4,0.18,7,0.07,0,0,0.18,0.78,0,0.17,13,0.03
