"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.09,0.01,0.02,1,0,9,5,15,0.41,0,0,0.48,0.05,0.2,0,2,1.01,0.35,0.1,0.12,0.07,7,0.01,0.03,0.06,0,1.98,0,0.01,0,6,8,2,1,1,6,0.01,2,0,2,0.05,2,4,1,1,1,0.14,2.39,9,0.56,0,16,0.08,1,0,1,12,0.12,0.9,7,0.07,0.77,2,0,0.15,0.14,0,0.06,39,1.8,0,19,0.38,0.4,1,1,0,0.04,3,5.42
"2",13,6,1,14,1,97,0.99,59,18,0,1,3,0,0.5,0,0.03,0.3,0.88,7.95,74,14.86,17,22,2,0,0,0.06,4.01,0.08,2.72,0.04,0.21,0,3,0.34,0.22,17,0.08,0,0.38,1,0.3,18.53,0.33,0.01,0.03,0,29,12,0.15,0.01,0.09,2,0.08,0,29,31,0,1.11,0.33,1,50,0.51,1,0.38,7,0.37,2.26,0.65,0.31,1.75,6,43,1,0,0,4.13,3,1.69,3
"3",15,0.6,15,1,0.01,90,3,89,1.43,0.02,0,1.01,2,0.24,0,0.45,3,0.41,0.02,0.85,0.75,45,0.01,0.09,0.01,1,4,0.25,0.08,0.01,1,9,0.08,0,9,1.06,7,2.03,0,1,0.46,3.49,11,13,1,0,3,4,0.84,0.43,0,2.21,0.71,0.06,0,2.21,1,0.22,1,9,0.21,13,0.61,1,0.18,0.27,1,0.3,3,25,0,1.5,1,0,0.07,0.12,0,1,17,10.18
"4",0.41,1,0.02,0.06,0.01,27,3,10,2,0.05,0.04,0.33,1,0.29,0,1,1,0.5,0,0.54,0.03,4,0.05,0.1,0,0.01,0.21,0,0.02,0,5,10,1,0,0.09,0.69,1,0.18,0.01,0.09,2,2.29,1,2,0.01,0,5,0.83,7,0.23,0,0.27,0.02,0,0,0.32,0.32,0,1.28,1.19,2,0.67,3,0,0.21,0.17,0,1,1,1,1,5,0.53,0,0.16,0,1,0,5,12
"5",41,18,34,75,1,202,68,841.29,163,2,1,83,4.86,0.57,5.71,7,251.86,1,2,29,71.57,219,10,12,0.9,0,73.87,2,9,1,30,172,0.02,5,15,258.11,43.29,66.54,1,37,72.71,25,53,17,12,3,24,55.57,34,63,0,25,10,0.06,0,36,47.18,3,1,22,117,47,67,11.14,0.43,14,1,12,154,131,2,5,149,0,4,10.29,1,2,22,37
"6",1,2,1,1,0,0.75,32,15,3,0,0,5,0,0.33,1,0.13,20,0.58,0,0.04,0.36,3,0.15,0.39,0,0,10,0.04,0.11,0,0.56,0.7,0.31,0,1,8,1.15,11,0,5,0.11,3,2,25,0.01,0,1,0,0.45,1.17,1,1.94,1,0,0,0.38,0.24,1.03,1.22,3,0.18,2,2,1,0.25,7,0.01,5,20,1.74,0,1.61,3.45,0,0.02,1,0,0.03,1,1.69
"7",5,18,1.32,11,4,30,2,13,1,0,0.03,44,0,1,0.29,5,4,1.75,0,4.29,3,130,1.43,4,0.03,1.06,0.33,0,0.51,0.23,14,1,2,0.02,1.09,12,2,40,0,4,100,54,72,11,0.01,0,16.2,7,9,0.04,1.08,24,1,1,0,2.1,8,0.14,1.28,0.8,55.81,52.71,1.71,0.13,0.75,12,0.33,5,16.52,49,0,1,26,2,1.55,0.01,1,0.13,1.5,6
"8",0,3,0.43,0.02,0,2,0.08,10,4,0,0,14,0,0.12,1,4,0.81,0.21,0,0.01,0.04,2.33,0.36,0.01,0,0,0.57,0,0.03,0,6,0.07,0,0,0.12,1,0.13,0.3,0,11,0.04,14,0.45,1,0,0,9,0.13,14,0.72,0,0.18,0,0,0,2,17,0.01,0.55,1.01,0.34,0.13,16,0,0.09,0.06,0.14,2,43,14,0,0.13,25,0,2,0.05,1,0,0.1,0.08
"9",94,67,42,288,14,452,88,19,24,4,14,185,2,4,10,37,177,3,5,12,74,275,5,35,37.57,1,5,17,17,6,10,324,25,13,28,399,25,228,1,79,6,65,330,222,19,53,86,80,110,111.62,1,139,41,1,1,59,26,72,5,147,218,30,11,1,3,95,27,2,5,240,3,36,795,8,25,4,5,8,93,4
"10",7,5.19,6.78,15,3,6,11,2,10,0,0.21,2,0,0.17,0,2.88,9.52,0.3,0.01,5,11,11.17,1,0.01,0,0,7.21,0.4,1,0,3,18.83,0,1,11,93,1.15,21.67,0,2,3.78,1,48,10,1,0,1.09,0.32,0.18,0.61,0,8.95,0.58,0,0,1.55,2.02,0,0.78,0.83,19.9,10,3,1,0.13,2.61,1.85,4,8,42,0,5,58,0,0.35,0,0,0.07,4.57,1
"11",0.11,0.06,0.02,4,0.02,0.18,1,1,61,0,1,14,0,0.12,0,0.01,3,0.2,0,0.05,0.04,0.25,9,0.03,0,0,12,1,0.04,0,0.01,0.9,0.04,0,4,0.31,0.14,2.41,0,0.01,0.03,0.04,2,6,0.01,0,0.06,0,0.02,0.06,0,6,0.1,0,0,0.06,0.05,0,0.53,5,0.07,1.11,0.06,0,0.09,0.05,0,1,21,0.09,0,1,1.1,0,0.01,0,0,0.14,1,5
"12",36.59,8,1,3,0.02,27,21,41,29,1.12,2,15,2,0.24,0.04,26.24,48.24,0.41,0.19,1,1.7,71,7.22,6.46,0.1,0.02,50,0.61,1.74,1,6,23,1,6.29,14,14,3.95,6,0,11,8,7.66,68,32,8.13,1,3,7,12,1,0,50,3,0,0,40,5,4,1.06,24,17.55,6,16,2,0.18,2.77,0.88,7,8,19,0,16,63,0,5,4.24,0,1,29,16
"13",0.15,0.04,0.03,0.26,0,11,0.09,0.89,0.36,0,0,0.54,0,0.11,0,0.12,0.51,0.19,0,2,0.04,51,0.02,0.02,1,0,1,0,0.02,0,3.54,2.62,0,0.02,2,5.64,0,0.03,0,0.02,0.04,30,0.09,5,1,0,0.09,1,1,3,0,0.13,0,0,0,1,0.21,0,0.48,0.26,36,0.13,8,0,0.08,0.06,1,0.02,1,4,0,0.05,1,0,0,0,0,0,0.04,5
"14",48,52,3.83,1,1.29,23.06,14,186.48,0.32,0,2,2.71,0,0.57,0,21,15,1,4,1.28,2.21,51,0.14,25,0,0,0.17,14,0.37,0.03,0.42,42,2.12,0.31,15,61,0.04,0.14,1,26,1,4,1,5,0.34,7.55,16,0.02,0.29,0.08,0,16,6,0,0,14,0.22,2,1.11,1,17,4,3.59,0.03,0.43,22,12,7,1.69,4,0.74,0.24,161,0,1.57,4,0,1,0.27,141
"15",0.01,0.01,0,3,0.03,17,0.09,0.19,19,0,2,0.09,0,0.13,0,0.12,2,0.22,0,3,0.04,6,0.01,7,0,0,0.01,0.01,0.62,0,1.57,8,0.19,0,0.02,4,0.02,0.01,0,0.07,6,6,1,1,0.03,0,0.12,0.55,0.11,0,0,0.16,0.02,0,0,0.02,1,0,0.57,0.03,0.14,1,2,1,0.09,0.12,0.03,0.02,0.08,9,0,0.01,0.16,0,0,0,0,0,0.01,0.09
"16",2,8,10,12.3,0.42,3,5,67,33,0,1.39,34,0,0.24,0,12,2,0.41,2,3,1,23,1,1,0.01,1,2.31,0.38,0.41,0,3,1,1,0.01,12,61,3.73,2,0.01,2,2,8,6.59,45.41,2,0,1.75,1,3,11.22,0.01,1,0.07,0,0,1,1,0.14,1.06,13.87,4,8,2,0.56,0.18,11,1,1,16,1,0.04,22.49,96,0,0.87,0,0,2.64,7.22,5
"17",57.93,5,5.59,15,3,8,14,38,6,1,5.18,29,0.42,0.37,3.73,1,40,0.65,6.89,3,24.85,40,16,2,5,1,13,2.7,1,1,2,14,2,4,20,25,2,8,0,1,1,28,136.28,37,11.39,0.17,10,3,1,2,0.01,5,2.07,0,0,18,4,6.71,1.29,3,1,10,3,1,0.28,3,8,2,56,1,0,6,33,0,19,2.78,2,2,4,12
"18",6,4,2,52,5,42,5,20,34,0.01,0.64,4,0,1,0.24,17,3,2.33,0.02,7,10,79.84,2,0.61,0.63,5.67,25,5,5,1,17,82,0.5,1.01,3,10,52.04,10,4.67,3.28,12,14,1,29,15,0.29,12,2,17,50,0,4,3.99,6.67,0,7,26,1,6,4,8,13,11,6.17,1,9.99,2,1,16,87,4.67,1,26,2.67,0.8,0.01,0.17,1,5,10.11
"19",12,30,18,1,1,148,16,56,14.08,0,0.01,2,2.06,0.24,0.01,3,22,0.42,0.11,4.34,8.89,4,5.33,8,0.14,1,25,0.58,0.09,0.02,5.55,24,1,1,9,8,1.79,8,0,8.32,1,19,22,8,0.39,0.09,9,5.32,25.91,3,0.01,1,1,0,0,14.54,4,4.12,1.09,7,2,11,7,0.02,0.18,1,0.17,4,4,1,0,31.66,1,0,0.05,2,2,1.31,1,4
"20",1,2,3,12,2,7,5,37,6,0,2,1,0,0.22,0,5,13,0.38,2,5,4,38,17.53,1,0.04,0,7,4,2,0.03,3,34,5.2,1.22,25,12,14.95,30.36,0.01,1,5,4,42,12,2,0.09,4,3.65,7,9,0,5,10.76,0,0,2,11,0.17,0.98,2,11,8,83,0.05,0.16,51.44,13,2,37,55,0.04,2,4,0,1,1,0,1,2,34
"21",0.41,0.17,1,0.23,4,6.6,6,6,4,0,2,7,0,0.15,0,2,4,0.27,0,0.01,0.13,6,2,0.22,0,0,0.48,0,0.11,0,0.92,23,1,0.41,0.7,1,1.72,0.8,0,3,0.59,10,30,2,0.02,0,14,0.03,1,5,0,0.89,0.1,0,0,7,1,0.14,0.68,39,14,0.32,3,0.03,0.11,5,0.29,0.07,4,5,0,1,21,0,1,2.73,0,0.05,0.22,5.09
"22",5,71,6,8,0.02,17,1,1,5,0.01,0.03,4,3.31,0.39,3.9,0.55,16,0.68,0,0.19,2.68,19,0.11,0.99,0.07,1,49,6,3.45,1,0.18,0.54,1.99,5.19,2.14,208,1.18,14,0,0.12,9.54,1,181,6,0,0.04,1.11,2,1,6,0.01,2,1,0.06,0,61,1,1,1,10.65,3.26,71,2.65,0.11,0.29,0.47,2,13,3,23,0,3,3,0,0.05,0.01,1,0.01,1,1.11
"23",10,0.31,3,10,3.31,0.68,90,79.42,0.55,0,0,10,0,0.28,0,0.02,0.23,0.48,1,0.07,13,49,0.04,2,0.4,0,8,0.02,0,0,0.02,8,0.02,6,2,0.24,0.09,41,0,3,14,0.43,39,0.46,3,1,0.01,10,0.05,0.93,0,0.11,1.11,0,0,10,0.08,0.09,1.11,0.28,11,1,0.33,0.8,0.21,24,0.08,2,57,0.28,0.02,8,138,0,13,0.11,0,0.5,20,6.11
"24",13,0.09,5,2,0.42,1,0.86,1,0.43,0,0,1.08,0.06,0.33,0,0.03,3,0.58,0,1.23,1.97,3,1,0.03,0,1,11,0,0.01,0,1,1,0.45,0.01,5,19,0.13,1.36,0,1,0.02,3,4,4,0.21,0,0.04,0.1,0.1,0.5,1,6,0.04,0,0,0.31,2,0,1.11,0.5,20,1.13,13,0.29,0.25,1,0.07,0.09,13,0.88,0,4,78,0,1,1,0,0.02,0.32,1.78
"25",0.05,1,0.01,5,0,1.77,1.96,45,0.31,0,0,0.81,0.15,0.24,0,2,9,0.41,0,18,0.25,3.02,0.01,0,0,1,11,0.09,8,0,3,1,2,0.04,1.74,2.44,0,1,0,0,0.02,6,0.96,23,0.12,1,2,2,0.06,0.06,0.01,2.48,0.04,0,0,2,1,0.05,1.06,25,3,5,1.62,0,0.18,0.01,0.08,4,31,1,0,8,0.24,0,0.02,0.01,0,0,2,0.61
"26",102,17,2,13,2,96,8,120,54,1,3,16,8.27,0.97,9.73,40,250,1,18,4,21,55,10,2,16,1,190,22,4,5,27,452,2,2,13,6,2,144,3.41,3,123.81,37,391,33,1,3,18,2,17,4,0.01,2,17,2,0,8,26,2,1,3,9,12,10,16,0.73,31,60.08,16,49,79,1,24,716,0.71,2,15,8.03,14,128,22
"27",0.02,0.05,0.03,0.07,2,1,0.01,0.3,0.07,0,0.01,9,0,0.2,0,1,2,0.35,0,0,0.01,2,2,1,0,0,0,6,0,0.01,0.03,2,0.03,0,0.01,0.02,0.01,0.01,0,0.73,0.13,0.08,8,0.03,0,0,0.01,6,4,0.02,0,0,0.01,1,0,0.02,0.01,0,0.9,0.01,0.01,3,25,2,0.15,0.07,1,0.01,0.04,0.12,0,0,5,0.4,0,1,0,0,0.01,0.05
"28",0.43,0.98,9,7,1,0.21,3,108,0.05,0,0.1,0.06,0,0.09,0,3,0.05,0.16,0,0.06,4,1.91,2,0,0,0,2,0.09,0.03,0,0.01,4,0,0.03,13,0.21,0.01,0.01,0,3,0.08,0.32,0.18,0.58,0.08,0.04,0.07,0,0.6,2,0,3,0.04,0,0,12,0.24,1,0.41,1,1.31,1,10,0.42,0.07,4,0.08,0.02,0.65,9,0,0.03,14,0,1,1,0,0.3,1,2
"29",5,3,0.04,19.91,0.11,43,13.33,8,2,0,0.47,2,0,0.29,1,2.28,50,0.5,0,14,7,49,1.28,0.61,1,0,4,0.08,2.99,0,2,1,3.91,7.64,8.48,2,2,6,0.01,1,36.36,2,27,23,1,0.01,3.21,16,24,0.33,0,1,0.32,0,0,8,2.67,2,1.22,4,8,45,15,4,0.21,2,1,9,1,24,1,17,15.89,0,1,1,0.01,0,2,8
"30",0.17,0.18,0.25,0.15,0.01,13,0.24,2.06,3,0.05,0.09,5,1,0.29,0,0.15,19,0.5,2,9,2,1.23,0.52,0,0.01,0.01,0.18,0,4,0,7,42,0.24,4,0.69,34,0.07,0.83,1,0.54,0.24,8,2,3,1,0,2,3.46,0.09,0.15,0,0.64,1,0,0,4,1,0,1.11,0.39,4,0.73,14,0,0.21,13,0.49,0.04,5,2,1,0.06,8,0,1,2,0,0,0.07,3
"31",1,1,15,11,1.88,28,5,10,1,0.01,0.4,3,0.19,1,2,30.48,34,2.33,1.89,5,29,32,3,29.5,25.05,5.67,35,4,2,1,12,13,4.37,1,30,8,3,30,4.67,5,10,8,3,69,1,1.77,3,23,20,34,0,4,1,6.67,0,9,10,1,6,6,51,17,19,1,1,28,1,13,122,11,4.67,21.3,44,2.67,1.06,2,2,1,12,140.59
"32",3,1,3,6,1.73,3,3,16,18,0,0.04,24,0,0.09,0,1,37.71,0.16,0,8,2,1,1,1.67,0.6,0,2,0.25,1,0,12.29,30,0,0.03,2,2,2,3,0,3,1,14,47,16,1,0,5.06,9,2,10,0,19.32,2.61,0,0,9.4,4,0.93,0.42,4,4,1,18,0.53,0.07,3,1,3,24,38,0,7.83,45,0,0.04,0.07,0,0.07,10.06,22.9
"33",0.07,1,0.01,5,0,79,8,19,3.55,0,0,0.29,0,0.22,0,0.29,0.46,0.39,0,2,6,31,0,0.16,0,0,3,0.07,1,0,0.5,0.14,0.01,0.03,0.86,1,0,0.26,0,0.01,1,1,2.18,1,0.01,0,0.12,1.17,1.29,0.17,0,1,0.3,0.06,0,1,4,0.01,1,8,1,7,0.22,1,0.17,0.24,1,3.41,3,5,0,18,0.46,0,0,0,0,0.03,3,2.99
"34",2,30,2,11,0.02,1,1,2,12,0.01,2,0.35,0,0.5,2,5,1.06,0.88,0,9,1,1,1,0.14,0,0,4,1,5,1,8,3,0,0.01,1,4,1,0.07,0,0.37,0.21,3,0.34,1,0.42,0,2.94,0.14,2,1.08,0.01,1.33,1,0.08,0,1,12,0.01,1.23,4,15,0.69,2,0.4,0.38,3,1,2,2.2,28,1.75,0.08,51,1,2,1.35,4.13,0.05,0.09,0.35
"35",65.47,51,7,63,7,39,19,619.89,38,2,1,17,1,0.42,0,7,58,0.74,7.79,12,21,178,9,1,8,0.01,26,17.26,2,5.26,30,87,3,6,17,34,3,55,0,15,53.58,51,43,53,3,1,5,6,17.3,52,0,41,6,0,0,43,14,1,1.11,19,142.84,27,88,2,0.32,20,12,6,107,95,0,5,87,0,8,7,0,3,15,50
"36",0.04,11,4,0.03,2,0.19,0.04,9,0.37,0,0,3,0,0.09,0,3,0.27,0.15,0,0,0.02,0.8,7,2,0.01,0,0.45,0,0,0,0.03,0.09,0,0.14,0.05,0.34,1,0.52,0,6,1,21,7,0.2,0,0,0.12,0.01,0.07,16,0,0.08,0.01,0,0,1,8,0.01,0.39,0.37,0.23,0.06,0.33,0.02,0.07,0.01,1,0.02,18,17,0,1,23,0,0.04,0,0,0.01,0.1,0.08
"37",186.6,175,25,80,13,26,171,563,178,4,19,177,7,1.2,8,68,139,1,7,81,91,200,38,16,12,4,132,24,41.1,5,9,861.3,13,12,86,217,24,123,1.6,80,152.7,175,153,220,16,10,61,55,95,89,3,108,17,6,0,144,111,11,1,125,195,100,11,9,0.9,131,10,27,26,300,4.2,24,396,1,11,3,9.9,11,39,43
"38",1.43,6.03,0.61,2,0.29,34,6,7,9,0,1,5,0,0.12,0,1,9,0.21,0,9,1,3,5,0.29,0,0,3.99,1.71,3.36,0,3,1,0.52,0.21,4,32,0.15,1,0,1.92,9.01,11,22,18,0.81,0,2,6.48,9,1.03,0,1,1,0,0,1,4.7,0.13,0.55,1,7,8,3,1,0.09,4,1.06,1.63,3,2,0,0.9,3,0,1.13,0.02,1,0.43,3.33,8
"39",6,1.3,1.9,7,4,6.8,2.85,2,5,0,0.11,2,0,0.13,0,0.09,10,0.22,0,0.92,2,3,2.94,0.27,0,0,0.54,0.01,0.07,0,0.53,4,0.29,0,1.49,2,1.16,6,0,7,3,1.16,3.93,11,0.01,0,0.02,0,0.48,0.05,0,1.07,0,0,0,0.65,1,1,0.58,0.65,2,3,4,0.08,0.1,1,0.07,0.22,1,1.09,0,1.84,22,0,0,0,0,0,6,8
"40",0.01,0.02,0.01,0.01,0,8,2,0.12,0.05,0,0,0.07,0,0.13,0,0.01,4,0.23,0,0.01,0.01,0.05,0,0,0.08,0,0.1,0.07,0,0.01,0.04,0.57,1,0,2,11,0,5,0,0.01,0.01,0.04,7,3,1,0,0.03,8,0.01,1,0,28,1,0,0,0.02,0.02,0.02,0.59,7,0.01,3,2,0,0.1,0.01,0,0.01,2,0.08,0,0.05,0.01,0,0,1,0,0.03,0.04,0.04
"41",11,24,5,1,7,88,11,119,54,1,3,19,0,0.29,1,13,24,0.5,3,21,13,2,5,1,2.89,0,10,11.71,3,1,1,20,5,2,4,6,21.64,2,1,12,14,10,54,34,1,1.68,7,6,13,12,0,19,1,0,0,8,4,5.14,1.22,46,46,20,25,1,0.21,35,17.64,1,159,9,1,11,113,0,3,5.14,1.41,1,15,12
"42",0.13,0.1,0.15,29,1,0.9,0.22,25,0.14,0,0,1,0.24,0.5,0,4,6,0.88,0.02,2,2,2,0.64,2,0.01,1,1,0,0.06,0.04,6,0.49,0.84,0,28,12,0.04,1,0,1.28,0.1,7,0.17,0.39,1,3,1.8,0,13,0.01,1,10,0.11,0.08,0,0.7,3,3,1.11,5,9,0.23,2,1,0.38,18,0.61,0.06,4.69,27,1.75,0.02,43,1,0.01,0,4.13,1,0.05,0.04
"43",9,21,0.02,15,1,68,4.77,15.59,31,0.13,5,0.29,0,0.4,1,4,2.02,0.7,0.01,11,11,2.43,19,0.09,1,0,4,3,4,5,13,39,0,1,51,1.7,6,72,0.01,19,9,2.08,95,7,5,0.01,0.35,1,0.23,0.22,0,10.77,3,0,0,0.53,49,0.43,1.4,0.47,34,45,7,1,0.3,38,0.11,9,13,10,1,2,6.69,0,0.93,0.01,1,0.01,12,32
"44",1,6,0.14,0.18,2,16,1.25,104,3,0.01,0.07,1.17,0,0.11,0.04,1,0.35,0.18,0,3,0.24,8,0.05,2,0,0,1.17,0,1,1,1,2,2,0.11,15,11,0.38,0.41,0,0.06,0.82,0.81,11,1,0.76,0,4,3.73,7,0.05,0,4,0.2,0,0,2,6,0,0.48,17,4,1.56,0.31,0,0.08,3,0.04,9,1,3,0,1.09,1,0,0.17,0,0,0.01,0.28,9
"45",48.8,8,6.27,12,4.72,26,32,462.07,108,1,4.06,15,1,0.31,0,9,21,0.55,0.02,1.68,22.13,82,2,6,1,0.01,4,7.02,7.23,0.02,27.66,119,3.98,1,33,2,5,1,0,19,15,31,2,5,3.43,0,23,5,23,19,0,5,3,0,0,1,13,5,1.29,21,2,98,52,0.22,0.24,23,15.6,4.87,38,41,0,7,125,0,1,5.65,2,7.3,4,5
"46",1,0.02,0.02,5,0,0.06,0.38,0.96,5,0,0,0.16,0,0.18,0,0.04,16,0.31,0,0.06,1,3,0,0.02,1,0,2.31,0,2,0,6,0.04,0.29,0,1,3,3,1.2,0,0.01,1,56,0.04,1,0,0,1,0,0.02,0.02,0,0.93,0,0,0,0.03,0.11,0,0.79,1,0.28,0.25,0.19,0.01,0.13,1,3,0.01,37,4,0,0.34,0.22,0,0,0,0,0,4,0.37
"47",24,0.22,1,0.2,0,0.65,41,3.97,1.1,0,5,130,0,0.42,0,1,51,0.74,1,25,0.15,0.56,1,0.03,4,0,0.48,2,0.03,0,19,11.15,1,0.01,1,2.29,4,34,0,0.13,0.04,30,1.42,134,18,0,24,0,0.07,1.79,0,0.34,0.03,0,0,0.08,0.03,0.23,1.11,5,0.12,17,143,0.79,0.32,2,0.05,0.08,13,2.81,0.02,76,1.98,0,0.19,0.01,0,0.12,21,1
"48",5.87,20,4,2,8.18,15,35,112,41,1,4,7,1,0.26,0,12,9,0.46,1,6,1,14.96,3,5,1,1.11,4.7,3.07,1,0,8,37,1.06,7,25,45,3.22,27,0,2,6,5.9,74,6,12.1,0,14,10,2,21,0,16,12.89,0.06,0,13,3,2.47,1,5,3,16,38,0.35,0.2,3,2.64,1,29,16.78,0.02,1,60,0,6,3.14,0.01,6.08,4,2
"49",5,9,4.76,6,0.01,2,19.98,56,1,0,1,9.12,0,0.1,0,0.11,30,0.18,0,2,2,18,1.61,2.66,0.03,0,5.97,1,2,0,2,25,3,0.01,6,6,0.1,6,0,2.46,1,7,22,2,3,0,2,0.33,1.25,0.37,0,3.73,2,0,0,0.82,3.81,0,0.47,6.2,4.66,6,9,2,0.08,5,1.97,0.98,10,6,0,12.2,40,0,0.02,0,0,0,3,3
"50",13,6,11,36,4,18,21,208,26,0,2,28,0,0.2,2,7,1,0.35,3.7,7,5,2,9,1,0.33,0,15,1,6.85,2.5,1,40,1,1,6,26,9,22,0,1,1,11,38,19,9.25,1,10,12,20.65,1,0,42.5,2,0,0,4,3,0.82,0.9,1,67.85,26,1,3.9,0.15,4,1,3,7,37,0.01,19,18,0,6.23,0.16,0,1,14,17
"51",2.22,0.14,9,0.22,0,4,5,3,11,0,0.1,3,0,0.17,0,1.97,1,0.3,0.01,5,0.07,38,1.07,0.8,0.13,0,1.45,0,0.05,0,3,36,0.23,0,1,3,10,10,0,1.01,4,3,2,3.51,1.21,0,1,0.4,3,4,0,1,0.02,0,0,2.24,2,0.1,0.76,3,0.61,0.86,19,0,0.13,0.59,0.12,0.01,42,6,0,2.19,26,0,0.08,0.02,0,1,3,42
"52",3,0.07,1,0.05,0,0.06,1,3,0.11,0,0,0.24,0,0.2,2,5,0.28,0.35,1,2,0.01,3,0,0.03,0,0,0.98,0,0,0,3,0.08,0,1,0.15,1,0.04,0.25,0,0.01,1,3,0.24,0.52,0,0,0.29,0,3,0.11,0,0.15,1,0,0,0.33,0.08,3,0.9,8,0.03,0.04,0.28,1,0.15,0.05,0.01,0,12,4,0.7,4,0.24,0,0.04,0.06,0,0,8,1
