"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",20,0,0,33,0,0,0,0,0,51,20,0,0,3,16,55,0,0,3,2,3,0,8,35,15,0,4,1,5,20,21,1,0,0,11,1,0,9,5,5,2,0,26,0,0,41,1,0,2,5,0,5,6,0,0,4,0,0,0,26,0,0,1,4,6,3,113,0,0,43,0,14,22,13,15,24,0,2,0,1
"2",0,0,0,11,2,1,0,0,1,92,0,0,0,0,36,46,2,0,2,0,1,0,11,21,25,0,4,1,313,24,0,3,10,2,7,0,84,0,4,2,0,0,20,0,1,0,59,6,0,4,4,4,0,0,0,0,3,0,0,19,19,0,0,2,364,24,3,0,6,13,2,4,21,4,199,138,0,0,0,1
"3",11,0,0,25,0,0,0,1,0,14,63,0,37,2,14,0,0,0,6,0,8,2,3,27,20,1,3,1,2,27,0,3,0,0,35,13,0,7,0,1,4,1,14,0,21,4,0,25,4,0,0,6,2,0,1,5,0,0,0,0,34,1,1,6,15,25,0,0,0,143,0,11,6,15,7,23,0,1,4,2
"4",0,0,0,37,40,0,0,0,10,4,40,0,0,3,86,3,0,0,0,0,6,1,0,1,12,0,0,1,0,0,0,0,0,1,4,48,1,1,2,6,4,8,49,0,8,0,24,5,4,6,7,0,0,0,6,5,6,0,0,0,0,0,0,4,0,44,13,3,0,1,0,9,7,70,0,0,0,0,2,4
"5",0,0,0,1,10,0,0,2,0,625,6,0,5,1,3,67,17,0,11,1,1,0,53,15,0,0,2,13,5,38,21,9,1,0,44,51,21,0,9,7,3,0,0,0,4,11,21,2,4,2,5,0,200,0,0,6,22,0,8,22,3,4,3,1,299,15,187,1,3,1,0,0,0,5,70,13,13,29,0,0
"6",8,0,0,101,0,0,0,0,3,1,21,0,0,1,195,110,1,0,1,3,22,2,19,10,21,0,0,3,251,0,1,0,0,1,0,13,1,23,0,8,2,0,0,0,0,163,0,20,5,4,134,3,1,0,3,14,1,0,0,1,0,0,0,17,16,5,0,2,0,0,0,7,5,17,34,16,0,11,2,1
"7",5,0,2,21,0,0,0,0,2,0,17,0,3,0,1,0,0,1,0,0,5,0,19,61,7,0,0,1,0,40,12,0,4,0,8,17,10,4,8,13,6,0,27,0,54,66,0,300,4,1,29,2,0,0,2,14,3,0,0,1,0,0,0,5,0,13,1,1,0,62,0,6,8,0,2,10,0,0,2,0
"8",6,0,0,33,0,0,5,0,0,54,36,0,6,2,1,7,0,0,0,7,33,1,9,30,23,0,0,2,0,2,9,12,0,1,17,54,1,1,0,5,3,0,22,0,2,1,0,1,12,9,0,0,0,1,4,5,0,0,11,0,0,0,0,3,0,27,0,0,1,0,4,5,19,16,21,0,0,0,1,0
"9",6,0,0,19,85,0,1,16,0,209,29,1,9,0,221,13,6,0,4,0,2,0,2,30,13,0,0,0,0,54,0,7,6,0,4,14,4,0,12,1,6,0,0,0,6,33,229,28,0,7,6,1,91,0,0,0,58,0,0,8,0,1,0,1,17,33,17,0,0,141,2,0,0,62,149,78,16,20,2,0
"10",40,0,0,0,103,0,0,0,3,205,0,0,7,1,127,28,0,0,2,1,0,0,10,33,10,0,4,3,31,52,18,1,19,3,108,5,1,4,6,2,3,0,36,0,8,8,56,7,4,1,13,0,68,0,1,13,92,0,0,7,10,5,0,12,31,4,66,0,2,97,2,11,1,6,6,41,4,4,0,0
