"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.17,0,0.01,0,0.14,0.14,0,0.02,2,8,5,0.99,6,0.44,0.01,7,0.01,0,45,0,0,4,0,0.02,0.06,0.06,0,0,0.04,0.15,0.06,0,0.01,0,0.62,0.03,0.14,0.05,0,0,0.02,0,0,0,0.01,0.05,0.28,0.01,0.01,0.03,1,0.02,0.03,0,0,1,0.02,0.03,0,11,2,0,0,0.02,2,0.01,0.1,0,1,0,1,34,0.01,0.09,0,0.01,0,35,0.08,0
"2",46,1,11,2,1,109,0,77,5,2,1,1,11.77,1,1,16.36,0.84,0,4,2,24.72,147,0,4,7,11,0.39,2,8,30,30,1,2,2,22.95,9,173,37,0,0.12,3.02,0,0,1.96,1.17,1,0.65,0.85,5,2.22,3,5.18,1.97,0.02,0.01,25,2,0,0,1.48,136,4,10,13,1,5,14.42,0,52.15,8,2,2.19,9,1,1,7.61,21.26,30,1,0
"3",9,0.9,1,0.2,3.33,0.14,0,0.2,0.09,25,2,0.02,2,4,2,41,0.35,1,0.21,1,0.03,0.04,0,1,11,10,2,1.68,4,8,4,2,0.02,0,21,1,0.78,0.28,1.12,1,8,1,0,0.22,0.06,23,0.41,1,0.05,0.19,1.27,0.01,0.19,1,1,3,0,1.73,2,1.03,6,0,1,0.07,8,1,1,0,5,2,0.1,2,4.57,0,0.03,3,1,0.66,0.11,0
"4",0.87,1,0.52,0.01,0.07,4,0,0.31,1,0.06,2,0,0.02,25,0.05,45,0.04,0,26,0,0.02,0.04,0,4,0.08,1,0,4.57,11,0.22,26,0.08,2,0,0.64,0.25,116,0.12,0,0.05,0.1,0,0,0,0.17,24,0.32,0,1,1.49,1,0.06,0.03,0,0,0.38,0,0.02,0.92,1.89,24,0,0,18,0.26,1,1,0,2,0.02,5,6,0.49,0.13,0,13,11,0.18,0.05,0
"5",178,3.67,12,4,256,145,0.83,67,28,22,12,8,34,59,50,35,2.66,0.25,68,3.06,72.5,75,0,9,70,201,2.12,99.54,179,35,25,13,4,6,58,21.5,981.5,67.14,3,5,34.9,1,0,6.67,14,47,1.12,12.33,2,30,166,30,5,14.67,0.41,15,0.16,7,5,18,150,3,4,6,57,6,205.67,0.01,37,34,55,59.38,271,2,3,34,10.49,69,7,2
"6",1,0,2,0,2.8,0.03,0,1,10,0.15,3,0,0.44,77,6,1.17,2,0,6,0,2,0.42,0,0.13,14,3,1,2.08,0.08,0.08,0.03,1.86,3.32,0.01,24,3,0.97,0.3,0,1,31,0,0,0,0.03,1,0.24,0,18,0.16,4,11,0.09,0.03,0,0.18,0.01,0,0,0.34,0.47,0,0.02,0.14,5,0,0,0,0.25,0.11,4,30,9.7,2,0,0.07,0.09,2,6,0
"7",21,0,6.08,5.37,6,6.89,0,47,26,2,2,3,5,9,2,3,7,0,58,0,14.44,32.57,0,4,27,117,2,15,5,11,8.54,2,23,0.07,1,1,32.35,45,0,4,38,3.63,0,0,4,1,0.92,6,8,12.22,17,1,0.68,1,0,39,0.36,18,0,20,5,6.53,14.06,11,35,8.77,3,0,27,4,14,2,8,10,2,10.08,1,6,26,0
"8",2,0.26,2,1,74,7,0,0.07,0.06,38,0.01,0.28,11,0.99,0.06,4.7,2,0,0.46,1,0.05,2,0,0.16,0.16,0.05,0.02,1,7,1,6,0.12,0.19,0,1,1,0.68,2.33,1,0,1,0,0,0,0.02,0.49,0.37,0.37,2,0.16,6,0.01,0.19,0,0.33,0.09,0.02,0,0,0.21,57,0,0,0.16,7,0.89,1,0,0.02,0.08,1,14,0.66,0.01,0,0.1,0.01,6,22,0.63
"9",199,4.75,26,9,707,214,1,3,13,241,50,29,13,271,86,362,66,0,667,1,29,285,0,41,10,37,44.26,236,226,5,142,85.5,138,24,323,120,810,7,1,20,8,7.34,0.86,8,44,16,1.51,12,35,3,35,56,26,19,1,61,2,11,4,55,397,24.83,11,1,229,37,148,3,13,47,202,96,388,22,8,57,21,77,27,2
"10",32,0,2,2,3.35,2.34,0,9,9.2,0.26,1.77,0.01,0.1,1,6,4,2,0,3,0.01,5,1,0,3,0.62,1,0.01,123,2,2,1,0.61,6.18,0.2,35,7.71,2,3.43,0,0.02,3,0,0,0,9,3,0.41,0.01,5,1,6,2,0.23,0.15,0,0.23,0.33,1,0.17,4,11,4,0.01,54,2.55,0.02,0.51,0,0.18,1,0.81,10,11.13,2,0.01,1,6.04,39,8,0
