"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2.16,0.75,4,1,1.22,0.5,2,25.4,2,66,0.01,0.01,6.65,2.11,2,1,0,0.41,0,3,1,4,2,2,0,6,2.5,10,2.25,0.11,0.04,0.94,3,17,0,1,1.41,13,0.08,1,0,30,1.99,0,0,8,2.3,1,3.18,0,3,0,0.05,3,7,0.02,1,1,1,5,0.01,7,4.75,33,16,36,0.07,0,26,2.31,33,5.88,21,2,3,12,2.34,0.01,0.31,0
"2",26,0.07,5,1.25,2.79,0.05,6.99,9,0.19,10,0,0,2,0,0.01,0.02,0,0.29,0.09,0.58,1,2,2,0.11,0,1,0.24,18,0,0.01,0,2.12,1,26.55,0.71,1.19,0.19,1,0.1,8.79,0,3,0,0,0.52,7,24,0.05,1,0,9,0.77,0.08,5,3.94,0.03,0,3.35,0,3,0,15,0,113,11,1.57,0,0,1,1,25,4,5.48,2,9,1.55,1,0.01,1.6,0
"3",25,0.3,10,4,44,0.2,6.04,2,0.8,74,1,3,4,0,6.85,1,1,2,2,4,19.7,1,16,1,0,12,1,1,0,4.9,2,4,11,3,5.42,1,0.8,109.71,2.08,2,1.8,24,0,1,2,3,16,8.2,2,1,1,1,4.51,10,2,3.62,0.82,10.16,4.6,21,1.92,77,0,69,8,6,0.45,1,3,14,24,4,15,3,6,18,1.28,2,3,1
"4",1,0.22,3,5,27,0.15,0.67,20.25,0.58,129,0.06,3,13,0,0.24,0.16,1,1,0.81,6,1.53,2,1.93,3,0,1,0.25,2,0,1,0.67,1,2,14,2,2,0.58,12,1,5,0,2,0,0.43,1,12,17,0.39,6,0,4,0.34,2,3.72,1,2,0.01,10,0,9,0.17,243,0,5,9,2,1.23,0,2,23,2,8,5,0.69,1,18,1,1.39,0.88,0
"5",0.94,0.21,1.19,2,1.14,0.14,3,1,0.57,7,0,0.07,8,1,1.84,0.05,1,0.18,0.02,1,1,0.21,2,0.03,0,0.11,0.25,1,0.1,0,0.01,4,2,21,0,0.11,0.57,76,0.03,17,0,1,0.01,0,0.01,2,14,1,2.19,0,4,0.02,0,9,3.47,0.01,1,0.97,0,16,0.02,16,0,1,17,8,0.01,0,9,5,5.15,1.14,17,1.2,1,0.31,1.11,1,2,0
"6",15,0.09,2,3,12,0.06,3.66,9,0.24,17,1,0.59,9,0,1,0.09,1.28,1,1.21,1,0.28,6,0.73,1,0,9,0.25,22,0,1,2,0.6,9,11,3,8.08,0.24,1,0.18,1.54,0,1,0,0.14,2,3,13.17,0.46,0.58,0.01,5,1,0.55,6.97,2.6,2,1,3,0,13,2,10,0.16,97,1,9,0.32,0.06,5,10,3,4.77,20,2,7,4,0.33,1,0.61,0
"7",13,0.19,3,0.12,0.38,0.13,1,62,0.52,0.27,0,0,2,0,0.09,0,0,7,0,0.04,0.17,0.29,5,0.07,0,0.21,0.25,0.29,0,0,0,1,0.11,8,0.16,4,0.52,61,0.03,2,1,0.03,0,0,1,13,11,0,0.03,0,7,0.18,0.11,4,0.33,0.05,0,0.05,0,0.11,0,3,0.03,2,0.08,0.65,0,0,0.07,0.62,0.52,0.01,1,0.04,9,3,1,0,0.16,0
"8",2,0.18,6.67,5,5,0.12,1,2,0.49,152,1,1,1,0,0.03,1,0.07,0.07,0.65,16,26,3,1,1,0,2,0.25,7,0,3,1.15,2,6,165,0.41,6,0.49,67,2,5.52,0,3,0,0.04,3,17,5,2,15.12,0,5.15,0.24,3,7,1,1,3.59,6,0,1,1,25,0.09,28,38,33,0.66,0,4,5,151,9,3,6,9,2,5.14,1.3,5,0
"9",16,0.09,1,5,7,0.06,2,3.79,0.25,14,0.18,0.37,11,0,1,1,0.06,0.02,1.8,7,27,3,2,2,0,3,0.25,18,0,0.02,1,0.33,3,120,1.42,3,0.25,9.05,5,0.28,0,13,0,1,2.76,4,26,1.57,3.09,0.01,0.51,1,2,7,1,1,0.01,13,0,8,0,5,0,72,4.13,2,1.04,0.02,6,9,35,19,3,5,0.27,18,0.99,1.13,1,0
"10",10,0.23,3,5,7,0.15,3.47,37,0.62,67,0.06,2.06,3,0.03,1,0.09,1.85,1,2,5,1,6,1,4,0,1,0.25,5,0.1,0,1.43,1.02,7,12,1.06,6,0.62,3,5,4.71,0,1.44,1,0.3,1,3,14.36,1,0.91,0,1,0.03,1,3.68,1,3,4.77,3,0,1,1,68,1.46,116,5.65,2,2,0,14,18,8,10,58,1.35,5,20,1.91,2,1,0
"11",3.9,0.16,5,1,1.67,0.11,1,1,0.42,63,0.01,0,3,0,0,3,0,0.02,0,0.31,1.23,0.76,2,0.16,0,1,0.25,9,0,1,0.01,0.32,0.09,56,0,6,0.42,4,0.02,1.94,0,6,0.01,0,0.01,3,2,0.19,4,0,1.44,0,0.03,5,1.43,0.02,0.03,1,0,3,0.06,1,1,22,2.65,3.82,0.05,0,1.38,1.77,13,3.27,7,1,1,2,0.21,0.01,1,0
"12",9,0.38,5,3,28,0.25,1,26,1,45,2,0.06,21,1.13,3.94,1,1,1.26,1.07,2,11,12,5,3,0,5,1.25,7,1.13,1,0.23,9.64,9,32,1,3,1,6,3,1,0,10,1.03,1,0.78,1,19,4.92,7.19,0,1,4,0.17,7,8.06,1,6,7,0,1,4,8,2.38,54,5,3,0.13,0.06,17,3,111.56,2,4,1,3,22.5,3.1,2,5.64,0.26
