"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",33,10,1,0,2,2,0,4,107,0,45,18,0,7,2,0.48,56,30,51,4,4,99,0.01,7.84,4,0,1,12.71,9,0,60,1.04,10,1.84,0,0,2.69,0,8,25,139,115,11,0.22,5,2,4,4,3,0,0,3.63,33,20,62,185,0,3,55,36,18,3,51,6,36,5,3,16,15,4,2,2,101,0.15,6,1,9,10,205,25
"2",1,5,0.01,0,0.25,0,0.08,17,35,0,4,3,0,12,0.65,2,32,8,20,9,1,6,0.01,2.23,8,0,0,1,10,0,40,0,11,0.67,0,0,0,0,0.67,108,1,39.6,12,0.09,22,3.22,6.68,1,2,0,0,0.03,4,28,11.89,2,0,5.23,15,8,12,5,18,13.88,1.32,10,12,2.37,1,1,3,1,38,0.06,6,0,7,1.18,5,3
"3",1,0.41,0,0,1,0,0.01,2,2,0,27,14,0,0.59,0.16,0,20,5,4.21,0.02,0.51,0.51,0.01,0.01,0.06,0,0,1,0.33,0,8,0,8,0,0,0,3,0,0.75,14,28,5.4,1,0.24,0.48,0,0.38,4,0.04,0,0,0,0.04,26,3,20,0,0,3,0.65,0.26,0.61,1.09,36,8.07,3,0.06,0.77,0.5,1,1.31,0,3,0.16,1,0,2,0.03,4,1
"4",531,126,4.51,3,1,0.1,8,245,3,2,45.44,1,3,29,3.53,7,21,1.8,87,4,129,436,2,1,39,13,3.88,65,74,1,7,0.25,4.28,12,3,0,0.01,0,1.76,630,5,887,2.57,0.69,139,31,33,97,0.14,4,1.38,0.01,97,41,6.28,2,2,23,11,326,137,145,269,25.95,3,0.85,36,194,155,0,1.85,2.99,39,0.46,56,7,32,100,23,2
"5",21,4,0.51,0,0.26,2,1,17,3,0,19,15,2,5,1.92,0.83,5,3,11,4.04,1,15,1.4,0.2,1,3,0.29,3,7.49,0,44,3,10.43,0.22,0,0,0.02,0,7,38,55,44,2,0.46,4,1,2,6,0.3,1.26,0,0.12,9.32,2,1,3,0,2,10,4,2,10.24,13,1,3.74,5,2,7,6,0.95,9,2,1,0.31,2.27,0.1,13,2,80,6
"6",4.76,10,0.13,0,1,1.66,1,5,82,0,6,2,0,1,4,1,6,3,46,5,1,34,0.01,0.06,0.05,0,2,3,1.18,0,35,0.01,1,0,0,0,3.17,0,6,1,13,1,14,0.26,1,0,1.26,4.17,11.57,0,0,1,0.84,144,7,31,0,1,9,1,2.22,1,3.78,34,19,12,0.42,3,17.86,1.02,7.15,1,443,0.17,1,1,77,1,160,12
"7",0.42,0.35,0.03,0,1,0.09,0.03,1,109,0,2,2.49,0,0.93,2,0,6,7,8.35,0.07,0.41,6,0.01,2,0.02,0,1,1,1,0,1,0,7,0,0,0,1,0,0.61,2,22,3.15,11,0.13,1,0,0.44,0.49,2,0,0,1,1,13,14.96,36,0,0.03,1,1.87,0.41,0.34,1.09,18,16,4,0.07,1,0.69,0.25,1,0.15,225,0.09,0.13,0,2,8,43,2
"8",23,1,1,0,2,0.17,0.2,1.02,2,0,17,2.08,0,6,3,0.98,2.33,10,0.88,1,1,28,0.01,0.07,0.64,0,0.95,3,3,0,11,2,3,0.01,0,0,1,0,0.22,10,25,20,1.6,0.12,0.34,1,10,1,0.07,0,0,0.08,1,12,2.06,40,0,2.95,2,0.75,6,2,15,3,4,3.62,1.03,1,2,0.04,1,1,4.98,0.08,1,0.39,4,0.43,21,0.15
"9",3,0.13,0,0,1,0,0,1,6.64,0,16,4,0,1,0.47,0,2.92,12,2,0,0.11,0.71,0.01,0.01,0.04,0,0.07,0.1,0.07,0,11,0,2,0,0,0,0,0,1.02,3,25,6,0.46,0.15,0.12,0,0.08,0.52,1,0,0,1,0.01,1.3,14,11,0,0,5,0.11,0.05,0.14,0.25,1,24,2,1,0.28,0.1,2,0.07,1,7,0.1,0.03,0,22,0,8,0.09
"10",8,0.65,0.03,0,0.68,1,0,0.26,2,0,54,2.19,0,0.07,3,0,17,17,10,0.09,0.08,0.35,0.01,0,0,0,0,0.06,0.09,0,7,0.01,1,0,0,0,1,0,5,4.32,11,7,1,0.08,7,0,0.02,0.31,1,0,0,0.78,0.02,4,8,31,0,0,0.84,2,0.27,0.78,0.22,5,3,0.92,0.02,1,0.87,0.11,3,0.01,87,0.05,0.01,0,1.19,1,25.37,9
