"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0.21,0,0.01,1,2,0.07,0,6,11,0,15,0.03,3,0.16,6,34,0.33,39,0,25,10,11,7,8,2.07,0,0.57,3,0,0,0.12,0.03,0,0.15,0.49,1,0.05,10,1,0.01,1,0.01,1,0.02,1,0.49,1,0.02,0,0.19,0,0.43,0.01,0,1.52,0.03,0.33,0,0,0.07,1,289,0,32,1,4,1.26,1,0,0.01,0.23,0.22,6,0,0.01,4,1.18,0
"2",0.01,0,0.29,0,1,10,5,0.08,0,1.75,15,0,109,0.03,2,0.16,2,1,0.39,27,0,22,4,61,5,2,12.48,0,14,4,0,0,1,0,0,5,77,95,1.73,13,27,0.01,6,0.04,0.53,1,0.75,1,4,1,0,0.07,0.02,1,0.01,0.03,22,0.12,0.39,0,0.02,0,0,18,0.08,8.58,0.55,1.41,6,1,0,2,1,24,3,0.01,0,13,1.14,0.02
"3",0,0,1,0,0.12,14,7,0.05,0.05,83,7,0,1,0.84,5,0.16,4,19,0.33,107.28,0,34,7.84,14,3,1.68,16.73,0,1,11,0,0.04,3,0.04,0,13,1,126,4,27,42,1,6,1,1,0.31,3.21,3,6,2,0,1,0.12,3.74,0.26,0.25,6,2,0.33,0.21,0.16,0,0,32,0.57,3,0,1,1.23,6.39,0,0.31,1,121,1,0.01,0.04,9,0.83,0.32
"4",0,0,11.32,0,0.1,7,0.37,0.16,0,1,9.58,0,1,0.28,1,0.16,11,0.32,0.24,5,0,54.09,1.69,5,0.08,1,10,0,2,1,0,0.01,2,0.01,0,1.14,5,5,7,3,3,3.48,5,1.07,8,1.13,3,11,1,2,0,4.4,0.25,2,0.16,0.68,3,1,0.24,0.02,0.22,0,0,7,0.94,1.03,0.03,2,1.1,1,0,0.09,3,17,8.02,0.02,0.15,36,0.83,1
"5",0,0,0.05,0,0,58,21,0.07,0,18,9,0,44,0.04,4,0.16,7,28,0.57,131,0,242,1,10,6,8.45,81,0,1.86,6,0,0,12,0,0,51,6,40,0.1,14,61,0,15,0.01,0.21,0.02,0.04,0.13,4,0.54,0,0.01,0,0.41,0,0,4,0.02,0.57,0,0,0,1,11,0,32,0,0.04,0.19,0.1,0,0.09,0.03,0.42,2,0,0,6,1.04,0
"6",0.61,2,0.79,1,2,1,0,3,0.01,0.01,0.17,0,0.11,4,0,0.16,4,0.01,0.5,6,3,0.65,0,0.14,0,0,0.1,0,5.71,0.01,1,5,0.01,2,0,0,0.11,0.03,11,0.03,0.02,0.56,0,31,1,1,53,35,0.12,0,0,5,0.27,0.01,15,28,0.38,17,0.5,5.58,7,1,0.14,4,19,0.39,0.19,22,0,9,2.17,0,139,1.78,1.66,16.5,19,1,1,5
"7",0.71,2,20,2,3.44,0.23,0.01,84,2,0.1,1,0,6,11.22,0,0.16,0.16,0.02,0.27,0.1,1,0.66,0,0.51,1,0,0.7,0,5,0,1,7,0.1,29,0,0,1,0.06,4,1,0.01,2,0.01,37,15,3,15,329,0.1,0,0,49,1,0,1.9,2.92,0,16,0.27,17,11,1,1,8.3,70,0.23,6,68,0,3,0.31,0,68,1.4,5,9.02,19,0.02,1.48,3
"8",0,0.01,54,0.25,3.8,0.31,0.01,7,0,2,1.32,0,0.27,1.79,0,0.13,0.07,0.05,0.04,0.08,0,0.17,0.04,2,0,0.01,1,0,55,0,0.01,1,0.04,2,0,0.01,0.04,0.04,21,0.01,0.02,1.68,0,1.99,10,1,19,3,0,0,0,1,4,0,0.71,3,0,4,0.04,2,4,0,0,0.7,1,0.03,0.02,3,0,0.29,0,0,32,0.64,0.29,1.42,4,0.49,0.26,0.54
"9",0.09,2,12,0.88,10,0.05,0,6,1.22,1,1,0,0.11,17,0,0.16,0.54,0.01,0.35,0.04,0.01,0.29,0,0.61,0.02,0,0.19,0,10,0,1,10,1,9.92,0,2,0.02,0.02,4,0.01,0.1,29,1,17,56,0.98,65,158,0.01,0.01,0,9,1,0.21,6.55,5,0.08,27,0.35,8,8,3,0,5,11,0.15,5,30.05,0.01,1,1.5,0.23,649,2,0.56,2,2,0.17,1,5
"10",0.06,1,3,0.16,9,0.09,0.01,8,1,0.03,0.29,0,0.29,3,0,1,0.06,0.02,0.33,0.1,0.21,0.31,0,0.19,0,0,2,0.69,63,0,1,4.72,0.03,6,0,0,0.06,0.02,26,0,0.05,5,0,21,13,0.73,1.86,66,0.05,0,0,10,6,0.55,1,6,0.01,8,0.33,7,7.78,0,0,0.54,27,1,0,122,0,12,0,0,7,2.24,0.49,1.21,2,1,0.83,2.34
