"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",1.78,4,3.68,0.64,3,0.01,9,15,11,3,0.1,0.51,1,6,6.68,0,1,0.93,0,4,0,0,0,1,0,0.09,15,0,2.2,0.06,0,1.32,0,1,7,1,67,0,0,0,0.66,1.81,0,2,1.24,0,0,0,2.39,0.02,0.28,0.04,5,0,1.76,0.25,0,0.08,2.72,3.55,4,0.65,0.06,0.07,2,0,0.01,3,3.87,0.18,0.06,0,24,6,0.02,0.29,0.06,7,0.24,4.99
"2",0,0,5.24,2,6.22,0,32,82.44,2,1,1,9,37.32,5,2,0,15.4,8.24,0,6.54,0,0,0,3,0,1,17,0,1,0,0,18.59,1,0.04,2,0.03,108,0,0,0,1,1.81,0,11,5,0.92,0,0,3,0.09,16.06,2,1,0,2.88,0.13,0,0,4.44,43,27,0,0,0.12,6,0,1,2,12,0.3,4.58,0,4,19,1,0.48,5,17.34,2.32,2
"3",0,0,0.02,38,0.09,0,23,42,32,0.99,9,27,3,70.92,36,2,16,91,0,21.74,0,1,0,3,0,32,15.18,0,6,0,0,2,2,0.05,2,0.03,130.86,0,0,7.8,1,1.81,3.2,22,33,10.4,0,0,13,5.7,7,46.98,0.1,0,9.6,0,0,0,2,50,22.86,0,0,0.4,12.1,0,2,3,210,1,1,0,213,19,4,1.6,11,57.8,1,2
"4",0,0,1,0.77,0,0,8.63,26,13,0.03,0.37,7,0.4,2.77,9,2,0.85,3,0,1,0,0.3,0,3,0,24,15,0,5.41,0,0,0.02,0,0,4,0.34,19,0,0,0.52,2,1.81,0.7,2,23,0,0,0,1.81,0.4,2,4,0.05,0,2.88,0,0,0,0.62,20,0.48,0,0,0.12,2,0,0.23,0.13,65,0.3,3,0,35,9.41,1.31,0.48,1,0.25,1,0.01
"5",0.02,3,17,0.49,5,0,73,70.01,0.14,19,10,0.1,31.69,4.1,4,0,0.99,0.04,0,0.51,0,0.01,0,2.55,0,0.03,17.75,0.5,8.8,5,0,3,1.93,0.02,15,18,12,0,0.04,0,19,1.81,0,11.07,0.09,0,0,0,32,5,18.67,0.5,23,0,2.45,5,0.12,1,0.52,122,10,0,3,0.1,22,0,0,71,102.3,0.25,0,0,10.18,5,0.01,0.41,0.02,2.17,2,1
"6",0,0,0.02,2,0.09,0,4,1,18,31.83,2,11.06,3,2,6,0,1,1,0,2.02,0,0,0,1,0,3.97,36.08,0,2.7,0,0,0.5,0,0,13,0.03,3,0,0,0,4,1.81,0,27,12,4,0,0,2,0.02,3,6,0.03,0,3,1,0,0,5.69,9,81.33,0,0.07,0.15,2,0,2,0.87,9,0.38,2.41,0,28,91,9,0.62,6,3,0.78,10.46
"7",0,0,0.06,19,0.36,0,24,3,24,0,2,1,2,13.87,8,0.01,4,15,0,0,0,0,0,0.01,0,3,0.04,0,5,0,0,1.93,0,0,0.76,0,2.04,0,0,1,0.54,3.38,0,0.93,3,1,0,0,1,0.05,1.46,1,0.05,0,0.04,0.01,0,0,0.01,11,3,0,0,0.05,0.94,0,0.02,5,79,0.13,0,0,2,1,0.13,0.21,2,0.3,2,0.03
"8",537,22,206,0.51,131,44,202,11.11,0.01,105.44,256,0,2.87,7.36,0.47,103,0.08,0.01,1,0.37,14,8,0,0,1,0.01,0.42,23,147,13,9,55,6,63,223,69,0.2,0,65,0.73,126,77,16,3.21,0.01,0,67,2,0.68,455,0.1,0,198,41,0,14,3,410,0.04,135.42,1791,67,257.89,1,2.23,0,0,1542,99.17,1,0,0,111.23,0.58,0,1,0,46,10,26.98
"9",0,0.01,0.6,0.64,2,0,0.93,6,3.54,2.21,2,4,1,4,34,0,4,0.4,0,0.83,0,0,0,1,0,6,4,0,0.51,0.11,0,0.04,0,0,2,0.01,8,0,0,0,1,1.81,0,14,13,0,0,0,0.29,0.01,0.25,4,6,0,1,2,0,0,1.54,53.21,2,0,8,0.04,11.65,0,1.38,0.84,61,0.1,3.37,0,2,3.58,3,0.17,1,2,0.05,2.83
"10",0,0,0.09,13,0.4,0,17,18,13,0.01,0.01,5,2,38.04,10,0.03,1,22,0,0.01,0,1,0,1,0,1,0.06,0,4.83,0,0,1,0,0,0.17,0,6,0,0,0.14,0.43,1.81,0.69,7.85,14,0.43,0,0,3,0.84,4.16,10,0.16,0,0.01,0.02,0,0,0.03,30,6,0,0,0.09,0.86,0,0.02,0.11,37,0.22,0.02,0,6,54,3,0.35,1,1.96,2,5
