"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",21,17,25,3,13.83,51,6,319,1,49.18,144.2,13,1,8,0.7,6.43,11,13,0.98,16,24,2,33,21.24,16,83,0,4,29.48,10,0.28,1,56,2,1,10,0.28,0.56,1,7.27,7,36,113,1,4,7.41,2,308,241,77,11,11,2,3,51.28,438,38,0.84,1,51,11,11,37.73,106,2,2,0,5,1,200.39,101,92,19,21,13,5,21,56,20,16.77
"2",1,1,15,18,0,8,11,8,0.06,0.1,23.33,1,0.06,5,0.2,0,0.79,2.59,0.29,8,4,12,58,0.66,11,7,0,0.9,4,2.9,0.08,1,13,0.09,0.02,0.81,0.08,0.16,1,0.37,2.44,5,12.43,0.28,0.32,0,1.15,18,80,1,15,0.26,0,0,5,28,2.36,0.25,0,20,5.33,0.29,1,2,0.28,1,0,0.08,3.5,1,17,9,12,1.83,10,1,3,29,13,0.06
"3",9,4,8.63,1,0.03,22,3.29,16,0.02,6,15,12,1,3,0.26,1.18,6,48,0.36,28,18,4,7.97,0.18,3,13,0,0.4,0.18,9,0.1,4,14.34,0.58,8,4.81,0.1,0.2,1,1,25.74,1,36,0.01,1,1,3,13,7,32,13.05,14,0,0.37,1,27.5,44,0.31,4.6,14,43,1,4,8,1,1.78,0,0.02,0.71,68,1,10,18,1,5,0.01,7,40,16,1.88
"4",18,2,6,4,0.01,2,0.39,0.16,0,7,21,2,0.4,3.4,0.23,1.9,2.98,3.73,0.33,11,2.03,10,1,0.26,3.86,3,0,0.11,7.39,0.68,0.09,3,13,1,12.72,0.21,0.09,0.19,4,2,67,4.26,22,2.26,2,2.47,2,3,58,24,10,9,0,0.01,3,32,60,0.28,1,31,24,0.01,0.01,19,1,2,0,2,1,5.46,6.71,9,11,1,2,3.03,7,1.76,3,4
"5",0.27,0.15,1,0.56,0,2.48,11,4,9.14,0.11,1,27,2,3,0.71,6.57,5,0.09,1,0.08,20,0.79,29,1,4,7.5,0.02,0.79,0.12,3,0.29,1,8,1.84,0.04,1,0.29,0.57,0.02,0.26,1.46,13,6,0.01,4,0.19,1,58,20,31,5,0.02,0,0.04,0.68,17.74,7,0.86,2,1.36,0.84,1,2,1,0.93,0.1,0,0.03,7,17,2.16,36,2,1,2,0,1,10,7,0.36
"6",67.89,6,2,11,0.91,26,3,2,3.2,39.11,9,1,2,15,0.56,0,6,9,0.78,14,34,6,27,10,2,38,0.03,1,23.44,24,0.22,34,7,1,3,1,0.22,0.44,6.86,0.2,91,39,27,3,3.16,0.5,13,94,96,18,4,6,0,4,4,73,81,0.67,10,53,4,1,3.91,59,6.43,1,1,2,2,74,5,6,14,6,21,13.8,16,5,1,5
"7",8,2,3,6,4,28,11.75,1,2,3,33,36,1,3.16,0.58,0.04,15,2,0.81,14,20,5,18,0.89,13,64,0,4,1,5.5,0.23,52,1,0.05,7,0.24,0.23,0.46,0.17,0.02,5,11,6,9.77,4.73,1.14,5.86,16,7,1,18,16.92,3,2,3.1,63,9,0.69,6,10,21.35,1,0.25,25,7.95,2.89,0,4,1,32,22,1,1,3,1,0.01,7,8,21,1
"8",0.43,0.46,5,2,12,4,2.46,5,0,0.01,12,0.44,0.1,0.71,0.61,0,0.23,7,0.85,13,35,32,7.53,0.14,50,48,0,1.24,0.18,10,0.24,2.4,7,1,0.34,0.13,0.24,0.48,0.01,0,0.81,4,12,0.06,0,0,1,34,12,1,5,1,1,0,1.66,15,0.76,0.73,0.01,2,80,0.08,1,1.36,0.3,0.01,0,0.01,1,9,2,11,13,0.54,0.92,0.14,2.94,7,12,1
"9",23,1,3,32,3,9,1.01,11,0.43,11.24,4.35,33,0.13,3,0.19,0.02,1,2.07,0.26,10,6,16,26,0.43,4,1,0,2,7,3,0.08,2.29,13,0.23,4,4,0.08,0.15,1.61,0.2,13,13,49,1.8,4,0.05,1,28,1,25,2,4,0.1,0.91,1.18,91,4,0.23,0.21,6,3.73,4,2,13,0.06,0.2,0,2,0.38,20,42,2,1.38,0.42,3,0,1,17,1.85,0.11
"10",1,0.1,8,3.4,0.01,7,0.91,3,0,0,0.6,0.35,0.03,1.04,0.83,7.67,0.12,0.69,1,0.6,1,0.49,25,0.06,9,23,0,0.38,0.09,4,0.33,0.95,8,0.04,0.01,0.07,0.33,0.67,0.02,0,7,8,4.68,1,2,0,0.53,21,2,2,38,0.5,2,0,7,48,1,1,0.03,2.39,5,0.06,1,5,0.01,0.14,0,0.02,4,2,4.41,7,14,2,8,55.17,9,20,22,0.06
"11",1,1.36,16,5.17,0.03,4,1,4,0.21,24,3.32,1,1.06,0.85,0.34,0.01,3.13,1.53,0.48,14,4,3.68,62,2,11,11,0,3,1,1,0.14,8,12,0.41,0.87,1,0.14,0.27,2,0.01,17,5,6,0.11,0.06,1,2,4,62,10,8,0.95,0,0.28,1.62,1,8,0.41,1,5,10,1,0.76,17,0.1,0.76,0,4.05,1.3,45,2,16,28,2,3.66,0.01,3,11,2.05,0
