"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",21,17,25,3,0,51,6,319,1,0,0,13,1,8,0,0,11,13,0,16,24,2,33,0,16,83,0,4,0,10,0,1,56,2,1,10,0,0,1,0,7,36,113,1,4,0,2,308,241,77,11,11,2,3,0,438,38,0,1,51,11,11,0,106,2,2,0,5,1,1,101,92,19,21,13,5,21,56,20,0
"2",1,1,15,18,0,8,11,8,0,0,0,1,0,5,0,0,0,0,0,8,4,12,58,0,11,7,0,0,4,0,0,1,13,0,0,0,0,0,1,0,0,5,0,0,0,0,0,18,80,1,15,0,0,0,5,28,0,0,0,20,0,0,1,2,0,1,0,0,0,1,17,9,12,0,10,1,3,29,13,0
"3",9,4,0,1,0,22,0,16,0,6,15,12,1,3,0,0,6,48,0,28,18,4,0,0,3,13,0,0,0,9,0,4,0,0,8,0,0,0,1,1,0,1,36,0,1,1,3,13,7,32,0,14,0,0,1,0,44,0,0,14,43,1,4,8,1,0,0,0,0,68,1,10,18,1,5,0,7,40,16,0
"4",18,2,6,4,0,2,0,0,0,7,21,2,0,0,0,0,0,0,0,11,0,10,1,0,0,3,0,0,0,0,0,3,13,1,0,0,0,0,4,2,67,0,22,0,2,0,2,3,58,24,10,9,0,0,3,32,60,0,1,31,24,0,0,19,1,2,0,2,1,0,0,9,11,1,2,0,7,0,3,4
"5",0,0,1,0,0,0,11,4,0,0,1,27,2,3,0,0,5,0,1,0,20,0,29,1,4,0,0,0,0,3,0,1,8,0,0,1,0,0,0,0,0,13,6,0,4,0,1,58,20,31,5,0,0,0,0,0,7,0,2,0,0,1,2,1,0,0,0,0,7,17,0,36,2,1,2,0,1,10,7,0
"6",0,6,2,11,0,26,3,2,0,0,9,1,2,0,0,0,6,9,0,14,34,6,27,10,2,38,0,1,0,24,0,34,7,1,3,1,0,0,0,0,91,39,27,3,0,0,13,94,96,18,4,6,0,4,4,73,81,0,0,53,4,1,0,59,0,1,1,2,2,74,5,6,14,6,21,0,16,5,1,5
"7",8,2,3,6,4,28,0,1,2,3,33,36,1,0,0,0,15,2,0,14,20,5,18,0,13,64,0,4,1,0,0,52,1,0,7,0,0,0,0,0,5,11,6,0,0,0,0,16,7,1,18,0,3,2,0,63,9,0,6,10,0,1,0,25,0,0,0,4,1,32,22,1,1,3,1,0,7,8,21,1
"8",0,0,5,2,12,4,0,5,0,0,12,0,0,0,0,0,0,7,0,13,35,32,0,0,50,48,0,0,0,10,0,0,7,1,0,0,0,0,0,0,0,4,12,0,0,0,1,34,12,1,5,1,1,0,0,15,0,0,0,2,80,0,1,0,0,0,0,0,1,9,2,11,13,0,0,0,0,7,12,1
"9",23,1,3,32,3,9,0,11,0,0,0,33,0,3,0,0,1,0,0,10,6,16,26,0,4,1,0,2,7,3,0,0,13,0,4,4,0,0,0,0,13,13,49,0,4,0,1,28,1,25,2,4,0,0,0,91,4,0,0,6,0,4,2,13,0,0,0,2,0,20,42,2,0,0,3,0,1,17,0,0
"10",1,0,8,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0,9,23,0,0,0,4,0,0,8,0,0,0,0,0,0,0,7,8,0,1,2,0,0,21,2,2,38,0,2,0,7,48,1,1,0,0,5,0,1,5,0,0,0,0,4,2,0,7,14,2,8,0,9,20,22,0
