"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,0,0,0,0,7,0,0,0,0,0,0,20,0,0,5,1,0,0,0,0,1,1,0,0,0,1,0,7,10,0,0,0,0,0,0,0,1,1,0,0,2,0,3,0,0,0,0,1,5,0,0,0,0,0,0,9,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0
"2",0,0,0,0,0,0,20,0,0,0,0,0,1,44,11,44,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,1,0,0,0,6,26,0,7,4,0,10,0,0,0,0,0,5,1,0,0,0,1,1,43,12,7,0,2,0,2,0,0,0,0,0,22,16,0,0,0,0,0,0,0,4,0
"3",0,0,0,1,0,0,286,20,0,0,1,2,0,558,8,53,30,2,0,0,0,0,0,0,0,0,11,7,0,27,48,1,0,0,0,0,6,2,9,156,0,7,1,0,37,4,0,0,0,0,85,50,0,3,0,2,3,93,28,14,0,1,0,0,1,0,0,0,0,0,37,0,0,0,5,0,0,0,28,0
"4",0,0,0,0,0,0,8,1,0,0,0,4,0,49,4,34,6,0,0,0,0,2,0,0,0,0,0,0,0,17,603,0,0,0,2,0,0,0,18,667,0,24,0,0,1,13,0,0,0,0,116,3,0,3,0,1,0,67,66,13,0,2,0,0,1,0,0,0,0,0,3,0,0,0,53,1,0,0,23,0
"5",1,0,0,0,1,0,39,0,0,0,0,5,0,37,31,18,27,0,0,0,0,0,7,3,0,0,1,0,0,19,78,0,0,0,0,0,3,0,0,122,1,1,0,0,0,2,0,0,0,0,3,5,0,0,0,2,0,2,41,0,0,0,0,0,0,0,1,0,1,22,59,0,0,0,0,0,0,0,0,0
"6",0,0,1,0,4,5,0,0,0,0,5,0,2,2,0,1,0,32,5,0,0,2,0,0,0,0,0,0,12,0,3,1,1,6,0,16,0,20,0,1,0,0,0,9,1,0,4,0,0,69,0,1,0,0,4,0,0,0,0,2,0,0,2,2,0,10,0,34,45,319,0,2,30,3,0,0,2,0,0,7
"7",0,0,33,0,1,1,1,0,0,0,3,0,12,4,0,0,0,64,1,6,1,1,30,50,0,0,0,0,43,0,2,8,5,13,0,0,0,2,0,1,0,0,42,3,8,0,0,2,0,40,0,0,3,0,0,1,0,3,0,0,47,0,11,1,0,23,0,47,28,1,0,3,102,9,1,0,0,3,0,1
"8",0,0,1,0,29,0,1,0,0,0,4,0,0,3,0,0,0,1,0,0,0,0,0,8,0,0,1,0,22,0,8,1,0,1,0,3,0,7,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,2,0,0,1,1,0,8,0,5,0,0,4,0,1,0,11,3,0,0,1,0,0,0,0,0,0
"9",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,17,5,1,18,1,4,0,0,0,0,35,0,1,1,0,21,0,9,0,3,0,0,0,0,18,0,0,0,0,1,0,1,0,0,2,0,18,1,0,2,0,0,17,0,17,6,0,0,0,0,17,43,0,1,0,0,0,0,5,3,0,0
"10",0,0,2,0,8,2,0,0,0,0,1,0,0,0,0,1,1,9,1,5,0,9,0,23,0,0,0,0,3,1,0,3,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,31,0,0,1,0,3,0,0,1,0,0,12,0,0,3,0,0,0,0,1,0,0,0,3,1,0,0,4,0,0,1
"11",0,3,9,0,0,0,0,96,0,0,0,0,0,27,3,0,9,0,10,0,1,1,0,102,0,0,0,10,0,0,68,0,0,0,0,10,0,0,0,6,1,9,444,0,4,0,0,0,0,0,0,21,0,0,0,0,0,0,0,40,2,0,1,792,0,1,0,0,1,0,3,0,187,0,5,0,6,3,10,0
"12",0,1,0,0,0,0,0,24,0,0,33,1,0,1,2,0,0,0,0,0,0,0,0,35,0,0,0,1,0,5,198,0,0,26,0,0,0,0,0,10,0,0,48,1,2,5,0,0,0,0,1,1,0,0,0,6,1,0,47,0,40,3,2,0,1,1,0,0,6,0,3,1,1,0,11,1,2,0,14,0
"13",0,2,0,0,0,1,0,1,0,0,0,0,0,59,2,2,8,0,0,0,0,0,5,9,0,0,2,2,0,1,34,0,0,14,0,5,0,0,0,0,0,0,27,1,1,0,0,0,0,0,3,0,0,0,1,2,0,2,4,0,3,0,0,7,0,0,0,3,4,10,0,0,0,0,1,0,0,0,1,0
"14",0,8,0,0,0,4,11,0,0,0,28,0,0,7,0,0,0,12,0,0,0,12,0,19,0,0,0,0,0,0,127,0,0,0,0,0,0,0,7,1,1,2,3,0,21,0,0,0,0,0,0,1,0,0,0,2,0,1,0,7,8,0,0,0,0,2,0,0,31,0,1,1,1,2,1,1,0,0,7,0
"15",0,1,20,0,10,0,80,4,0,0,0,3,6,72,5,140,7,146,0,0,0,2,0,7,0,0,0,5,0,0,817,0,0,0,0,0,11,6,3,383,0,12,215,5,21,0,2,1,0,0,0,0,0,0,0,18,11,0,23,0,1,9,0,17,1,0,0,0,0,0,97,0,0,0,0,0,0,2,5,0
"16",0,0,0,0,0,4,1,0,0,0,0,6,0,12,3,0,3,0,0,0,0,0,2,31,0,0,28,0,15,3,270,0,0,0,0,0,18,0,3,0,1,10,33,0,2,2,0,1,0,1,0,0,0,3,20,0,0,10,0,0,7,0,2,1,5,1,0,0,0,148,106,0,43,0,5,0,15,0,1,0
"17",0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,14,0,53,4,0,0,0,0,0,0,0,2,18,19,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,115,11,0,0,0,0,92,0,0,0,0,0,0,120,92,0,0,1,0,9,0,0,0,46,2,2,0,25,32,0,0,0,0,0,0,6
"18",0,0,0,0,0,0,29,0,0,0,3,0,0,7,0,184,0,0,0,2,0,8,0,5,0,0,0,0,14,1,1,0,2,3,0,0,1,0,9,0,3,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,1,24,3,0,2,0,0,0,10,12,127,0,0,0,12,0,0,0,0,0,0
"19",0,0,2,0,1,0,0,0,0,0,0,0,2,1,0,3,0,33,0,0,0,0,0,0,0,0,2,15,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,79,5,0,0,0,0,0,0,0,0,0,0,0,0,45,2,2,3,0,38,0,0,0,0,84,121,0,4,0,0,0,0,0,0,0,0
"20",0,0,0,0,0,1,0,0,0,1,20,0,0,0,0,18,1,9,0,3,0,17,0,1,0,0,0,0,1,0,0,0,0,71,0,1,0,0,7,0,0,0,1,0,88,0,0,0,0,0,16,0,0,0,0,0,30,4,7,0,0,14,3,0,0,0,1,0,1,3,2,10,0,1,0,0,0,0,0,0
"21",0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,2,0,0,3,0,9,3,6,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,20,0,0,0,0,1,0,0,15,0,1,1,0,0,5,1,0,0,0,1,120,0,1,1,0,0,0,0,0,0,0
"22",0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,5,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,0,2,0,0,0,0,29,0,0,0,1,0,1,0,0,0,0,0
"23",0,0,1,0,2,0,55,3,0,0,0,1,18,0,1,0,1,3,0,0,1,0,0,27,0,0,0,0,0,0,13,2,0,6,0,22,0,4,0,20,0,24,2,0,209,0,0,3,0,0,56,2,0,3,0,0,21,0,0,44,1,1,0,35,0,0,0,0,9,213,2,0,56,0,0,0,2,0,0,1
"24",0,4,0,0,5,0,0,0,1,0,16,0,0,0,0,8,212,135,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,42,0,0,0,0,0,22,1,1,0,0,82,2,0,0,0,0,110,36,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,5,2,1,2,0,33,0,0,0,2,0,0
