"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",6.67,49,4,8,7.11,9,22.46,0.03,0.67,2,1,2,5,1,34,10,0.01,42,2,1,14.33,0,1.68,16,2.68,2.17,2.33,8.82,11,1,14,3,3.33,6,13,15.45,1,11,27.19,26,17.73,0,0.21,1.97,71,1,61,3,16,1,6,7,1,56,18,2,4,22.94,9.72,1,0.25,1.75,3,13,7.73,6,1,0,207,1.25,15,34.69,8.76,2,3,41,3,3,2,2
"2",0,105,5,1,0.02,2,48.21,1,0.1,3,3.09,51,1,15,15,22,1.26,5,9,2,1.52,5,1,3,5,1,0.01,1,8,24,9,1,0.48,0,36,3,12.64,69,31,10,31.6,0,0.16,2,46,0.14,43,0.01,25.58,2,54,3,2,112,8,5,2,7,4,0,0.11,9.95,0.04,22.86,4.1,2.18,2,0.03,112,31,13.89,0.21,6,10.76,2,24,5.76,1,22,1
"3",1.08,34,17,1,1,1,30.12,1,0.11,2.84,1,5,14.46,24,5,11,0.57,4,2,1.51,2.31,0.44,1,3,14,1,0.03,4.14,26,1,1,1,0.54,0.13,56,1,1.3,25,17.93,4,10,0,1.21,2,39,0.16,6,1,16,7,55,11,38.79,3,9,5,4,33.38,1,1,13.91,2.69,0.76,10.05,4.57,1.09,3,4,194,0.13,10,1.52,4,12,4,10,1,1,1,4
"4",0,69,20,4,0.02,4,1.7,1,0.06,1,0.27,1.58,1.41,17,29,9.72,1,19,8,0.01,0.81,0.01,0.1,8,3.37,0.18,0,2.34,36,12,16,5,0.3,0,20,0.45,0.07,65,1,19,1,0,1,1.43,186,0.09,10,0.2,4,2,10,1,20,4,2.15,4,1,2.31,2,0.02,0.1,7.75,0.18,1,0.02,0.07,2,0.02,234,0.01,5,2,2,1,1,16,6.94,1.11,1,2
"5",0.31,23,205,1,2,0.75,47,3.09,0.22,2.54,0.58,6,89.89,34,58,4,0.06,5,2,3,0.45,1.86,2.06,2,2.98,40,48.62,0.01,32,3,47,1,1.11,2,3,28.76,2,38.72,108,14,16,0,13.06,5,28,0.33,5,19.68,35,2.49,29,4,7,141,8,2,2.56,27.38,1.55,2,3,1.35,2,45,2,15,1.02,3,506,1,3,17,0.8,6.54,20,13,3,2.45,8,16
"6",0.31,32,38,2.94,2,5.46,72,0,0.17,3,5.49,23,14,2,20,7,0,11,5,1.08,3.69,14.31,2.76,6,8,2,3.6,0,5,1.59,55,4,0.86,0,24,1,22.46,194,4,19,13,0,0,2,57,0.26,19,18.57,10.27,1,22,10.24,5.13,4,4,8,1,14,2.71,6,5,5,1,8.67,0.18,9,4,0.46,71,6.39,5.36,0.74,5,19.11,6,39,5.45,1,19.26,18
"7",0,78,12,4,0,3,2,0,0.08,1,1.71,8.17,0.66,18,49,11,0.02,1,4,0.78,0.05,0.01,2,42,9,0.17,8,0,11.3,1,65,2,0.4,0,75,1.32,0.36,15,3.18,62,8,0,0.01,1,4,0.12,4,0,5.85,2,33,35,7.67,94,5,2,3,2.65,3.36,0,0,2,0.01,5,1,0.23,2,0,15,0.01,5.45,0.36,12,1,6,10.37,13,2,3.84,3
"8",0.06,49,40,5,0.08,6.79,7.46,1.53,0.22,1,1,3.16,9,2.2,27,7,0,2,13,0.59,0.63,6,4,9,6,5.67,2.23,1,5,26.86,5,3.42,1.11,2,44,5,1,70,4.32,65,3,0,0.5,11.89,37,0.33,9,0.02,59,1,35,9.91,49,33,12,2,4,10.52,1,0.04,0.03,3.98,0.18,27,1.06,1,2,0.01,428,0.47,0.04,0.1,11,5,17,196,9,1.11,3.81,6
"9",0.01,1,2,3,1.53,3,33,1,0.11,9,0.26,7,3,1,231,4.26,0.05,8,1,0.07,1,3,0.59,28,2,3,1.76,4.21,35,0.61,12.79,1.84,0.55,0.26,98,4,0.95,46,20.38,16.52,0.87,0,0.41,11,18,0.16,4.99,2,2,0.98,53,1,156,50,20.54,3,1,8.84,1,3.83,1.61,1,1,1.44,0.02,4,7,3.25,256,8.88,15.75,1,4.28,5,5,76.15,2,5,0.47,9
"10",0,83,10,3.91,1.56,3,41,2,0.11,4,3.56,7.06,0.83,6,34,4.13,0.14,4,3,0.26,1,0.01,1,7,4,0.06,0.04,0.17,17,0.4,2,1.83,0.56,0,5,0.22,0.22,14,8.59,70,2.35,0,0.3,2,13,0.17,8.97,0,4,1,59,3,3,2,25,7,2,2.07,0.13,0.29,0.39,1,2,24,0.01,1.38,1,0.01,17.34,0.05,16,4,5,0.21,18,1.42,3.82,2,1,6
