"","ESC.1.15.OPR.279514","ESC.1.24.OPL.279654","ESC.1.34.OPR.279524","ESC.1.33.OPL.279468","ESC.1.9a.OPL.279644","ESC.1.28.OPR.279603","ESC.1.62.OPL.279669","ESC.1.53.OPL.279544","ESC.1.45.OPL.279704","ESC.1.28.OPL.279617","ESC.1.34.OPL.279562","ESC.1.42.OPL.279703","ESC.1.49.OPL.279522","ESC.1.72.OPR.279523","ESC.1.61.OPR.279506","ESC.1.45.OPR.279442","ESC.1.65.OPL.279620","ESC.1.55.OPR.279483","ESC.1.60.OPR.279487","ESC.1.71.OPR.279471","ESC.1.35.OPR.279455","ESC.1.68.OPR.279573","ESC.1.20.OPL.279671","ESC.1.23.OPL.279686","ESC.1.44.OPR.279527","ESC.1.63.OPL.279420","ESC.1.37.OPR.279696","ESC.1.47.OPL.279646","ESC.1.49.OPR.279650","ESC.1.26.OPR.279484","ESC.1.43.OPL.279611","ESC.1.53.OPR.279665","ESC.1.1.OPR.279601","ESC.1.65.OPR.279502","ESC.1.26.OPL.279470","ESC.1.17.OPR.279511","ESC.1.29.OPL.279486","ESC.1.55.OPL.279670","ESC.1.48.OPR.279680","ESC.1.71.OPL.279661","ESC.1.61.OPL.279525","ESC.1.43.OPR.279635","ESC.1.50.OPL.279499","ESC.1.69.OPL.279699","ESC.1.38.OPR.279528","ESC.1.56.OPR.279444","ESC.1.62.OPR.279652","ESC.1.17.OPL.279551","ESC.1.19.OPL.279430","ESC.1.22.OPR.279421","ESC.1.32.OPL.279633","ESC.1.72.OPL.279581","ESC.1.51.OPR.279561","ESC.1.20a.OPL.279437","ESC.1.30.OPL.279456","ESC.1.48.OPL.279572","ESC.1.59.OPR.279629","ESC.1.5.OPR.279659","ESC.1.24.OPR.279606","ESC.1.44.OPL.279532","ESC.1.64.OPR.279439","ESC.1.30.OPR.279564","ESC.1.47.OPR.279560","ESC.1.50.OPR.279637","ESC.1.20.OPR.279692","ESC.1.39.OPL.279608","ESC.1.51.OPL.279500","ESC.1.60.OPL.279582","ESC.1.64.OPL.279491","ESC.1.46.OPL.279623","ESC.1.56.OPL.279540","ESC.1.33.OPR.279647","ESC.1.1.OPL.279586","ESC.1.58.OPL.279556","ESC.1.37.OPL.279622","ESC.1.40.OPL.279667","ESC.1.46.OPR.279457","ESC.1.31.OPL.279464","ESC.1.19.OPR.279460","ESC.1.52.OPR.279589"
"221384",0.07,2,0,8,0,12,6,7,19.75,6,0,1,0.13,4,1,11.72,6,0.2,0.03,7,6,1,11,0.08,0,0,0.16,0.75,0,0.06,2.19,1,7,5,1.4,2,29,1,1,2,0.57,0.03,4,3,15,0,4,34.91,1,0.02,1,1,0.04,0.09,0.01,4,1,0.01,65,1,0,0.21,0.34,0,0,0.01,0,0,0.02,0.01,0,0,70.56,16,1,2,0,0.04,1,0.04
"131765",0.07,0.21,0,0.01,0,0,36,0,0,0,0,1,0,1,0.01,0,0.24,3,3,3,2,0,9,46,0,0,0.01,0,22,0,0,0,5,10,0.01,4,0.02,29,2,2,0.01,0.01,0.01,0,13.02,1,2,0,0,0.3,0,9,0.01,0,0.01,0,0.41,22.66,0.01,0,0.08,0,10,0,0,0.01,0,2,0,0.02,0,0,0.25,4,0,6.09,0,0.04,0,0
"14157",0,1.76,0.31,0,0,2,3,0,1,2,0,0,0,0,10,0.05,1,5,14,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.13,0,0,4,0,0.02,0,0.05,7,0.09,0,0,0.16,0.02,0,1,10,0,0,0,5,0,0,9.69,0,0,0,0,8,0,0.97,1,0,0,0,0.01,0,0,0.08,0,6.81,0,0
"588912",0,5,1,0.01,0,0,0,0.01,1,0.05,0.05,0.01,0,0,4,0,0,0,1,0,0,0,0,2,0,0.01,0,0,0,1,0.03,0,0,0,0.03,0,0.09,0,0,0.16,0.03,0,0,0,1,0,0,0,0.03,0,2,0,0,0.09,0,0.02,0,0.09,0,0,0,0,1,1,0.01,1,0,0.02,0,0,0,0,0.31,0,0,0,0,1,0,0
"535160",0,0.01,0,0,0,0.04,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"337173",0.04,3,3,1,26,4,0,0.3,1,2,6,2,6,1,0,1.2,0,0,0,0.15,0.01,2,2,0.01,0,1,1,0.03,0.5,0.01,2,0.3,0.04,0,2,1,0,0,3,1,0,0.55,0,0,1,0,0.01,2,0.01,0,0.01,0.02,0,7.4,0.01,2,0.28,1,0,0,1,1,0,0,14,0,0.02,0.06,1,0.08,0.01,0.04,0.05,0.04,0,0,0,0.06,5.86,0
"178210",0.01,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0.01,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.01,0,0
"166231",0,1,0,0.01,3,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.02,0.01,0,0,0,0,2,0,0,0,0,0,0,0,0,0.21,0.01,0,0,0,0,0,0,1,0,0,0,0,0,0,0.01
"175189",0,0,1,0,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0
"237268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"15555",1,1,4,1,0.01,1,1,10.82,1,2,12,3,0.06,4.36,20,1,2,29.32,6,2.76,29,2,1,6,0.65,0,15.54,0.4,4,3,1,3.29,7,1,0.94,2,3.93,3,1,1,1,0.32,3.7,2,3.38,0.57,1,1,0.15,0.35,0.38,24.43,5.78,0.05,1,0,11,7,4,0,26,1.42,0.23,3,0.02,0.6,3,4,30,4.68,2,2,0,1,1.89,1,0.05,14.45,0,14
"155948",1,0,0,4,0,3,0,5,0,0,0.53,0.02,0,2,0,0,0,0,0,0.5,0.15,0.15,0,0,0,0,0,0.29,2,0,0,0,1.57,0.01,0,0,0,0,0.01,6,0,0,0,0,0.05,0,0,4,0,0,0.01,27,0,0,0,0,0.01,0,1,0,0,0.01,0.01,0,0,0,0.01,0,0,0.02,0.01,0.05,1,0,0,0,0,0,0,0
"129426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.59,0,0,0,0,0,0,0,2,0,0,0,0.03,0,0,0.04,0,0,0,0
"562244",0.01,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"532929",0.01,0,0,0,0,0,0,0,0,0,1,0,0,0.01,0,0,0,0,0.01,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
"484462",0,2,0,0.13,0,0.01,0,0.03,0,0,0,0,0,0,2,0,1,0.01,0,1,1,0,0,0,0,0,0,0,0.03,0,0.01,0,0,1,0.1,0.07,0,0,0,0,5,0,0.01,0,0,0,0,1,0,0,0,0,0.03,0,0,0,2,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0.01,0.01,1,0.01,0,0,0.05,0,0,0,0
"469893",0,1,7,0.01,0,1,0,0,11.59,1,0.17,0,0,0,8,1,0,0,1,0,0,0,0,0,1,0.01,0,0,0,2,0.01,0,0,0,0.01,4,2,0,0,0,1,0,0,0,0,0,0,0,1.51,0,0.09,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"198161",11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"244707",0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0
"58301",0.41,2,0,18,0.1,5,6,2,13.35,6.47,6,6.59,5,8,16.87,1,4,0.1,12,5,0.21,3,4,1,0.14,0.08,3,3,3,1,2.31,0.82,11,0.03,7,0.04,2,0,0.05,9.32,2,0.03,2,0.9,4,0.1,2,7.15,10,0.04,0.04,4,2,1,2,1.37,0,1.45,1,2.41,2.72,2,0.27,0.01,0,0.01,0,7,5,0.02,1,7,21.75,0,0.15,1,0.01,3,4,2
"246692",0,0.02,0,0,0.54,0.07,0,0,0.01,3,0,0,1,0,0,1,0.01,0,0,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0.01,0,0,0.17,0,0,0,0.01,0,0,0,0,0,0.02,0,0,0,0,0.01
"15054",1,3,0,20,0,1,24,2,0.01,3,0.06,1,0.01,0.02,0.04,1,0,0,0,0,5,3,1.38,0,0.06,0,2,0.23,0,0.01,15.1,3,0,0.26,2.93,5,5.76,0.24,5,0,1,9,1,1.23,0.05,0,9,17,0.01,9.11,0,0,5,0.02,0.56,0,0.28,0.01,3,0,0,14,0.71,1,0,0,7,0,0,2,2,0.03,0,2,0.2,0.02,0.07,0,2.57,0.09
"186277",0,0,0,0,1.19,0,2,3,0,0,0,0,0,1,0,0,0,10,0,0.19,0,0,0.01,0.24,0,3,0,0,0,0,0,0,0.06,3,0,0,0,3,1,0.01,0,0,0,0,0.01,0,0.02,0,0,0,0,2,0,0,0,0.22,0,0,0.05,0,0,0,0,0,0.36,0,0,0,0,0.02,1,0,0.02,1,0,0.18,0,0,0,2
"554647",1,8,37,68,0.01,1,0,8,1,7,17,11,1,0,6.07,3.27,49,8,0.13,0,0.07,1.82,0.01,25,0.01,0,11,7,2,0,3,0.01,4,0,2.75,0.33,0,0.27,0,0,3,3,3,27,0,1,0,45.98,0,3.12,0.02,0,28,0.02,0.29,0,2,69,12,0,0.22,10.19,3,6,0.05,1,17,1.63,2.53,0,0.03,37,0,0.04,2,2,0,0.06,0,6
"585307",0,0,1,0,0,0,0,0,0.02,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"553964",0.01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3861",0,0,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,0,0,0,9,0.1,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,2,0,0.02,0,0,0,0,1,0,0,0,0,3,0,0
"149051",0,0.01,1,0,0,0.01,0,0,0.04,1,0,0,0,0,0,0.02,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"162320",0.08,0.01,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,20,0,0,0,0,0,0.01
"172962",5,0,0,0,0,0,0,0,0,0,0.19,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"68340",0,0.02,0,0,0,0,0.49,0,0.02,0.01,0,0.01,0,1,3,0,0,0,0.01,1.81,1,1,2,0,0.18,0,0,0,0.01,1,0,2,0.04,0.11,1,0.02,1.54,0.01,0,2,2,0,1,0,1,0.15,1,0,0.47,3,0,0.04,1,1,0.01,0.02,0,0.01,0,0,0,0,2,1,0,0,0.01,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0
"152001",0,0,0,0,0,0,0,1,0,0,0.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,1,0,0
"98605",0,4,0.04,1,0,6.18,0,6,10,6,0,6,0.78,11,8,6,24.04,1,0,0.4,0.41,17,1,0.08,0.02,0,2,0.02,0.11,0,19.88,2,30,0.31,0.43,0.09,2,1,17.81,2,2.34,0.03,1,21,0.13,4,0.32,3,0.1,1,0.07,6,6,39.18,1,0,3,0,42,0,0,10,0.01,0.97,0,0.06,15,0,0.01,0.08,0.23,0.02,6,0.08,2.59,0.01,0,0.85,1.86,0.03
"470807",0,62,6.13,1,0,0.14,2,13,47,4.17,0,2,0,27,26,0.06,0.05,25,35,78.9,1,0.04,208,199,39,0,0.19,3,2.63,3,3.42,0.21,1.55,8,12,5,10,4,1.04,5,3,0.04,0.02,0.02,5,22,2,6,3,20.32,0.03,1,1,54,0,1.02,1,78,2.31,1,1,0,0,0,0,155.23,0.03,6,7.09,6,6,8.99,1.4,0.72,0.14,11,0.53,318.15,0,0.52
"3852",0,20,0.02,0.04,0,11,0,0.22,3,5,0,0.01,0,0,0,1,0.01,1,5.93,0,0,0,7,46,0,0,0,0,0,0,0.07,0,0,0,0.05,0.09,0.01,2,0,0,0,0,2,0,0,9,0,0,0,12,0,0,0.01,1,0,0,0,1.26,0,0,1,0,0,2,0,0.02,0,1,0.04,0,0,0,0,0,0,0.01,0,0.35,0,0
"108137",0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,2,28,0,0,0.01,0,0,0,0,0.01,4,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0.05,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0.01,20,0,0,0,0,0,0,0,0,0,0,0
"376387",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.02,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0.4,0
"142545",0,0,0.02,0,1,0,0.01,0,3,0.09,0,0,0.01,0.05,0,0.02,0,0,0,0.1,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,2,0,0,0,0.05,0,0,0.07,0,0.18,0,0.03,0,0,0,0,0.06,0.02,0,0,0,0,0.04,0,1,0,1,0,0,0,0.03,0,0,0.11,0,0.82
"43339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.03,0.2,0,0,0,0.01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.02,0,0,0,1,0,0,0,0.09,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"330861",0,0.01,0.63,10,2,3,0,0,1,0.01,16.86,1,0,0.04,5,0.43,0,0,0,0.85,1,0.03,0.01,0,0.01,4,0.01,4,1,30,0,0.06,0.01,4,99,0.01,66,0,0,1,0.01,0,0,0,0.02,0,0,0.28,6.25,0,0,3,0,0.02,0,0.27,0.21,0.03,0,0,0,0,0,0,0.53,0,0,0,0.01,0,0,1,0,0,0,0.18,0,1,0,0
"470812",0,0,0.32,0,0,0,0,0,3,0,0.34,0,0,0,0,8,0.01,0,0.01,0,0,0,0,0,0,0.02,0,0,0,0,0,0,4,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,18,0,0
"470993",0.02,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0,0.04,0,2,0,3,0,0,1,0,0,0,0,0,0.01,0,0,1,0.09,0,0,0,0.12,1,0.03,0,0,0,0,0,0,0,0,0,0,7,3,2,0,0,0,0,0.78,0,0,0,0,0,0,0,2,0,0.02,0,0,0,0,2,2,0,3,0,0.03,0,0
"148099",20,150,46,22,850,28,9,7.27,13,8,33,111.22,25,5,0.46,14,146.49,9.79,4,7,61.39,19,92,25,1.69,47,18,9,14,8,5,7,69,6,10,70,4,4,19.32,43.69,0.41,7,0.43,10,14.78,119.36,4,5.87,103,7,5,8,1,90,19,36,0.06,38,0.08,4,2.18,14,2,0.01,439,0.01,2.27,20.05,3,3.49,1,2,8,1,3,0.02,6,561.54,117,1
"58295",0,1,0,0.01,0,1,0,0,0,0.01,0,1,0.01,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186237",56,0,2,0,0,0,0,0,1,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0
"104043",7.22,61,0,82,0,9,2.91,6,0.01,5,0,32,3,7,34,1,86.7,109,11,20,123,22,4,219,37,0,77.61,4,38,44,44,13,32,36,82,32,0.94,76,29,93.13,55,24,22,85,0,31,2.99,81.35,17,26,0.01,47,14,0,34.25,0.01,28,226.39,102,24.08,57,283.13,59.41,21,0,42,3,66,57,128,40,68,1,18,18,83,114,0.19,0,114
"2000",5,0,0,0,0,0,1,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0.01,0,0.03,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.05,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,1
"200359",0,1,0,0.1,0,0.03,20,0.02,0.25,1,0,0,0,0,0.07,1.74,0,0,0,0,0.01,0,14,0,10,0,0,31,0,0,12,1,0,0,3.94,2,4,0,0,0,5,6,3.74,0.01,0.18,0.59,102,0,0.23,19,0,0,71,0.01,0.01,0,0,0,0,4,0,0.27,28,14,0,0,50,0,0,0,1,0.08,0,0,0,0,0,0,0,0.02
"106166",0,2,0,0.03,1.19,0,0.01,1,0.08,0,0,0.01,0,0,0,0.01,0,0,4,0,1,0,0.1,0,0,3,0,0,0,0,0.7,1,0,0.04,0.9,0.02,1,0.01,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,2,0.01,1,0,0,0.12,0,0,0,1,0,0.36,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0
"544420",0,0.02,0,0,1,1,0,0,0,1,0.04,0,0.01,0,0,0.02,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.01,0.02,0,0,0,0,0,0.33,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"374052",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,32,0,1,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.03,0,0,11,1,0.04,0,0,0,0,0.21,0,0,0.07
