"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0.29,1,7.35,15,1.44,0,0,1.37,1,1,38.83,2,5,0,3,10,7.62,7,3,3,0,4.31,7,0,0,12,0,2,10,0.09,1,4,0,0.1,0.36,3,18.8,99,1,0.52,1.4,1,0.01,4.81,0,0,5.51,0.18,0.03,4,11,0.11,0,0.01,1.26,24.55,0,0.62,0,4,4,1.1,0,2,9,3.51,12,0.01,80,6,0,0,0.37,1.97,3,6.11,0,1,1,4
"2",3,0.25,3,3,0.22,0,0,0.07,0.05,0,14,3,0.06,0,3,0.39,0.51,0.33,0.25,0.07,0,2,2,0,0,1,0,22,0.75,0.01,0,6,0,0.01,0.31,3,0.05,2,13,0.02,0.14,0,0.01,0.11,0,0,3,3,0,3,0.8,0.09,0.02,3,0.22,0.64,1,0.04,0,11,1.24,1,0,2,0.2,0.02,2,0.02,0.93,8,0,0,0.04,3,0,0.13,0,0,0,0.13
"3",0.55,0.14,9,7.62,0.42,0.01,0.01,3,12,2.05,13,0.95,9,0.01,1.48,1,1,11,8,0.13,0,0.48,5,0,0,6,0,2,55,1,0.31,0.74,0,0,0.33,15,7,6,8,2.1,0.33,0,0,8,0,0,7,0.01,0,3,2,0.1,1,0.04,0.63,22,0,0.99,0.01,1,0.44,1.05,0,30,0.63,0.04,3,3,10,6,0,0,0.02,0.06,3,1,1,0.11,0,1
"4",0.01,0,1,38,0.01,0.01,1,0.04,4,0,0.25,0.11,0.05,0,0.28,0.01,6,0.01,8,2,0,14,3,0,0,10,0,1,0.46,1,0.08,0.17,0,0,0.22,1.88,0.03,0.1,0.7,0,0.02,0,0.01,0.05,0,0,2,0.07,0,0.49,2,0.07,1,0.01,0.04,1,1,0.13,0.11,15,4,0.71,0,0.1,0.27,0.01,0.09,0.01,0.26,0.31,0,0,1,0,0,1,0.01,0,0.03,1
"5",0.04,0.23,12,2,0.04,0,0,0.24,0.23,1,43,1,1,0,1,0.86,0.1,7,0.3,0.11,0,2,1.02,0.02,0,0.3,0,25,36,0,0,0.45,0,0.01,0.34,3,1,57,0.46,8,0.07,0,1,0.09,0,0,1,0.18,0,0.59,1,0.1,1,0.07,0.02,0.29,0,0.01,0,4,2,1.1,0,0.39,0.03,0.06,0.09,0,16,35,0,0.02,0.11,0.08,1,0.14,0.01,0.07,0,1
"6",0.32,0.13,6,9,1,0,0,0.6,8,0.03,14,1,8,0,2,2.39,0.68,0.3,8,0.55,0,0.23,0.46,0,0,2,0,16,98,0.11,0,0.15,0,0,0.18,1,0.37,1.52,1,1,0.28,0,0,1.09,0,0,2,0,0,25,0.24,0.06,0,0,0.02,2,0,1,0,5,1.1,0.59,0,0.42,2,0.16,2,0.1,7,0.86,0,0,0.66,0.33,0.03,1,0,0.02,0,0.08
"7",0.01,0.03,108,6,0,0,0,0.04,0.14,0,0.32,0.36,0.08,0.59,4,0.02,0.18,0.18,2,0.05,2,1,1,0,0,1,0,5,0.18,0.01,0.02,7,0,0.07,0.31,1.33,0.03,76,0.21,0,1,0,0,0.05,0,0,0.05,0.07,0,0.15,1,0.09,0.01,0.01,1,0.38,0.03,0.02,0,1,0.44,1,0,0.07,0.06,0,10,0.01,0.38,3,0,0,0.07,3,0,2,1,0,0,1
"8",0.21,5,4,7,1,0.01,0,0.88,4.43,1,20,2.87,16,0,12.57,2,1.15,3.02,23,1,0.02,42,24,0,0,1,0,3.24,6,0.62,0.84,3,0.03,1,0.28,24,2,8,9,2,4,0,0,11.74,0,0,5,1,1,1,3,0.08,0,0.01,1,112,0,6,0,1,1.89,0.89,0,4,0.2,3,16,0.24,5,1,0,0,0.1,2.21,1,8,0,0.01,0.05,4
"9",0.58,1,0.61,1.9,3,0,0.02,1,19,0.01,15,10,2,0,9,0.87,1,2.65,4.63,9,0,2.44,27,0,1,3,0.02,0.39,14,0.04,4.98,5,0,0.01,0.38,5,0.08,8,3,4,3,0,0,20,0.06,0,1,0.01,0,2,0.89,0.12,0,0,0.59,13,0.04,1,0.05,3,7,1,0,30,1.57,0.89,6.54,0.28,6,4,0,0.02,0,4,0.04,4,0,0.69,0,6
"10",0.05,0,11,6,6,0,0.01,9,4.03,1.34,1,1,1.99,0,13,6,1,10,0.51,0.22,0,2,0.66,0,0,11,0,6,4.68,0.02,0,0.43,0,0.14,0.2,11,6,9,22,0.47,2,0,0,0.76,0,0,0.07,0,0,1.06,0.06,0.06,0,2,1,0.33,0,0.11,0.01,1.4,15,0.65,0,26,5,0.14,0.32,0.2,23,21,0,0,3,0.06,0.06,1.87,0,0,0,0.04
