"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,3,54,0,1,106,123,8,0.75,74,18.25,2,0,2,84,28.75,240,0.01,19,3,1,47,4,23,42,27.05,6,0,44,118,9,8,0,1,15,0,38,0,27,14,11,2,2,4,3,2,147,136.5,17,12,44,1,1,6,15,0,4,2,30,38,2,13,8,22,7,2,1.43,22,3,8,5,87,15,10,0,225.75,1,13,4,24
"2",7,1,13,0,2,55,3,26.58,0.25,21,2,27.68,0.01,1,3,1.51,6,0.31,5,3,0.33,112,21,59,78,3.76,37.35,1,16,11,2,2,1,1,116.55,0,38,0,5,2,2,4,10.27,5,0.16,5.66,5,40.55,1,11.37,58,0.33,0,46,11,0,13,0.01,35,10,1,0.04,0.27,26.67,5.5,0,0.67,1,5,1,0.03,2,0.05,11,0,75.25,0,2,0.22,2
"3",2.1,8,1.34,0,24.19,25,67,4,0.6,17,3,22,0,1,21,4,101,14.2,2,2.28,0.8,177,20,243.3,415.65,0,9,0,75.25,5,1.02,7,0.17,0.99,10,0,75,0,16.69,4,0.02,4,7.88,8,0,6,1.28,5,0,5.61,29,0.8,1,26,25,0,13,2,30,1,2,4,1,3.63,2,0,1.43,0,0.17,22,0.01,11,10,20.1,0,37,1.2,1,0,1.5
"4",0.02,1,0.11,0.01,0.32,0.01,2.81,2,0.5,3,0.01,1,0,0.02,0.03,4,0.3,0,0.11,0,0.67,1,5,0.08,16,0,10,2,7,0.75,3,0,0,1,0.23,0,30,0,1,1,1,1,0.01,1,0.08,0,20,1,0,0.02,0.02,0.67,0,5,0.21,0,4,0,0.04,0.02,0.04,0.16,0,0.06,0,0,1.33,0.05,0.01,3,0.01,12,0.01,0.65,0,6,0,0.29,0.13,1
"5",4,12.8,4,0,41,2,20,1,0.18,6,1,5,0,4,5,6.17,34,0.02,3.03,1.76,0.24,14,33,4,53,1,2,0,49,5,1,6,0.07,5,36,0,18,0,1,3,1,0.7,1,4,1,2,17,6,10,6,12,0.24,0,8,19.74,0,3,3,14,3,21,3,4,3,0.12,0,0.47,11,1,4,0.36,30,3,5,0,5,0,46.71,1,2
"6",16.4,0.17,3,0,39,32.48,40,3.19,0.75,15,0.01,3.96,1,2,1,0,12,0,1,0,1,1,18,32.07,1,0,1.17,0,190,3.54,0,0.7,0,2,2.96,0,1,0,11.4,0.01,4,1,2,2,1,2,5,12,4.67,1,3,1,0,8,0.04,0,1,0.01,7,14,3.33,0,1,1,1,0,1.43,6,1,13,0,8,0.04,10,0,28,0,1,0,2
"7",1,0,1,1.04,8,0.33,4.9,0.29,0.38,2,0,3,0,1.41,0,0,2.12,0,0.03,0,0.5,2,3,0.43,13.41,0.02,3,1.5,23,1.24,0,0,0,0.49,0.36,0,11,0.77,0.04,0.02,1,0,0,2,1,0.01,1,7,0.03,0.24,5,0.5,0,4,2,0,0.02,0.01,1,0.02,0.41,0,0.01,2.54,0.06,0.01,1,4,0.08,1,0,0.1,0.16,6,0,14.38,0,1,0,0.02
"8",0.01,0.11,0.02,0,1,5,0.47,2,0.07,0.01,0,0.03,0,1,0.02,0,17,0,0.01,0,0.1,2.12,1,3,0.1,0,0.11,0,0.03,0.17,0.21,0,0,0.09,12,0,10,0,1.16,0,0.02,0,0.09,2,0,1,0.02,0.09,0.01,0.9,1,0.1,0,1,1,0,0,0,0.18,0.01,0.2,0.15,2,0,1,1,0.19,0.03,0.05,0.05,0,9,0.04,0.12,0,9,0,0.02,0,0.01
"9",2.08,0.02,0.03,0,1,0.21,18,0.04,0.05,0.34,0,0.08,0,2,0.04,0,21,0,0,0,0.07,12,0.03,0.03,1.81,0,0.02,0,5,0.34,0,0,0,1,1.05,0,1,0,0.08,0,0.01,0,1,7,0,0,0.08,0.06,0.01,0.06,0.07,0.07,0,1.02,2,0,0,0,0.07,0.08,0.03,0,0,0.02,0.05,0,0.15,3,0,0.03,0,0.33,0,0.06,0,0.19,0,0.04,0,0
"10",0.03,0,0,0,0.03,2,40,2,0.09,0,0,15,0,2,0.05,0.1,0.17,0.02,0,1,0.12,1.38,1,0.48,0.2,1,3,0,0.35,1,0.09,0.03,0,0.02,0.04,0,0.29,0,0,2.57,0,0.44,0,0,0,3,8,1,4,0,0.01,0.12,0,1,3,0,10,0,0,3,0.09,1,3,0.01,0.01,1,0.25,0.02,0,0.03,0.18,0.03,0.4,12,0,19,0,1,0,0.01
