"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",2,3,54,0,1,106,123,8,0,74,0,2,0,2,84,0,240,0,19,3,1,47,4,23,42,0,6,0,44,118,9,8,0,1,15,0,38,0,27,14,11,2,2,4,3,2,147,0,17,12,44,0,1,6,15,0,4,2,30,38,2,13,8,22,7,2,0,22,3,8,5,87,15,10,0,0,1,13,4,24
"2",7,1,13,0,2,55,3,0,0,21,2,0,0,1,3,0,6,0,5,3,0,112,21,59,78,0,0,1,16,11,2,2,1,1,0,0,38,0,5,2,2,4,0,5,0,0,5,0,1,0,58,0,0,46,11,0,13,0,35,10,1,0,0,0,0,0,0,1,5,1,0,2,0,11,0,0,0,2,0,2
"3",0,8,0,0,0,25,67,4,0,17,3,22,0,1,21,4,101,0,2,0,0,177,20,0,0,0,9,0,0,5,0,7,0,0,10,0,75,0,0,4,0,4,0,8,0,6,0,5,0,0,29,0,1,26,25,0,13,2,30,1,2,4,1,0,2,0,0,0,0,22,0,11,10,0,0,37,0,1,0,0
"4",0,1,0,0,0,0,0,2,0,3,0,1,0,0,0,4,0,0,0,0,0,1,5,0,16,0,10,2,7,0,3,0,0,1,0,0,30,0,1,1,1,1,0,1,0,0,20,1,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,6,0,0,0,1
"5",4,0,4,0,41,2,20,1,0,6,1,5,0,4,5,0,34,0,0,0,0,14,33,4,53,1,2,0,49,5,1,6,0,5,36,0,18,0,1,3,1,0,1,4,1,2,17,6,10,6,12,0,0,8,0,0,3,3,14,3,21,3,4,3,0,0,0,11,1,4,0,30,3,5,0,5,0,0,1,2
"6",0,0,3,0,39,0,40,0,0,15,0,0,1,2,1,0,12,0,1,0,0,1,18,0,1,0,0,0,190,0,0,0,0,2,0,0,1,0,0,0,4,1,2,2,1,2,5,12,0,1,3,1,0,8,0,0,1,0,7,14,0,0,1,1,1,0,0,6,1,13,0,8,0,10,0,28,0,1,0,2
"7",1,0,1,0,8,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,2,3,0,0,0,3,0,23,0,0,0,0,0,0,0,11,0,0,0,1,0,0,2,1,0,1,7,0,0,5,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,1,4,0,1,0,0,0,6,0,0,0,1,0,0
"8",0,0,0,0,1,5,0,2,0,0,0,0,0,1,0,0,17,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,9,0,0,0,9,0,0,0,0
"9",0,0,0,0,1,0,18,0,0,0,0,0,0,2,0,0,21,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"10",0,0,0,0,0,2,40,2,0,0,0,15,0,2,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,1,4,0,0,0,0,1,3,0,10,0,0,3,0,1,3,0,0,1,0,0,0,0,0,0,0,12,0,19,0,1,0,0
"11",0,0,0,0,2,0,11,1,0,1,0,0,0,0,3,0,9,0,0,0,0,5,0,0,7,0,0,0,0,0,0,1,0,0,19,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,12,1,0,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
"12",5,3,1,0,5,0,29,0,0,0,0,1,0,1,23,0,0,0,0,0,0,35,0,4,0,0,0,0,2,2,0,0,0,0,6,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,1,1,3,0,15,0,1,0,0,0,0,0,0,0,0,0,1,2,0,7,0,1,0,0
"13",0,0,0,0,7,6,0,0,0,0,1,0,2,0,1,2,3,0,1,2,0,7,0,0,5,0,5,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,0,1,4,1,1,1,1,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,1,0,25,0,2,0,0
"14",0,11,8,0,50,42,139,14,0,6,4,42,1,17,36,1,46,0,9,4,0,3,17,33,121,0,1,0,2,15,7,3,1,5,81,0,115,2,2,5,3,5,9,27,1,17,61,34,3,6,71,0,0,32,24,0,12,4,32,21,28,10,25,12,2,3,3,19,3,16,0,77,2,30,0,23,0,0,1,22
"15",1,1,0,0,0,1,1,1,0,0,0,2,1,1,5,0,18,0,1,0,0,0,3,0,1,0,0,0,47,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,29,2,3,10,2,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
"16",79,48,72,0,204,211,2,2,0,140,10,102,6,0,202,17,593,24,43,26,0,792,1,4,914,19,0,0,708,197,32,23,8,10,446,0,460,6,82,22,25,49,24,93,4,44,470,0,60,17,200,0,1,167,78,0,101,9,215,101,227,24,39,52,7,5,1,125,21,155,5,137,0,0,0,0,2,110,6,70
"17",4,0,0,0,0,0,25,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,18,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,1,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
"18",0,1,0,0,0,1,10,0,0,1,0,1,0,0,5,0,16,0,0,0,0,2,0,1,0,0,0,0,19,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,3
"19",0,1,1,0,2,1,0,0,0,1,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,22,0,1,0,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"20",4,0,1,0,0,0,15,0,0,4,1,2,0,0,0,2,4,0,0,0,0,18,3,10,0,0,0,0,6,11,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,7,40,1,0,0,6,0,0,0,0,0,0,0,3,0,12,0,0,0,0,2,0,0,0,0,0,0,4,21,0,4,0,0,0,2
"21",5,0,0,1,10,1,4,8,0,0,0,0,0,0,2,0,0,2,5,0,0,35,0,0,29,0,0,0,16,3,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,6,0,0,1,1,0,0,0,2,1,0,0,0,3,7,2,0,2,2,0,2,0,0,0,1,1,3,0,2,0,0,0,1,0,9
"22",0,1,1,0,2,2,36,1,0,0,0,9,0,0,29,0,0,0,1,1,0,0,7,2,21,0,0,0,9,2,3,0,0,0,0,0,0,0,1,0,1,1,3,0,0,1,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,0,6,0,0,0,0,0,1
"23",0,0,0,0,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,67,0,0,0,0,6,0,23,2,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0
"24",9,3,0,0,6,0,34,1,0,0,0,0,0,0,10,0,60,0,0,2,0,92,12,11,20,2,0,1,79,5,0,3,0,0,3,0,2,0,0,0,15,0,2,2,0,0,1,0,0,1,6,0,0,0,0,0,0,0,5,0,4,1,0,1,1,0,0,19,5,15,0,0,0,2,0,4,0,0,0,3
"25",2,1,0,0,1,0,1,5,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,23,0,1,0,8,0,0,0,0,3,0,0,2,0,2,1,0,0,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,4,0,4,0,0,0,0,0,0,0,0
