"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80"
"1",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,32,0,1,10,1,1,51,0,0,0,1,0,0,10,0,0,7,1,0,43,0,0,1,3,1,0,0,0,0,3,0,0,7,54,0,3,51,0,0,0,0,0,0,0,13,0,0,0,2,5,0,1,61,0,25,0,0,0,1,6,0,0,0,3
"2",0,3,2,0,1,0,0,2,0,0,0,0,1,1,0,0,37,1,1,1,0,0,0,12,0,3,0,0,15,3,0,0,0,3,1,0,1,1,1,3,0,0,0,0,3,0,2,0,1,0,1,0,8,0,0,1,0,10,0,1,3,0,0,0,0,0,0,1,64,0,0,0,0,0,3,0,1,3,0,7
"3",0,8,0,1,5,20,0,0,0,0,2,0,29,0,3,12,241,0,0,51,3,0,40,38,2,0,0,0,0,49,0,0,9,6,0,188,1,6,0,0,23,0,0,0,0,7,1,0,0,0,0,32,184,0,0,0,0,0,0,2,0,0,0,0,5,9,0,36,0,1,0,4,0,0,0,0,0,0,0,0
"4",0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,12,3,14,3,0,2,1,0,0,1,0,0,0,2,4,0,0,0,9,38,15,7,11,1,0,3,2,0,1,0,0,28,12,95,0,4,1,4,0,0,15,5,0,0,0,0,0,3,0,0,4,2,1,0,12,0,0,0,6,0,0,4,0,15
"5",0,13,0,0,1,2,0,0,0,0,0,0,1,0,0,0,30,2,1,11,0,0,2,4,0,2,1,0,1,4,0,1,2,0,19,3,0,0,3,30,0,0,0,0,1,2,0,0,0,17,1,6,26,3,0,0,15,4,0,0,70,0,0,0,0,0,3,3,15,0,1,0,0,0,8,5,1,3,0,6
"6",0,71,0,1,17,39,1,0,0,18,13,0,184,0,5,5,136,0,0,57,2,2,287,251,10,0,6,2,74,34,0,2,27,28,0,768,0,45,0,0,0,0,0,0,0,389,12,0,0,0,0,106,0,0,0,0,0,0,0,1,0,7,62,0,17,66,0,184,0,66,1,4,1,0,0,25,0,44,3,0
"7",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,23,1,0,0,0,2,0,20,0,0,0,3,1,1,0,0,10,0,1,0,0,7,1,1,0,0,0,0,1,7,0,105,1,0,8,0,0,0,0,5,0,0,16,0,0,1,0,0,0,9,10,0,1,0,0,0,1,0,1,0,1,0
"8",0,66,4,9,27,30,1,0,0,0,31,0,368,0,6,1,0,0,0,58,7,0,127,0,4,0,0,0,92,87,0,4,91,59,0,0,0,76,0,1,0,0,0,0,0,13,11,0,278,669,0,113,487,0,0,14,0,0,0,7,0,5,90,0,12,67,0,613,0,121,0,10,28,0,9,20,0,0,0,0
"9",0,1,13,0,0,1,1,1,0,0,1,0,0,0,0,0,22,2,2,2,0,0,0,2,1,14,0,0,0,0,0,0,0,1,0,17,2,1,4,1,1,4,0,0,2,0,1,2,8,69,1,6,10,0,0,0,0,3,0,0,30,0,0,0,1,1,0,0,97,0,2,0,0,0,0,0,0,0,0,6
"10",0,0,22,0,0,1,0,40,0,0,0,0,1,3,0,0,1,5,7,10,0,0,2,14,0,39,0,0,6,2,5,0,0,0,9,0,43,0,3,4,3,4,1,0,1,0,0,9,1,75,0,0,10,4,1,1,11,14,0,0,0,0,0,1,3,0,6,0,63,0,20,1,0,0,3,2,0,4,0,44
